,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1833,Cedi Osman,2018-19,23,CLE,NBA,1.5,76,75,2444,360,844,230,470,130,374,141,181,45,312,357,195,60,11,114,195,991,0.427,0.489,0.348,0.504,0.779,0.536
1834,Elfrid Payton,2018-19,24,NOP,NBA,1.5,42,42,1250,179,412,146,307,33,105,55,74,49,171,220,320,44,17,112,81,446,0.434,0.476,0.314,0.475,0.743,0.502
1835,Bobby Portis,2015-16,20,CHI,NBA,1.5,62,4,1102,186,436,170,384,16,52,48,66,123,214,337,52,25,22,54,100,436,0.427,0.443,0.308,0.445,0.727,0.469
1836,Pablo Prigioni,2015-16,38,LAC,NBA,1.5,59,3,823,55,147,27,52,28,95,7,8,38,76,114,130,53,1,49,82,145,0.374,0.519,0.295,0.469,0.875,0.482
1837,Tayshaun Prince,2013-14,33,MEM,NBA,1.5,76,76,1948,200,492,180,423,20,69,34,60,32,202,234,119,39,19,41,63,454,0.407,0.426,0.29,0.427,0.567,0.438
1838,Zach Randolph,2017-18,36,SAC,NBA,1.5,59,57,1508,361,763,310,616,51,147,84,107,97,300,397,127,42,10,116,119,857,0.473,0.503,0.347,0.507,0.785,0.529
1839,Willie Reed,2017-18,27,TOT,NBA,1.5,42,5,428,81,121,80,119,1,2,32,55,35,86,121,10,9,22,19,56,195,0.669,0.672,0.5,0.674,0.582,0.671
1840,Austin Rivers,2014-15,22,TOT,NBA,1.5,76,5,1563,203,496,164,365,39,131,85,126,27,125,152,155,48,14,65,146,530,0.409,0.449,0.298,0.449,0.675,0.481
1841,Thomas Robinson,2014-15,23,TOT,NBA,1.5,54,4,798,126,260,126,258,0,2,56,106,95,208,303,33,32,20,59,104,308,0.485,0.488,0,0.485,0.528,0.502
1842,Thabo Sefolosha,2018-19,34,UTA,NBA,1.5,50,2,609,71,149,37,71,34,78,14,22,8,115,123,27,43,5,25,41,190,0.477,0.521,0.436,0.591,0.636,0.599
1843,Iman Shumpert,2014-15,24,TOT,NBA,1.5,62,25,1545,193,471,126,275,67,196,43,64,55,169,224,135,81,16,91,138,496,0.41,0.458,0.342,0.481,0.672,0.497
1844,DeShawn Stevenson,2012-13,31,ATL,NBA,1.5,56,31,1158,98,262,22,53,76,209,12,23,18,104,122,52,29,6,23,69,284,0.374,0.415,0.364,0.519,0.522,0.522
1845,Greg Stiemsma,2013-14,28,NOP,NBA,1.5,55,20,1007,70,122,70,121,0,1,19,32,72,154,226,36,35,57,44,169,159,0.574,0.579,0,0.574,0.594,0.584
1846,Garrett Temple,2014-15,28,WAS,NBA,1.5,52,18,735,68,170,35,82,33,88,35,48,24,66,90,56,42,9,34,76,204,0.4,0.427,0.375,0.497,0.729,0.534
1847,Jason Terry,2015-16,38,HOU,NBA,1.5,72,7,1258,151,376,58,115,93,261,27,33,14,65,79,103,47,9,49,91,422,0.402,0.504,0.356,0.525,0.818,0.54
1848,Ronny Turiaf,2013-14,31,MIN,NBA,1.5,31,10,606,64,107,64,107,0,0,21,50,55,119,174,24,8,50,24,65,149,0.598,0.598,,0.598,0.42,0.578
1849,Taurean Waller-Prince,2018-19,24,ATL,NBA,1.5,55,47,1552,262,594,139,279,123,315,95,116,22,177,199,118,53,19,100,141,742,0.441,0.498,0.39,0.545,0.819,0.575
1850,Arron Afflalo,2016-17,31,SAC,NBA,1.4,61,45,1580,185,420,123,269,62,151,83,93,9,116,125,78,21,6,42,104,515,0.44,0.457,0.411,0.514,0.892,0.559
1851,Furkan Aldemir,2014-15,23,PHI,NBA,1.4,41,9,540,40,78,40,73,0,5,13,27,78,98,176,28,17,16,17,96,93,0.513,0.548,0,0.513,0.481,0.517
1852,Pero Antić,2013-14,31,ATL,NBA,1.4,50,26,925,123,294,67,123,56,171,50,66,57,152,209,58,19,12,55,126,352,0.418,0.545,0.327,0.514,0.758,0.545
1853,Bismack Biyombo,2012-13,20,CHA,NBA,1.4,80,65,2186,156,346,156,346,0,0,74,142,194,388,582,35,28,143,82,195,386,0.451,0.451,,0.451,0.521,0.472
1854,Keith Bogans,2012-13,32,BRK,NBA,1.4,74,23,1408,108,284,24,39,84,245,11,17,16,104,120,76,28,4,49,108,311,0.38,0.615,0.343,0.528,0.647,0.533
1855,Jonah Bolden,2018-19,23,PHI,NBA,1.4,44,10,639,80,162,46,66,34,96,13,27,47,118,165,40,17,39,36,99,207,0.494,0.697,0.354,0.599,0.481,0.595
1856,Chase Budinger,2015-16,27,TOT,NBA,1.4,66,2,929,104,239,80,153,24,86,39,56,43,107,150,64,32,10,44,62,271,0.435,0.523,0.279,0.485,0.696,0.514
1857,Isaiah Canaan,2015-16,24,PHI,NBA,1.4,77,39,1966,260,722,84,237,176,485,150,180,20,154,174,137,56,12,91,133,846,0.36,0.354,0.363,0.482,0.833,0.528
1858,Isaiah Canaan,2014-15,23,TOT,NBA,1.4,47,21,938,146,378,55,132,91,246,49,60,18,69,87,98,29,3,62,83,432,0.386,0.417,0.37,0.507,0.817,0.534
1859,Norris Cole,2014-15,26,TOT,NBA,1.4,75,25,1831,230,558,175,382,55,176,58,81,13,146,159,255,57,15,99,124,573,0.412,0.458,0.313,0.461,0.716,0.483
1860,Seth Curry,2015-16,25,SAC,NBA,1.4,44,9,692,102,224,52,113,50,111,45,54,9,51,60,67,22,3,36,41,299,0.455,0.46,0.45,0.567,0.833,0.603
1861,Troy Daniels,2017-18,26,PHO,NBA,1.4,79,15,1622,232,575,49,117,183,458,56,64,12,115,127,48,26,5,56,137,703,0.403,0.419,0.4,0.563,0.875,0.583
1862,Glen Davis,2014-15,29,LAC,NBA,1.4,74,0,904,117,255,117,251,0,4,60,95,43,126,169,39,41,21,39,132,294,0.459,0.466,0,0.459,0.632,0.495
1863,Tyreke Evans,2015-16,26,NOP,NBA,1.4,25,25,765,136,314,103,229,33,85,74,93,20,109,129,164,32,8,73,66,379,0.433,0.45,0.388,0.486,0.796,0.534
1864,Cristiano Felício,2018-19,26,CHI,NBA,1.4,60,0,746,95,179,95,175,0,4,50,73,79,139,218,37,11,7,33,69,240,0.531,0.543,0,0.531,0.685,0.568
1865,Dorian Finney-Smith,2016-17,23,DAL,NBA,1.4,81,35,1642,124,333,68,142,56,191,46,61,55,167,222,67,52,25,45,125,350,0.372,0.479,0.293,0.456,0.754,0.486
1866,Evan Fournier,2013-14,21,DEN,NBA,1.4,76,4,1503,228,544,139,307,89,237,93,123,34,168,202,112,34,7,100,179,638,0.419,0.453,0.376,0.501,0.756,0.533
1867,Tim Frazier,2017-18,27,WAS,NBA,1.4,59,11,838,68,172,51,116,17,56,23,30,18,97,115,194,47,7,57,97,176,0.395,0.44,0.304,0.445,0.767,0.475
1868,Joel Freeland,2013-14,26,POR,NBA,1.4,52,0,727,77,162,77,160,0,2,20,29,88,120,208,36,10,22,32,95,174,0.475,0.481,0,0.475,0.69,0.498
1869,Langston Galloway,2017-18,26,DET,NBA,1.4,58,2,863,126,340,51,122,75,218,33,41,13,79,92,58,35,5,18,39,360,0.371,0.418,0.344,0.481,0.805,0.503
1870,Drew Gooden,2013-14,32,WAS,NBA,1.4,22,0,395,76,143,69,126,7,17,24,27,37,77,114,15,10,7,17,53,183,0.531,0.548,0.412,0.556,0.889,0.591
1871,Marcin Gortat,2018-19,34,LAC,NBA,1.4,47,43,751,99,186,99,186,0,0,35,48,67,194,261,65,6,24,50,92,233,0.532,0.532,,0.532,0.729,0.562
1872,Shaquille Harrison,2018-19,25,CHI,NBA,1.4,73,11,1430,184,426,160,337,24,89,82,123,33,189,222,139,89,30,60,124,474,0.432,0.475,0.27,0.46,0.667,0.494
1873,Udonis Haslem,2014-15,34,MIA,NBA,1.4,62,25,995,107,239,105,229,2,10,45,64,71,187,258,46,21,13,41,113,261,0.448,0.459,0.2,0.452,0.703,0.488
1874,Chuck Hayes,2013-14,30,TOT,NBA,1.4,61,1,754,56,130,56,129,0,1,20,25,69,141,210,35,34,12,33,95,132,0.431,0.434,0,0.431,0.8,0.468
1875,Nenê Hilário,2018-19,36,HOU,NBA,1.4,42,2,546,60,116,60,113,0,3,31,47,34,89,123,26,18,15,11,87,151,0.517,0.531,0,0.517,0.66,0.552
1876,Jordan Hill,2012-13,25,LAL,NBA,1.4,29,1,458,77,155,77,153,0,2,40,61,82,84,166,13,8,19,26,55,194,0.497,0.503,0,0.497,0.656,0.533
1877,Jonas Jerebko,2013-14,26,DET,NBA,1.4,64,0,741,98,208,67,134,31,74,43,59,51,124,175,39,21,6,43,85,270,0.471,0.5,0.419,0.546,0.729,0.577
1878,Chris Johnson,2013-14,23,BOS,NBA,1.4,40,0,789,85,214,42,87,43,127,37,43,31,66,97,31,27,4,22,63,250,0.397,0.483,0.339,0.498,0.86,0.537
1879,Sean Kilpatrick,2016-17,27,BRK,NBA,1.4,70,24,1754,305,735,200,427,105,308,204,242,22,258,280,157,45,6,135,118,919,0.415,0.468,0.341,0.486,0.843,0.546
1880,Luke Kornet,2018-19,23,NYK,NBA,1.4,46,18,784,107,283,37,90,70,193,38,46,28,107,135,54,27,42,25,41,322,0.378,0.411,0.363,0.502,0.826,0.531
1881,Skal Labissière,2017-18,21,SAC,NBA,1.4,60,28,1240,205,458,187,407,18,51,95,118,99,189,288,72,25,49,73,132,523,0.448,0.459,0.353,0.467,0.805,0.513
1882,Shane Larkin,2015-16,23,BRK,NBA,1.4,78,17,1751,222,502,183,394,39,108,83,107,28,152,180,342,95,12,146,121,566,0.442,0.464,0.361,0.481,0.776,0.515
1883,Shane Larkin,2017-18,25,BOS,NBA,1.4,54,2,775,84,219,53,133,31,86,32,37,15,77,92,98,29,2,33,58,231,0.384,0.398,0.36,0.454,0.865,0.491
1884,Meyers Leonard,2016-17,24,POR,NBA,1.4,74,12,1222,146,378,72,165,74,213,35,40,27,210,237,71,13,28,35,172,401,0.386,0.436,0.347,0.484,0.875,0.507
1885,Kevon Looney,2016-17,20,GSW,NBA,1.4,53,4,447,56,107,54,98,2,9,21,34,44,80,124,29,15,17,17,64,135,0.523,0.551,0.222,0.533,0.618,0.553
1886,Shelvin Mack,2016-17,26,UTA,NBA,1.4,55,9,1205,170,381,133,261,37,120,53,77,20,105,125,154,42,3,90,100,430,0.446,0.51,0.308,0.495,0.688,0.518
1887,Ian Mahinmi,2016-17,30,WAS,NBA,1.4,31,0,555,65,111,65,111,0,0,43,75,47,103,150,19,33,24,34,90,173,0.586,0.586,,0.586,0.573,0.601
1888,Roger Mason,2012-13,32,NOH,NBA,1.4,69,13,1219,132,305,66,146,66,159,39,43,11,121,132,74,26,11,51,104,369,0.433,0.452,0.415,0.541,0.907,0.57
1889,Jason Maxiell,2014-15,31,CHO,NBA,1.4,61,0,878,81,192,81,192,0,0,41,71,86,117,203,19,18,44,29,96,203,0.422,0.422,,0.422,0.577,0.455
1890,Ray McCallum,2014-15,23,SAC,NBA,1.4,68,30,1436,206,470,172,359,34,111,57,84,52,128,180,188,45,11,85,92,503,0.438,0.479,0.306,0.474,0.679,0.496
1891,Patty Mills,2014-15,26,SAS,NBA,1.4,51,0,801,128,336,66,154,62,182,33,40,21,54,75,87,28,2,35,58,351,0.381,0.429,0.341,0.473,0.825,0.496
1892,Donatas Motiejūnas,2013-14,23,HOU,NBA,1.4,62,3,952,131,296,110,212,21,84,58,96,60,165,225,34,20,21,49,132,341,0.443,0.519,0.25,0.478,0.604,0.504
1893,Gary Neal,2015-16,31,WAS,NBA,1.4,40,2,807,151,325,110,225,41,100,47,55,11,72,83,47,20,1,29,55,390,0.465,0.489,0.41,0.528,0.855,0.558
1894,Jameer Nelson,2014-15,32,TOT,NBA,1.4,63,29,1407,205,504,116,246,89,258,24,36,33,113,146,253,47,6,109,136,523,0.407,0.472,0.345,0.495,0.667,0.503
1895,Steve Novak,2013-14,30,TOR,NBA,1.4,54,1,540,60,146,8,24,52,122,6,6,8,50,58,13,12,4,5,44,178,0.411,0.333,0.426,0.589,1,0.599
1896,David Nwaba,2018-19,26,CLE,NBA,1.4,51,14,984,126,262,102,187,24,75,58,85,41,122,163,54,36,17,29,106,334,0.481,0.545,0.32,0.527,0.682,0.558
1897,Kyle O'Quinn,2012-13,22,ORL,NBA,1.4,57,5,638,101,197,101,196,0,1,30,45,65,144,209,52,11,26,37,107,232,0.513,0.515,0,0.513,0.667,0.535
1898,Travis Outlaw,2013-14,29,SAC,NBA,1.4,63,4,1065,130,326,89,209,41,117,42,52,36,132,168,48,20,19,26,94,343,0.399,0.426,0.35,0.462,0.808,0.492
1899,Jabari Parker,2018-19,23,TOT,NBA,1.4,64,17,1724,369,749,308,554,61,195,131,184,79,342,421,152,46,30,151,145,930,0.493,0.556,0.313,0.533,0.712,0.56
1900,Tony Parker,2017-18,35,SAS,NBA,1.4,55,21,1071,178,388,168,351,10,37,55,78,7,88,95,195,28,1,68,52,421,0.459,0.479,0.27,0.472,0.705,0.498
