,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
631,Michael Kidd-Gilchrist,2016-17,23,CHO,NBA,5.8,81,81,2349,295,618,294,609,1,9,152,194,156,409,565,114,81,77,56,187,743,0.477,0.483,0.111,0.478,0.784,0.528
632,Damian Lillard,2012-13,22,POR,NBA,5.8,82,82,3167,553,1288,368,785,185,503,271,321,42,215,257,531,74,19,243,172,1562,0.429,0.469,0.368,0.501,0.844,0.546
633,Robin Lopez,2015-16,27,NYK,NBA,5.8,82,82,2219,357,662,357,661,0,1,128,161,268,334,602,114,16,129,133,182,842,0.539,0.54,0,0.539,0.795,0.574
634,Larry Nance,2017-18,25,TOT,NBA,5.8,66,27,1421,240,413,238,401,2,12,91,137,161,291,452,82,88,38,51,172,573,0.581,0.594,0.167,0.584,0.664,0.605
635,Tony Parker,2015-16,33,SAS,NBA,5.8,72,72,1980,350,710,323,645,27,65,130,171,17,159,176,379,54,11,131,114,857,0.493,0.501,0.415,0.512,0.76,0.546
636,Mason Plumlee,2018-19,28,DEN,NBA,5.8,82,17,1731,262,442,260,432,2,10,111,198,165,359,524,243,66,76,126,252,637,0.593,0.602,0.2,0.595,0.561,0.602
637,Quentin Richardson,2009-10,29,MIA,NBA,5.8,76,75,2082,242,561,100,203,142,358,52,71,64,310,374,93,70,18,62,169,678,0.431,0.493,0.397,0.558,0.732,0.572
638,Ricky Rubio,2015-16,25,MIN,NBA,5.8,76,76,2323,219,586,157,396,62,190,266,314,40,286,326,658,162,10,193,201,766,0.374,0.396,0.326,0.427,0.847,0.529
639,Dorell Wright,2010-11,25,GSW,NBA,5.8,82,82,3147,485,1146,291,630,194,516,180,228,88,343,431,242,124,63,133,171,1344,0.423,0.462,0.376,0.508,0.789,0.539
640,Carlos Boozer,2012-13,31,CHI,NBA,5.7,79,79,2546,544,1140,544,1138,0,2,193,264,175,596,771,179,66,28,176,239,1281,0.477,0.478,0,0.477,0.731,0.51
641,DeMarcus Cousins,2015-16,25,SAC,NBA,5.7,65,65,2246,601,1332,531,1122,70,210,476,663,158,589,747,214,101,92,249,236,1748,0.451,0.473,0.333,0.477,0.718,0.538
642,Ed Davis,2018-19,29,BRK,NBA,5.7,81,1,1446,186,302,186,300,0,2,100,162,216,478,694,61,35,33,64,226,472,0.616,0.62,0,0.616,0.617,0.632
643,Gorgui Dieng,2016-17,27,MIN,NBA,5.7,82,82,2653,332,661,316,618,16,43,136,167,188,459,647,158,88,95,107,254,816,0.502,0.511,0.372,0.514,0.814,0.555
644,Spencer Dinwiddie,2017-18,24,BRK,NBA,5.7,80,58,2306,324,838,183,405,141,433,218,268,40,219,259,524,68,23,128,186,1007,0.387,0.452,0.326,0.471,0.813,0.527
645,Goran Dragi_,2012-13,26,PHO,NBA,5.7,77,77,2581,401,906,313,630,88,276,244,326,60,178,238,569,124,26,212,214,1134,0.443,0.497,0.319,0.491,0.748,0.54
646,Evan Fournier,2015-16,23,ORL,NBA,5.7,79,71,2566,429,929,273,539,156,390,199,238,33,192,225,213,96,2,133,214,1213,0.462,0.506,0.4,0.546,0.836,0.587
647,Taj Gibson,2013-14,28,CHI,NBA,5.7,82,8,2351,429,896,429,889,0,7,211,281,200,358,558,91,41,112,150,207,1069,0.479,0.483,0,0.479,0.751,0.524
648,Manu Ginóbili,2013-14,36,SAS,NBA,5.7,68,3,1550,294,627,204,369,90,258,160,188,30,172,202,293,70,17,139,128,838,0.469,0.553,0.349,0.541,0.851,0.59
649,Jrue Holiday,2010-11,20,PHI,NBA,5.7,82,82,2901,446,999,365,777,81,222,172,209,68,264,332,531,120,29,218,203,1145,0.446,0.47,0.365,0.487,0.823,0.525
650,David Lee,2016-17,33,SAS,NBA,5.7,79,10,1477,248,420,248,420,0,0,80,113,149,292,441,124,31,40,82,125,576,0.59,0.59,,0.59,0.708,0.613
651,Nikola Miroti_,2014-15,23,CHI,NBA,5.7,82,3,1654,253,624,154,311,99,313,228,284,63,341,404,97,54,54,89,172,833,0.405,0.495,0.316,0.485,0.803,0.556
652,Anthony Morrow,2014-15,29,OKC,NBA,5.7,74,0,1806,285,615,144,290,141,325,79,89,40,155,195,60,54,11,38,135,790,0.463,0.497,0.434,0.578,0.888,0.604
653,Timofey Mozgov,2014-15,28,TOT,NBA,5.7,81,80,2045,314,566,312,560,2,6,155,216,203,388,591,55,33,97,116,227,785,0.555,0.557,0.333,0.557,0.718,0.594
654,Tristan Thompson,2013-14,22,CLE,NBA,5.7,82,82,2594,363,761,363,760,0,1,235,339,269,485,754,72,42,35,108,188,961,0.477,0.478,0,0.477,0.693,0.528
655,Nikola Vu_evi_,2012-13,22,ORL,NBA,5.7,77,77,2559,461,889,461,886,0,3,86,126,273,644,917,143,61,79,141,218,1008,0.519,0.52,0,0.519,0.683,0.534
656,John Wall,2015-16,25,WAS,NBA,5.7,77,77,2784,572,1349,457,1021,115,328,272,344,42,337,379,789,145,59,318,159,1531,0.424,0.448,0.351,0.467,0.791,0.51
657,Marvin Williams,2009-10,23,ATL,NBA,5.7,81,81,2468,302,664,262,532,40,132,176,215,106,310,416,93,66,46,72,160,820,0.455,0.492,0.303,0.485,0.819,0.54
658,Eric Bledsoe,2017-18,28,TOT,NBA,5.6,74,74,2322,468,989,343,629,125,360,252,317,51,233,284,370,149,42,216,185,1313,0.473,0.545,0.347,0.536,0.795,0.582
659,Thomas Bryant,2018-19,21,WAS,NBA,5.6,72,53,1496,309,502,276,403,33,99,107,137,113,341,454,92,25,67,60,126,758,0.616,0.685,0.333,0.648,0.781,0.674
660,Darren Collison,2012-13,25,DAL,NBA,5.6,81,47,2372,341,724,293,588,48,136,242,275,31,188,219,415,100,8,173,139,972,0.471,0.498,0.353,0.504,0.88,0.575
661,Jared Dudley,2010-11,25,PHO,NBA,5.6,82,15,2140,300,629,195,376,105,253,162,218,111,207,318,108,87,20,77,139,867,0.477,0.519,0.415,0.56,0.743,0.598
662,Kenneth Faried,2014-15,25,DEN,NBA,5.6,75,71,2086,373,736,372,728,1,8,199,288,242,426,668,89,62,57,118,211,946,0.507,0.511,0.125,0.507,0.691,0.548
663,De'Aaron Fox,2018-19,21,SAC,NBA,5.6,81,81,2546,505,1102,419,870,86,232,303,417,43,261,304,590,133,45,227,204,1399,0.458,0.482,0.371,0.497,0.727,0.544
664,Danilo Gallinari,2009-10,21,NYK,NBA,5.6,81,74,2747,392,927,206,439,186,488,251,307,65,333,398,135,75,58,110,191,1221,0.423,0.469,0.381,0.523,0.818,0.575
665,Kevin Garnett,2012-13,36,BOS,NBA,5.6,68,68,2022,422,850,420,834,2,16,158,201,75,455,530,159,78,62,110,154,1004,0.496,0.504,0.125,0.498,0.786,0.535
666,Marc Gasol,2013-14,29,MEM,NBA,5.6,59,59,1970,336,711,334,700,2,11,185,241,84,340,424,215,59,76,111,150,859,0.473,0.477,0.182,0.474,0.768,0.526
667,Serge Ibaka,2014-15,25,OKC,NBA,5.6,64,64,2116,374,786,297,581,77,205,92,110,135,364,499,55,30,155,97,194,917,0.476,0.511,0.376,0.525,0.836,0.549
668,Andre Iguodala,2012-13,29,DEN,NBA,5.6,80,80,2779,396,879,305,592,91,287,155,270,82,341,423,433,139,52,206,127,1038,0.451,0.515,0.317,0.502,0.574,0.52
669,Jarrett Jack,2012-13,29,GSW,NBA,5.6,79,4,2349,387,857,305,654,82,203,167,198,21,222,243,439,60,11,157,134,1023,0.452,0.466,0.404,0.499,0.843,0.542
670,Amir Johnson,2010-11,23,TOR,NBA,5.6,72,54,1853,281,495,281,494,0,1,126,160,189,272,461,81,53,88,69,263,688,0.568,0.569,0,0.568,0.788,0.608
671,DeAndre Jordan,2011-12,23,LAC,NBA,5.6,66,66,1798,206,326,206,325,0,1,74,141,202,344,546,17,30,134,74,189,486,0.632,0.634,0,0.632,0.525,0.626
672,Robin Lopez,2012-13,24,NOH,NBA,5.6,82,82,2136,384,719,384,719,0,0,161,207,226,236,462,64,32,128,110,167,929,0.534,0.534,,0.534,0.778,0.573
673,Kyle Lowry,2012-13,26,TOR,NBA,5.6,68,52,2020,250,623,149,344,101,279,190,239,56,265,321,435,94,24,157,218,791,0.401,0.433,0.362,0.482,0.795,0.543
674,Shawn Marion,2010-11,32,DAL,NBA,5.6,80,27,2253,434,834,429,801,5,33,126,164,168,383,551,110,68,50,130,144,999,0.52,0.536,0.152,0.523,0.768,0.551
675,O.J. Mayo,2009-10,22,MEM,NBA,5.6,82,82,3113,542,1183,406,828,136,355,212,262,61,250,311,242,98,17,176,174,1432,0.458,0.49,0.383,0.516,0.809,0.551
676,CJ McCollum,2018-19,27,POR,NBA,5.6,70,70,2375,571,1243,404,798,167,445,159,192,62,220,282,207,55,28,106,172,1468,0.459,0.506,0.375,0.527,0.828,0.553
677,Patty Mills,2013-14,25,SAS,NBA,5.6,81,2,1527,309,666,174,348,135,318,73,82,34,135,169,149,68,9,63,114,826,0.464,0.5,0.425,0.565,0.89,0.588
678,Greg Monroe,2016-17,26,MIL,NBA,5.6,81,0,1823,387,726,387,722,0,4,177,239,167,365,532,187,92,38,140,168,951,0.533,0.536,0,0.533,0.741,0.572
679,Joakim Noah,2014-15,29,CHI,NBA,5.6,67,67,2049,190,427,190,425,0,2,105,174,219,427,646,312,48,74,123,203,485,0.445,0.447,0,0.445,0.603,0.482
680,Jermaine O'Neal,2009-10,31,MIA,NBA,5.6,70,70,1991,394,745,394,743,0,2,162,225,124,362,486,92,25,95,125,212,950,0.529,0.53,0,0.529,0.72,0.563
681,Mehmet Okur,2009-10,30,UTA,NBA,5.6,73,73,2149,355,775,273,562,82,213,196,239,132,383,515,119,38,81,127,223,988,0.458,0.486,0.385,0.511,0.82,0.561
682,Jakob Poeltl,2017-18,22,TOR,NBA,5.6,82,0,1524,253,384,252,382,1,2,60,101,165,228,393,57,39,100,85,212,567,0.659,0.66,0.5,0.66,0.594,0.662
683,Otto Porter,2015-16,22,WAS,NBA,5.6,75,73,2276,339,717,241,450,98,267,95,126,97,294,391,120,105,32,70,163,871,0.473,0.536,0.367,0.541,0.754,0.564
684,Josh Richardson,2018-19,25,MIA,NBA,5.6,73,73,2539,423,1026,259,566,164,460,199,231,54,209,263,298,79,34,113,200,1209,0.412,0.458,0.357,0.492,0.861,0.536
685,Terry Rozier,2017-18,23,BOS,NBA,5.6,80,16,2068,316,800,163,398,153,402,115,149,63,313,376,232,80,19,80,123,900,0.395,0.41,0.381,0.491,0.772,0.52
686,Cody Zeller,2016-17,24,CHO,NBA,5.6,62,58,1725,253,443,253,442,0,1,133,196,135,270,405,99,62,58,65,189,639,0.571,0.572,0,0.571,0.679,0.604
687,Ömer A_ık,2012-13,26,HOU,NBA,5.5,82,82,2464,332,614,332,613,0,1,168,299,275,681,956,75,46,87,173,223,832,0.541,0.542,0,0.541,0.562,0.558
688,Aaron Brooks,2009-10,25,HOU,NBA,5.5,82,82,2919,575,1331,366,806,209,525,245,298,54,161,215,434,69,14,232,199,1604,0.432,0.454,0.398,0.511,0.822,0.549
689,Kenneth Faried,2015-16,26,DEN,NBA,5.5,67,64,1694,349,626,348,624,1,2,136,222,235,346,581,79,32,60,91,169,835,0.558,0.558,0.5,0.558,0.613,0.577
690,Rudy Gay,2010-11,24,MEM,NBA,5.5,54,54,2152,409,869,352,725,57,144,194,241,82,254,336,153,91,58,135,131,1069,0.471,0.486,0.396,0.503,0.805,0.548
691,Montrezl Harrell,2017-18,24,LAC,NBA,5.5,76,3,1293,348,548,347,541,1,7,139,222,103,203,306,74,36,52,68,143,836,0.635,0.641,0.143,0.636,0.626,0.647
692,Gary Harris,2017-18,23,DEN,NBA,5.5,67,65,2304,440,908,284,514,156,394,134,162,37,139,176,194,122,15,119,119,1170,0.485,0.553,0.396,0.57,0.827,0.597
693,Joe Harris,2018-19,27,BRK,NBA,5.5,76,76,2293,374,748,191,362,183,386,110,133,52,239,291,181,38,17,121,182,1041,0.5,0.528,0.474,0.622,0.827,0.645
694,Grant Hill,2009-10,37,PHO,NBA,5.5,81,81,2430,336,703,301,623,35,80,205,251,74,371,445,193,60,36,108,165,912,0.478,0.483,0.438,0.503,0.817,0.561
695,Serge Ibaka,2015-16,26,OKC,NBA,5.5,78,78,2500,416,869,356,685,60,184,91,121,141,392,533,66,38,148,108,211,983,0.479,0.52,0.326,0.513,0.752,0.533
696,Brandon Jennings,2011-12,22,MIL,NBA,5.5,66,66,2331,469,1121,340,733,129,388,193,239,49,177,226,365,104,22,146,114,1260,0.418,0.464,0.332,0.476,0.808,0.514
697,Kawhi Leonard,2011-12,20,SAS,NBA,5.5,64,39,1534,199,404,158,295,41,109,68,88,104,223,327,70,85,24,44,88,507,0.493,0.536,0.376,0.543,0.773,0.573
698,Jamal Murray,2017-18,20,DEN,NBA,5.5,81,80,2565,479,1062,314,626,165,436,229,253,82,215,297,274,79,28,172,173,1352,0.451,0.502,0.378,0.529,0.905,0.576
699,Emeka Okafor,2009-10,27,NOH,NBA,5.5,82,82,2370,348,656,348,656,0,0,154,274,251,491,742,55,54,127,111,218,850,0.53,0.53,,0.53,0.562,0.547
700,Kelly Olynyk,2017-18,26,MIA,NBA,5.5,76,22,1779,316,636,210,356,106,280,134,174,89,342,431,207,62,35,147,222,872,0.497,0.59,0.379,0.58,0.77,0.612
