,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
4610,Joe Smith,2010-11,35,TOT,NBA,-0.1,16,3,69,3,16,3,16,0,0,2,2,3,18,21,4,0,4,5,13,8,0.188,0.188,,0.188,1,0.237
4611,Russ Smith,2014-15,23,TOT,NBA,-0.1,12,0,65,8,25,6,14,2,11,12,13,1,5,6,8,3,0,12,13,30,0.32,0.429,0.182,0.36,0.923,0.488
4612,Russ Smith,2015-16,24,MEM,NBA,-0.1,15,0,66,7,22,6,17,1,5,8,13,1,8,9,11,5,1,7,5,23,0.318,0.353,0.2,0.341,0.615,0.415
4613,Diamond Stone,2016-17,19,LAC,NBA,-0.1,7,0,24,3,13,3,13,0,0,4,4,1,5,6,0,0,1,2,5,10,0.231,0.231,,0.231,1,0.339
4614,Rodney Stuckey,2016-17,30,IND,NBA,-0.1,39,0,696,91,244,72,184,19,60,80,107,6,78,84,84,16,0,53,44,281,0.373,0.391,0.317,0.412,0.748,0.483
4615,Jared Sullinger,2016-17,24,TOR,NBA,-0.1,11,1,118,15,47,12,29,3,18,4,8,10,17,27,3,4,1,4,17,37,0.319,0.414,0.167,0.351,0.5,0.366
4616,Marquis Teague,2017-18,24,MEM,NBA,-0.1,3,0,74,4,16,3,12,1,4,2,5,1,5,6,13,4,0,3,5,11,0.25,0.25,0.25,0.281,0.4,0.302
4617,Milo_ Teodosi_,2018-19,31,LAC,NBA,-0.1,15,0,150,17,40,7,13,10,27,4,7,3,13,16,32,3,1,21,27,48,0.425,0.538,0.37,0.55,0.571,0.557
4618,Lance Thomas,2013-14,25,NOP,NBA,-0.1,5,0,42,2,9,2,9,0,0,2,4,2,5,7,3,0,0,2,4,6,0.222,0.222,,0.222,0.5,0.279
4619,Jeremy Tyler,2012-13,21,TOT,NBA,-0.1,21,0,68,9,24,9,24,0,0,4,6,6,14,20,1,1,2,6,10,22,0.375,0.375,,0.375,0.667,0.413
4620,Jarvis Varnado,2012-13,24,TOT,NBA,-0.1,13,0,58,3,7,3,7,0,0,2,4,2,7,9,3,1,2,6,10,8,0.429,0.429,,0.429,0.5,0.457
4621,Sasha Vuja_i_,2013-14,29,LAC,NBA,-0.1,2,0,10,2,5,1,3,1,2,0,0,0,3,3,0,1,0,3,1,5,0.4,0.333,0.5,0.5,,0.5
4622,Earl Watson,2013-14,34,POR,NBA,-0.1,24,0,161,3,11,1,4,2,7,4,4,5,10,15,28,5,1,17,33,12,0.273,0.25,0.286,0.364,1,0.47
4623,James Webb,2017-18,24,BRK,NBA,-0.1,10,0,120,6,24,2,5,4,19,0,0,8,16,24,4,1,0,4,10,16,0.25,0.4,0.211,0.333,,0.333
4624,Andrew White,2017-18,24,ATL,NBA,-0.1,15,0,209,25,73,7,24,18,49,1,4,4,30,34,6,3,1,8,12,69,0.342,0.292,0.367,0.466,0.25,0.461
4625,Isaiah Whitehead,2017-18,22,BRK,NBA,-0.1,16,0,180,40,86,33,68,7,18,13,19,4,22,26,20,8,2,24,23,100,0.465,0.485,0.389,0.506,0.684,0.53
4626,Damien Wilkins,2017-18,38,IND,NBA,-0.1,19,1,152,13,39,9,21,4,18,3,4,5,11,16,9,2,1,5,7,33,0.333,0.429,0.222,0.385,0.75,0.405
4627,Justise Winslow,2016-17,20,MIA,NBA,-0.1,18,15,625,80,225,73,190,7,35,29,47,23,71,94,66,26,6,33,52,196,0.356,0.384,0.2,0.371,0.617,0.399
4628,Nate Wolters,2017-18,26,UTA,NBA,-0.1,5,0,19,1,6,1,6,0,0,0,0,1,1,2,1,0,0,0,1,2,0.167,0.167,,0.167,,0.167
4629,Antoine Wright,2010-11,26,SAC,NBA,-0.1,7,0,31,1,8,1,4,0,4,0,0,2,1,3,0,1,0,1,3,2,0.125,0.25,0,0.125,,0.125
4630,Joe Young,2015-16,23,IND,NBA,-0.1,41,0,384,62,169,52,123,10,46,20,25,6,44,50,65,15,0,33,30,154,0.367,0.423,0.217,0.396,0.8,0.428
4631,Joe Young,2016-17,24,IND,NBA,-0.1,33,0,135,26,72,21,49,5,23,11,15,1,16,17,15,4,0,5,5,68,0.361,0.429,0.217,0.396,0.733,0.433
4632,Luke Zeller,2012-13,25,PHO,NBA,-0.1,16,0,58,9,26,8,21,1,5,0,0,1,9,10,3,0,0,0,5,19,0.346,0.381,0.2,0.365,,0.365
4633,Deng Adel,2018-19,21,CLE,NBA,-0.2,19,3,194,11,36,5,13,6,23,4,4,3,16,19,5,1,4,6,13,32,0.306,0.385,0.261,0.389,1,0.424
4634,Blake Ahearn,2011-12,27,UTA,NBA,-0.2,4,0,30,4,14,2,5,2,9,0,0,0,2,2,1,0,0,5,4,10,0.286,0.4,0.222,0.357,,0.357
4635,Solomon Alabi,2010-11,22,TOR,NBA,-0.2,12,0,59,3,15,3,15,0,0,0,2,7,7,14,2,2,2,3,5,6,0.2,0.2,,0.2,0,0.189
4636,Ryan Anderson,2018-19,30,TOT,NBA,-0.2,25,8,322,21,69,12,29,9,40,12,16,18,36,54,19,4,1,14,25,63,0.304,0.414,0.225,0.37,0.75,0.414
4637,Earl Barron,2010-11,29,TOT,NBA,-0.2,21,7,305,32,99,32,99,0,0,15,24,32,44,76,11,8,6,16,46,79,0.323,0.323,,0.323,0.625,0.361
4638,Dairis Bert_ns,2018-19,29,NOP,NBA,-0.2,12,0,167,12,47,2,13,10,34,0,0,2,7,9,10,1,0,2,7,34,0.255,0.154,0.294,0.362,,0.362
4639,Vander Blue,2014-15,22,LAL,NBA,-0.2,2,1,74,9,30,7,20,2,10,2,5,2,7,9,8,3,0,6,4,22,0.3,0.35,0.2,0.333,0.4,0.342
4640,Avery Bradley,2017-18,27,TOT,NBA,-0.2,46,46,1433,259,625,184,422,75,203,63,82,22,94,116,94,51,8,101,92,656,0.414,0.436,0.369,0.474,0.768,0.496
4641,Bobby Brown,2017-18,33,HOU,NBA,-0.2,20,0,115,19,58,8,18,11,40,1,2,0,7,7,11,4,0,9,6,50,0.328,0.444,0.275,0.422,0.5,0.425
4642,Lorenzo Brown,2015-16,25,PHO,NBA,-0.2,8,0,61,8,25,7,17,1,8,3,4,0,7,7,11,3,1,9,4,20,0.32,0.412,0.125,0.34,0.75,0.374
4643,Rasual Butler,2011-12,32,TOR,NBA,-0.2,34,14,453,41,133,20,56,21,77,7,12,6,60,66,19,7,5,15,39,110,0.308,0.357,0.273,0.387,0.583,0.398
4644,Will Bynum,2014-15,32,WAS,NBA,-0.2,7,0,67,10,31,10,22,0,9,2,4,2,4,6,18,1,1,8,9,22,0.323,0.455,0,0.323,0.5,0.336
4645,Will Bynum,2011-12,29,DET,NBA,-0.2,36,0,514,74,194,67,165,7,29,49,64,10,46,56,66,23,3,54,61,204,0.381,0.406,0.241,0.399,0.766,0.459
4646,Marquese Chriss,2018-19,21,TOT,NBA,-0.2,43,2,499,67,180,51,108,16,72,32,45,40,102,142,22,17,11,36,81,182,0.372,0.472,0.222,0.417,0.711,0.455
4647,Sherron Collins,2010-11,23,CHA,NBA,-0.2,20,0,66,7,25,5,15,2,10,1,1,0,5,5,8,2,0,4,2,17,0.28,0.333,0.2,0.32,1,0.334
4648,Pat Connaughton,2015-16,23,POR,NBA,-0.2,34,0,143,13,49,8,28,5,21,5,5,11,21,32,10,2,0,10,6,36,0.265,0.286,0.238,0.316,1,0.352
4649,Will Conroy,2012-13,30,MIN,NBA,-0.2,4,0,20,0,9,0,6,0,3,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0.051
4650,Brian Cook,2009-10,29,HOU,NBA,-0.2,15,0,44,7,23,5,14,2,9,5,7,1,8,9,1,0,2,6,5,21,0.304,0.357,0.222,0.348,0.714,0.403
4651,Daequan Cook,2012-13,25,TOT,NBA,-0.2,49,1,441,51,167,25,76,26,91,9,12,7,54,61,19,8,7,15,26,137,0.305,0.329,0.286,0.383,0.75,0.398
4652,Charles Cooke,2017-18,23,NOP,NBA,-0.2,13,0,38,2,14,1,6,1,8,1,2,0,2,2,1,1,0,1,0,6,0.143,0.167,0.125,0.179,0.5,0.202
4653,DeSagana Diop,2011-12,30,CHA,NBA,-0.2,27,9,325,15,42,15,42,0,0,1,6,33,52,85,23,6,13,19,36,31,0.357,0.357,,0.357,0.167,0.347
4654,Cleanthony Early,2015-16,24,NYK,NBA,-0.2,17,2,154,12,40,8,25,4,15,3,4,4,22,26,6,2,3,9,16,31,0.3,0.32,0.267,0.35,0.75,0.371
4655,Henry Ellenson,2016-17,20,DET,NBA,-0.2,19,2,146,23,64,13,29,10,35,4,8,8,33,41,7,1,1,14,6,60,0.359,0.448,0.286,0.438,0.5,0.444
4656,Jawun Evans,2017-18,21,LAC,NBA,-0.2,48,4,778,89,253,74,199,15,54,38,49,9,75,84,100,36,6,44,97,231,0.352,0.372,0.278,0.381,0.776,0.421
4657,Jawun Evans,2018-19,22,TOT,NBA,-0.2,8,0,65,3,14,3,11,0,3,0,0,1,11,12,10,3,0,6,8,6,0.214,0.273,0,0.214,,0.214
4658,Jimmer Fredette,2018-19,29,PHO,NBA,-0.2,6,0,65,8,29,8,16,0,13,6,6,1,6,7,8,3,0,5,5,22,0.276,0.5,0,0.276,1,0.348
4659,Francisco García,2014-15,33,HOU,NBA,-0.2,14,0,200,17,63,7,18,10,45,1,4,3,14,17,15,9,5,10,20,45,0.27,0.389,0.222,0.349,0.25,0.347
4660,Patricio Garino,2016-17,23,ORL,NBA,-0.2,5,0,43,0,7,0,2,0,5,0,0,1,6,7,0,0,0,3,4,0,0,0,0,0,,0
4661,Diante Garrett,2012-13,24,PHO,NBA,-0.2,19,0,149,16,49,13,34,3,15,5,10,5,10,15,31,10,0,16,5,40,0.327,0.382,0.2,0.357,0.5,0.375
4662,Ryan Gomes,2011-12,29,LAC,NBA,-0.2,32,2,425,31,95,27,66,4,29,8,11,14,47,61,12,16,0,15,34,74,0.326,0.409,0.138,0.347,0.727,0.371
4663,Josh Gray,2017-18,24,PHO,NBA,-0.2,5,0,86,11,41,8,28,3,13,7,11,2,8,10,12,8,2,7,8,32,0.268,0.286,0.231,0.305,0.636,0.349
4664,Manny Harris,2016-17,27,DAL,NBA,-0.2,4,0,25,3,15,3,13,0,2,2,4,3,6,9,2,0,0,2,1,8,0.2,0.231,0,0.2,0.5,0.239
4665,Darrun Hilliard,2016-17,23,DET,NBA,-0.2,39,1,381,47,126,35,80,12,46,21,28,2,31,33,33,11,2,28,39,127,0.373,0.438,0.261,0.421,0.75,0.459
4666,Darington Hobson,2011-12,24,MIL,NBA,-0.2,5,0,39,2,13,2,7,0,6,0,0,0,3,3,6,0,0,2,1,4,0.154,0.286,0,0.154,,0.154
4667,John Holland,2017-18,29,CLE,NBA,-0.2,24,0,174,17,59,6,23,11,36,9,13,6,18,24,5,7,2,8,10,54,0.288,0.261,0.306,0.381,0.692,0.417
4668,Josh Howard,2010-11,30,WAS,NBA,-0.2,18,10,409,58,162,51,133,7,29,29,47,18,56,74,24,13,5,20,34,152,0.358,0.383,0.241,0.38,0.617,0.416
4669,Cedric Jackson,2009-10,23,TOT,NBA,-0.2,12,0,74,6,20,5,14,1,6,7,12,2,6,8,14,3,2,11,7,20,0.3,0.357,0.167,0.325,0.583,0.396
4670,Stephen Jackson,2013-14,35,LAC,NBA,-0.2,9,0,107,6,26,5,12,1,14,2,4,2,8,10,5,6,1,6,11,15,0.231,0.417,0.071,0.25,0.5,0.27
4671,Damion James,2011-12,24,NJN,NBA,-0.2,7,7,170,13,35,13,34,0,1,8,12,7,26,33,3,7,7,12,17,34,0.371,0.382,0,0.371,0.667,0.422
4672,Orlando Johnson,2015-16,26,TOT,NBA,-0.2,7,1,101,9,34,7,24,2,10,6,8,4,11,15,2,3,3,4,9,26,0.265,0.292,0.2,0.294,0.75,0.346
4673,Darius Johnson-Odom,2013-14,24,PHI,NBA,-0.2,3,0,15,0,7,0,4,0,3,0,2,0,2,2,1,1,0,2,3,0,0,0,0,0,0,0
4674,Jason Kapono,2010-11,29,PHI,NBA,-0.2,24,2,112,7,28,6,20,1,8,1,2,3,8,11,4,2,1,2,4,16,0.25,0.3,0.125,0.268,0.5,0.277
4675,Coby Karl,2009-10,26,TOT,NBA,-0.2,7,1,113,11,32,9,21,2,11,4,6,4,14,18,15,3,1,10,14,28,0.344,0.429,0.182,0.375,0.667,0.404
4676,Jamaal Magloire,2011-12,33,TOR,NBA,-0.2,34,1,374,17,45,17,45,0,0,7,27,25,88,113,6,4,10,22,66,41,0.378,0.378,,0.378,0.259,0.36
4677,Kendall Marshall,2012-13,21,PHO,NBA,-0.2,48,3,702,56,151,33,78,23,73,8,14,4,38,42,143,22,4,57,48,143,0.371,0.423,0.315,0.447,0.571,0.455
4678,Cartier Martin,2014-15,30,DET,NBA,-0.2,23,0,198,15,53,9,20,6,33,0,0,0,20,20,11,3,1,5,20,36,0.283,0.45,0.182,0.34,,0.34
4679,Dominic McGuire,2009-10,24,TOT,NBA,-0.2,51,2,307,19,52,19,52,0,0,0,7,23,56,79,11,5,4,17,35,38,0.365,0.365,,0.365,0,0.345
4680,Gal Mekel,2014-15,26,NOP,NBA,-0.2,4,0,43,3,20,3,17,0,3,0,0,0,1,1,13,2,0,2,1,6,0.15,0.176,0,0.15,,0.15
4681,Luis Montero,2015-16,22,POR,NBA,-0.2,12,0,42,5,19,4,10,1,9,3,4,0,4,4,1,0,0,4,1,14,0.263,0.4,0.111,0.289,0.75,0.337
4682,Darius Morris,2011-12,21,LAL,NBA,-0.2,19,0,169,18,42,14,33,4,9,6,9,2,14,16,21,2,0,19,16,46,0.429,0.424,0.444,0.476,0.667,0.5
4683,Marcus Morris,2011-12,22,HOU,NBA,-0.2,17,0,126,16,54,14,37,2,17,6,8,5,11,16,3,2,2,4,12,40,0.296,0.378,0.118,0.315,0.75,0.348
4684,Byron Mullens,2010-11,21,OKC,NBA,-0.2,13,0,85,9,28,9,28,0,0,7,14,6,18,24,0,2,3,8,11,25,0.321,0.321,,0.321,0.5,0.366
4685,Andrés Nocioni,2011-12,32,PHI,NBA,-0.2,11,1,56,5,20,4,14,1,6,6,11,1,13,14,1,1,1,5,4,17,0.25,0.286,0.167,0.275,0.545,0.342
4686,Jannero Pargo,2012-13,33,TOT,NBA,-0.2,32,0,507,78,212,39,96,39,116,12,13,10,25,35,67,18,3,41,42,207,0.368,0.406,0.336,0.46,0.923,0.475
4687,Gary Payton,2016-17,24,MIL,NBA,-0.2,6,0,99,8,22,7,13,1,9,3,5,0,12,12,13,3,4,10,9,20,0.364,0.538,0.111,0.386,0.6,0.413
4688,Quincy Pondexter,2017-18,29,CHI,NBA,-0.2,23,1,196,14,49,11,27,3,22,14,17,8,19,27,9,8,2,11,24,45,0.286,0.407,0.136,0.316,0.824,0.398
4689,Josh Powell,2010-11,28,ATL,NBA,-0.2,54,0,653,94,208,94,207,0,1,36,45,49,86,135,22,5,5,53,78,224,0.452,0.454,0,0.452,0.8,0.492
4690,Ronnie Price,2012-13,29,POR,NBA,-0.2,39,0,510,39,120,29,81,10,39,17,24,13,31,44,73,26,3,34,61,105,0.325,0.358,0.256,0.367,0.708,0.402
4691,Chris Quinn,2012-13,29,CLE,NBA,-0.2,7,0,78,4,16,4,11,0,5,2,2,1,1,2,9,3,0,6,4,10,0.25,0.364,0,0.25,1,0.296
4692,Andy Rautins,2010-11,24,NYK,NBA,-0.2,5,0,24,3,7,2,3,1,4,1,2,0,1,1,3,1,0,7,0,8,0.429,0.667,0.25,0.5,0.5,0.508
4693,Derrick Rose,2017-18,29,TOT,NBA,-0.2,25,7,420,81,186,74,156,7,30,40,46,13,22,35,37,7,4,35,16,209,0.435,0.474,0.233,0.454,0.87,0.507
4694,Derrick Rose,2013-14,25,CHI,NBA,-0.2,10,10,311,58,164,42,117,16,47,27,32,9,23,32,43,5,1,34,15,159,0.354,0.359,0.34,0.402,0.844,0.446
4695,Josh Selby,2012-13,21,MEM,NBA,-0.2,10,0,59,6,22,5,16,1,6,7,11,0,5,5,4,2,0,7,7,20,0.273,0.313,0.167,0.295,0.636,0.373
4696,Kevin Séraphin,2015-16,26,NYK,NBA,-0.2,48,0,526,84,205,84,203,0,2,19,23,31,95,126,47,8,36,43,67,187,0.41,0.414,0,0.41,0.826,0.435
4697,Kobi Simmons,2017-18,20,MEM,NBA,-0.2,32,12,643,80,189,69,150,11,39,25,25,14,36,50,68,18,5,44,61,196,0.423,0.46,0.282,0.452,1,0.49
4698,Peyton Siva,2013-14,23,DET,NBA,-0.2,24,0,224,18,57,11,32,7,25,11,15,2,12,14,34,9,1,18,27,54,0.316,0.344,0.28,0.377,0.733,0.425
4699,J.R. Smith,2018-19,33,CLE,NBA,-0.2,11,4,222,27,79,15,40,12,39,8,10,0,18,18,21,11,3,11,19,74,0.342,0.375,0.308,0.418,0.8,0.444
4700,Lance Stephenson,2010-11,20,IND,NBA,-0.2,12,0,115,13,39,13,34,0,5,11,14,1,17,18,21,4,0,16,14,37,0.333,0.382,0,0.333,0.786,0.41
