,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
927,Tomá_ Satoransk_,2018-19,27,WAS,NBA,4.7,80,54,2164,257,530,193,368,64,162,131,160,82,197,279,399,82,13,120,172,709,0.485,0.524,0.395,0.545,0.819,0.59
928,Pascal Siakam,2017-18,23,TOR,NBA,4.7,81,5,1679,253,498,224,366,29,132,54,87,79,285,364,159,62,42,67,166,589,0.508,0.612,0.22,0.537,0.621,0.549
929,Myles Turner,2017-18,21,IND,NBA,4.7,65,62,1836,306,639,250,482,56,157,160,206,93,324,417,87,38,118,96,186,828,0.479,0.519,0.357,0.523,0.777,0.567
930,Fred VanVleet,2017-18,23,TOR,NBA,4.7,76,0,1520,232,545,124,284,108,261,84,101,25,159,184,243,68,19,74,130,656,0.426,0.437,0.414,0.525,0.832,0.556
931,Ben Wallace,2009-10,35,DET,NBA,4.7,69,67,1975,158,292,158,290,0,2,65,160,245,352,597,105,86,84,64,131,381,0.541,0.545,0,0.541,0.406,0.526
932,Lou Williams,2015-16,29,LAL,NBA,4.7,67,35,1907,283,693,173,373,110,320,352,424,31,138,169,167,62,19,107,107,1028,0.408,0.464,0.344,0.488,0.83,0.584
933,Harrison Barnes,2016-17,24,DAL,NBA,4.6,79,79,2803,599,1280,521,1058,78,222,242,281,93,301,394,116,65,15,102,128,1518,0.468,0.492,0.351,0.498,0.861,0.541
934,Nicolas Batum,2016-17,28,CHO,NBA,4.6,77,77,2617,393,975,258,570,135,405,243,284,46,435,481,456,86,29,194,109,1164,0.403,0.453,0.333,0.472,0.856,0.529
935,Michael Beasley,2009-10,21,MIA,NBA,4.6,78,78,2328,468,1040,440,938,28,102,192,240,123,375,498,100,80,49,131,221,1156,0.45,0.469,0.275,0.463,0.8,0.505
936,DeJuan Blair,2009-10,20,SAS,NBA,4.6,82,23,1494,275,495,275,493,0,2,88,161,200,326,526,65,50,39,112,224,638,0.556,0.558,0,0.556,0.547,0.564
937,Seth Curry,2016-17,26,DAL,NBA,4.6,70,42,2029,338,703,201,381,137,322,85,100,25,154,179,189,79,7,92,126,898,0.481,0.528,0.425,0.578,0.85,0.601
938,Jared Dudley,2015-16,30,WAS,NBA,4.6,81,41,2098,233,487,133,249,100,238,72,98,54,232,286,170,75,18,80,190,638,0.478,0.534,0.42,0.581,0.735,0.602
939,Monta Ellis,2012-13,27,MIL,NBA,4.6,82,82,3076,597,1436,503,1108,94,328,289,374,45,271,316,496,169,36,254,164,1577,0.416,0.454,0.287,0.448,0.773,0.493
940,Tyreke Evans,2014-15,25,NOP,NBA,4.6,79,76,2690,521,1165,452,938,69,227,202,291,82,334,416,521,100,37,246,198,1313,0.447,0.482,0.304,0.477,0.694,0.508
941,Kenneth Faried,2011-12,22,DEN,NBA,4.6,46,39,1037,181,309,181,309,0,0,109,164,142,210,352,36,34,47,54,116,471,0.586,0.586,,0.586,0.665,0.618
942,Randy Foye,2013-14,30,DEN,NBA,4.6,81,78,2485,361,875,172,377,189,498,157,185,36,196,232,287,67,39,145,205,1068,0.413,0.456,0.38,0.521,0.849,0.558
943,Gary Harris,2016-17,22,DEN,NBA,4.6,57,56,1782,320,637,213,382,107,255,104,134,48,130,178,164,71,8,76,92,851,0.502,0.558,0.42,0.586,0.776,0.611
944,Al Jefferson,2009-10,25,MIN,NBA,4.6,76,76,2463,560,1125,560,1121,0,4,181,266,180,523,703,137,63,98,136,205,1301,0.498,0.5,0,0.498,0.68,0.524
945,Shaun Livingston,2015-16,30,GSW,NBA,4.6,78,3,1520,203,379,201,367,2,12,80,93,42,127,169,237,57,27,78,140,488,0.536,0.548,0.167,0.538,0.86,0.581
946,Wesley Matthews,2009-10,23,UTA,NBA,4.6,82,48,2025,273,565,210,400,63,165,160,193,50,141,191,124,64,15,93,152,769,0.483,0.525,0.382,0.539,0.829,0.592
947,Markieff Morris,2014-15,25,PHO,NBA,4.6,82,82,2581,512,1100,455,921,57,179,177,232,110,396,506,192,101,39,170,245,1258,0.465,0.494,0.318,0.491,0.763,0.523
948,Dwight Powell,2016-17,25,DAL,NBA,4.6,77,3,1333,194,377,173,303,21,74,107,141,93,213,306,49,61,39,34,135,516,0.515,0.571,0.284,0.542,0.759,0.588
949,Rajon Rondo,2015-16,29,SAC,NBA,4.6,72,72,2537,355,782,293,612,62,170,87,150,77,358,435,839,141,10,278,175,859,0.454,0.479,0.365,0.494,0.58,0.506
950,Tiago Splitter,2011-12,27,SAS,NBA,4.6,59,2,1121,212,343,212,343,0,0,125,181,93,213,306,65,21,47,87,134,549,0.618,0.618,,0.618,0.691,0.649
951,Metta World Peace,2012-13,33,LAL,NBA,4.6,75,66,2530,332,824,191,412,141,412,124,169,101,271,372,112,122,42,98,198,929,0.403,0.464,0.342,0.488,0.734,0.517
952,Thaddeus Young,2016-17,28,IND,NBA,4.6,74,74,2237,362,687,317,569,45,118,45,86,131,317,448,122,113,29,95,135,814,0.527,0.557,0.381,0.56,0.523,0.562
953,Malik Beasley,2018-19,22,DEN,NBA,4.5,81,18,1879,349,737,186,332,163,405,56,66,35,165,200,97,55,10,55,116,917,0.474,0.56,0.402,0.584,0.848,0.599
954,Nemanja Bjelica,2018-19,30,SAC,NBA,4.5,77,70,1788,284,593,181,336,103,257,70,92,125,319,444,147,54,56,82,197,741,0.479,0.539,0.401,0.566,0.761,0.585
955,Jaylen Brown,2017-18,21,BOS,NBA,4.5,70,70,2152,373,803,252,497,121,306,150,233,66,280,346,114,70,26,124,181,1017,0.465,0.507,0.395,0.54,0.644,0.562
956,Kentavious Caldwell-Pope,2016-17,23,DET,NBA,4.5,76,75,2529,370,928,217,491,153,437,154,185,55,193,248,193,89,12,86,118,1047,0.399,0.442,0.35,0.481,0.832,0.519
957,Baron Davis,2009-10,30,LAC,NBA,4.5,75,73,2523,412,1015,330,719,82,296,239,291,52,214,266,598,126,43,211,210,1145,0.406,0.459,0.277,0.446,0.821,0.501
958,Luol Deng,2013-14,28,TOT,NBA,4.5,63,63,2213,371,860,314,671,57,189,212,268,99,262,361,183,62,9,114,111,1011,0.431,0.468,0.302,0.465,0.791,0.517
959,Andre Drummond,2012-13,19,DET,NBA,4.5,60,10,1243,208,342,207,340,1,2,59,159,169,288,457,30,59,95,57,144,476,0.608,0.609,0.5,0.61,0.371,0.578
960,Mike Dunleavy,2010-11,30,IND,NBA,4.5,61,44,1683,240,520,138,266,102,254,100,125,28,248,276,105,40,30,69,107,682,0.462,0.519,0.402,0.56,0.8,0.593
961,Wayne Ellington,2017-18,30,MIA,NBA,4.5,77,2,2041,285,700,58,121,227,579,67,78,23,195,218,79,53,8,52,94,864,0.407,0.479,0.392,0.569,0.859,0.588
962,Kenneth Faried,2016-17,27,DEN,NBA,4.5,61,34,1296,228,416,228,410,0,6,131,189,183,279,462,55,43,40,59,124,587,0.548,0.556,0,0.548,0.693,0.588
963,Taj Gibson,2011-12,26,CHI,NBA,4.5,63,0,1284,200,404,200,404,0,0,84,135,135,197,332,47,27,81,60,131,484,0.495,0.495,,0.495,0.622,0.522
964,Manu Ginóbili,2012-13,35,SAS,NBA,4.5,60,0,1393,229,539,146,304,83,235,164,206,30,171,201,274,80,13,132,114,705,0.425,0.48,0.353,0.502,0.796,0.56
965,Danny Green,2011-12,24,SAS,NBA,4.5,66,38,1522,211,477,109,243,102,234,79,100,54,174,228,86,58,46,67,107,603,0.442,0.449,0.436,0.549,0.79,0.579
966,Draymond Green,2013-14,23,GSW,NBA,4.5,82,12,1797,187,459,132,294,55,165,82,123,86,323,409,152,102,72,91,231,511,0.407,0.449,0.333,0.467,0.667,0.498
967,James Harden,2009-10,20,OKC,NBA,4.5,76,0,1738,233,578,140,330,93,248,194,240,47,197,244,137,80,20,106,200,753,0.403,0.424,0.375,0.484,0.808,0.551
968,Spencer Hawes,2012-13,24,PHI,NBA,4.5,82,40,2233,376,811,345,724,31,87,122,157,173,417,590,183,24,113,131,233,905,0.464,0.477,0.356,0.483,0.777,0.514
969,Spencer Hawes,2013-14,25,TOT,NBA,4.5,80,78,2470,403,883,275,575,128,308,119,152,131,529,660,240,44,94,173,237,1053,0.456,0.478,0.416,0.529,0.783,0.554
970,Amir Johnson,2009-10,22,TOR,NBA,4.5,82,5,1453,208,334,208,330,0,4,95,149,154,241,395,48,44,66,63,255,511,0.623,0.63,0,0.623,0.638,0.639
971,Cory Joseph,2014-15,23,SAS,NBA,4.5,79,14,1444,207,411,191,367,16,44,105,143,44,148,192,188,46,17,67,105,535,0.504,0.52,0.364,0.523,0.734,0.564
972,Andrei Kirilenko,2010-11,29,UTA,NBA,4.5,64,62,1999,253,542,217,444,36,98,208,270,100,227,327,192,81,74,117,113,750,0.467,0.489,0.367,0.5,0.77,0.567
973,Brandon Knight,2014-15,23,TOT,NBA,4.5,63,61,2035,375,888,250,567,125,321,195,223,28,216,244,330,90,10,189,114,1070,0.422,0.441,0.389,0.493,0.874,0.543
974,Alex Len,2017-18,24,PHO,NBA,4.5,69,13,1395,214,378,213,375,1,3,158,231,175,343,518,82,27,61,78,158,587,0.566,0.568,0.333,0.567,0.684,0.612
975,Jon Leuer,2016-17,27,DET,NBA,4.5,75,34,1944,310,646,261,479,49,167,98,113,102,300,402,111,31,26,66,145,767,0.48,0.545,0.293,0.518,0.867,0.551
976,Jodie Meeks,2013-14,26,LAL,NBA,4.5,77,70,2556,413,892,251,488,162,404,221,258,30,164,194,138,111,4,111,119,1209,0.463,0.514,0.401,0.554,0.857,0.601
977,Marcus Morris,2018-19,29,BOS,NBA,4.5,75,53,2091,377,844,231,455,146,389,146,173,76,382,458,109,43,25,92,181,1046,0.447,0.508,0.375,0.533,0.844,0.568
978,Timofey Mozgov,2013-14,27,DEN,NBA,4.5,82,30,1770,285,545,281,521,4,24,196,260,171,357,528,62,27,100,122,213,770,0.523,0.539,0.167,0.527,0.754,0.584
979,Emeka Okafor,2012-13,30,WAS,NBA,4.5,79,77,2052,328,687,328,687,0,0,109,191,199,493,692,93,45,77,107,145,765,0.477,0.477,,0.477,0.571,0.496
980,Nikola Pekovi_,2011-12,26,MIN,NBA,4.5,47,35,1264,256,454,256,454,0,0,139,187,181,165,346,31,29,31,87,98,651,0.564,0.564,,0.564,0.743,0.607
981,Kristaps Porzi__is,2016-17,21,NYK,NBA,4.5,66,65,2164,443,985,331,671,112,314,198,252,111,364,475,97,47,129,118,244,1196,0.45,0.493,0.357,0.507,0.786,0.546
982,J.J. Redick,2012-13,28,TOT,NBA,4.5,78,13,2379,382,880,217,429,165,451,171,190,17,154,171,296,38,9,138,117,1100,0.434,0.506,0.366,0.528,0.9,0.571
983,J.J. Redick,2010-11,26,ORL,NBA,4.5,59,5,1513,197,447,110,228,87,219,112,128,6,107,113,102,29,3,53,80,593,0.441,0.482,0.397,0.538,0.875,0.589
984,Thabo Sefolosha,2015-16,31,ATL,NBA,4.5,75,11,1758,188,372,146,248,42,124,62,99,52,282,334,107,85,37,68,109,480,0.505,0.589,0.339,0.562,0.626,0.578
985,Rodney Stuckey,2011-12,25,DET,NBA,4.5,55,48,1644,256,597,223,493,33,104,267,320,38,104,142,210,44,10,106,124,812,0.429,0.452,0.317,0.456,0.834,0.55
986,Kemba Walker,2014-15,24,CHO,NBA,4.5,62,58,2119,378,981,293,701,85,280,234,283,35,185,220,318,89,31,100,92,1075,0.385,0.418,0.304,0.429,0.827,0.486
987,John Wall,2012-13,22,WAS,NBA,4.5,49,42,1602,324,735,312,690,12,45,246,306,35,161,196,373,65,37,157,117,906,0.441,0.452,0.267,0.449,0.804,0.521
988,Jason Williams,2009-10,34,ORL,NBA,4.5,82,18,1703,189,426,105,205,84,221,31,41,7,119,126,298,53,3,87,65,493,0.444,0.512,0.38,0.542,0.756,0.555
989,Delon Wright,2017-18,25,TOR,NBA,4.5,69,4,1433,201,432,145,279,56,153,97,117,45,153,198,200,72,33,78,81,555,0.465,0.52,0.366,0.53,0.829,0.574
990,Shane Battier,2012-13,34,MIA,NBA,4.4,72,20,1786,152,362,16,46,136,316,32,38,37,128,165,72,41,55,34,149,472,0.42,0.348,0.43,0.608,0.842,0.623
991,Patrick Beverley,2015-16,27,HOU,NBA,4.4,71,63,2041,258,594,134,284,124,310,60,88,73,177,250,239,94,26,91,234,700,0.434,0.472,0.4,0.539,0.682,0.553
992,Matt Bonner,2010-11,30,SAS,NBA,4.4,66,1,1432,172,371,67,141,105,230,32,43,60,179,239,60,26,21,27,110,481,0.464,0.475,0.457,0.605,0.744,0.617
993,Clint Capela,2015-16,21,HOU,NBA,4.4,77,35,1471,231,397,231,396,0,1,80,211,194,300,494,47,59,92,60,190,542,0.582,0.583,0,0.582,0.379,0.553
994,DeMarcus Cousins,2012-13,22,SAC,NBA,4.4,75,74,2289,482,1036,478,1014,4,22,312,423,222,524,746,199,108,55,225,269,1280,0.465,0.471,0.182,0.467,0.738,0.524
995,Jae Crowder,2018-19,28,UTA,NBA,4.4,80,11,2166,318,797,145,275,173,522,142,197,60,324,384,133,64,31,85,170,951,0.399,0.527,0.331,0.508,0.721,0.538
996,Boris Diaw,2012-13,30,SAS,NBA,4.4,75,20,1709,179,332,149,254,30,78,47,65,66,188,254,180,52,27,84,143,435,0.539,0.587,0.385,0.584,0.723,0.603
997,Mike Dunleavy,2012-13,32,MIL,NBA,4.4,75,3,1943,276,624,148,325,128,299,105,128,31,260,291,145,39,35,90,135,785,0.442,0.455,0.428,0.545,0.82,0.577
998,Mike Dunleavy,2011-12,31,MIL,NBA,4.4,55,3,1445,239,504,156,296,83,208,116,143,29,175,204,117,28,8,58,87,677,0.474,0.527,0.399,0.557,0.811,0.597
999,Tyreke Evans,2012-13,23,SAC,NBA,4.4,65,61,2016,366,765,321,632,45,133,210,271,56,231,287,229,90,27,128,133,987,0.478,0.508,0.338,0.508,0.775,0.558
1000,Derrick Favors,2012-13,21,UTA,NBA,4.4,77,8,1787,274,568,274,563,0,5,179,260,184,362,546,75,67,130,129,247,727,0.482,0.487,0,0.482,0.688,0.533
