,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1319,Wesley Johnson,2015-16,28,LAC,NBA,2.6,80,9,1666,208,515,105,206,103,309,30,46,37,211,248,49,89,56,54,173,549,0.404,0.51,0.333,0.504,0.652,0.513
1320,Luke Kennard,2017-18,21,DET,NBA,2.6,73,9,1463,206,465,125,270,81,195,65,76,21,155,176,124,44,13,69,86,558,0.443,0.463,0.415,0.53,0.855,0.56
1321,Kosta Koufos,2016-17,27,SAC,NBA,2.6,71,62,1419,216,392,216,391,0,1,38,62,118,285,403,47,36,48,61,172,470,0.551,0.552,0,0.551,0.613,0.56
1322,Zach LaVine,2015-16,20,MIN,NBA,2.6,82,33,2294,433,959,310,643,123,316,161,203,27,201,228,251,69,17,155,193,1150,0.452,0.482,0.389,0.516,0.793,0.548
1323,Shaun Livingston,2016-17,31,GSW,NBA,2.6,76,3,1345,173,316,172,313,1,3,42,60,28,123,151,139,38,20,62,120,389,0.547,0.55,0.333,0.549,0.7,0.568
1324,Shaun Livingston,2012-13,27,TOT,NBA,2.6,66,16,1455,166,346,166,342,0,4,85,98,31,127,158,215,48,31,76,127,417,0.48,0.485,0,0.48,0.867,0.536
1325,Wesley Matthews,2017-18,31,DAL,NBA,2.6,63,62,2131,283,697,130,295,153,402,83,101,28,170,198,172,76,16,83,140,802,0.406,0.441,0.381,0.516,0.822,0.541
1326,Doug McDermott,2016-17,25,TOT,NBA,2.6,66,5,1508,222,497,145,289,77,208,71,84,20,159,179,58,13,5,38,79,592,0.447,0.502,0.37,0.524,0.845,0.554
1327,C.J. Miles,2012-13,25,CLE,NBA,2.6,65,13,1364,255,614,129,286,126,328,93,107,24,150,174,63,49,17,69,138,729,0.415,0.451,0.384,0.518,0.869,0.551
1328,Mike Miller,2012-13,32,MIA,NBA,2.6,59,17,900,100,231,27,56,73,175,8,11,18,139,157,99,21,4,35,63,281,0.433,0.482,0.417,0.591,0.727,0.596
1329,Patrick Patterson,2017-18,28,OKC,NBA,2.6,82,3,1270,106,266,40,95,66,171,40,46,32,161,193,57,48,23,33,87,318,0.398,0.421,0.386,0.523,0.87,0.555
1330,Miles Plumlee,2014-15,26,TOT,NBA,2.6,73,28,1194,136,254,136,254,0,0,22,46,112,208,320,34,41,66,51,111,294,0.535,0.535,,0.535,0.478,0.536
1331,Dennis Schröder,2017-18,24,ATL,NBA,2.6,67,67,2078,500,1146,424,884,76,262,225,265,44,164,208,417,72,6,183,147,1301,0.436,0.48,0.29,0.469,0.849,0.515
1332,Mike Scott,2013-14,25,ATL,NBA,2.6,80,6,1482,301,628,239,428,62,200,103,132,62,222,284,75,30,7,79,121,767,0.479,0.558,0.31,0.529,0.78,0.559
1333,Thabo Sefolosha,2017-18,33,UTA,NBA,2.6,38,6,806,118,240,86,156,32,84,44,54,29,132,161,33,52,12,30,59,312,0.492,0.551,0.381,0.558,0.815,0.591
1334,Hollis Thompson,2014-15,23,PHI,NBA,2.6,71,23,1776,224,543,109,256,115,287,63,89,53,145,198,85,57,26,66,141,626,0.413,0.426,0.401,0.518,0.708,0.538
1335,Tristan Thompson,2018-19,27,CLE,NBA,2.6,43,40,1198,201,380,201,380,0,0,68,106,173,265,438,86,28,16,59,89,470,0.529,0.529,,0.529,0.642,0.551
1336,Evan Turner,2017-18,29,POR,NBA,2.6,79,40,2034,258,577,216,445,42,132,91,107,30,214,244,173,47,29,99,163,649,0.447,0.485,0.318,0.484,0.85,0.52
1337,David West,2016-17,36,GSW,NBA,2.6,68,0,854,135,252,132,244,3,8,43,56,47,156,203,151,42,48,78,105,316,0.536,0.541,0.375,0.542,0.768,0.571
1338,Derrick Williams,2013-14,22,TOT,NBA,2.6,78,15,1820,206,482,180,383,26,99,186,259,71,252,323,56,48,20,76,114,624,0.427,0.47,0.263,0.454,0.718,0.524
1339,Lou Williams,2013-14,27,ATL,NBA,2.6,60,7,1445,197,493,118,262,79,231,152,179,10,114,124,210,45,4,92,65,625,0.4,0.45,0.342,0.48,0.849,0.547
1340,Justise Winslow,2017-18,21,MIA,NBA,2.6,68,25,1680,207,488,158,359,49,129,66,104,64,306,370,148,54,33,77,140,529,0.424,0.44,0.38,0.474,0.635,0.496
1341,Cody Zeller,2013-14,21,CHA,NBA,2.6,82,3,1416,172,404,172,403,0,1,146,200,118,235,353,92,40,41,87,170,490,0.426,0.427,0,0.426,0.73,0.498
1342,Tyler Zeller,2013-14,24,CLE,NBA,2.6,70,9,1049,156,290,156,289,0,1,87,121,103,179,282,36,18,38,60,137,399,0.538,0.54,0,0.538,0.719,0.581
1343,Quincy Acy,2015-16,25,SAC,NBA,2.5,59,29,876,119,214,100,165,19,49,50,68,65,123,188,27,29,24,27,103,307,0.556,0.606,0.388,0.6,0.735,0.629
1344,Lavoy Allen,2012-13,23,PHI,NBA,2.5,79,37,1669,206,454,206,453,0,1,43,60,159,236,395,73,24,55,55,180,455,0.454,0.455,0,0.454,0.717,0.474
1345,Trevor Ariza,2018-19,33,TOT,NBA,2.5,69,69,2349,294,736,149,302,145,434,130,164,50,321,371,252,91,21,106,130,863,0.399,0.493,0.334,0.498,0.793,0.534
1346,Marco Belinelli,2018-19,32,SAS,NBA,2.5,79,1,1815,285,690,138,295,147,395,112,124,16,182,198,132,35,8,72,121,829,0.413,0.468,0.372,0.52,0.903,0.557
1347,Eric Bledsoe,2015-16,26,PHO,NBA,2.5,31,31,1059,223,492,175,363,48,129,138,172,18,107,125,190,63,19,110,75,632,0.453,0.482,0.372,0.502,0.802,0.557
1348,Matt Bonner,2012-13,32,SAS,NBA,2.5,68,4,909,112,230,59,110,53,120,11,15,25,104,129,36,17,19,16,86,288,0.487,0.536,0.442,0.602,0.733,0.609
1349,Avery Bradley,2014-15,24,BOS,NBA,2.5,77,77,2428,434,1012,310,660,124,352,79,100,46,195,241,135,82,15,109,177,1071,0.429,0.47,0.352,0.49,0.79,0.507
1350,Pat Connaughton,2017-18,25,POR,NBA,2.5,82,5,1488,165,390,91,180,74,210,37,44,36,125,161,91,23,22,43,120,441,0.423,0.506,0.352,0.518,0.841,0.539
1351,Robert Covington,2018-19,28,TOT,NBA,2.5,35,35,1203,156,362,71,137,85,225,68,89,28,165,193,46,74,47,47,126,465,0.431,0.518,0.378,0.548,0.764,0.58
1352,Toney Douglas,2015-16,29,NOP,NBA,2.5,61,18,1262,183,445,102,242,81,203,84,99,25,118,143,157,70,5,64,131,531,0.411,0.421,0.399,0.502,0.848,0.543
1353,Eric Gordon,2013-14,25,NOP,NBA,2.5,64,64,2057,356,817,255,559,101,258,175,223,30,135,165,208,74,12,134,114,988,0.436,0.456,0.391,0.498,0.785,0.54
1354,Jerian Grant,2016-17,24,CHI,NBA,2.5,63,28,1028,128,301,79,167,49,134,65,73,17,94,111,121,47,8,44,93,370,0.425,0.473,0.366,0.507,0.89,0.555
1355,Willie Green,2012-13,31,LAC,NBA,2.5,72,60,1188,178,386,107,220,71,166,23,32,17,80,97,55,29,12,31,96,450,0.461,0.486,0.428,0.553,0.719,0.562
1356,Devin Harris,2017-18,34,TOT,NBA,2.5,71,1,1340,187,454,108,227,79,227,142,170,12,115,127,152,47,12,76,158,595,0.412,0.476,0.348,0.499,0.835,0.563
1357,Devin Harris,2015-16,32,DAL,NBA,2.5,64,0,1280,167,374,115,216,52,158,101,140,18,120,138,118,60,13,66,124,487,0.447,0.532,0.329,0.516,0.721,0.559
1358,Justin Holiday,2016-17,27,NYK,NBA,2.5,82,4,1639,233,538,136,265,97,273,66,80,27,198,225,102,65,31,66,109,629,0.433,0.513,0.355,0.523,0.825,0.549
1359,Reggie Jackson,2012-13,22,OKC,NBA,2.5,70,0,993,149,325,125,221,24,104,52,62,21,145,166,122,29,13,53,84,374,0.458,0.566,0.231,0.495,0.839,0.531
1360,Luke Kennard,2018-19,22,DET,NBA,2.5,63,10,1437,228,520,122,251,106,269,51,61,12,171,183,114,26,10,57,92,613,0.438,0.486,0.394,0.54,0.836,0.56
1361,Michael Kidd-Gilchrist,2018-19,25,CHO,NBA,2.5,64,3,1179,158,332,142,285,16,47,95,123,88,158,246,61,32,39,43,156,427,0.476,0.498,0.34,0.5,0.772,0.553
1362,Ben McLemore,2014-15,21,SAC,NBA,2.5,82,82,2670,363,831,223,440,140,391,130,160,31,210,241,140,77,19,138,219,996,0.437,0.507,0.358,0.521,0.813,0.552
1363,C.J. Miles,2013-14,26,CLE,NBA,2.5,51,34,984,178,409,95,198,83,211,64,75,18,85,103,52,46,15,44,103,503,0.435,0.48,0.393,0.537,0.853,0.569
1364,Paul Millsap,2017-18,32,DEN,NBA,2.5,38,37,1143,202,435,163,322,39,113,112,161,65,180,245,105,39,44,73,99,555,0.464,0.506,0.345,0.509,0.696,0.549
1365,Mike Muscala,2018-19,27,TOT,NBA,2.5,64,10,1306,145,361,56,105,89,256,70,85,57,187,244,76,22,38,48,130,449,0.402,0.533,0.348,0.525,0.824,0.564
1366,Dirk Nowitzki,2016-17,38,DAL,NBA,2.5,54,54,1424,296,678,217,469,79,209,98,112,23,330,353,82,30,38,51,113,769,0.437,0.463,0.378,0.495,0.875,0.529
1367,Kyle O'Quinn,2013-14,23,ORL,NBA,2.5,69,19,1188,186,371,186,368,0,3,57,83,100,264,364,78,39,88,78,165,429,0.501,0.505,0,0.501,0.687,0.526
1368,Kendrick Perkins,2012-13,28,OKC,NBA,2.5,78,78,1954,143,313,143,312,0,1,44,72,110,356,466,111,43,83,109,227,330,0.457,0.458,0,0.457,0.611,0.479
1369,Tayshaun Prince,2014-15,34,TOT,NBA,2.5,58,16,1397,177,402,146,335,31,67,49,65,52,158,210,93,29,16,35,55,434,0.44,0.436,0.463,0.479,0.754,0.504
1370,Josh Richardson,2015-16,22,MIA,NBA,2.5,52,2,1107,123,272,70,157,53,115,42,63,21,86,107,73,36,25,35,107,341,0.452,0.446,0.461,0.55,0.667,0.569
1371,Austin Rivers,2016-17,24,LAC,NBA,2.5,74,29,2054,323,731,212,432,111,299,132,191,20,141,161,204,48,10,115,187,889,0.442,0.491,0.371,0.518,0.691,0.545
1372,Glenn Robinson,2016-17,23,IND,NBA,2.5,69,27,1427,158,338,109,213,49,125,54,76,57,189,246,47,41,20,37,63,419,0.467,0.512,0.392,0.54,0.711,0.564
1373,Dennis Schröder,2014-15,21,ATL,NBA,2.5,77,10,1516,284,665,232,517,52,148,148,179,29,135,164,317,49,4,150,127,768,0.427,0.449,0.351,0.466,0.827,0.516
1374,Luis Scola,2013-14,33,IND,NBA,2.5,82,2,1399,263,560,262,553,1,7,99,136,86,305,391,81,26,16,108,164,626,0.47,0.474,0.143,0.471,0.728,0.505
1375,Mike Scott,2017-18,29,WAS,NBA,2.5,76,1,1406,276,524,210,361,66,163,50,76,50,197,247,80,23,10,79,148,668,0.527,0.582,0.405,0.59,0.658,0.599
1376,Thabo Sefolosha,2014-15,30,ATL,NBA,2.5,52,7,976,104,249,79,171,25,78,45,58,53,170,223,75,53,21,38,67,278,0.418,0.462,0.321,0.468,0.776,0.506
1377,Rodney Stuckey,2012-13,26,DET,NBA,2.5,76,24,2171,304,748,249,566,55,182,213,272,43,169,212,270,51,17,134,127,876,0.406,0.44,0.302,0.443,0.783,0.505
1378,Tristan Thompson,2017-18,26,CLE,NBA,2.5,53,22,1072,132,235,132,235,0,0,43,79,126,226,352,33,16,17,36,102,307,0.562,0.562,,0.562,0.544,0.569
1379,Evan Turner,2014-15,26,BOS,NBA,2.5,82,57,2260,320,746,287,627,33,119,106,141,40,377,417,449,83,19,198,180,779,0.429,0.458,0.277,0.451,0.752,0.482
1380,Denzel Valentine,2017-18,24,CHI,NBA,2.5,77,37,2095,301,721,158,351,143,370,38,51,48,345,393,244,65,11,99,185,783,0.417,0.45,0.386,0.517,0.745,0.527
1381,Justise Winslow,2015-16,19,MIA,NBA,2.5,78,8,2232,195,462,163,346,32,116,80,117,81,322,403,117,68,26,95,184,502,0.422,0.471,0.276,0.457,0.684,0.489
1382,Nick Young,2013-14,28,LAL,NBA,2.5,64,9,1810,387,889,252,539,135,350,235,285,29,137,166,95,46,12,95,156,1144,0.435,0.468,0.386,0.511,0.825,0.564
1383,Tony Allen,2015-16,34,MEM,NBA,2.4,64,57,1620,215,469,200,427,15,42,90,138,104,192,296,70,110,18,78,175,535,0.458,0.468,0.357,0.474,0.652,0.505
1384,Ömer Aşık,2013-14,27,HOU,NBA,2.4,48,19,968,101,190,101,190,0,0,78,126,101,277,378,25,14,37,59,92,280,0.532,0.532,,0.532,0.619,0.57
1385,Jeff Ayres,2013-14,26,SAS,NBA,2.4,73,10,952,101,174,101,174,0,0,38,55,89,169,258,60,13,25,63,146,240,0.58,0.58,,0.58,0.691,0.605
1386,Shane Battier,2013-14,35,MIA,NBA,2.4,73,56,1468,105,275,32,65,73,210,15,23,34,104,138,63,50,39,21,124,298,0.382,0.492,0.348,0.515,0.652,0.523
1387,Jerryd Bayless,2013-14,25,TOT,NBA,2.4,72,19,1686,248,617,172,405,76,212,94,118,22,123,145,194,60,9,82,161,666,0.402,0.425,0.358,0.464,0.797,0.498
1388,Jerryd Bayless,2014-15,26,MIL,NBA,2.4,77,4,1717,220,516,183,396,37,120,121,137,22,189,211,233,59,12,133,163,598,0.426,0.462,0.308,0.462,0.883,0.519
1389,Jerryd Bayless,2015-16,27,MIL,NBA,2.4,52,18,1505,185,437,84,206,101,231,70,90,21,120,141,163,47,11,73,111,541,0.423,0.408,0.437,0.539,0.778,0.568
1390,Aron Baynes,2018-19,32,BOS,NBA,2.4,51,18,821,105,223,84,162,21,61,53,62,88,152,240,57,12,34,40,125,284,0.471,0.519,0.344,0.518,0.855,0.567
1391,Michael Beasley,2017-18,29,NYK,NBA,2.4,74,30,1653,409,807,375,721,34,86,124,159,97,317,414,123,36,43,143,145,976,0.507,0.52,0.395,0.528,0.78,0.556
1392,Tarik Black,2016-17,25,LAL,NBA,2.4,67,16,1091,150,294,149,292,1,2,82,109,144,199,343,39,29,44,58,173,383,0.51,0.51,0.5,0.512,0.752,0.56
1393,Steve Blake,2012-13,32,LAL,NBA,2.4,45,13,1175,114,270,42,99,72,171,27,35,21,111,132,173,34,6,62,83,327,0.422,0.424,0.421,0.556,0.771,0.573
1394,Bojan Bogdanović,2014-15,25,BRK,NBA,2.4,78,28,1854,261,576,170,320,91,256,87,106,50,163,213,68,34,9,78,104,700,0.453,0.531,0.355,0.532,0.821,0.562
1395,Devin Booker,2017-18,21,PHO,NBA,2.4,54,54,1865,455,1054,308,670,147,384,289,329,26,218,244,253,47,14,194,168,1346,0.432,0.46,0.383,0.501,0.878,0.561
1396,Trey Burke,2014-15,22,UTA,NBA,2.4,76,43,2288,370,1005,246,615,124,390,109,145,31,173,204,328,65,15,124,119,973,0.368,0.4,0.318,0.43,0.752,0.455
1397,Trey Burke,2017-18,25,NYK,NBA,2.4,36,9,785,193,384,155,279,38,105,37,57,13,58,71,170,24,4,43,43,461,0.503,0.556,0.362,0.552,0.649,0.563
1398,Caron Butler,2014-15,34,DET,NBA,2.4,78,21,1623,161,396,78,177,83,219,55,61,21,175,196,79,43,4,49,120,460,0.407,0.441,0.379,0.511,0.902,0.544
1399,Omri Casspi,2013-14,25,HOU,NBA,2.4,71,2,1283,173,410,112,234,61,176,83,122,55,205,260,88,44,14,72,100,490,0.422,0.479,0.347,0.496,0.68,0.528
1400,Jordan Clarkson,2014-15,22,LAL,NBA,2.4,59,38,1476,267,596,229,475,38,121,131,158,56,135,191,206,51,12,96,109,703,0.448,0.482,0.314,0.48,0.829,0.528
