,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
4218,Elias Harris,2013-14,24,LAL,NBA,0,2,0,11,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,,0,,0
4219,Joe Harris,2015-16,24,CLE,NBA,0,5,0,15,1,4,0,0,1,4,0,0,0,3,3,2,0,0,1,1,3,0.25,,0.25,0.375,,0.375
4220,Manny Harris,2013-14,24,LAL,NBA,0,9,0,180,28,70,21,50,7,20,10,12,7,27,34,11,4,1,9,10,73,0.4,0.42,0.35,0.45,0.833,0.485
4221,Manny Harris,2010-11,21,CLE,NBA,0,54,15,933,108,289,74,197,34,92,71,93,36,104,140,85,31,7,63,65,321,0.374,0.376,0.37,0.433,0.763,0.486
4222,Mike Harris,2010-11,27,HOU,NBA,0,4,0,16,3,6,3,6,0,0,2,4,2,3,5,1,0,1,1,2,8,0.5,0.5,,0.5,0.5,0.515
4223,Aaron Harrison,2015-16,21,CHO,NBA,0,21,0,93,5,19,2,9,3,10,5,12,4,11,15,2,6,0,4,10,18,0.263,0.222,0.3,0.342,0.417,0.371
4224,Jason Hart,2009-10,31,TOT,NBA,0,5,0,22,1,2,1,2,0,0,0,0,0,2,2,6,2,1,3,4,2,0.5,0.5,,0.5,,0.5
4225,Chuck Hayes,2015-16,32,HOU,NBA,0,2,0,24,1,2,1,2,0,0,2,2,0,8,8,2,0,0,3,6,4,0.5,0.5,,0.5,1,0.694
4226,Gordon Hayward,2017-18,27,BOS,NBA,0,1,1,5,1,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,2,0.5,1,0,0.5,,0.5
4227,Brendan Haywood,2014-15,35,CLE,NBA,0,22,1,119,14,30,14,30,0,0,7,13,6,23,29,2,2,10,10,17,35,0.467,0.467,,0.467,0.538,0.49
4228,Reggie Hearn,2017-18,26,DET,NBA,0,3,0,7,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0.5,,0.5,0.75,,0.75
4229,Xavier Henry,2012-13,21,NOH,NBA,0,50,2,625,66,161,62,150,4,11,58,92,21,69,90,13,16,5,31,72,194,0.41,0.413,0.364,0.422,0.63,0.481
4230,Isaiah Hicks,2017-18,23,NYK,NBA,0,18,0,240,33,72,31,63,2,9,12,18,10,31,41,16,2,4,16,45,80,0.458,0.492,0.222,0.472,0.667,0.501
4231,Cory Higgins,2012-13,23,CHA,NBA,0,6,0,32,6,19,5,14,1,5,1,2,1,2,3,5,3,0,0,5,14,0.316,0.357,0.2,0.342,0.5,0.352
4232,Haywood Highsmith,2018-19,22,PHI,NBA,0,5,0,40,4,10,3,5,1,5,0,2,0,5,5,2,1,0,1,1,9,0.4,0.6,0.2,0.45,0,0.414
4233,Jordan Hill,2016-17,29,MIN,NBA,0,7,0,47,5,13,5,13,0,0,2,2,8,6,14,0,1,0,4,9,12,0.385,0.385,,0.385,1,0.432
4234,Darrun Hilliard,2017-18,24,SAS,NBA,0,14,0,95,5,19,5,13,0,6,6,7,0,7,7,11,2,0,4,7,16,0.263,0.385,0,0.263,0.857,0.362
4235,John Holland,2018-19,30,CLE,NBA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4236,Tyler Honeycutt,2011-12,21,SAC,NBA,0,15,0,88,8,24,7,21,1,3,3,5,3,11,14,7,4,3,2,3,20,0.333,0.333,0.333,0.354,0.6,0.382
4237,Scotty Hopson,2017-18,28,DAL,NBA,0,1,0,8,0,1,0,1,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,,0,0.5,0.266
4238,Dennis Horner,2011-12,23,NJN,NBA,0,8,0,22,1,4,1,3,0,1,3,4,2,3,5,0,0,0,1,1,5,0.25,0.333,0,0.25,0.75,0.434
4239,Danuel House,2016-17,23,WAS,NBA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,
4240,Josh Howard,2012-13,32,MIN,NBA,0,11,4,207,31,77,26,61,5,16,7,12,9,27,36,4,10,3,10,18,74,0.403,0.426,0.313,0.435,0.583,0.45
4241,Juwan Howard,2012-13,39,MIA,NBA,0,7,2,51,10,19,10,19,0,0,1,1,0,8,8,6,0,0,4,9,21,0.526,0.526,,0.526,1,0.54
4242,Josh Huestis,2015-16,24,OKC,NBA,0,5,0,55,5,12,1,6,4,6,0,4,2,8,10,0,1,2,3,3,14,0.417,0.167,0.667,0.583,0,0.509
4243,Othello Hunter,2009-10,23,ATL,NBA,0,7,0,33,4,12,4,12,0,0,3,4,6,6,12,0,0,1,3,5,11,0.333,0.333,,0.333,0.75,0.4
4244,R.J. Hunter,2017-18,24,HOU,NBA,0,5,1,45,7,20,4,6,3,14,2,2,0,5,5,3,3,0,2,7,19,0.35,0.667,0.214,0.425,1,0.455
4245,R.J. Hunter,2016-17,23,CHI,NBA,0,3,0,9,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,,0
4246,Vince Hunter,2017-18,23,MEM,NBA,0,4,0,7,3,5,3,5,0,0,0,0,2,1,3,0,0,1,1,0,6,0.6,0.6,,0.6,,0.6
4247,Royal Ivey,2013-14,32,OKC,NBA,0,2,0,5,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,0
4248,Jarrett Jack,2016-17,33,NOP,NBA,0,2,0,33,2,3,2,2,0,1,2,2,0,0,0,5,2,0,3,4,6,0.667,1,0,0.667,1,0.773
4249,Aaron Jackson,2017-18,31,HOU,NBA,0,1,0,35,3,9,2,5,1,4,1,2,2,1,3,1,0,0,1,4,8,0.333,0.4,0.25,0.389,0.5,0.405
4250,Pierre Jackson,2016-17,25,DAL,NBA,0,8,1,84,13,39,10,28,3,11,6,7,1,8,9,19,2,0,3,5,35,0.333,0.357,0.273,0.372,0.857,0.416
4251,Damion James,2013-14,26,SAS,NBA,0,5,1,50,2,9,2,7,0,2,2,2,1,11,12,3,0,1,1,3,6,0.222,0.286,0,0.222,1,0.304
4252,Damion James,2012-13,25,BRK,NBA,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,
4253,Charles Jenkins,2012-13,23,TOT,NBA,0,59,1,441,49,121,48,119,1,2,12,22,8,24,32,44,15,2,21,22,111,0.405,0.403,0.5,0.409,0.545,0.425
4254,John Jenkins,2016-17,25,PHO,NBA,0,4,0,13,2,5,1,3,1,2,2,2,0,1,1,1,0,0,0,0,7,0.4,0.333,0.5,0.5,1,0.595
4255,Yi Jianlian,2011-12,24,DAL,NBA,0,30,0,203,31,82,28,72,3,10,14,21,12,37,49,5,7,8,14,23,79,0.378,0.389,0.3,0.396,0.667,0.433
4256,Alize Johnson,2018-19,22,IND,NBA,0,14,0,64,4,16,3,14,1,2,4,8,4,15,19,1,1,3,0,7,13,0.25,0.214,0.5,0.281,0.5,0.333
4257,Brice Johnson,2016-17,22,LAC,NBA,0,3,0,9,2,7,2,7,0,0,0,0,1,2,3,1,2,1,1,0,4,0.286,0.286,,0.286,,0.286
4258,Carldell Johnson,2011-12,29,NOH,NBA,0,15,0,119,11,35,7,20,4,15,1,3,1,8,9,22,8,0,7,11,27,0.314,0.35,0.267,0.371,0.333,0.372
4259,Trey Johnson,2010-11,26,TOT,NBA,0,8,0,94,12,33,11,30,1,3,9,10,2,5,7,11,1,1,5,12,34,0.364,0.367,0.333,0.379,0.9,0.455
4260,Wesley Johnson,2018-19,31,TOT,NBA,0,38,13,534,45,128,20,52,25,76,13,19,12,60,72,23,14,12,18,63,128,0.352,0.385,0.329,0.449,0.684,0.469
4261,Wesley Johnson,2012-13,25,PHO,NBA,0,50,21,953,161,396,111,241,50,155,27,35,21,102,123,34,22,18,48,56,399,0.407,0.461,0.323,0.47,0.771,0.485
4262,Dahntay Jones,2016-17,36,CLE,NBA,0,1,0,12,3,8,3,6,0,2,3,4,1,1,2,1,0,0,1,1,9,0.375,0.5,0,0.375,0.75,0.461
4263,Dahntay Jones,2014-15,34,LAC,NBA,0,33,0,123,6,21,6,17,0,4,9,11,1,10,11,2,3,0,1,23,21,0.286,0.353,0,0.286,0.818,0.406
4264,Damian Jones,2016-17,21,GSW,NBA,0,10,0,85,8,16,8,16,0,0,3,10,9,14,23,0,1,4,6,15,19,0.5,0.5,,0.5,0.3,0.466
4265,Dominique Jones,2012-13,24,DAL,NBA,0,29,3,338,40,109,39,100,1,9,35,53,18,27,45,83,14,2,38,29,116,0.367,0.39,0.111,0.372,0.66,0.438
4266,Dominique Jones,2010-11,22,DAL,NBA,0,18,0,135,14,45,14,41,0,4,14,17,6,19,25,19,5,3,10,7,42,0.311,0.341,0,0.311,0.824,0.4
4267,Dwayne Jones,2009-10,26,PHO,NBA,0,2,0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,,,,,,
4268,Perry Jones,2012-13,21,OKC,NBA,0,38,1,280,39,99,39,97,0,2,10,15,12,50,62,10,5,6,15,23,88,0.394,0.402,0,0.394,0.667,0.417
4269,Solomon Jones,2013-14,29,ORL,NBA,0,11,0,85,6,17,6,17,0,0,2,4,8,8,16,2,2,2,2,12,14,0.353,0.353,,0.353,0.5,0.373
4270,Cory Joseph,2011-12,20,SAS,NBA,0,29,1,266,22,70,19,55,3,15,11,17,5,20,25,34,7,3,12,16,58,0.314,0.345,0.2,0.336,0.647,0.374
4271,D.J. Kennedy,2011-12,22,CLE,NBA,0,2,0,59,5,12,3,8,2,4,0,2,1,6,7,3,2,0,3,7,12,0.417,0.375,0.5,0.5,0,0.466
4272,George King,2018-19,25,PHO,NBA,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,
4273,Andrei Kirilenko,2014-15,33,BRK,NBA,0,7,0,36,0,5,0,5,0,0,3,4,2,6,8,1,1,0,1,1,3,0,0,,0,0.75,0.222
4274,Alex Kirk,2014-15,23,CLE,NBA,0,5,0,14,1,4,1,4,0,0,2,2,1,0,1,1,0,0,0,1,4,0.25,0.25,,0.25,1,0.41
4275,Brandon Knight,2018-19,27,TOT,NBA,0,39,26,736,99,260,58,131,41,129,27,34,10,49,59,71,21,2,30,62,266,0.381,0.443,0.318,0.46,0.794,0.484
4276,Furkan Korkmaz,2017-18,20,PHI,NBA,0,14,0,80,8,28,3,11,5,17,2,4,2,9,11,4,2,1,2,12,23,0.286,0.273,0.294,0.375,0.5,0.386
4277,Kosta Koufos,2009-10,20,UTA,NBA,0,36,0,172,22,47,22,47,0,0,9,15,16,29,45,6,2,4,15,26,53,0.468,0.468,,0.468,0.6,0.494
4278,Viacheslav Kravtsov,2013-14,26,PHO,NBA,0,20,0,59,8,15,8,15,0,0,4,8,9,8,17,1,0,1,6,7,20,0.533,0.533,,0.533,0.5,0.54
4279,Ognjen Kuzmi_,2013-14,23,GSW,NBA,0,21,0,92,5,13,5,13,0,0,5,11,10,11,21,2,3,4,10,17,15,0.385,0.385,,0.385,0.455,0.42
4280,Mindaugas Kuzminskas,2017-18,28,NYK,NBA,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
4281,Oliver Lafayette,2009-10,25,BOS,NBA,0,1,0,22,3,6,2,4,1,2,0,0,1,3,4,2,0,0,1,0,7,0.5,0.5,0.5,0.583,,0.583
4282,Gani Lawal,2010-11,22,PHO,NBA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
4283,Ricky Ledo,2013-14,21,DAL,NBA,0,11,0,33,6,17,3,9,3,8,4,4,0,2,2,2,1,0,2,2,19,0.353,0.333,0.375,0.441,1,0.506
4284,Malcolm Lee,2014-15,24,PHI,NBA,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
4285,DeAndre Liggins,2011-12,23,ORL,NBA,0,17,0,115,12,25,12,21,0,4,9,19,6,9,15,5,6,0,10,6,33,0.48,0.571,0,0.48,0.474,0.495
4286,DeAndre Liggins,2013-14,25,MIA,NBA,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,,1,,1
4287,Jeremy Lin,2017-18,29,BRK,NBA,0,1,1,25,5,12,4,10,1,2,7,7,0,0,0,4,0,0,3,3,18,0.417,0.4,0.5,0.458,1,0.597
4288,Zach Lofton,2018-19,26,DET,NBA,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,,0
4289,John Lucas III,2010-11,28,CHI,NBA,0,2,0,10,1,3,1,2,0,1,0,2,0,0,0,1,0,0,0,0,2,0.333,0.5,0,0.333,0,0.258
4290,John Lucas III,2016-17,34,MIN,NBA,0,5,0,11,1,4,1,3,0,1,0,0,0,0,0,1,2,0,0,0,2,0.25,0.333,0,0.25,,0.25
4291,Kalin Lucas,2014-15,25,MEM,NBA,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,,0
4292,Kalin Lucas,2018-19,29,DET,NBA,0,1,0,6,0,1,0,0,0,1,2,2,0,3,3,1,0,0,0,1,2,0,,0,0,1,0.532
4293,Tyler Lydon,2017-18,21,DEN,NBA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4294,Daryl Macon,2018-19,23,DAL,NBA,0,8,0,90,10,27,5,16,5,11,4,7,2,10,12,7,1,0,6,8,29,0.37,0.313,0.455,0.463,0.571,0.482
4295,J.P. Macura,2018-19,23,CHO,NBA,0,2,0,17,3,9,3,5,0,4,0,0,0,3,3,2,0,0,0,0,6,0.333,0.6,0,0.333,,0.333
4296,Desmond Mason,2009-10,32,SAC,NBA,0,5,4,66,5,12,5,12,0,0,3,4,4,9,13,2,1,1,4,5,13,0.417,0.417,,0.417,0.75,0.472
4297,Yante Maten,2018-19,22,MIA,NBA,0,2,0,13,1,4,1,3,0,1,0,0,1,2,3,0,1,0,0,0,2,0.25,0.333,0,0.25,,0.25
4298,Luc Mbah a Moute,2018-19,32,LAC,NBA,0,4,0,61,8,18,6,12,2,6,2,5,2,5,7,2,1,1,2,8,20,0.444,0.5,0.333,0.5,0.4,0.495
4299,James Michael McAdoo,2017-18,25,PHI,NBA,0,3,0,18,2,7,0,0,2,7,2,2,0,2,2,0,0,1,1,1,8,0.286,,0.286,0.429,1,0.508
4300,Tahjere McCall,2018-19,24,BRK,NBA,0,1,0,8,2,3,2,2,0,1,0,1,0,1,1,0,0,0,0,2,4,0.667,1,0,0.667,0,0.581
