,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1315,Nick Collison,2010-11,30,OKC,NBA,3.6,71,2,1524,137,242,137,242,0,0,55,73,119,197,316,69,42,31,55,210,329,0.566,0.566,,0.566,0.753,0.6
1316,Nick Collison,2013-14,33,OKC,NBA,3.6,81,0,1353,134,241,130,224,4,17,66,93,116,177,293,104,30,28,71,187,338,0.556,0.58,0.235,0.564,0.71,0.599
1317,Jamal Crawford,2014-15,34,LAC,NBA,3.6,64,4,1703,332,839,213,475,119,364,227,252,18,106,124,158,59,14,92,108,1010,0.396,0.448,0.327,0.467,0.901,0.532
1318,Boris Diaw,2014-15,32,SAS,NBA,3.6,81,15,1984,291,632,237,463,54,169,72,93,78,270,348,233,36,23,126,148,708,0.46,0.512,0.32,0.503,0.774,0.526
1319,Monta Ellis,2014-15,29,DAL,NBA,3.6,80,80,2699,602,1354,521,1070,81,284,228,303,34,156,190,329,148,25,198,197,1513,0.445,0.487,0.285,0.475,0.752,0.509
1320,Drew Gooden,2011-12,30,MIL,NBA,3.6,56,46,1469,287,657,271,602,16,55,176,208,130,233,363,144,46,34,109,112,766,0.437,0.45,0.291,0.449,0.846,0.512
1321,Jeff Green,2018-19,32,WAS,NBA,3.6,77,44,2097,326,687,215,367,111,320,183,206,57,252,309,137,43,39,101,160,946,0.475,0.586,0.347,0.555,0.888,0.608
1322,Chuck Hayes,2009-10,26,HOU,NBA,3.6,82,82,1773,161,329,161,329,0,0,36,66,151,314,465,139,73,43,74,219,358,0.489,0.489,,0.489,0.545,0.5
1323,Gordon Hayward,2013-14,23,UTA,NBA,3.6,77,77,2800,426,1032,341,752,85,280,311,381,62,329,391,400,110,40,212,155,1248,0.413,0.453,0.304,0.454,0.816,0.52
1324,Gerald Henderson,2013-14,26,CHA,NBA,3.6,77,77,2461,403,930,363,815,40,115,235,309,31,279,310,199,51,32,113,159,1081,0.433,0.445,0.348,0.455,0.761,0.507
1325,Gerald Henderson,2014-15,27,CHO,NBA,3.6,80,72,2315,370,847,325,711,45,136,184,217,36,237,273,206,51,22,110,135,969,0.437,0.457,0.331,0.463,0.848,0.514
1326,John Henson,2014-15,24,MIL,NBA,3.6,67,11,1228,196,346,196,346,0,0,78,137,124,188,312,59,28,135,87,152,470,0.566,0.566,,0.566,0.569,0.578
1327,Roy Hibbert,2010-11,24,IND,NBA,3.6,81,80,2244,410,890,410,886,0,4,205,275,182,428,610,166,33,142,185,256,1025,0.461,0.463,0,0.461,0.745,0.507
1328,Dwight Howard,2014-15,29,HOU,NBA,3.6,41,41,1223,251,423,250,421,1,2,143,271,110,321,431,50,28,53,115,137,646,0.593,0.594,0.5,0.595,0.528,0.596
1329,Tyus Jones,2017-18,21,MIN,NBA,3.6,82,11,1467,150,328,105,199,45,129,71,81,16,116,132,232,95,6,59,110,416,0.457,0.528,0.349,0.526,0.877,0.572
1330,Frank Kaminsky,2017-18,24,CHO,NBA,3.6,79,4,1835,307,716,203,442,104,274,155,194,46,242,288,129,36,19,66,95,873,0.429,0.459,0.38,0.501,0.799,0.545
1331,C.J. Miles,2014-15,27,IND,NBA,3.6,70,40,1841,329,827,175,381,154,446,130,161,18,196,214,75,60,26,73,132,942,0.398,0.459,0.345,0.491,0.807,0.525
1332,Nazr Mohammed,2009-10,32,CHA,NBA,3.6,58,29,984,189,342,189,342,0,0,81,125,114,190,304,28,15,43,53,105,459,0.553,0.553,,0.553,0.648,0.578
1333,Kelly Olynyk,2014-15,23,BOS,NBA,3.6,64,13,1423,251,528,190,353,61,175,93,136,92,211,303,109,64,39,98,213,656,0.475,0.538,0.349,0.533,0.684,0.558
1334,Jabari Parker,2015-16,20,MIL,NBA,3.6,76,72,2408,443,899,434,864,9,35,175,228,123,272,395,130,69,29,116,154,1070,0.493,0.502,0.257,0.498,0.768,0.535
1335,Tony Parker,2009-10,27,SAS,NBA,3.6,56,50,1728,349,716,339,682,10,34,186,246,7,128,135,317,29,8,149,96,894,0.487,0.497,0.294,0.494,0.756,0.542
1336,Patrick Patterson,2015-16,26,TOR,NBA,3.6,79,0,2020,204,493,98,200,106,293,29,34,77,265,342,94,53,32,65,128,543,0.414,0.49,0.362,0.521,0.853,0.534
1337,Mickaël Piétrus,2009-10,27,ORL,NBA,3.6,75,24,1687,233,539,117,233,116,306,69,109,39,176,215,49,53,31,69,138,651,0.432,0.502,0.379,0.54,0.633,0.555
1338,Mason Plumlee,2017-18,27,DEN,NBA,3.6,74,26,1439,221,368,221,367,0,1,82,179,132,268,400,142,49,81,103,184,524,0.601,0.602,0,0.601,0.458,0.586
1339,Tayshaun Prince,2012-13,32,TOT,NBA,3.6,82,81,2631,359,820,321,726,38,94,96,130,72,292,364,196,48,25,89,86,852,0.438,0.442,0.404,0.461,0.738,0.486
1340,Willie Reed,2016-17,26,MIA,NBA,3.6,71,5,1031,162,285,161,281,1,4,49,88,129,203,332,26,18,47,31,137,374,0.568,0.573,0.25,0.57,0.557,0.578
1341,Rajon Rondo,2017-18,31,NOP,NBA,3.6,65,63,1705,231,494,181,344,50,150,25,46,31,232,263,533,70,10,151,119,537,0.468,0.526,0.333,0.518,0.543,0.522
1342,Terrence Ross,2015-16,24,TOR,NBA,3.6,73,7,1747,270,626,139,287,131,339,49,62,21,164,185,56,54,25,46,120,720,0.431,0.484,0.386,0.536,0.79,0.551
1343,Landry Shamet,2018-19,21,TOT,NBA,3.6,79,27,1802,240,557,73,161,167,396,75,93,21,113,134,117,37,10,45,155,722,0.431,0.453,0.422,0.581,0.806,0.604
1344,Amar'e Stoudemire,2014-15,32,TOT,NBA,3.6,59,15,1245,273,490,273,486,0,4,134,186,110,219,329,45,29,38,78,161,680,0.557,0.562,0,0.557,0.72,0.595
1345,Jason Terry,2014-15,37,HOU,NBA,3.6,77,18,1641,188,446,62,123,126,323,39,48,15,106,121,147,66,19,74,116,541,0.422,0.504,0.39,0.563,0.813,0.579
1346,Jason Thompson,2012-13,26,SAC,NBA,3.6,82,81,2285,374,745,374,742,0,3,143,206,172,377,549,84,48,61,101,227,891,0.502,0.504,0,0.502,0.694,0.533
1347,P.J. Tucker,2016-17,31,TOT,NBA,3.6,81,21,2236,199,482,129,286,70,196,72,93,117,354,471,99,116,19,66,196,540,0.413,0.451,0.357,0.485,0.774,0.516
1348,Beno Udrih,2014-15,32,MEM,NBA,3.6,79,12,1494,246,505,220,408,26,97,87,102,20,123,143,220,46,8,89,88,605,0.487,0.539,0.268,0.513,0.853,0.55
1349,Greivis Vásquez,2013-14,27,TOT,NBA,3.6,79,23,1779,277,658,168,369,109,289,95,108,20,153,173,323,31,5,128,143,758,0.421,0.455,0.377,0.504,0.88,0.537
1350,Nikola Vu_evi_,2017-18,27,ORL,NBA,3.6,57,57,1683,399,840,335,636,64,204,77,94,101,422,523,191,56,62,109,144,939,0.475,0.527,0.314,0.513,0.819,0.533
1351,Rasheed Wallace,2009-10,35,BOS,NBA,3.6,79,13,1780,266,650,184,360,82,290,96,125,42,283,325,80,80,70,63,222,710,0.409,0.511,0.283,0.472,0.768,0.504
1352,Derrick White,2018-19,24,SAS,NBA,3.6,67,55,1728,260,543,212,401,48,142,95,123,35,212,247,263,67,47,97,145,663,0.479,0.529,0.338,0.523,0.772,0.555
1353,Deron Williams,2014-15,30,BRK,NBA,3.6,68,55,2114,298,771,211,534,87,237,201,241,29,208,237,448,64,17,154,157,884,0.387,0.395,0.367,0.443,0.834,0.504
1354,Derrick Williams,2015-16,24,NYK,NBA,3.6,80,9,1435,254,565,210,415,44,150,194,256,47,249,296,75,29,9,61,69,746,0.45,0.506,0.293,0.488,0.758,0.55
1355,Cole Aldrich,2015-16,27,LAC,NBA,3.5,60,5,800,134,225,134,225,0,0,60,84,86,202,288,50,47,68,64,139,328,0.596,0.596,,0.596,0.714,0.626
1356,Kyle Anderson,2015-16,22,SAS,NBA,3.5,78,11,1245,138,295,126,258,12,37,62,83,25,219,244,123,60,29,59,97,350,0.468,0.488,0.324,0.488,0.747,0.528
1357,Ryan Anderson,2014-15,26,NOP,NBA,3.5,61,5,1675,291,729,169,370,122,359,129,151,108,187,295,55,33,20,62,113,833,0.399,0.457,0.34,0.483,0.854,0.524
1358,Matt Barnes,2013-14,33,LAC,NBA,3.5,63,40,1735,231,527,134,244,97,283,66,90,60,232,292,125,56,28,85,185,625,0.438,0.549,0.343,0.53,0.733,0.552
1359,Nicolas Batum,2017-18,29,CHO,NBA,3.5,64,64,1981,270,650,178,376,92,274,108,130,57,249,306,349,65,23,131,72,740,0.415,0.473,0.336,0.486,0.831,0.523
1360,Nicolas Batum,2009-10,21,POR,NBA,3.5,37,25,918,139,268,85,136,54,132,43,51,32,109,141,44,24,25,27,83,375,0.519,0.625,0.409,0.619,0.843,0.646
1361,Patrick Beverley,2014-15,26,HOU,NBA,3.5,56,55,1727,204,532,89,209,115,323,45,60,67,170,237,192,59,23,83,182,568,0.383,0.426,0.356,0.492,0.75,0.509
1362,Devin Booker,2018-19,22,PHO,NBA,3.5,64,64,2242,586,1255,451,841,135,414,393,454,39,226,265,433,56,13,264,200,1700,0.467,0.536,0.326,0.521,0.866,0.584
1363,Elton Brand,2009-10,30,PHI,NBA,3.5,76,57,2297,412,858,412,857,0,1,172,233,179,282,461,109,82,80,131,232,996,0.48,0.481,0,0.48,0.738,0.518
1364,Kwame Brown,2010-11,28,CHA,NBA,3.5,66,50,1714,194,375,194,375,0,0,136,231,147,303,450,43,26,39,69,174,524,0.517,0.517,,0.517,0.589,0.55
1365,Caron Butler,2009-10,29,TOT,NBA,3.5,74,74,2783,450,1051,408,906,42,145,264,315,104,357,461,156,116,24,160,193,1206,0.428,0.45,0.29,0.448,0.838,0.507
1366,Wilson Chandler,2016-17,29,DEN,NBA,3.5,71,33,2197,433,939,323,613,110,326,141,194,103,357,460,141,51,30,114,172,1117,0.461,0.527,0.337,0.52,0.727,0.545
1367,Nick Collison,2011-12,31,OKC,NBA,3.5,63,0,1307,120,201,120,200,0,1,44,62,119,155,274,82,33,28,61,153,284,0.597,0.6,0,0.597,0.71,0.622
1368,Dante Cunningham,2012-13,25,MIN,NBA,3.5,80,9,2010,314,671,314,665,0,6,67,103,142,266,408,67,84,38,56,153,695,0.468,0.472,0,0.468,0.65,0.485
1369,Carlos Delfino,2010-11,28,MIL,NBA,3.5,49,40,1590,200,513,95,229,105,284,60,75,24,176,200,112,76,8,57,72,565,0.39,0.415,0.37,0.492,0.8,0.517
1370,Carlos Delfino,2012-13,30,HOU,NBA,3.5,67,5,1689,251,620,93,199,158,421,48,56,18,202,220,135,68,9,72,114,708,0.405,0.467,0.375,0.532,0.857,0.549
1371,Al Harrington,2009-10,29,NYK,NBA,3.5,72,15,2195,448,1030,308,621,140,409,240,317,88,317,405,110,62,26,132,209,1276,0.435,0.496,0.342,0.503,0.757,0.546
1372,Udonis Haslem,2011-12,31,MIA,NBA,3.5,64,10,1589,151,357,151,357,0,0,83,102,117,353,470,42,35,24,60,142,385,0.423,0.423,,0.423,0.814,0.479
1373,Solomon Hill,2014-15,23,IND,NBA,3.5,82,78,2381,251,634,183,426,68,208,159,193,70,244,314,184,66,18,115,177,729,0.396,0.43,0.327,0.45,0.824,0.507
1374,Jonas Jerebko,2014-15,27,TOT,NBA,3.5,75,0,1230,169,379,115,239,54,140,56,66,93,189,282,71,46,18,44,135,448,0.446,0.481,0.386,0.517,0.848,0.549
1375,Cory Joseph,2015-16,24,TOR,NBA,3.5,80,4,2046,257,585,227,475,30,110,133,174,39,171,210,250,63,20,102,131,677,0.439,0.478,0.273,0.465,0.764,0.512
1376,Cory Joseph,2018-19,27,IND,NBA,3.5,82,9,2063,226,548,171,377,55,171,30,43,39,240,279,321,94,22,80,131,537,0.412,0.454,0.322,0.463,0.698,0.474
1377,Maxi Kleber,2018-19,27,DAL,NBA,3.5,71,18,1502,175,386,98,168,77,218,58,74,90,239,329,70,36,78,54,143,485,0.453,0.583,0.353,0.553,0.784,0.579
1378,Kosta Koufos,2015-16,26,SAC,NBA,3.5,78,14,1482,236,444,236,444,0,0,57,104,169,254,423,33,40,70,48,185,529,0.532,0.532,,0.532,0.548,0.54
1379,Kosta Koufos,2013-14,24,MEM,NBA,3.5,80,22,1349,227,459,227,459,0,0,60,93,160,258,418,39,32,71,67,182,514,0.495,0.495,,0.495,0.645,0.514
1380,Jeremy Lin,2015-16,27,CHO,NBA,3.5,78,13,2048,300,728,224,502,76,226,238,292,42,211,253,235,58,42,150,165,914,0.412,0.446,0.336,0.464,0.815,0.534
1381,O.J. Mayo,2011-12,24,MEM,NBA,3.5,66,0,1771,300,736,200,461,100,275,133,172,30,180,210,169,71,23,124,137,833,0.408,0.434,0.364,0.476,0.773,0.513
1382,JaVale McGee,2016-17,29,GSW,NBA,3.5,77,10,739,208,319,208,316,0,3,56,111,100,144,244,17,19,67,40,109,472,0.652,0.658,0,0.652,0.505,0.642
1383,Patty Mills,2018-19,30,SAS,NBA,3.5,82,1,1908,282,663,123,259,159,404,88,103,24,158,182,245,49,10,93,129,811,0.425,0.475,0.394,0.545,0.854,0.572
1384,Nikola Miroti_,2018-19,27,TOT,NBA,3.5,46,25,1245,238,542,122,224,116,318,105,124,60,279,339,55,31,34,48,107,697,0.439,0.545,0.365,0.546,0.847,0.584
1385,Anthony Morrow,2009-10,24,GSW,NBA,3.5,69,37,2018,329,703,189,396,140,307,101,114,61,198,259,104,65,16,84,158,899,0.468,0.477,0.456,0.568,0.886,0.597
1386,Larry Nance,2016-17,24,LAL,NBA,3.5,63,7,1442,190,361,180,325,10,36,59,80,120,249,369,96,82,39,56,149,449,0.526,0.554,0.278,0.54,0.738,0.567
1387,Gary Neal,2010-11,26,SAS,NBA,3.5,80,1,1685,285,632,156,324,129,308,84,104,21,175,196,96,27,4,78,148,783,0.451,0.481,0.419,0.553,0.808,0.578
1388,Jameer Nelson,2011-12,29,ORL,NBA,3.5,57,57,1706,259,606,172,375,87,231,71,88,29,152,181,325,38,5,135,130,676,0.427,0.459,0.377,0.499,0.807,0.524
1389,Victor Oladipo,2014-15,22,ORL,NBA,3.5,72,71,2573,473,1086,389,838,84,248,262,320,51,251,302,295,120,19,204,187,1292,0.436,0.464,0.339,0.474,0.819,0.527
1390,Bobby Portis,2017-18,22,CHI,NBA,3.5,73,4,1643,382,811,302,588,80,223,120,156,159,339,498,123,50,23,103,130,964,0.471,0.514,0.359,0.52,0.769,0.548
1391,Julius Randle,2016-17,22,LAL,NBA,3.5,74,73,2132,377,773,360,710,17,63,204,282,150,486,636,264,49,37,173,248,975,0.488,0.507,0.27,0.499,0.723,0.543
1392,Terrence Ross,2016-17,25,TOT,NBA,3.5,78,24,1955,326,746,184,355,142,391,64,77,18,188,206,88,87,33,68,143,858,0.437,0.518,0.363,0.532,0.831,0.55
1393,Brandon Rush,2011-12,26,GSW,NBA,3.5,65,1,1717,235,469,136,250,99,219,65,82,33,218,251,88,35,58,68,64,634,0.501,0.544,0.452,0.607,0.793,0.628
1394,Dario _ari_,2018-19,24,TOT,NBA,3.5,81,41,2023,304,696,186,373,118,323,132,150,126,331,457,127,45,9,97,182,858,0.437,0.499,0.365,0.522,0.88,0.563
1395,Daniel Theis,2017-18,25,BOS,NBA,3.5,63,3,936,126,233,108,175,18,58,61,81,90,184,274,56,30,48,56,157,331,0.541,0.617,0.31,0.579,0.753,0.616
1396,Daniel Theis,2018-19,26,BOS,NBA,3.5,66,2,908,146,266,120,199,26,67,56,76,87,138,225,68,21,42,33,161,374,0.549,0.603,0.388,0.598,0.737,0.624
1397,Marcus Thornton,2010-11,23,TOT,NBA,3.5,73,23,1775,350,807,262,567,88,240,145,184,61,197,258,135,64,9,93,110,933,0.434,0.462,0.367,0.488,0.788,0.525
1398,P.J. Tucker,2015-16,30,PHO,NBA,3.5,82,80,2540,239,582,171,376,68,206,106,142,165,347,512,177,106,20,111,202,652,0.411,0.455,0.33,0.469,0.746,0.506
1399,Charlie Villanueva,2009-10,25,DET,NBA,3.5,78,16,1848,363,827,264,545,99,282,106,130,85,280,365,53,48,55,74,223,931,0.439,0.484,0.351,0.499,0.815,0.526
1400,Dwyane Wade,2014-15,33,MIA,NBA,3.5,62,62,1971,509,1084,480,982,29,102,284,370,58,161,219,299,73,21,209,105,1331,0.47,0.489,0.284,0.483,0.768,0.534
