,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
4012,Eric Maynor,2011-12,24,OKC,NBA,0.1,9,0,137,14,39,8,22,6,17,4,4,3,10,13,22,5,0,11,13,38,0.359,0.364,0.353,0.436,1,0.466
4013,O.J. Mayo,2013-14,26,MIL,NBA,0.1,52,23,1346,224,550,140,323,84,227,76,88,24,100,124,113,28,13,95,111,608,0.407,0.433,0.37,0.484,0.864,0.516
4014,Chris McCullough,2016-17,21,TOT,NBA,0.1,16,0,80,16,32,15,25,1,7,3,5,9,10,19,2,2,2,3,7,36,0.5,0.6,0.143,0.516,0.6,0.526
4015,Alfonzo McKinnie,2017-18,25,TOR,NBA,0.1,14,0,53,8,15,5,6,3,9,2,3,1,6,7,1,1,1,3,8,21,0.533,0.833,0.333,0.633,0.667,0.643
4016,Jodie Meeks,2015-16,28,DET,NBA,0.1,3,0,43,7,20,3,11,4,9,4,4,1,4,5,3,0,0,1,2,22,0.35,0.273,0.444,0.45,1,0.506
4017,Jordan Mickey,2015-16,21,BOS,NBA,0.1,16,0,57,8,22,8,22,0,0,5,10,6,7,13,1,0,11,1,5,21,0.364,0.364,,0.364,0.5,0.398
4018,Jordan Mickey,2016-17,22,BOS,NBA,0.1,25,1,141,15,34,15,33,0,1,8,14,13,21,34,7,3,6,9,12,38,0.441,0.455,0,0.441,0.571,0.473
4019,Mike Miller,2016-17,36,DEN,NBA,0.1,20,0,151,9,23,1,3,8,20,2,2,2,36,38,22,2,0,13,9,28,0.391,0.333,0.4,0.565,1,0.586
4020,Elijah Millsap,2015-16,28,UTA,NBA,0.1,20,0,173,11,39,10,27,1,12,13,18,6,29,35,19,7,3,9,33,36,0.282,0.37,0.083,0.295,0.722,0.384
4021,Tony Mitchell,2013-14,24,MIL,NBA,0.1,3,0,10,3,5,3,4,0,1,0,0,1,0,1,1,1,0,0,0,6,0.6,0.75,0,0.6,,0.6
4022,Naz Mitrou-Long,2017-18,24,UTA,NBA,0.1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,,1,1.5,,1.5
4023,Nazr Mohammed,2014-15,37,CHI,NBA,0.1,23,0,128,13,30,13,30,0,0,1,3,11,27,38,3,4,5,7,16,27,0.433,0.433,,0.433,0.333,0.431
4024,Mikki Moore,2011-12,36,GSW,NBA,0.1,7,0,118,9,20,9,20,0,0,6,7,7,15,22,5,3,3,7,24,24,0.45,0.45,,0.45,0.857,0.52
4025,Jaylen Morris,2018-19,23,MIL,NBA,0.1,4,0,29,4,10,3,7,1,3,1,2,0,5,5,4,2,0,1,1,10,0.4,0.429,0.333,0.45,0.5,0.46
4026,Byron Mullens,2012-13,23,CHA,NBA,0.1,53,41,1428,217,563,151,355,66,208,64,99,71,266,337,81,34,32,74,110,564,0.385,0.425,0.317,0.444,0.646,0.465
4027,Xavier Munford,2015-16,23,MEM,NBA,0.1,14,0,244,32,77,23,54,9,23,7,14,3,28,31,22,13,3,15,25,80,0.416,0.426,0.391,0.474,0.5,0.481
4028,Hamady N'Diaye,2010-11,24,WAS,NBA,0.1,16,0,80,4,5,4,5,0,0,6,12,2,5,7,0,2,5,3,18,14,0.8,0.8,,0.8,0.5,0.681
4029,Shabazz Napier,2015-16,24,ORL,NBA,0.1,55,0,600,68,201,34,97,34,104,33,45,9,46,55,97,23,1,46,38,203,0.338,0.351,0.327,0.423,0.733,0.46
4030,Steve Nash,2013-14,39,LAL,NBA,0.1,15,10,313,36,94,28,70,8,24,22,24,4,25,29,86,7,2,31,18,102,0.383,0.4,0.333,0.426,0.917,0.488
4031,Andrew Nicholson,2014-15,25,ORL,NBA,0.1,40,3,492,83,190,70,149,13,41,15,25,17,65,82,22,6,12,24,51,194,0.437,0.47,0.317,0.471,0.6,0.483
4032,Joakim Noah,2017-18,32,NYK,NBA,0.1,7,0,40,5,10,5,10,0,0,2,4,6,8,14,4,2,2,4,5,12,0.5,0.5,,0.5,0.5,0.51
4033,Steve Novak,2015-16,32,TOT,NBA,0.1,10,0,44,8,18,1,3,7,15,1,1,0,5,5,0,0,0,1,3,24,0.444,0.333,0.467,0.639,1,0.651
4034,James Nunnally,2018-19,28,TOT,NBA,0.1,15,0,102,12,34,4,9,8,25,4,4,0,5,5,7,1,0,1,10,36,0.353,0.444,0.32,0.471,1,0.503
4035,Johnny O'Bryant,2016-17,23,TOT,NBA,0.1,11,0,80,15,30,12,24,3,6,5,6,9,10,19,6,0,1,6,10,38,0.5,0.5,0.5,0.55,0.833,0.582
4036,Chinanu Onuaku,2016-17,20,HOU,NBA,0.1,5,1,52,5,7,5,7,0,0,4,4,2,8,10,3,3,1,4,6,14,0.714,0.714,,0.714,1,0.799
4037,Larry Owens,2011-12,29,NJN,NBA,0.1,7,0,75,4,11,2,6,2,5,3,4,2,11,13,4,0,1,2,10,13,0.364,0.333,0.4,0.455,0.75,0.509
4038,Sasha Pavlovi_,2012-13,29,POR,NBA,0.1,39,1,528,42,119,24,59,18,60,1,6,7,49,56,32,24,5,14,59,103,0.353,0.407,0.3,0.429,0.167,0.423
4039,Gary Payton,2018-19,26,WAS,NBA,0.1,3,0,16,5,8,4,6,1,2,0,0,1,1,2,4,3,1,1,2,11,0.625,0.667,0.5,0.688,,0.688
4040,Oleksiy Pecherov,2009-10,24,MIN,NBA,0.1,44,5,447,77,188,63,136,14,52,29,32,32,92,124,11,9,14,32,55,197,0.41,0.463,0.269,0.447,0.906,0.487
4041,Kendrick Perkins,2014-15,30,TOT,NBA,0.1,68,3,1148,102,227,102,226,0,1,42,83,91,229,320,51,16,42,95,162,246,0.449,0.451,0,0.449,0.506,0.467
4042,Paul Pierce,2016-17,39,LAC,NBA,0.1,25,7,277,28,70,13,27,15,43,10,13,1,47,48,10,4,5,16,40,81,0.4,0.481,0.349,0.507,0.769,0.535
4043,Alex Poythress,2017-18,24,IND,NBA,0.1,25,0,104,11,26,7,15,4,11,0,0,7,10,17,2,3,1,2,16,26,0.423,0.467,0.364,0.5,,0.5
4044,Phil Pressey,2013-14,22,BOS,NBA,0.1,75,11,1132,78,253,50,147,28,106,29,45,20,85,105,241,68,5,87,97,213,0.308,0.34,0.264,0.364,0.644,0.39
4045,Ronnie Price,2011-12,28,PHO,NBA,0.1,36,8,517,49,130,36,86,13,44,20,25,18,38,56,67,34,3,46,72,131,0.377,0.419,0.295,0.427,0.8,0.465
4046,Chris Quinn,2010-11,27,SAS,NBA,0.1,41,0,292,33,91,22,54,11,37,4,8,3,22,25,42,5,1,12,29,81,0.363,0.407,0.297,0.423,0.5,0.428
4047,Chris Quinn,2009-10,26,NJN,NBA,0.1,25,0,223,20,56,10,24,10,32,6,6,1,15,16,29,9,1,10,15,56,0.357,0.417,0.313,0.446,1,0.477
4048,Vladimir Radmanovi_,2012-13,32,CHI,NBA,0.1,25,0,144,13,43,8,16,5,27,2,3,10,18,28,8,8,4,7,29,33,0.302,0.5,0.185,0.36,0.667,0.372
4049,Shavlik Randolph,2013-14,30,PHO,NBA,0.1,14,0,95,7,14,7,14,0,0,6,11,7,18,25,1,3,1,5,15,20,0.5,0.5,,0.5,0.545,0.531
4050,Michael Redd,2010-11,31,MIL,NBA,0.1,10,0,134,18,45,14,28,4,17,4,4,0,8,8,12,2,1,4,4,44,0.4,0.5,0.235,0.444,1,0.47
4051,Davon Reed,2018-19,23,IND,NBA,0.1,10,0,47,5,12,3,8,2,4,0,0,2,4,6,3,1,0,1,3,12,0.417,0.375,0.5,0.5,,0.5
4052,Ryan Reid,2011-12,25,OKC,NBA,0.1,5,0,17,4,5,4,5,0,0,0,0,1,1,2,0,0,0,1,1,8,0.8,0.8,,0.8,,0.8
4053,Malachi Richardson,2016-17,21,SAC,NBA,0.1,22,0,198,28,68,20,40,8,28,15,19,3,20,23,11,5,1,8,23,79,0.412,0.5,0.286,0.471,0.789,0.517
4054,Luke Ridnour,2013-14,32,TOT,NBA,0.1,61,14,1141,126,327,89,219,37,108,17,26,23,74,97,176,32,8,66,92,306,0.385,0.406,0.343,0.442,0.654,0.452
4055,Glenn Robinson,2014-15,21,TOT,NBA,0.1,35,1,261,26,67,21,48,5,19,16,24,15,24,39,11,6,1,11,15,73,0.388,0.438,0.263,0.425,0.667,0.471
4056,Jerome Robinson,2018-19,21,LAC,NBA,0.1,33,0,320,44,110,26,53,18,57,6,9,3,38,41,19,11,3,13,46,112,0.4,0.491,0.316,0.482,0.667,0.491
4057,Damjan Rude_,2015-16,29,MIN,NBA,0.1,33,0,277,25,62,8,12,17,50,8,8,5,15,20,11,3,1,13,33,75,0.403,0.667,0.34,0.54,1,0.572
4058,Damjan Rude_,2016-17,30,ORL,NBA,0.1,45,0,314,31,88,11,24,20,64,0,0,5,20,25,20,12,1,9,31,82,0.352,0.458,0.313,0.466,,0.466
4059,John Salmons,2014-15,35,NOP,NBA,0.1,21,0,270,16,48,8,22,8,26,2,4,4,17,21,13,9,4,5,25,42,0.333,0.364,0.308,0.417,0.5,0.422
4060,JaKarr Sampson,2015-16,22,TOT,NBA,0.1,73,40,1160,140,317,126,254,14,63,80,122,46,144,190,46,23,33,70,142,374,0.442,0.496,0.222,0.464,0.656,0.504
4061,Brian Scalabrine,2010-11,32,CHI,NBA,0.1,18,0,88,10,19,10,14,0,5,0,0,1,7,8,6,3,4,5,18,20,0.526,0.714,0,0.526,,0.526
4062,Wayne Selden,2016-17,22,TOT,NBA,0.1,14,5,236,25,58,18,30,7,28,14,22,1,15,16,13,6,1,12,18,71,0.431,0.6,0.25,0.491,0.636,0.525
4063,Kevin Séraphin,2012-13,23,WAS,NBA,0.1,79,8,1721,330,716,330,716,0,0,61,88,107,239,346,57,24,59,130,211,721,0.461,0.461,,0.461,0.693,0.478
4064,Garret Siler,2010-11,24,PHO,NBA,0.1,21,0,101,17,31,17,31,0,0,11,22,16,12,28,3,1,4,10,20,45,0.548,0.548,,0.548,0.5,0.553
4065,Bobby Simmons,2009-10,29,NJN,NBA,0.1,23,2,395,42,117,22,54,20,63,18,20,11,52,63,15,15,3,19,52,122,0.359,0.407,0.317,0.444,0.9,0.485
4066,Anfernee Simons,2018-19,19,POR,NBA,0.1,20,1,141,28,63,18,34,10,29,9,16,3,10,13,13,1,0,11,9,75,0.444,0.529,0.345,0.524,0.563,0.535
4067,Donald Sloan,2012-13,25,TOT,NBA,0.1,23,0,263,27,78,20,59,7,19,20,25,3,25,28,38,5,0,14,17,81,0.346,0.339,0.368,0.391,0.8,0.455
4068,Zhaire Smith,2018-19,19,PHI,NBA,0.1,6,2,111,14,34,8,18,6,16,6,8,3,10,13,10,2,2,6,8,40,0.412,0.444,0.375,0.5,0.75,0.533
4069,Tiago Splitter,2016-17,32,PHI,NBA,0.1,8,0,76,14,31,12,25,2,6,9,11,8,14,22,4,1,1,6,8,39,0.452,0.48,0.333,0.484,0.818,0.544
4070,Lance Stephenson,2016-17,26,TOT,NBA,0.1,18,0,361,54,120,48,100,6,20,8,13,4,48,52,59,5,3,26,32,122,0.45,0.48,0.3,0.475,0.615,0.485
4071,Alex Stepheson,2015-16,28,TOT,NBA,0.1,8,0,73,9,27,9,27,0,0,4,12,19,9,28,2,1,5,0,12,22,0.333,0.333,,0.333,0.333,0.341
4072,Greg Stiemsma,2014-15,29,TOR,NBA,0.1,17,0,66,6,8,6,8,0,0,2,4,9,6,15,3,2,0,7,15,14,0.75,0.75,,0.75,0.5,0.717
4073,David Stockton,2017-18,26,UTA,NBA,0.1,3,0,9,2,3,0,0,2,3,4,4,0,0,0,0,0,0,1,3,10,0.667,,0.667,1,1,1.05
4074,Jarnell Stokes,2015-16,22,TOT,NBA,0.1,7,0,18,3,5,3,5,0,0,1,2,1,3,4,1,1,0,0,1,7,0.6,0.6,,0.6,0.5,0.595
4075,Jarnell Stokes,2016-17,23,DEN,NBA,0.1,2,0,7,1,1,1,1,0,0,1,2,1,1,2,2,1,0,0,3,3,1,1,,1,0.5,0.798
4076,Julyan Stone,2012-13,24,DEN,NBA,0.1,4,0,28,2,2,2,2,0,0,3,4,2,1,3,2,1,0,2,4,7,1,1,,1,0.75,0.931
4077,Edmond Sumner,2018-19,23,IND,NBA,0.1,23,2,210,22,64,15,37,7,27,15,24,9,15,24,10,12,5,10,26,66,0.344,0.405,0.259,0.398,0.625,0.443
4078,Edy Tavares,2016-17,24,TOT,NBA,0.1,2,0,28,4,5,4,5,0,0,0,3,4,7,11,1,0,6,2,3,8,0.8,0.8,,0.8,0,0.633
4079,Jermaine Taylor,2009-10,23,HOU,NBA,0.1,31,4,303,45,119,40,97,5,22,33,46,21,25,46,16,10,3,19,15,128,0.378,0.412,0.227,0.399,0.717,0.46
4080,Jermaine Taylor,2010-11,24,TOT,NBA,0.1,34,8,483,94,196,80,151,14,45,21,28,26,36,62,32,14,5,46,39,223,0.48,0.53,0.311,0.515,0.75,0.535
4081,Sebastian Telfair,2010-11,25,MIN,NBA,0.1,37,8,711,97,241,69,163,28,78,44,60,17,37,54,111,25,3,64,64,266,0.402,0.423,0.359,0.461,0.733,0.497
4082,Emanuel Terry,2018-19,22,TOT,NBA,0.1,3,0,23,4,7,4,7,0,0,2,4,3,4,7,2,3,0,2,4,10,0.571,0.571,,0.571,0.5,0.571
4083,Lance Thomas,2018-19,30,NYK,NBA,0.1,46,17,783,78,197,56,118,22,79,27,36,21,96,117,27,17,7,24,83,205,0.396,0.475,0.278,0.452,0.75,0.482
4084,Malcolm Thomas,2014-15,26,PHI,NBA,0.1,17,0,194,18,40,18,33,0,7,9,13,16,40,56,7,3,1,13,17,45,0.45,0.545,0,0.45,0.692,0.492
4085,Tyrus Thomas,2014-15,28,MEM,NBA,0.1,2,0,7,1,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,4,1,1,,1,1,1.064
4086,Jamaal Tinsley,2011-12,33,UTA,NBA,0.1,37,1,507,57,141,47,104,10,37,13,17,6,39,45,123,17,8,52,47,137,0.404,0.452,0.27,0.44,0.765,0.461
4087,Axel Toupane,2016-17,24,TOT,NBA,0.1,4,0,47,5,9,4,5,1,4,0,0,0,1,1,0,1,1,0,6,11,0.556,0.8,0.25,0.611,,0.611
4088,Alando Tucker,2009-10,25,TOT,NBA,0.1,15,0,96,17,39,16,32,1,7,16,21,6,4,10,4,0,0,5,6,51,0.436,0.5,0.143,0.449,0.762,0.529
4089,Jarred Vanderbilt,2018-19,19,DEN,NBA,0.1,17,0,69,9,19,9,18,0,1,6,10,7,16,23,3,6,1,8,8,24,0.474,0.5,0,0.474,0.6,0.513
4090,Charlie Villanueva,2013-14,29,DET,NBA,0.1,20,0,180,35,92,21,36,14,56,8,14,6,28,34,6,4,5,7,16,92,0.38,0.583,0.25,0.457,0.571,0.469
4091,Sasha Vuja_i_,2016-17,32,NYK,NBA,0.1,42,4,408,42,136,19,62,23,74,17,24,12,47,59,52,13,2,16,38,124,0.309,0.306,0.311,0.393,0.708,0.423
4092,Dion Waiters,2017-18,26,MIA,NBA,0.1,30,30,918,163,410,111,240,52,170,51,69,8,69,77,113,23,9,70,61,429,0.398,0.463,0.306,0.461,0.739,0.487
4093,Gerald Wallace,2014-15,32,BOS,NBA,0.1,32,0,286,14,34,13,31,1,3,6,15,17,40,57,11,15,4,18,19,35,0.412,0.419,0.333,0.426,0.4,0.431
4094,Jameel Warney,2017-18,24,DAL,NBA,0.1,3,0,27,7,12,7,12,0,0,3,5,4,5,9,0,0,0,1,2,17,0.583,0.583,,0.583,0.6,0.599
4095,Julian Washburn,2018-19,27,MEM,NBA,0.1,18,3,254,16,48,11,24,5,24,3,4,8,33,41,14,13,2,7,16,40,0.333,0.458,0.208,0.385,0.75,0.402
4096,Darryl Watkins,2011-12,27,NOH,NBA,0.1,5,0,98,7,14,7,14,0,0,9,18,8,19,27,3,5,4,8,14,23,0.5,0.5,,0.5,0.5,0.525
4097,Maalik Wayns,2013-14,22,LAC,NBA,0.1,2,0,9,1,2,1,2,0,0,0,0,0,2,2,2,2,0,0,4,2,0.5,0.5,,0.5,,0.5
4098,Thomas Welsh,2018-19,22,DEN,NBA,0.1,11,0,36,7,13,4,6,3,7,1,2,0,4,4,5,0,0,1,3,18,0.538,0.667,0.429,0.654,0.5,0.648
4099,Jacob Wiley,2017-18,23,BRK,NBA,0.1,5,0,33,1,4,0,2,1,2,1,2,2,9,11,2,1,0,0,4,4,0.25,0,0.5,0.375,0.5,0.41
4100,C.J. Williams,2018-19,28,MIN,NBA,0.1,15,0,128,17,35,12,19,5,16,0,1,1,7,8,12,6,0,5,16,39,0.486,0.632,0.313,0.557,0,0.55
