,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1860,Jason Maxiell,2009-10,26,DET,NBA,2.6,76,29,1550,212,415,212,414,0,1,89,155,161,240,401,39,36,38,68,175,513,0.511,0.512,0,0.511,0.574,0.531
1861,Doug McDermott,2016-17,25,TOT,NBA,2.6,66,5,1508,222,497,145,289,77,208,71,84,20,159,179,58,13,5,38,79,592,0.447,0.502,0.37,0.524,0.845,0.554
1862,C.J. Miles,2012-13,25,CLE,NBA,2.6,65,13,1364,255,614,129,286,126,328,93,107,24,150,174,63,49,17,69,138,729,0.415,0.451,0.384,0.518,0.869,0.551
1863,Mike Miller,2012-13,32,MIA,NBA,2.6,59,17,900,100,231,27,56,73,175,8,11,18,139,157,99,21,4,35,63,281,0.433,0.482,0.417,0.591,0.727,0.596
1864,Patrick Patterson,2017-18,28,OKC,NBA,2.6,82,3,1270,106,266,40,95,66,171,40,46,32,161,193,57,48,23,33,87,318,0.398,0.421,0.386,0.523,0.87,0.555
1865,Miles Plumlee,2014-15,26,TOT,NBA,2.6,73,28,1194,136,254,136,254,0,0,22,46,112,208,320,34,41,66,51,111,294,0.535,0.535,,0.535,0.478,0.536
1866,Brandon Rush,2010-11,25,IND,NBA,2.6,67,21,1754,217,515,124,292,93,223,80,106,33,184,217,62,41,35,69,107,607,0.421,0.425,0.417,0.512,0.755,0.54
1867,Dennis Schröder,2017-18,24,ATL,NBA,2.6,67,67,2078,500,1146,424,884,76,262,225,265,44,164,208,417,72,6,183,147,1301,0.436,0.48,0.29,0.469,0.849,0.515
1868,Mike Scott,2013-14,25,ATL,NBA,2.6,80,6,1482,301,628,239,428,62,200,103,132,62,222,284,75,30,7,79,121,767,0.479,0.558,0.31,0.529,0.78,0.559
1869,Thabo Sefolosha,2017-18,33,UTA,NBA,2.6,38,6,806,118,240,86,156,32,84,44,54,29,132,161,33,52,12,30,59,312,0.492,0.551,0.381,0.558,0.815,0.591
1870,Tyrus Thomas,2009-10,23,TOT,NBA,2.6,54,3,1220,194,420,194,417,0,3,120,175,81,254,335,56,63,85,92,129,508,0.462,0.465,0,0.462,0.686,0.511
1871,Hollis Thompson,2014-15,23,PHI,NBA,2.6,71,23,1776,224,543,109,256,115,287,63,89,53,145,198,85,57,26,66,141,626,0.413,0.426,0.401,0.518,0.708,0.538
1872,Tristan Thompson,2018-19,27,CLE,NBA,2.6,43,40,1198,201,380,201,380,0,0,68,106,173,265,438,86,28,16,59,89,470,0.529,0.529,,0.529,0.642,0.551
1873,Evan Turner,2017-18,29,POR,NBA,2.6,79,40,2034,258,577,216,445,42,132,91,107,30,214,244,173,47,29,99,163,649,0.447,0.485,0.318,0.484,0.85,0.52
1874,C.J. Watson,2011-12,27,CHI,NBA,2.6,49,25,1159,161,437,93,264,68,173,84,104,21,84,105,200,45,8,97,103,474,0.368,0.352,0.393,0.446,0.808,0.491
1875,Earl Watson,2009-10,30,IND,NBA,2.6,79,52,2322,223,524,170,340,53,184,120,169,54,186,240,399,104,16,175,181,619,0.426,0.5,0.288,0.476,0.71,0.517
1876,David West,2016-17,36,GSW,NBA,2.6,68,0,854,135,252,132,244,3,8,43,56,47,156,203,151,42,48,78,105,316,0.536,0.541,0.375,0.542,0.768,0.571
1877,Derrick Williams,2013-14,22,TOT,NBA,2.6,78,15,1820,206,482,180,383,26,99,186,259,71,252,323,56,48,20,76,114,624,0.427,0.47,0.263,0.454,0.718,0.524
1878,Lou Williams,2013-14,27,ATL,NBA,2.6,60,7,1445,197,493,118,262,79,231,152,179,10,114,124,210,45,4,92,65,625,0.4,0.45,0.342,0.48,0.849,0.547
1879,Justise Winslow,2017-18,21,MIA,NBA,2.6,68,25,1680,207,488,158,359,49,129,66,104,64,306,370,148,54,33,77,140,529,0.424,0.44,0.38,0.474,0.635,0.496
1880,Metta World Peace,2011-12,32,LAL,NBA,2.6,64,45,1720,183,465,127,276,56,189,71,115,71,147,218,140,69,27,69,137,493,0.394,0.46,0.296,0.454,0.617,0.478
1881,Cody Zeller,2013-14,21,CHA,NBA,2.6,82,3,1416,172,404,172,403,0,1,146,200,118,235,353,92,40,41,87,170,490,0.426,0.427,0,0.426,0.73,0.498
1882,Tyler Zeller,2013-14,24,CLE,NBA,2.6,70,9,1049,156,290,156,289,0,1,87,121,103,179,282,36,18,38,60,137,399,0.538,0.54,0,0.538,0.719,0.581
1883,Quincy Acy,2015-16,25,SAC,NBA,2.5,59,29,876,119,214,100,165,19,49,50,68,65,123,188,27,29,24,27,103,307,0.556,0.606,0.388,0.6,0.735,0.629
1884,Lavoy Allen,2012-13,23,PHI,NBA,2.5,79,37,1669,206,454,206,453,0,1,43,60,159,236,395,73,24,55,55,180,455,0.454,0.455,0,0.454,0.717,0.474
1885,Trevor Ariza,2018-19,33,TOT,NBA,2.5,69,69,2349,294,736,149,302,145,434,130,164,50,321,371,252,91,21,106,130,863,0.399,0.493,0.334,0.498,0.793,0.534
1886,Andrea Bargnani,2010-11,25,TOR,NBA,2.5,66,66,2353,525,1173,448,950,77,223,287,350,74,269,343,119,34,46,152,160,1414,0.448,0.472,0.345,0.48,0.82,0.533
1887,Marco Belinelli,2018-19,32,SAS,NBA,2.5,79,1,1815,285,690,138,295,147,395,112,124,16,182,198,132,35,8,72,121,829,0.413,0.468,0.372,0.52,0.903,0.557
1888,Eric Bledsoe,2015-16,26,PHO,NBA,2.5,31,31,1059,223,492,175,363,48,129,138,172,18,107,125,190,63,19,110,75,632,0.453,0.482,0.372,0.502,0.802,0.557
1889,Matt Bonner,2012-13,32,SAS,NBA,2.5,68,4,909,112,230,59,110,53,120,11,15,25,104,129,36,17,19,16,86,288,0.487,0.536,0.442,0.602,0.733,0.609
1890,Avery Bradley,2014-15,24,BOS,NBA,2.5,77,77,2428,434,1012,310,660,124,352,79,100,46,195,241,135,82,15,109,177,1071,0.429,0.47,0.352,0.49,0.79,0.507
1891,Omri Casspi,2009-10,21,SAC,NBA,2.5,77,31,1931,300,672,225,469,75,203,117,174,75,274,349,95,54,17,98,125,792,0.446,0.48,0.369,0.502,0.672,0.529
1892,Omri Casspi,2010-11,22,SAC,NBA,2.5,71,27,1702,225,546,133,299,92,247,68,101,74,233,307,74,54,13,68,115,610,0.412,0.445,0.372,0.496,0.673,0.517
1893,Pat Connaughton,2017-18,25,POR,NBA,2.5,82,5,1488,165,390,91,180,74,210,37,44,36,125,161,91,23,22,43,120,441,0.423,0.506,0.352,0.518,0.841,0.539
1894,Robert Covington,2018-19,28,TOT,NBA,2.5,35,35,1203,156,362,71,137,85,225,68,89,28,165,193,46,74,47,47,126,465,0.431,0.518,0.378,0.548,0.764,0.58
1895,DeMar DeRozan,2011-12,22,TOR,NBA,2.5,63,63,2206,381,903,357,811,24,92,268,331,40,171,211,128,48,17,123,162,1054,0.422,0.44,0.261,0.435,0.81,0.503
1896,Toney Douglas,2015-16,29,NOP,NBA,2.5,61,18,1262,183,445,102,242,81,203,84,99,25,118,143,157,70,5,64,131,531,0.411,0.421,0.399,0.502,0.848,0.543
1897,Ryan Gomes,2010-11,28,LAC,NBA,2.5,76,62,2095,207,505,135,294,72,211,61,85,61,193,254,118,62,12,55,159,547,0.41,0.459,0.341,0.481,0.718,0.504
1898,Eric Gordon,2013-14,25,NOP,NBA,2.5,64,64,2057,356,817,255,559,101,258,175,223,30,135,165,208,74,12,134,114,988,0.436,0.456,0.391,0.498,0.785,0.54
1899,Jerian Grant,2016-17,24,CHI,NBA,2.5,63,28,1028,128,301,79,167,49,134,65,73,17,94,111,121,47,8,44,93,370,0.425,0.473,0.366,0.507,0.89,0.555
1900,Willie Green,2012-13,31,LAC,NBA,2.5,72,60,1188,178,386,107,220,71,166,23,32,17,80,97,55,29,12,31,96,450,0.461,0.486,0.428,0.553,0.719,0.562
