,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
521,D.J. Augustin,2013-14,26,TOT,NBA,6.2,71,9,1939,298,718,165,386,133,332,201,227,15,115,130,313,53,3,125,147,930,0.415,0.427,0.401,0.508,0.885,0.569
522,Will Barton,2017-18,27,DEN,NBA,6.2,81,40,2683,465,1028,309,606,156,422,182,226,70,339,409,331,82,52,149,168,1268,0.452,0.51,0.37,0.528,0.805,0.562
523,Kobe Bryant,2011-12,33,LAL,NBA,6.2,58,58,2232,574,1336,487,1049,87,287,381,451,66,247,313,264,69,18,204,105,1616,0.43,0.464,0.303,0.462,0.845,0.527
524,Boris Diaw,2009-10,27,CHA,NBA,6.2,82,82,2906,373,773,307,567,66,206,113,147,131,293,424,325,60,57,178,219,925,0.483,0.541,0.32,0.525,0.769,0.552
525,Joel Embiid,2017-18,23,PHI,NBA,6.2,63,63,1912,510,1056,444,842,66,214,359,467,143,547,690,199,40,111,234,209,1445,0.483,0.527,0.308,0.514,0.769,0.573
526,Danny Granger,2009-10,26,IND,NBA,6.2,62,62,2278,488,1139,330,701,158,438,363,428,67,275,342,171,94,51,157,183,1497,0.428,0.471,0.361,0.498,0.848,0.564
527,Roy Hibbert,2011-12,25,IND,NBA,6.2,65,65,1937,332,668,332,667,0,1,170,239,213,359,572,108,32,128,128,195,834,0.497,0.498,0,0.497,0.711,0.539
528,George Hill,2015-16,29,IND,NBA,6.2,74,73,2524,326,739,198,425,128,314,114,150,58,240,298,259,83,17,101,149,894,0.441,0.466,0.408,0.528,0.76,0.555
529,Serge Ibaka,2011-12,22,OKC,NBA,6.2,66,66,1792,262,490,261,487,1,3,78,118,193,305,498,28,33,241,79,179,603,0.535,0.536,0.333,0.536,0.661,0.556
530,DeAndre Jordan,2012-13,24,LAC,NBA,6.2,82,82,2010,314,488,314,488,0,0,96,249,210,384,594,28,48,112,100,192,724,0.643,0.643,,0.643,0.386,0.606
531,Carl Landry,2012-13,29,GSW,NBA,6.2,81,2,1876,325,602,324,599,1,3,223,273,180,303,483,65,35,31,115,190,874,0.54,0.541,0.333,0.541,0.817,0.605
532,Kawhi Leonard,2012-13,21,SAS,NBA,6.2,58,57,1810,260,526,195,352,65,174,104,126,63,283,346,93,97,32,62,99,689,0.494,0.554,0.374,0.556,0.825,0.592
533,Brook Lopez,2015-16,27,BRK,NBA,6.2,73,73,2457,591,1157,589,1143,2,14,317,403,204,369,573,147,58,124,175,215,1501,0.511,0.515,0.143,0.512,0.787,0.562
534,Ian Mahinmi,2015-16,29,IND,NBA,6.2,71,71,1816,264,448,264,448,0,0,132,225,138,369,507,104,65,75,100,220,660,0.589,0.589,,0.589,0.587,0.603
535,Wesley Matthews,2014-15,28,POR,NBA,6.2,60,60,2024,337,752,164,307,173,445,109,145,38,184,222,139,77,10,81,132,956,0.448,0.534,0.389,0.563,0.752,0.586
536,Monte Morris,2018-19,23,DEN,NBA,6.2,82,6,1970,346,702,252,475,94,227,65,81,35,159,194,297,73,4,52,102,851,0.493,0.531,0.414,0.56,0.802,0.577
537,Joakim Noah,2009-10,24,CHI,NBA,6.2,64,54,1925,262,520,262,520,0,0,163,219,220,484,704,132,32,100,117,198,687,0.504,0.504,,0.504,0.744,0.557
538,Luke Ridnour,2009-10,28,MIL,NBA,6.2,82,0,1759,328,686,259,505,69,181,127,140,24,119,143,324,54,7,106,182,852,0.478,0.513,0.381,0.528,0.907,0.57
539,Gerald Wallace,2010-11,28,TOT,NBA,6.2,71,63,2693,386,851,324,665,62,186,279,374,111,458,569,173,105,63,152,183,1113,0.454,0.487,0.333,0.49,0.746,0.548
540,Thaddeus Young,2010-11,22,PHI,NBA,6.2,82,1,2135,458,847,452,825,6,22,123,174,153,281,434,82,90,26,99,170,1045,0.541,0.548,0.273,0.544,0.707,0.566
541,Elton Brand,2011-12,32,PHI,NBA,6.1,60,60,1732,287,581,287,580,0,1,85,116,145,284,429,97,58,97,65,176,659,0.494,0.495,0,0.494,0.733,0.521
542,Robert Covington,2017-18,27,PHI,NBA,6.1,80,80,2532,345,836,142,286,203,550,116,136,55,378,433,156,137,72,126,238,1009,0.413,0.497,0.369,0.534,0.853,0.563
543,Anthony Davis,2012-13,19,NOH,NBA,6.1,64,60,1846,349,676,349,670,0,6,169,225,165,357,522,63,75,112,89,158,867,0.516,0.521,0,0.516,0.751,0.559
544,Danilo Gallinari,2010-11,22,TOT,NBA,6.1,62,60,2104,265,640,162,347,103,293,337,391,59,246,305,104,51,27,83,144,970,0.414,0.467,0.352,0.495,0.862,0.597
545,Rudy Gay,2014-15,28,SAC,NBA,6.1,68,67,2408,508,1116,429,896,79,220,337,393,98,301,399,250,71,41,183,157,1432,0.455,0.479,0.359,0.491,0.858,0.556
546,Draymond Green,2017-18,27,GSW,NBA,6.1,70,70,2287,281,619,204,363,77,256,134,173,75,460,535,508,95,91,202,185,773,0.454,0.562,0.301,0.516,0.775,0.556
547,Gerald Green,2013-14,28,PHO,NBA,6.1,82,48,2330,448,1006,244,496,204,510,195,230,48,227,275,122,70,42,145,220,1295,0.445,0.492,0.4,0.547,0.848,0.585
548,Roy Hibbert,2012-13,26,IND,NBA,6.1,79,79,2269,385,859,384,855,1,4,166,224,296,360,656,113,39,206,162,279,937,0.448,0.449,0.25,0.449,0.741,0.489
549,George Hill,2010-11,24,SAS,NBA,6.1,76,5,2148,287,633,210,429,77,204,233,270,24,175,199,193,66,21,99,153,884,0.453,0.49,0.377,0.514,0.863,0.588
550,Serge Ibaka,2018-19,29,TOR,NBA,6.1,74,51,2010,464,877,415,708,49,169,135,177,156,445,601,99,29,103,114,211,1112,0.529,0.586,0.29,0.557,0.763,0.582
551,Khris Middleton,2018-19,27,MIL,NBA,6.1,77,77,2393,506,1148,327,674,179,474,216,258,50,411,461,331,80,7,174,172,1407,0.441,0.485,0.378,0.519,0.837,0.558
552,Khris Middleton,2015-16,24,MIL,NBA,6.1,79,79,2852,507,1142,364,781,143,361,277,312,44,258,302,331,131,19,180,204,1434,0.444,0.466,0.396,0.507,0.888,0.56
553,Paul Millsap,2018-19,33,DEN,NBA,6.1,70,65,1895,322,665,264,506,58,159,181,249,153,352,505,141,83,54,95,183,883,0.484,0.522,0.365,0.528,0.727,0.57
554,Patrick Patterson,2014-15,25,TOR,NBA,6.1,81,4,2156,240,535,135,252,105,283,63,80,127,306,433,155,60,44,54,149,648,0.449,0.536,0.371,0.547,0.788,0.568
555,Mason Plumlee,2015-16,25,POR,NBA,6.1,82,82,2084,267,517,267,513,0,4,215,335,201,427,628,226,68,85,154,253,749,0.516,0.52,0,0.516,0.642,0.564
556,Julius Randle,2018-19,24,NOP,NBA,6.1,73,49,2232,571,1089,504,894,67,195,356,487,162,472,634,229,52,45,208,246,1565,0.524,0.564,0.344,0.555,0.731,0.6
557,Mitchell Robinson,2018-19,20,NYK,NBA,6.1,66,19,1360,202,291,202,291,0,0,81,135,177,246,423,37,52,161,35,217,485,0.694,0.694,,0.694,0.6,0.692
558,Ricky Rubio,2016-17,26,MIN,NBA,6.1,75,75,2469,261,650,201,454,60,196,254,285,68,237,305,682,128,10,195,202,836,0.402,0.443,0.306,0.448,0.891,0.539
559,Jeff Teague,2012-13,24,ATL,NBA,6.1,80,78,2628,439,974,350,726,89,248,199,226,25,155,180,579,117,28,230,181,1166,0.451,0.482,0.359,0.496,0.881,0.543
560,Isaiah Thomas,2014-15,25,TOT,NBA,6.1,67,1,1726,335,797,206,451,129,346,302,348,33,120,153,284,57,5,143,150,1101,0.42,0.457,0.373,0.501,0.868,0.579
561,P.J. Tucker,2013-14,28,PHO,NBA,6.1,81,81,2490,265,615,191,424,74,191,156,201,161,368,529,141,110,23,102,204,760,0.431,0.45,0.387,0.491,0.776,0.54
562,Russell Westbrook,2009-10,21,OKC,NBA,6.1,82,82,2813,485,1160,462,1056,23,104,329,422,143,258,401,652,108,34,268,204,1322,0.418,0.438,0.221,0.428,0.78,0.491
563,Lou Williams,2011-12,25,PHI,NBA,6.1,64,0,1682,318,782,235,553,83,229,237,292,30,125,155,221,53,18,71,90,956,0.407,0.425,0.362,0.46,0.812,0.525
564,Lou Williams,2016-17,30,TOT,NBA,6.1,81,1,1994,428,998,265,552,163,446,402,457,26,176,202,239,80,20,160,92,1421,0.429,0.48,0.365,0.511,0.88,0.593
565,Brandan Wright,2014-15,27,TOT,NBA,6.1,75,7,1449,233,363,233,360,0,3,78,112,128,193,321,41,50,94,34,102,544,0.642,0.647,0,0.642,0.696,0.66
566,Chris Andersen,2013-14,35,MIA,NBA,6,72,0,1396,177,275,174,263,3,12,120,169,129,250,379,19,32,97,53,162,477,0.644,0.662,0.25,0.649,0.71,0.683
567,Trevor Ariza,2016-17,31,HOU,NBA,6,80,80,2773,326,798,135,243,191,555,93,126,54,404,458,175,147,20,73,133,936,0.409,0.556,0.344,0.528,0.738,0.548
568,Vince Carter,2012-13,36,DAL,NBA,6,81,3,2093,372,855,210,456,162,399,182,223,58,276,334,194,74,44,106,226,1088,0.435,0.461,0.406,0.53,0.816,0.571
569,John Collins,2018-19,21,ATL,NBA,6,61,59,1829,465,831,410,673,55,158,203,266,219,376,595,121,22,39,120,199,1188,0.56,0.609,0.348,0.593,0.763,0.627
570,DeMarcus Cousins,2014-15,24,SAC,NBA,6,59,59,2013,498,1066,496,1058,2,8,423,541,185,562,747,210,90,103,254,241,1421,0.467,0.469,0.25,0.468,0.782,0.545
571,Monta Ellis,2010-11,25,GSW,NBA,6,80,80,3227,726,1611,589,1232,137,379,340,431,44,237,281,450,168,23,252,203,1929,0.451,0.478,0.361,0.493,0.789,0.536
572,Marc Gasol,2018-19,34,TOT,NBA,6,79,72,2436,390,870,291,597,99,273,192,253,80,547,627,349,84,86,155,217,1071,0.448,0.487,0.363,0.505,0.759,0.546
573,Pau Gasol,2017-18,37,SAS,NBA,6,77,63,1812,287,627,244,507,43,120,158,209,129,490,619,238,24,79,108,121,775,0.458,0.481,0.358,0.492,0.756,0.539
574,Rudy Gay,2011-12,25,MEM,NBA,6,65,65,2422,485,1067,431,894,54,173,208,263,130,287,417,147,95,55,161,138,1232,0.455,0.482,0.312,0.48,0.791,0.521
575,Paul George,2011-12,21,IND,NBA,6,66,66,1958,281,639,191,405,90,234,146,182,56,314,370,158,108,38,117,191,798,0.44,0.472,0.385,0.51,0.802,0.555
576,Udonis Haslem,2009-10,29,MIA,NBA,6,78,0,2177,312,632,312,632,0,0,147,193,167,462,629,52,30,23,75,174,771,0.494,0.494,,0.494,0.762,0.538
577,Rodney Hood,2015-16,23,UTA,NBA,6,79,79,2541,408,972,247,523,161,449,172,200,38,229,267,213,73,16,125,202,1149,0.42,0.472,0.359,0.503,0.86,0.542
578,Joe Ingles,2018-19,31,UTA,NBA,6,82,82,2568,359,802,170,319,189,483,87,123,35,295,330,469,98,20,193,180,994,0.448,0.533,0.391,0.565,0.707,0.581
579,Richard Jefferson,2009-10,29,SAS,NBA,6,81,70,2520,362,775,303,588,59,187,211,287,58,298,356,158,45,40,105,178,994,0.467,0.515,0.316,0.505,0.735,0.551
580,Andrei Kirilenko,2012-13,31,MIN,NBA,6,64,64,2034,284,560,249,440,35,120,188,250,102,260,362,177,96,62,119,82,791,0.507,0.566,0.292,0.538,0.752,0.59
581,Andrei Kirilenko,2009-10,28,UTA,NBA,6,58,35,1681,244,482,218,393,26,89,174,234,76,188,264,158,83,71,79,102,688,0.506,0.555,0.292,0.533,0.744,0.588
582,David Lee,2010-11,27,GSW,NBA,6,73,73,2634,496,978,495,975,1,3,210,267,217,497,714,233,74,31,170,211,1203,0.507,0.508,0.333,0.508,0.787,0.549
583,Kevon Looney,2018-19,22,GSW,NBA,6,80,24,1481,217,347,216,337,1,10,65,105,194,223,417,123,46,53,51,211,500,0.625,0.641,0.1,0.627,0.619,0.636
584,CJ McCollum,2015-16,24,POR,NBA,6,80,80,2780,641,1431,444,959,197,472,187,226,47,212,259,341,97,23,196,187,1666,0.448,0.463,0.417,0.517,0.827,0.544
585,Zaza Pachulia,2015-16,31,DAL,NBA,6,76,69,2004,219,470,219,467,0,3,212,276,249,469,718,128,64,22,119,181,650,0.466,0.469,0,0.466,0.768,0.55
586,Mason Plumlee,2016-17,26,TOT,NBA,6,81,64,2148,334,623,334,617,0,6,174,300,170,435,605,284,69,92,134,226,842,0.536,0.541,0,0.536,0.58,0.558
587,Derrick Rose,2011-12,23,CHI,NBA,6,39,39,1375,302,695,248,522,54,173,194,239,26,105,131,307,35,28,119,52,852,0.435,0.475,0.312,0.473,0.812,0.532
588,Derrick Rose,2009-10,21,CHI,NBA,6,78,78,2871,672,1373,656,1313,16,60,259,338,65,228,293,469,57,27,217,96,1619,0.489,0.5,0.267,0.495,0.766,0.532
589,Larry Sanders,2012-13,24,MIL,NBA,6,71,55,1937,306,605,306,603,0,2,84,136,224,448,672,83,53,201,87,233,696,0.506,0.507,0,0.506,0.618,0.523
590,Jeff Teague,2011-12,23,ATL,NBA,6,66,66,2183,320,672,269,523,51,149,140,185,21,138,159,321,106,37,134,145,831,0.476,0.514,0.342,0.514,0.757,0.551
591,Chris Andersen,2009-10,31,DEN,NBA,5.9,76,0,1695,142,251,142,248,0,3,164,236,147,336,483,33,42,143,59,171,448,0.566,0.573,0,0.566,0.695,0.631
592,Matt Barnes,2009-10,29,ORL,NBA,5.9,81,58,2097,271,557,205,350,66,207,108,146,106,339,445,134,59,30,112,185,716,0.487,0.586,0.319,0.546,0.74,0.576
593,Marco Belinelli,2013-14,27,SAS,NBA,5.9,80,25,2016,337,695,211,402,126,293,111,131,18,208,226,179,50,7,95,130,911,0.485,0.525,0.43,0.576,0.847,0.605
594,Bismack Biyombo,2015-16,23,TOR,NBA,5.9,82,22,1808,156,288,156,287,0,1,142,226,182,473,655,29,19,133,71,225,454,0.542,0.544,0,0.542,0.628,0.586
595,Clint Capela,2016-17,22,HOU,NBA,5.9,65,59,1551,362,563,362,563,0,0,94,177,178,348,526,63,34,79,87,179,818,0.643,0.643,,0.643,0.531,0.638
596,Darren Collison,2013-14,26,LAC,NBA,5.9,80,35,2069,324,694,253,505,71,189,192,224,47,141,188,297,93,15,132,150,911,0.467,0.501,0.376,0.518,0.857,0.575
597,Luol Deng,2009-10,24,CHI,NBA,5.9,70,69,2651,473,1014,441,931,32,83,252,330,131,381,512,143,66,61,134,129,1230,0.466,0.474,0.386,0.482,0.764,0.531
598,Gorgui Dieng,2015-16,26,MIN,NBA,5.9,82,39,2220,308,579,302,559,6,20,205,248,157,428,585,143,94,96,140,219,827,0.532,0.54,0.3,0.537,0.827,0.601
599,Tim Duncan,2011-12,35,SAS,NBA,5.9,58,58,1634,361,733,361,729,0,4,173,249,110,410,520,132,38,88,97,98,895,0.492,0.495,0,0.492,0.695,0.531
600,Danny Green,2012-13,25,SAS,NBA,5.9,80,80,2201,297,663,120,250,177,413,67,79,36,208,244,141,92,54,94,124,838,0.448,0.48,0.429,0.581,0.848,0.6
