,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1734,Ish Smith,2018-19,30,DET,NBA,1.7,56,0,1251,205,489,161,354,44,135,47,62,23,122,145,203,28,11,61,109,501,0.419,0.455,0.326,0.464,0.758,0.485
1735,Jason Smith,2012-13,26,NOH,NBA,1.7,51,0,876,167,341,167,337,0,4,86,102,64,122,186,34,15,45,55,123,420,0.49,0.496,0,0.49,0.843,0.544
1736,Tiago Splitter,2015-16,31,ATL,NBA,1.7,36,2,579,81,155,81,153,0,2,39,48,45,75,120,30,20,12,24,71,201,0.523,0.529,0,0.523,0.813,0.571
1737,Greg Stiemsma,2012-13,27,MIN,NBA,1.7,76,19,1209,127,278,127,278,0,0,53,69,61,200,261,30,44,90,59,184,307,0.457,0.457,,0.457,0.768,0.498
1738,Lance Thomas,2015-16,27,NYK,NBA,1.7,59,5,1313,169,382,125,273,44,109,102,119,34,97,131,53,22,7,57,109,484,0.442,0.458,0.404,0.5,0.857,0.557
1739,Marcus Thornton,2015-16,28,TOT,NBA,1.7,61,8,1109,216,542,125,272,91,270,67,79,38,112,150,85,47,4,51,90,590,0.399,0.46,0.337,0.482,0.848,0.511
1740,D.J. Wilson,2018-19,22,MIL,NBA,1.7,48,3,882,104,251,58,124,46,127,26,47,45,177,222,52,18,20,32,85,280,0.414,0.468,0.362,0.506,0.553,0.515
1741,Nick Young,2017-18,32,GSW,NBA,1.7,80,8,1393,201,488,78,162,123,326,56,65,20,105,125,36,38,7,39,100,581,0.412,0.481,0.377,0.538,0.862,0.562
1742,Tyler Zeller,2015-16,26,BOS,NBA,1.7,60,3,710,138,290,138,290,0,0,88,108,62,116,178,29,10,22,46,97,364,0.476,0.476,,0.476,0.815,0.539
1743,Alan Anderson,2012-13,30,TOR,NBA,1.6,65,2,1495,236,616,141,331,95,285,126,147,34,114,148,103,48,7,80,131,693,0.383,0.426,0.333,0.46,0.857,0.509
1744,Luke Babbitt,2014-15,25,NOP,NBA,1.6,63,19,830,92,192,33,77,59,115,13,19,12,99,111,24,17,11,26,63,256,0.479,0.429,0.513,0.633,0.684,0.639
1745,Lonzo Ball,2018-19,21,LAL,NBA,1.6,47,45,1423,185,456,110,228,75,228,20,48,54,197,251,255,69,19,103,114,465,0.406,0.482,0.329,0.488,0.417,0.487
1746,Kent Bazemore,2014-15,25,ATL,NBA,1.6,75,10,1324,141,331,93,199,48,132,60,100,21,201,222,78,52,33,73,127,390,0.426,0.467,0.364,0.498,0.6,0.52
1747,Michael Beasley,2013-14,25,MIA,NBA,1.6,55,2,831,177,355,156,301,21,54,61,79,31,141,172,42,23,21,57,93,436,0.499,0.518,0.389,0.528,0.772,0.559
1748,Jordan Bell,2018-19,24,GSW,NBA,1.6,68,3,788,99,192,99,190,0,2,25,41,55,129,184,76,20,51,42,80,223,0.516,0.521,0,0.516,0.61,0.531
1749,Quinn Cook,2017-18,24,GSW,NBA,1.6,33,18,740,122,252,76,148,46,104,22,25,10,72,82,89,12,1,32,59,312,0.484,0.514,0.442,0.575,0.88,0.593
1750,Dante Cunningham,2014-15,27,NOP,NBA,1.6,66,27,1652,155,339,154,329,1,10,29,47,70,186,256,50,46,37,35,101,340,0.457,0.468,0.1,0.459,0.617,0.473
1751,Austin Daye,2012-13,24,TOT,NBA,1.6,55,0,676,90,208,49,110,41,98,26,34,16,107,123,42,14,22,29,82,247,0.433,0.445,0.418,0.531,0.765,0.554
1752,Goran Dragić,2018-19,32,MIA,NBA,1.6,36,22,991,179,433,122,269,57,164,79,101,20,91,111,174,30,5,71,81,494,0.413,0.454,0.348,0.479,0.782,0.517
1753,Joel Freeland,2014-15,27,POR,NBA,1.6,48,8,617,74,151,74,151,0,0,21,25,62,129,191,16,9,23,23,93,169,0.49,0.49,,0.49,0.84,0.522
1754,Jordan Hamilton,2013-14,23,TOT,NBA,1.6,60,12,1019,147,376,77,178,70,198,40,51,32,162,194,52,44,20,46,67,404,0.391,0.433,0.354,0.484,0.784,0.507
1755,Devin Harris,2013-14,30,DAL,NBA,1.6,40,0,818,96,254,65,153,31,101,92,115,8,77,85,178,28,2,59,72,315,0.378,0.425,0.307,0.439,0.8,0.517
1756,Andrew Harrison,2016-17,22,MEM,NBA,1.6,72,18,1474,117,360,74,204,43,156,148,194,23,113,136,198,53,21,85,194,425,0.325,0.363,0.276,0.385,0.763,0.477
1757,Kris Humphries,2015-16,30,TOT,NBA,1.6,53,17,835,121,295,87,187,34,108,67,84,57,161,218,36,16,23,38,94,343,0.41,0.465,0.315,0.468,0.798,0.517
1758,Kris Humphries,2016-17,31,ATL,NBA,1.6,56,4,689,87,214,68,160,19,54,64,82,60,146,206,29,15,21,28,69,257,0.407,0.425,0.352,0.451,0.78,0.514
1759,Ersan İlyasova,2013-14,26,MIL,NBA,1.6,55,47,1478,237,579,200,448,37,131,107,130,107,235,342,72,46,8,61,135,618,0.409,0.446,0.282,0.441,0.823,0.486
1760,Al Jefferson,2017-18,33,IND,NBA,1.6,36,1,484,111,208,111,205,0,3,30,36,30,113,143,30,16,23,21,66,252,0.534,0.541,0,0.534,0.833,0.563
1761,Chris Kaman,2012-13,30,DAL,NBA,1.6,66,52,1363,313,617,313,616,0,1,67,85,97,275,372,51,29,52,103,141,693,0.507,0.508,0,0.507,0.788,0.529
1762,Rodions Kurucs,2018-19,20,BRK,NBA,1.6,63,46,1294,202,449,144,265,58,184,72,92,56,190,246,52,41,25,77,146,534,0.45,0.543,0.315,0.514,0.783,0.545
1763,Jeremy Lamb,2014-15,22,OKC,NBA,1.6,47,8,633,104,250,66,139,38,111,49,55,8,99,107,44,21,6,27,52,295,0.416,0.475,0.342,0.492,0.891,0.538
1764,T.J. Leaf,2018-19,21,IND,NBA,1.6,58,1,522,99,183,91,152,8,31,19,31,43,82,125,24,9,19,12,35,225,0.541,0.599,0.258,0.563,0.613,0.572
1765,Luc Mbah a Moute,2015-16,29,LAC,NBA,1.6,75,61,1274,94,207,81,167,13,40,30,57,60,111,171,30,44,19,34,100,231,0.454,0.485,0.325,0.486,0.526,0.498
1766,Khris Middleton,2016-17,25,MIL,NBA,1.6,29,23,889,150,333,105,229,45,104,81,92,11,112,123,99,41,7,65,79,426,0.45,0.459,0.433,0.518,0.88,0.57
1767,Darius Miller,2018-19,28,NOP,NBA,1.6,69,15,1757,189,484,56,120,133,364,56,71,14,114,128,146,40,23,59,165,567,0.39,0.467,0.365,0.528,0.789,0.55
1768,Markieff Morris,2018-19,29,TOT,NBA,1.6,58,16,1270,204,484,136,281,68,203,71,92,61,204,265,79,36,22,54,175,547,0.421,0.484,0.335,0.492,0.772,0.521
1769,Mike Muscala,2015-16,24,ATL,NBA,1.6,60,0,565,76,152,64,113,12,39,31,39,38,79,117,34,13,27,27,72,195,0.5,0.566,0.308,0.539,0.795,0.576
1770,Andrew Nicholson,2015-16,26,ORL,NBA,1.6,56,0,823,146,310,105,196,41,114,51,65,34,167,201,25,10,22,41,69,384,0.471,0.536,0.36,0.537,0.785,0.567
1771,Lucas Nogueira,2017-18,25,TOR,NBA,1.6,49,3,418,49,80,44,61,5,19,19,28,18,69,87,22,23,43,16,49,122,0.613,0.721,0.263,0.644,0.679,0.661
1772,Jusuf Nurkić,2014-15,20,DEN,NBA,1.6,62,27,1103,171,383,171,381,0,2,84,132,125,257,382,50,52,68,86,207,426,0.446,0.449,0,0.446,0.636,0.483
1773,Kyle O'Quinn,2014-15,24,ORL,NBA,1.6,51,17,824,119,242,107,199,12,43,44,57,46,153,199,59,31,39,55,110,294,0.492,0.538,0.279,0.517,0.772,0.55
1774,Kyle O'Quinn,2015-16,25,NYK,NBA,1.6,65,1,764,129,271,124,249,5,22,46,60,76,174,250,72,20,49,61,107,309,0.476,0.498,0.227,0.485,0.767,0.52
1775,Jakob Poeltl,2016-17,21,TOR,NBA,1.6,54,4,626,67,115,67,115,0,0,31,57,78,87,165,12,17,20,29,113,165,0.583,0.583,,0.583,0.544,0.589
1776,Bobby Portis,2018-19,23,TOT,NBA,1.6,50,28,1299,279,628,204,437,75,191,77,97,109,294,403,72,35,20,74,145,710,0.444,0.467,0.393,0.504,0.794,0.529
1777,Norman Powell,2015-16,22,TOR,NBA,1.6,49,24,725,97,229,61,140,36,89,43,53,16,95,111,47,29,10,32,59,273,0.424,0.436,0.404,0.502,0.811,0.541
1778,Julius Randle,2015-16,21,LAL,NBA,1.6,81,60,2286,358,835,348,799,10,36,193,270,172,657,829,144,53,29,149,242,919,0.429,0.436,0.278,0.435,0.715,0.482
1779,Thomas Robinson,2013-14,22,POR,NBA,1.6,70,0,873,141,293,141,292,0,1,57,101,105,202,307,34,23,20,57,131,339,0.481,0.483,0,0.481,0.564,0.502
1780,Rajon Rondo,2014-15,28,TOT,NBA,1.6,68,68,2018,275,645,248,559,27,86,31,78,73,300,373,538,91,7,210,153,608,0.426,0.444,0.314,0.447,0.397,0.448
1781,John Salmons,2012-13,33,SAC,NBA,1.6,76,72,2278,244,612,145,345,99,267,85,110,33,174,207,226,51,25,85,143,672,0.399,0.42,0.371,0.48,0.773,0.509
1782,Larry Sanders,2014-15,26,MIL,NBA,1.6,27,26,586,86,172,86,172,0,0,24,48,67,99,166,23,26,39,28,104,196,0.5,0.5,,0.5,0.5,0.507
1783,Mike Scott,2018-19,30,TOT,NBA,1.6,79,3,1395,168,420,67,168,101,252,22,33,43,233,276,66,26,13,44,156,459,0.4,0.399,0.401,0.52,0.667,0.528
1784,Pascal Siakam,2016-17,22,TOR,NBA,1.6,55,38,859,103,205,102,198,1,7,22,32,64,121,185,17,26,45,33,109,229,0.502,0.515,0.143,0.505,0.688,0.523
1785,Tony Snell,2013-14,22,CHI,NBA,1.6,77,12,1231,129,336,72,158,57,178,31,41,19,105,124,68,29,15,44,84,346,0.384,0.456,0.32,0.469,0.756,0.489
1786,Jason Thompson,2015-16,29,TOT,NBA,1.6,47,7,471,52,108,47,93,5,15,38,54,32,102,134,29,12,20,15,80,147,0.481,0.505,0.333,0.505,0.704,0.558
1787,Ekpe Udoh,2018-19,31,UTA,NBA,1.6,51,1,320,50,72,50,72,0,0,19,30,27,63,90,28,10,31,13,36,119,0.694,0.694,,0.694,0.633,0.698
1788,Jan Veselý,2013-14,23,TOT,NBA,1.6,54,1,776,89,173,89,173,0,0,19,56,81,110,191,21,53,35,36,121,197,0.514,0.514,,0.514,0.339,0.498
1789,Charlie Villanueva,2012-13,28,DET,NBA,1.6,69,0,1092,175,464,85,205,90,259,27,49,49,192,241,54,31,39,39,96,467,0.377,0.415,0.347,0.474,0.551,0.481
1790,Noah Vonleh,2017-18,22,TOT,NBA,1.6,54,16,875,104,234,84,168,20,66,36,58,70,241,311,34,19,17,31,68,264,0.444,0.5,0.303,0.487,0.621,0.509
1791,Dion Waiters,2013-14,22,CLE,NBA,1.6,70,24,2072,430,993,338,743,92,250,161,235,32,163,195,209,63,17,154,153,1113,0.433,0.455,0.368,0.479,0.685,0.508
1792,Dion Waiters,2016-17,25,MIA,NBA,1.6,46,43,1384,281,663,196,448,85,215,82,127,18,135,153,200,42,20,103,95,729,0.424,0.438,0.395,0.488,0.646,0.507
1793,Brandan Wright,2016-17,29,MEM,NBA,1.6,28,5,447,83,135,83,134,0,1,23,35,31,47,78,15,11,20,10,42,189,0.615,0.619,0,0.615,0.657,0.628
1794,Dorell Wright,2014-15,29,POR,NBA,1.6,48,2,592,72,190,31,82,41,108,34,42,14,97,111,41,20,11,18,55,219,0.379,0.378,0.38,0.487,0.81,0.525
1795,Quincy Acy,2013-14,23,TOT,NBA,1.5,63,0,847,66,141,62,126,4,15,35,53,72,144,216,28,23,26,30,122,171,0.468,0.492,0.267,0.482,0.66,0.52
1796,Lavoy Allen,2013-14,24,TOT,NBA,1.5,65,2,1072,134,300,132,287,2,13,33,50,119,192,311,71,24,33,44,126,303,0.447,0.46,0.154,0.45,0.66,0.47
1797,Pero Antić,2014-15,32,ATL,NBA,1.5,63,3,1037,108,296,56,123,52,173,88,123,58,131,189,49,18,14,49,132,356,0.365,0.455,0.301,0.453,0.715,0.508
1798,Andrea Bargnani,2013-14,28,NYK,NBA,1.5,42,39,1257,222,502,192,394,30,108,84,102,69,153,222,45,14,52,58,100,558,0.442,0.487,0.278,0.472,0.824,0.51
1799,Nemanja Bjelica,2016-17,28,MIN,NBA,1.5,65,1,1190,151,356,95,179,56,177,45,61,57,187,244,79,40,20,59,154,403,0.424,0.531,0.316,0.503,0.738,0.526
1800,Tarik Black,2017-18,26,HOU,NBA,1.5,51,2,536,75,127,74,116,1,11,29,63,63,100,163,13,21,30,35,107,180,0.591,0.638,0.091,0.594,0.46,0.582
