,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2711,Skal Labissière,2016-17,20,SAC,NBA,1.3,33,12,612,117,218,114,210,3,8,52,74,51,111,162,27,16,13,37,64,289,0.537,0.543,0.375,0.544,0.703,0.577
2712,Joffrey Lauvergne,2017-18,26,SAS,NBA,1.3,55,1,534,98,190,98,185,0,5,30,47,63,108,171,41,9,3,33,45,226,0.516,0.53,0,0.516,0.638,0.536
2713,Alex Len,2015-16,22,PHO,NBA,1.3,78,46,1821,264,624,263,617,1,7,174,239,178,416,594,97,38,62,145,230,703,0.423,0.426,0.143,0.424,0.728,0.482
2714,Jon Leuer,2014-15,25,MEM,NBA,1.3,63,6,824,121,273,114,244,7,29,37,59,50,157,207,46,17,9,35,86,286,0.443,0.467,0.241,0.456,0.627,0.478
2715,Shaun Livingston,2011-12,26,MIL,NBA,1.3,58,27,1092,127,271,125,268,2,3,62,79,39,84,123,122,27,20,66,79,318,0.469,0.466,0.667,0.472,0.785,0.52
2716,Kevin Love,2018-19,30,CLE,NBA,1.3,22,21,598,109,283,56,136,53,147,103,114,33,206,239,48,6,5,42,54,374,0.385,0.412,0.361,0.479,0.904,0.561
2717,Shelvin Mack,2015-16,25,TOT,NBA,1.3,52,27,1058,182,415,143,290,39,125,45,61,13,115,128,187,34,3,95,72,448,0.439,0.493,0.312,0.486,0.738,0.507
2718,Shelvin Mack,2014-15,24,ATL,NBA,1.3,55,0,833,117,292,77,165,40,127,25,31,8,71,79,155,30,2,49,32,299,0.401,0.467,0.315,0.469,0.806,0.489
2719,Thon Maker,2016-17,19,MIL,NBA,1.3,57,34,562,83,181,55,107,28,74,32,49,40,74,114,23,10,26,17,84,226,0.459,0.514,0.378,0.536,0.653,0.558
2720,Cartier Martin,2013-14,29,TOT,NBA,1.3,59,6,870,111,264,52,113,59,151,48,65,13,97,110,33,27,7,34,71,329,0.42,0.46,0.391,0.532,0.738,0.562
2721,Jarell Martin,2017-18,23,MEM,NBA,1.3,73,36,1661,221,496,187,398,34,98,89,116,97,221,318,73,39,49,86,211,565,0.446,0.47,0.347,0.48,0.767,0.516
2722,Mitch McGary,2014-15,22,OKC,NBA,1.3,32,2,485,88,165,88,163,0,2,25,40,53,112,165,14,16,16,31,72,201,0.533,0.54,0,0.533,0.625,0.55
2723,Salah Mejri,2015-16,29,DAL,NBA,1.3,34,6,397,49,78,49,77,0,1,27,46,41,82,123,10,8,36,23,54,125,0.628,0.636,0,0.628,0.587,0.636
2724,Nazr Mohammed,2011-12,34,OKC,NBA,1.3,63,1,692,79,169,79,168,0,1,13,23,59,111,170,14,20,37,26,101,171,0.467,0.47,0,0.467,0.565,0.477
2725,Jamal Murray,2016-17,19,DEN,NBA,1.3,82,10,1764,295,730,180,386,115,344,106,120,41,173,214,170,51,24,113,124,811,0.404,0.466,0.334,0.483,0.883,0.518
2726,Georges Niang,2018-19,25,UTA,NBA,1.3,59,0,516,86,181,43,76,43,105,20,24,11,76,87,35,10,6,23,57,235,0.475,0.566,0.41,0.594,0.833,0.613
2727,Andrés Nocioni,2009-10,30,SAC,NBA,1.3,75,28,1477,234,587,138,338,96,249,71,99,32,190,222,75,32,26,67,160,635,0.399,0.408,0.386,0.48,0.717,0.504
2728,Andrés Nocioni,2010-11,31,PHI,NBA,1.3,54,17,931,118,277,76,159,42,118,49,61,19,150,169,45,14,15,47,100,327,0.426,0.478,0.356,0.502,0.803,0.538
2729,Nerlens Noel,2017-18,23,DAL,NBA,1.3,30,6,472,55,105,55,104,0,1,21,28,48,120,168,20,31,22,26,59,131,0.524,0.529,0,0.524,0.75,0.558
2730,Victor Oladipo,2013-14,21,ORL,NBA,1.3,80,44,2487,392,936,318,710,74,226,248,318,43,286,329,327,129,37,256,210,1106,0.419,0.448,0.327,0.458,0.78,0.514
2731,Jannero Pargo,2011-12,32,ATL,NBA,1.3,50,0,671,105,253,52,115,53,138,19,20,9,64,73,96,20,2,49,64,282,0.415,0.452,0.384,0.52,0.95,0.539
2732,Jabari Parker,2014-15,19,MIL,NBA,1.3,25,25,738,129,263,125,247,4,16,46,66,50,88,138,42,31,5,47,42,308,0.49,0.506,0.25,0.498,0.697,0.527
2733,Mickaël Piétrus,2010-11,28,TOT,NBA,1.3,57,4,1107,143,365,58,129,85,236,39,57,15,111,126,33,29,21,39,101,410,0.392,0.45,0.36,0.508,0.684,0.526
2734,Quentin Richardson,2010-11,30,ORL,NBA,1.3,57,19,955,87,255,45,109,42,146,33,44,39,139,178,38,25,5,33,74,249,0.341,0.413,0.288,0.424,0.75,0.454
2735,Quentin Richardson,2011-12,31,ORL,NBA,1.3,48,3,866,74,197,32,76,42,121,25,30,15,108,123,38,28,6,29,74,215,0.376,0.421,0.347,0.482,0.833,0.511
2736,Rajon Rondo,2018-19,32,LAL,NBA,1.3,46,29,1369,175,432,124,290,51,142,23,36,34,209,243,367,57,7,127,100,424,0.405,0.428,0.359,0.464,0.639,0.473
2737,Damjan Rude_,2014-15,28,IND,NBA,1.3,68,2,1047,119,263,50,93,69,170,16,23,8,39,47,53,16,5,47,79,323,0.452,0.538,0.406,0.584,0.696,0.591
2738,D'Angelo Russell,2016-17,20,LAL,NBA,1.3,63,60,1811,351,867,216,483,135,384,147,188,31,190,221,303,87,16,176,130,984,0.405,0.447,0.352,0.483,0.782,0.518
2739,Ish Smith,2015-16,27,TOT,NBA,1.3,77,53,2239,397,967,341,797,56,170,122,176,43,262,305,502,88,24,175,133,972,0.411,0.428,0.329,0.44,0.693,0.465
2740,Darius Songaila,2009-10,31,NOH,NBA,1.3,75,1,1410,241,488,240,482,1,6,60,74,59,173,232,70,62,14,81,206,543,0.494,0.498,0.167,0.495,0.811,0.522
2741,Beno Udrih,2016-17,34,DET,NBA,1.3,39,0,560,92,197,81,165,11,32,32,34,6,51,57,131,13,0,36,29,227,0.467,0.491,0.344,0.495,0.941,0.535
2742,Gerald Wallace,2013-14,31,BOS,NBA,1.3,58,16,1416,116,230,97,166,19,64,47,101,36,176,212,143,73,14,97,79,298,0.504,0.584,0.297,0.546,0.465,0.543
2743,Sonny Weems,2009-10,23,TOR,NBA,1.3,69,19,1368,236,458,234,443,2,15,44,64,42,150,192,101,39,25,65,126,518,0.515,0.528,0.133,0.517,0.688,0.533
2744,Chris Wilcox,2011-12,29,BOS,NBA,1.3,28,4,481,64,107,64,107,0,0,24,39,38,84,122,12,11,9,30,64,152,0.598,0.598,,0.598,0.615,0.612
2745,Jordan Williams,2011-12,21,NJN,NBA,1.3,43,5,635,77,152,77,152,0,0,43,66,66,90,156,11,21,15,23,61,197,0.507,0.507,,0.507,0.652,0.544
2746,Brandan Wright,2017-18,30,TOT,NBA,1.3,28,1,381,59,102,59,102,0,0,21,33,33,62,95,13,13,26,8,32,139,0.578,0.578,,0.578,0.636,0.596
2747,Cole Aldrich,2013-14,25,NYK,NBA,1.2,46,2,330,33,61,33,61,0,0,26,30,37,92,129,14,8,30,18,40,92,0.541,0.541,,0.541,0.867,0.62
2748,Justin Anderson,2017-18,24,PHI,NBA,1.2,38,0,519,87,202,53,99,34,103,28,38,25,68,93,25,15,7,16,54,236,0.431,0.535,0.33,0.515,0.737,0.54
2749,Giannis Antetokounmpo,2013-14,19,MIL,NBA,1.2,77,23,1897,173,418,132,300,41,118,138,202,78,261,339,150,60,61,122,173,525,0.414,0.44,0.347,0.463,0.683,0.518
2750,Joel Anthony,2014-15,32,DET,NBA,1.2,49,0,406,36,62,36,62,0,0,15,22,32,61,93,5,12,49,12,55,87,0.581,0.581,,0.581,0.682,0.607
2751,Joel Anthony,2012-13,30,MIA,NBA,1.2,62,3,566,35,68,35,68,0,0,17,28,45,70,115,13,13,42,22,49,87,0.515,0.515,,0.515,0.607,0.542
2752,D.J. Augustin,2016-17,29,ORL,NBA,1.2,78,20,1538,195,517,100,243,95,274,131,161,15,102,117,209,31,1,90,101,616,0.377,0.412,0.347,0.469,0.814,0.524
2753,Gustavo Ayón,2012-13,27,TOT,NBA,1.2,55,3,734,92,167,92,167,0,0,20,50,60,139,199,71,22,17,47,107,204,0.551,0.551,,0.551,0.4,0.54
2754,Jeff Ayres,2014-15,27,SAS,NBA,1.2,51,0,383,55,95,55,95,0,0,27,36,37,80,117,14,8,8,26,60,137,0.579,0.579,,0.579,0.75,0.618
2755,Dwayne Bacon,2018-19,23,CHO,NBA,1.2,43,13,759,122,257,84,170,38,87,34,46,8,81,89,47,12,5,18,72,316,0.475,0.494,0.437,0.549,0.739,0.57
2756,J.J. Barea,2011-12,27,MIN,NBA,1.2,41,11,1032,167,418,114,275,53,143,76,98,14,100,114,232,21,0,103,61,463,0.4,0.415,0.371,0.463,0.776,0.502
2757,Will Barton,2018-19,28,DEN,NBA,1.2,43,38,1189,185,460,118,264,67,196,57,74,32,167,199,124,18,22,65,82,494,0.402,0.447,0.342,0.475,0.77,0.501
2758,Marco Belinelli,2009-10,23,TOR,NBA,1.2,66,1,1121,154,379,94,221,60,158,101,121,14,81,95,89,42,5,60,80,469,0.406,0.425,0.38,0.485,0.835,0.543
2759,Corey Brewer,2015-16,29,HOU,NBA,1.2,82,12,1669,212,552,151,328,61,224,105,140,42,157,199,109,84,19,78,168,590,0.384,0.46,0.272,0.439,0.75,0.481
2760,Corey Brewer,2016-17,30,TOT,NBA,1.2,82,11,1281,147,348,120,230,27,118,50,68,32,134,166,97,61,20,55,133,371,0.422,0.522,0.229,0.461,0.735,0.491
2761,Dillon Brooks,2017-18,22,MEM,NBA,1.2,82,74,2350,340,772,246,508,94,264,124,166,49,208,257,135,73,17,124,233,898,0.44,0.484,0.356,0.501,0.747,0.531
2762,Shannon Brown,2012-13,27,PHO,NBA,1.2,59,22,1402,240,571,201,430,39,141,98,125,44,105,149,108,59,15,74,92,617,0.42,0.467,0.277,0.454,0.784,0.493
2763,Reggie Bullock,2015-16,24,DET,NBA,1.2,37,0,429,43,98,21,45,22,53,14,15,14,54,68,27,10,2,8,29,122,0.439,0.467,0.415,0.551,0.933,0.583
2764,Caron Butler,2010-11,30,DAL,NBA,1.2,29,29,867,170,378,142,313,28,65,68,88,22,96,118,46,28,8,49,59,436,0.45,0.454,0.431,0.487,0.773,0.523
2765,DeMarre Carroll,2015-16,29,TOR,NBA,1.2,26,22,786,105,270,59,152,46,118,30,50,31,91,122,27,44,6,28,63,286,0.389,0.388,0.39,0.474,0.6,0.49
2766,Vince Carter,2017-18,41,SAC,NBA,1.2,58,5,1026,114,283,57,118,57,165,28,37,18,130,148,69,42,26,36,96,313,0.403,0.483,0.345,0.504,0.757,0.523
2767,Michael Carter-Williams,2015-16,24,MIL,NBA,1.2,54,37,1649,251,555,236,500,15,55,106,162,48,228,276,281,80,41,153,162,623,0.452,0.472,0.273,0.466,0.654,0.497
2768,Omri Casspi,2011-12,23,CLE,NBA,1.2,65,35,1341,166,412,113,244,53,168,74,108,63,165,228,66,37,21,64,115,459,0.403,0.463,0.315,0.467,0.685,0.499
2769,Tyler Cavanaugh,2017-18,23,ATL,NBA,1.2,39,1,518,67,152,35,63,32,89,17,21,45,82,127,27,9,4,14,61,183,0.441,0.556,0.36,0.546,0.81,0.567
2770,Jordan Clarkson,2016-17,24,LAL,NBA,1.2,82,19,2397,477,1071,360,715,117,356,134,168,49,197,246,213,88,8,164,150,1205,0.445,0.503,0.329,0.5,0.798,0.526
2771,Norris Cole,2013-14,25,MIA,NBA,1.2,82,6,2014,207,500,147,326,60,174,53,68,17,143,160,248,77,5,127,156,527,0.414,0.451,0.345,0.474,0.779,0.497
2772,Sam Dekker,2017-18,23,LAC,NBA,1.2,73,1,883,128,259,118,199,10,60,37,56,44,130,174,38,24,9,33,71,303,0.494,0.593,0.167,0.514,0.661,0.534
2773,Matthew Dellavedova,2016-17,26,MIL,NBA,1.2,76,54,1986,208,534,129,319,79,215,82,96,24,123,147,357,53,0,133,153,577,0.39,0.404,0.367,0.463,0.854,0.501
2774,Wayne Ellington,2014-15,27,LAL,NBA,1.2,65,36,1675,254,617,164,374,90,243,52,64,31,179,210,105,33,2,50,77,650,0.412,0.439,0.37,0.485,0.813,0.504
2775,Reggie Evans,2014-15,34,SAC,NBA,1.2,47,7,764,58,137,58,135,0,2,60,97,97,202,299,32,22,5,45,91,176,0.423,0.43,0,0.423,0.619,0.49
2776,Dante Exum,2016-17,21,UTA,NBA,1.2,66,26,1228,155,363,111,214,44,149,58,73,30,102,132,111,21,12,80,146,412,0.427,0.519,0.295,0.488,0.795,0.521
2777,Cristiano Felício,2015-16,23,CHI,NBA,1.2,31,4,321,40,72,40,68,0,4,25,35,30,72,102,26,6,13,13,31,105,0.556,0.588,0,0.556,0.714,0.601
2778,Terrance Ferguson,2017-18,19,OKC,NBA,1.2,61,12,763,70,169,30,49,40,120,9,10,19,28,47,19,24,10,11,83,189,0.414,0.612,0.333,0.533,0.9,0.545
2779,Rudy Fernández,2011-12,26,DEN,NBA,1.2,31,1,710,99,225,59,103,40,122,30,43,9,56,65,75,31,3,40,37,268,0.44,0.573,0.328,0.529,0.698,0.549
2780,Derek Fisher,2011-12,37,TOT,NBA,1.2,63,43,1508,129,348,94,239,35,109,57,67,12,109,121,170,51,4,73,117,350,0.371,0.393,0.321,0.421,0.851,0.464
2781,Danilo Gallinari,2017-18,29,LAC,NBA,1.2,21,21,671,102,256,66,145,36,111,81,87,9,92,101,41,12,10,26,30,321,0.398,0.455,0.324,0.469,0.931,0.545
2782,Kevin Garnett,2013-14,37,BRK,NBA,1.2,54,54,1109,157,356,157,353,0,3,38,47,60,298,358,82,43,40,69,123,352,0.441,0.445,0,0.441,0.809,0.467
2783,Alonzo Gee,2014-15,27,TOT,NBA,1.2,54,2,662,87,186,74,151,13,35,54,77,37,57,94,25,35,7,33,58,241,0.468,0.49,0.371,0.503,0.701,0.548
2784,Gerald Green,2011-12,26,NJN,NBA,1.2,31,2,781,154,320,111,210,43,110,49,65,15,93,108,34,28,17,55,80,400,0.481,0.529,0.391,0.548,0.754,0.574
2785,Spencer Hawes,2014-15,26,LAC,NBA,1.2,73,15,1274,163,415,108,239,55,176,44,68,30,228,258,88,24,53,61,173,425,0.393,0.452,0.313,0.459,0.647,0.478
2786,Gordon Hayward,2010-11,20,UTA,NBA,1.2,72,17,1218,142,293,107,219,35,74,69,97,41,98,139,81,30,19,70,106,388,0.485,0.489,0.473,0.544,0.711,0.578
2787,Jrue Holiday,2009-10,19,PHI,NBA,1.2,73,51,1767,230,520,168,361,62,159,65,86,56,135,191,280,79,18,156,153,587,0.442,0.465,0.39,0.502,0.756,0.526
2788,Ryan Hollins,2009-10,25,MIN,NBA,1.2,73,27,1223,169,303,169,302,0,1,109,158,79,128,207,51,19,38,95,199,447,0.558,0.56,0,0.558,0.69,0.6
2789,Rondae Hollis-Jefferson,2015-16,21,BRK,NBA,1.2,29,17,615,63,138,59,124,4,14,37,52,39,115,154,43,39,16,26,61,167,0.457,0.476,0.286,0.471,0.712,0.519
2790,Rondae Hollis-Jefferson,2018-19,24,BRK,NBA,1.2,59,21,1234,200,487,191,438,9,49,118,183,83,227,310,96,44,27,68,107,527,0.411,0.436,0.184,0.42,0.645,0.464
2791,Jarrett Jack,2017-18,34,NYK,NBA,1.2,62,56,1548,189,443,164,357,25,86,63,75,22,169,191,348,35,4,115,98,466,0.427,0.459,0.291,0.455,0.84,0.489
2792,Bernard James,2012-13,27,DAL,NBA,1.2,46,11,457,53,103,53,101,0,2,25,41,52,79,131,6,12,38,18,64,131,0.515,0.525,0,0.515,0.61,0.541
2793,Dahntay Jones,2010-11,30,IND,NBA,1.2,45,2,589,100,214,86,175,14,39,69,90,4,61,65,33,20,7,31,70,283,0.467,0.491,0.359,0.5,0.767,0.558
2794,James Jones,2015-16,35,CLE,NBA,1.2,48,0,463,58,142,17,38,41,104,21,26,8,42,50,14,11,10,13,50,178,0.408,0.447,0.394,0.553,0.808,0.58
2795,Jerome Jordan,2014-15,28,BRK,NBA,1.2,44,0,383,50,94,50,94,0,0,38,44,52,53,105,13,8,15,22,58,138,0.532,0.532,,0.532,0.864,0.609
2796,Mindaugas Kuzminskas,2016-17,27,NYK,NBA,1.2,68,5,1016,158,369,104,201,54,168,55,68,47,79,126,69,29,11,51,79,425,0.428,0.517,0.321,0.501,0.809,0.533
2797,Rashard Lewis,2012-13,33,MIA,NBA,1.2,55,9,792,103,249,52,118,51,131,28,45,19,102,121,30,21,14,33,67,285,0.414,0.441,0.389,0.516,0.622,0.53
2798,Shaun Livingston,2009-10,24,TOT,NBA,1.2,36,18,796,104,201,104,195,0,6,42,48,16,62,78,130,17,11,58,61,250,0.517,0.533,0,0.517,0.875,0.563
2799,Trey Lyles,2018-19,23,DEN,NBA,1.2,64,2,1120,207,495,156,295,51,200,81,116,44,202,246,87,30,23,68,93,546,0.418,0.529,0.255,0.47,0.698,0.5
2800,Kenyon Martin,2013-14,36,NYK,NBA,1.2,32,15,633,63,123,63,122,0,1,11,19,36,98,134,50,25,27,26,85,137,0.512,0.516,0,0.512,0.579,0.521
