,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2842,Luke Babbitt,2015-16,26,NOP,NBA,1.1,47,13,845,122,289,78,180,44,109,39,50,25,123,148,53,11,7,23,90,327,0.422,0.433,0.404,0.498,0.78,0.526
2843,Leandro Barbosa,2009-10,27,PHO,NBA,1.1,44,5,786,155,365,111,229,44,136,64,73,11,58,69,64,23,12,46,71,418,0.425,0.485,0.324,0.485,0.877,0.526
2844,Jerryd Bayless,2017-18,29,PHI,NBA,1.1,39,11,925,109,262,55,116,54,146,35,44,15,65,80,54,23,6,46,91,307,0.416,0.474,0.37,0.519,0.795,0.546
2845,Raja Bell,2011-12,35,UTA,NBA,1.1,34,33,796,81,174,47,87,34,87,21,25,6,43,49,38,13,2,21,78,217,0.466,0.54,0.391,0.563,0.84,0.586
2846,Andris Biedri__,2012-13,26,GSW,NBA,1.1,53,9,495,10,21,10,21,0,0,4,13,34,119,153,14,15,42,14,101,24,0.476,0.476,,0.476,0.308,0.449
2847,Steve Blake,2015-16,35,DET,NBA,1.1,58,2,986,93,240,41,89,52,151,16,20,9,80,89,200,24,5,81,70,254,0.388,0.461,0.344,0.496,0.8,0.51
2848,Corey Brewer,2010-11,24,TOT,NBA,1.1,69,24,1510,193,488,163,376,30,112,136,192,57,118,175,89,100,16,87,159,552,0.395,0.434,0.268,0.426,0.708,0.482
2849,Ronnie Brewer,2012-13,27,TOT,NBA,1.1,60,34,853,70,198,47,122,23,76,16,39,42,98,140,50,43,6,18,33,179,0.354,0.385,0.303,0.412,0.41,0.416
2850,Aaron Brooks,2010-11,26,TOT,NBA,1.1,59,12,1284,220,587,150,351,70,236,124,140,20,58,78,233,34,3,99,115,634,0.375,0.427,0.297,0.434,0.886,0.489
2851,Jimmy Butler,2011-12,22,CHI,NBA,1.1,42,0,359,32,79,30,68,2,11,43,56,23,33,56,14,11,5,14,20,109,0.405,0.441,0.182,0.418,0.768,0.526
2852,Rasual Butler,2013-14,34,IND,NBA,1.1,50,2,378,51,110,25,48,26,62,8,14,6,35,41,17,7,9,11,30,136,0.464,0.521,0.419,0.582,0.571,0.585
2853,Nick Calathes,2014-15,25,MEM,NBA,1.1,58,0,838,104,247,93,204,11,43,24,45,19,87,106,146,63,5,61,100,243,0.421,0.456,0.256,0.443,0.533,0.455
2854,Ian Clark,2017-18,26,NOP,NBA,1.1,74,2,1455,222,495,160,300,62,195,45,59,10,117,127,110,33,10,57,120,551,0.448,0.533,0.318,0.511,0.763,0.529
2855,DeMarcus Cousins,2010-11,20,SAC,NBA,1.1,81,62,2309,432,1004,429,986,3,18,276,402,217,482,699,204,85,68,268,332,1143,0.43,0.435,0.167,0.432,0.687,0.484
2856,Jordan Crawford,2011-12,23,WAS,NBA,1.1,64,32,1753,349,872,270,599,79,273,161,203,44,124,168,190,59,5,141,111,938,0.4,0.451,0.289,0.446,0.793,0.488
2857,Troy Daniels,2015-16,24,CHO,NBA,1.1,43,0,476,89,187,30,65,59,122,5,9,7,50,57,21,11,3,24,40,242,0.476,0.462,0.484,0.634,0.556,0.634
2858,Boris Diaw,2016-17,34,UTA,NBA,1.1,73,33,1283,146,327,126,246,20,81,26,35,46,112,158,170,18,9,87,83,338,0.446,0.512,0.247,0.477,0.743,0.494
2859,Monta Ellis,2016-17,31,IND,NBA,1.1,74,33,1998,247,557,204,422,43,135,93,128,19,185,204,236,78,27,135,149,630,0.443,0.483,0.319,0.482,0.727,0.514
2860,Landry Fields,2012-13,24,TOR,NBA,1.1,51,22,1037,102,223,100,209,2,14,34,53,59,149,208,60,32,8,42,63,240,0.457,0.478,0.143,0.462,0.642,0.487
2861,Jimmer Fredette,2012-13,23,SAC,NBA,1.1,69,0,967,172,409,107,253,65,156,85,99,19,52,71,92,31,3,68,64,494,0.421,0.423,0.417,0.5,0.859,0.546
2862,Kevin Garnett,2015-16,39,MIN,NBA,1.1,38,38,556,54,115,54,114,0,1,14,21,15,135,150,62,28,10,16,70,122,0.47,0.474,0,0.47,0.667,0.491
2863,Pau Gasol,2018-19,38,TOT,NBA,1.1,30,6,360,42,94,36,81,6,13,28,40,22,115,137,52,5,15,16,29,118,0.447,0.444,0.462,0.479,0.7,0.529
2864,Eric Gordon,2012-13,24,NOH,NBA,1.1,42,40,1264,235,584,179,411,56,173,187,222,10,67,77,137,45,8,117,75,713,0.402,0.436,0.324,0.45,0.842,0.523
2865,Joey Graham,2009-10,27,DEN,NBA,1.1,63,18,759,105,202,103,189,2,13,54,73,39,84,123,22,23,7,43,104,266,0.52,0.545,0.154,0.525,0.74,0.568
2866,Aaron Gray,2010-11,26,NOH,NBA,1.1,41,6,531,56,99,56,99,0,0,17,34,59,112,171,16,11,12,32,96,129,0.566,0.566,,0.566,0.5,0.566
2867,Udonis Haslem,2013-14,33,MIA,NBA,1.1,46,18,653,74,146,74,146,0,0,25,44,42,133,175,13,11,15,24,79,173,0.507,0.507,,0.507,0.568,0.523
2868,Eddie House,2009-10,31,TOT,NBA,1.1,68,0,1217,173,455,94,228,79,227,48,52,13,96,109,85,40,7,47,81,473,0.38,0.412,0.348,0.467,0.923,0.495
2869,Robbie Hummel,2013-14,24,MIN,NBA,1.1,53,5,655,67,177,35,88,32,89,15,16,35,97,132,23,16,2,10,57,181,0.379,0.398,0.36,0.469,0.938,0.492
2870,Amir Johnson,2018-19,31,PHI,NBA,1.1,51,6,529,79,157,67,117,12,40,31,41,47,100,147,60,16,13,45,99,201,0.503,0.573,0.3,0.541,0.756,0.574
2871,Chris Johnson,2015-16,25,UTA,NBA,1.1,70,2,857,72,194,45,95,27,99,34,42,27,105,132,45,32,20,40,100,205,0.371,0.474,0.273,0.441,0.81,0.482
2872,Derrick Jones,2016-17,19,PHO,NBA,1.1,32,8,545,68,121,65,110,3,11,29,41,39,40,79,12,14,13,13,63,168,0.562,0.591,0.273,0.574,0.707,0.604
2873,Brandon Knight,2012-13,21,DET,NBA,1.1,75,75,2365,357,878,237,551,120,327,165,225,54,193,247,303,58,8,205,157,999,0.407,0.43,0.367,0.475,0.733,0.511
2874,Furkan Korkmaz,2018-19,21,PHI,NBA,1.1,48,7,679,98,245,51,101,47,144,36,44,16,91,107,52,29,2,25,62,279,0.4,0.505,0.326,0.496,0.818,0.528
2875,Meyers Leonard,2017-18,25,POR,NBA,1.1,33,2,254,46,78,35,52,11,26,9,11,12,58,70,17,7,0,10,36,112,0.59,0.673,0.423,0.66,0.818,0.676
2876,Kevin Love,2012-13,24,MIN,NBA,1.1,18,18,618,105,298,85,206,20,92,100,142,64,188,252,42,13,9,39,34,330,0.352,0.413,0.217,0.386,0.704,0.458
2877,John Lucas III,2012-13,30,TOR,NBA,1.1,63,0,827,129,334,72,183,57,151,18,25,8,57,65,105,23,1,26,50,333,0.386,0.393,0.377,0.472,0.72,0.483
2878,Luc Mbah a Moute,2014-15,28,PHI,NBA,1.1,67,61,1916,251,636,189,434,62,202,96,163,82,246,328,106,81,21,99,104,660,0.395,0.435,0.307,0.443,0.589,0.466
2879,James Michael McAdoo,2016-17,24,GSW,NBA,1.1,52,2,457,62,117,60,109,2,8,21,42,34,57,91,18,18,29,19,47,147,0.53,0.55,0.25,0.538,0.5,0.543
2880,JaVale McGee,2015-16,28,DAL,NBA,1.1,34,2,370,77,134,77,133,0,1,18,36,53,80,133,3,5,26,21,49,172,0.575,0.579,0,0.575,0.5,0.574
2881,Jodie Meeks,2016-17,29,ORL,NBA,1.1,36,10,738,103,256,47,119,56,137,65,74,5,72,77,45,34,4,36,41,327,0.402,0.395,0.409,0.512,0.878,0.567
2882,Salah Mejri,2018-19,32,DAL,NBA,1.1,36,4,399,55,112,44,78,11,34,20,32,36,95,131,35,10,26,21,55,141,0.491,0.564,0.324,0.54,0.625,0.559
2883,Greg Monroe,2018-19,28,TOT,NBA,1.1,43,2,480,92,189,91,184,1,5,45,72,67,105,172,24,14,8,32,66,230,0.487,0.495,0.2,0.489,0.625,0.521
2884,Jamario Moon,2010-11,30,TOT,NBA,1.1,59,20,1042,101,248,63,125,38,123,15,17,23,142,165,52,28,33,22,65,255,0.407,0.504,0.309,0.484,0.882,0.499
2885,Timofey Mozgov,2011-12,25,DEN,NBA,1.1,44,35,687,100,190,100,190,0,0,39,57,53,126,179,22,15,42,53,86,239,0.526,0.526,,0.526,0.684,0.556
2886,Timofey Mozgov,2016-17,30,LAL,NBA,1.1,54,52,1104,169,328,169,327,0,1,63,78,104,160,264,43,16,31,72,133,401,0.515,0.517,0,0.515,0.808,0.553
2887,Raul Neto,2018-19,26,UTA,NBA,1.1,37,1,474,74,161,54,101,20,60,28,33,6,56,62,93,14,4,35,49,196,0.46,0.535,0.333,0.522,0.848,0.558
2888,Joakim Noah,2015-16,30,CHI,NBA,1.1,29,2,635,51,133,51,132,0,1,22,45,87,168,255,110,18,29,52,77,124,0.383,0.386,0,0.383,0.489,0.406
2889,Jermaine O'Neal,2011-12,33,BOS,NBA,1.1,25,24,570,52,120,52,120,0,0,21,31,37,98,135,10,8,43,21,80,125,0.433,0.433,,0.433,0.677,0.468
2890,Chandler Parsons,2017-18,29,MEM,NBA,1.1,36,8,691,108,234,57,113,51,121,17,27,14,76,90,69,18,11,35,53,284,0.462,0.504,0.421,0.571,0.63,0.578
2891,Patrick Patterson,2018-19,29,OKC,NBA,1.1,63,5,861,82,219,36,82,46,137,19,30,42,105,147,31,16,13,22,46,229,0.374,0.439,0.336,0.479,0.633,0.493
2892,Miroslav Raduljica,2013-14,26,MIL,NBA,1.1,48,2,465,68,126,68,126,0,0,45,55,54,54,108,23,7,13,28,84,181,0.54,0.54,,0.54,0.818,0.603
2893,Anthony Randolph,2011-12,22,MIN,NBA,1.1,34,5,517,94,200,94,199,0,1,64,84,42,81,123,19,13,35,40,56,252,0.47,0.472,0,0.47,0.762,0.532
2894,Nate Robinson,2010-11,26,TOT,NBA,1.1,59,11,1013,150,376,85,176,65,200,36,44,15,75,90,111,29,4,68,115,401,0.399,0.483,0.325,0.485,0.818,0.507
2895,Rajon Rondo,2013-14,27,BOS,NBA,1.1,30,30,998,141,350,115,260,26,90,42,67,22,142,164,294,40,2,99,65,350,0.403,0.442,0.289,0.44,0.627,0.461
2896,Ramon Sessions,2009-10,23,MIN,NBA,1.1,82,1,1732,253,555,252,540,1,15,167,233,58,156,214,258,55,5,137,137,674,0.456,0.467,0.067,0.457,0.717,0.513
2897,Ramon Sessions,2014-15,28,TOT,NBA,1.1,64,10,1188,125,334,106,274,19,60,133,173,23,121,144,182,29,0,86,73,402,0.374,0.387,0.317,0.403,0.769,0.49
2898,Kyle Singler,2015-16,27,OKC,NBA,1.1,68,2,977,86,221,56,124,30,97,29,44,50,91,141,24,30,9,32,120,231,0.389,0.452,0.309,0.457,0.659,0.481
2899,James Singleton,2009-10,28,TOT,NBA,1.1,57,3,977,97,254,90,217,7,37,53,62,108,168,276,31,28,43,49,113,254,0.382,0.415,0.189,0.396,0.855,0.452
2900,Josh Smith,2013-14,28,DET,NBA,1.1,77,76,2730,517,1233,447,968,70,265,160,301,102,418,520,252,105,110,199,197,1264,0.419,0.462,0.264,0.448,0.532,0.463
