,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
834,Jayson Tatum,2018-19,20,BOS,NBA,5,79,79,2455,466,1036,350,725,116,311,195,228,70,407,477,168,84,57,122,168,1243,0.45,0.483,0.373,0.506,0.855,0.547
835,Isaiah Thomas,2012-13,23,SAC,NBA,5,79,62,2122,366,832,251,511,115,321,253,287,29,132,161,316,67,3,140,167,1100,0.44,0.491,0.358,0.509,0.882,0.574
836,P.J. Tucker,2018-19,33,HOU,NBA,5,82,82,2802,207,523,61,136,146,387,41,59,121,358,479,96,132,39,63,252,601,0.396,0.449,0.377,0.535,0.695,0.547
837,Martell Webster,2013-14,27,WAS,NBA,5,78,13,2157,254,587,108,215,146,372,105,125,38,184,222,97,41,15,58,150,759,0.433,0.502,0.392,0.557,0.84,0.591
838,Marvin Williams,2016-17,30,CHO,NBA,5,76,76,2295,297,704,173,350,124,354,131,150,89,411,500,106,58,53,60,134,849,0.422,0.494,0.35,0.51,0.873,0.551
839,Marvin Williams,2017-18,31,CHO,NBA,5,78,78,2006,258,563,132,258,126,305,102,123,74,296,370,96,56,38,66,116,744,0.458,0.512,0.413,0.57,0.829,0.603
840,Harrison Barnes,2015-16,23,GSW,NBA,4.9,66,59,2042,295,633,213,419,82,214,102,134,77,248,325,117,41,10,57,136,774,0.466,0.508,0.383,0.531,0.761,0.559
841,Andray Blatche,2012-13,26,BRK,NBA,4.9,82,8,1555,346,676,343,654,3,22,148,216,161,256,417,85,86,54,123,163,843,0.512,0.524,0.136,0.514,0.685,0.547
842,Tyson Chandler,2013-14,31,NYK,NBA,4.9,55,55,1662,191,322,191,321,0,1,98,155,159,370,529,59,36,63,71,145,480,0.593,0.595,0,0.593,0.632,0.615
843,Samuel Dalembert,2013-14,32,DAL,NBA,4.9,80,68,1614,214,377,214,376,0,1,101,137,200,341,541,38,41,94,90,210,529,0.568,0.569,0,0.568,0.737,0.605
844,Glen Davis,2010-11,25,BOS,NBA,4.9,78,13,2298,359,801,357,786,2,15,195,265,101,324,425,92,78,30,85,231,915,0.448,0.454,0.133,0.449,0.736,0.499
845,Boris Diaw,2013-14,31,SAS,NBA,4.9,79,24,1974,302,580,257,468,45,112,68,92,74,252,326,222,44,32,121,140,717,0.521,0.549,0.402,0.559,0.739,0.578
846,Gorgui Dieng,2014-15,25,MIN,NBA,4.9,73,49,2193,259,512,258,506,1,6,191,244,223,386,609,146,71,126,126,188,710,0.506,0.51,0.167,0.507,0.783,0.573
847,Luka Don_i_,2018-19,19,DAL,NBA,4.9,72,72,2318,506,1186,338,672,168,514,346,485,86,477,563,429,77,25,247,137,1526,0.427,0.503,0.327,0.497,0.713,0.545
848,Monta Ellis,2013-14,28,DAL,NBA,4.9,82,82,3023,576,1278,507,1069,69,209,339,430,38,257,295,471,141,23,264,197,1560,0.451,0.474,0.33,0.478,0.788,0.532
849,Marcin Gortat,2017-18,33,WAS,NBA,4.9,82,82,2075,290,560,290,560,0,0,110,163,181,442,623,151,40,61,99,175,690,0.518,0.518,,0.518,0.675,0.546
850,Blake Griffin,2017-18,28,TOT,NBA,4.9,58,58,1970,436,996,325,674,111,322,259,330,73,355,428,334,41,18,165,139,1242,0.438,0.482,0.345,0.493,0.785,0.544
851,Gordon Hayward,2011-12,21,UTA,NBA,4.9,66,58,2015,267,586,212,427,55,159,193,232,59,171,230,207,53,41,109,106,782,0.456,0.496,0.346,0.503,0.832,0.568
852,Gordon Hayward,2018-19,28,BOS,NBA,4.9,72,18,1863,296,635,219,404,77,231,156,187,51,271,322,244,62,23,105,104,825,0.466,0.542,0.333,0.527,0.834,0.575
853,John Henson,2017-18,27,MIL,NBA,4.9,76,69,1970,287,502,286,495,1,7,90,158,150,363,513,114,45,109,84,202,665,0.572,0.578,0.143,0.573,0.57,0.582
854,Reggie Jackson,2013-14,23,OKC,NBA,4.9,80,36,2277,403,916,320,671,83,245,158,177,43,270,313,331,85,9,168,142,1047,0.44,0.477,0.339,0.485,0.893,0.527
855,Reggie Jackson,2014-15,24,TOT,NBA,4.9,77,40,2268,432,996,360,755,72,241,181,218,56,271,327,462,62,9,186,167,1117,0.434,0.477,0.299,0.47,0.83,0.511
856,Joe Johnson,2013-14,32,BRK,NBA,4.9,79,79,2575,462,1018,300,614,162,404,159,195,48,222,270,216,47,10,120,129,1245,0.454,0.489,0.401,0.533,0.815,0.564
857,Jeremy Lamb,2017-18,25,CHO,NBA,4.9,80,18,1967,380,832,286,578,94,254,179,208,49,275,324,186,61,32,93,138,1033,0.457,0.495,0.37,0.513,0.861,0.559
858,Brook Lopez,2016-17,28,BRK,NBA,4.9,75,75,2222,555,1172,421,785,134,387,295,364,121,282,403,176,38,124,184,192,1539,0.474,0.536,0.346,0.531,0.81,0.578
859,Kevin Love,2009-10,21,MIN,NBA,4.9,60,22,1714,291,646,256,540,35,106,225,276,227,431,658,136,43,23,117,136,842,0.45,0.474,0.33,0.478,0.815,0.549
860,Kyle Lowry,2011-12,25,HOU,NBA,4.9,47,38,1510,210,513,131,302,79,211,171,198,37,176,213,310,73,14,130,133,670,0.409,0.434,0.374,0.486,0.864,0.558
861,JaVale McGee,2012-13,25,DEN,NBA,4.9,79,0,1433,303,527,302,526,1,1,110,186,158,223,381,24,30,157,90,184,717,0.575,0.574,1,0.576,0.591,0.589
862,Josh McRoberts,2010-11,23,IND,NBA,4.9,72,51,1597,211,386,188,326,23,60,88,119,109,273,382,150,47,57,93,165,533,0.547,0.577,0.383,0.576,0.739,0.608
863,Larry Nance,2018-19,26,CLE,NBA,4.9,67,30,1795,249,479,216,381,33,98,96,134,168,384,552,214,100,40,97,192,627,0.52,0.567,0.337,0.554,0.716,0.583
864,Victor Oladipo,2015-16,23,ORL,NBA,4.9,72,52,2379,425,970,327,688,98,282,205,247,48,297,345,282,116,54,153,174,1153,0.438,0.475,0.348,0.489,0.83,0.534
865,Anthony Parker,2009-10,34,CLE,NBA,4.9,81,81,2289,206,475,98,214,108,261,75,95,30,201,231,157,63,18,71,151,595,0.434,0.458,0.414,0.547,0.789,0.576
866,Rajon Rondo,2011-12,25,BOS,NBA,4.9,53,53,1957,256,572,246,530,10,42,108,181,62,195,257,620,95,3,193,99,630,0.448,0.464,0.238,0.456,0.597,0.483
867,Jeff Teague,2017-18,29,MIN,NBA,4.9,70,70,2311,354,794,270,566,84,228,202,239,24,185,209,492,102,23,177,171,994,0.446,0.477,0.368,0.499,0.845,0.553
868,Klay Thompson,2017-18,27,GSW,NBA,4.9,73,73,2506,575,1179,346,658,229,521,82,98,31,246,277,185,55,34,128,117,1461,0.488,0.526,0.44,0.585,0.837,0.598
869,P.J. Tucker,2014-15,29,PHO,NBA,4.9,78,63,2383,261,596,174,344,87,252,104,143,114,388,502,122,107,23,96,179,713,0.438,0.506,0.345,0.511,0.727,0.541
870,Dwyane Wade,2015-16,34,MIA,NBA,4.9,74,73,2258,540,1183,533,1139,7,44,322,406,82,220,302,344,79,42,203,116,1409,0.456,0.468,0.159,0.459,0.793,0.517
871,Marvin Williams,2011-12,25,ATL,NBA,4.9,57,37,1500,203,470,145,321,58,149,115,146,76,218,294,71,47,18,39,84,579,0.432,0.452,0.389,0.494,0.788,0.542
872,Dorell Wright,2012-13,27,PHI,NBA,4.9,79,8,1783,237,599,102,238,135,361,120,141,42,260,302,150,62,35,64,98,729,0.396,0.429,0.374,0.508,0.851,0.551
873,Ryan Anderson,2017-18,29,HOU,NBA,4.8,66,50,1725,207,480,76,141,131,339,72,93,94,237,331,60,24,21,42,126,617,0.431,0.539,0.386,0.568,0.774,0.592
874,Nicolas Batum,2011-12,23,POR,NBA,4.8,59,34,1791,289,641,182,367,107,274,133,159,81,190,271,84,57,60,90,105,818,0.451,0.496,0.391,0.534,0.836,0.575
875,Patrick Beverley,2018-19,30,LAC,NBA,4.8,78,49,2137,194,477,82,195,112,282,96,123,76,312,388,300,67,43,85,265,596,0.407,0.421,0.397,0.524,0.78,0.561
876,Mike Bibby,2009-10,31,ATL,NBA,4.8,80,80,2195,268,644,142,320,126,324,68,79,20,164,184,310,67,3,90,157,730,0.416,0.444,0.389,0.514,0.861,0.538
877,DeJuan Blair,2010-11,21,SAS,NBA,4.8,81,65,1734,292,583,292,581,0,2,90,137,215,350,565,77,95,42,113,213,674,0.501,0.503,0,0.501,0.657,0.524
878,Avery Bradley,2015-16,25,BOS,NBA,4.8,76,72,2536,456,1019,309,612,147,407,96,123,48,172,220,158,117,19,109,164,1155,0.447,0.505,0.361,0.52,0.78,0.538
879,Mario Chalmers,2013-14,27,MIA,NBA,4.8,73,73,2178,254,560,167,334,87,226,121,163,41,173,214,357,119,16,162,210,716,0.454,0.5,0.385,0.531,0.742,0.567
880,Carlos Delfino,2009-10,27,MIL,NBA,4.8,75,66,2279,299,732,165,367,134,365,93,119,51,343,394,202,80,21,119,138,825,0.408,0.45,0.367,0.5,0.782,0.526
881,Boris Diaw,2010-11,28,CHA,NBA,4.8,82,82,2778,381,774,303,548,78,226,84,123,105,309,414,337,74,46,166,190,924,0.492,0.553,0.345,0.543,0.683,0.558
882,Spencer Dinwiddie,2018-19,25,BRK,NBA,4.8,68,4,1914,366,828,242,458,124,370,287,356,26,140,166,311,40,17,152,187,1143,0.442,0.528,0.335,0.517,0.806,0.58
883,Jared Dudley,2012-13,27,PHO,NBA,4.8,79,50,2170,313,669,207,398,106,271,129,162,79,166,245,203,75,8,101,128,861,0.468,0.52,0.391,0.547,0.796,0.582
884,Kevin Durant,2014-15,26,OKC,NBA,4.8,27,27,913,238,467,174,308,64,159,146,171,16,162,178,110,24,25,74,40,686,0.51,0.565,0.403,0.578,0.854,0.633
885,Rudy Gay,2013-14,27,TOT,NBA,4.8,73,73,2531,537,1179,472,982,65,197,318,387,113,324,437,209,95,56,224,171,1457,0.455,0.481,0.33,0.483,0.822,0.54
886,Taj Gibson,2014-15,29,CHI,NBA,4.8,62,17,1692,254,506,254,506,0,0,132,184,162,234,396,71,36,75,77,162,640,0.502,0.502,,0.502,0.717,0.545
887,Jeff Green,2010-11,24,TOT,NBA,4.8,75,51,2427,368,820,304,609,64,211,198,244,73,287,360,108,53,37,99,210,998,0.449,0.499,0.303,0.488,0.811,0.538
888,Tim Hardaway,2016-17,24,ATL,NBA,4.8,79,30,2154,415,912,266,495,149,417,164,214,35,189,224,182,55,15,106,103,1143,0.455,0.537,0.357,0.537,0.766,0.568
889,Tobias Harris,2014-15,22,ORL,NBA,4.8,68,63,2369,442,949,355,710,87,239,193,245,73,357,430,124,69,36,115,134,1164,0.466,0.5,0.364,0.512,0.788,0.551
890,Jarrett Jack,2009-10,26,TOR,NBA,4.8,82,43,2243,323,671,241,472,82,199,203,241,30,192,222,413,60,6,163,151,931,0.481,0.511,0.412,0.542,0.842,0.599
891,Courtney Lee,2014-15,29,MEM,NBA,4.8,77,74,2354,288,643,198,419,90,224,111,129,21,157,178,151,75,12,78,129,777,0.448,0.473,0.402,0.518,0.86,0.555
892,Wesley Matthews,2011-12,25,POR,NBA,4.8,66,53,2228,314,763,185,426,129,337,147,171,56,168,224,113,96,15,73,148,904,0.412,0.434,0.383,0.496,0.86,0.539
893,Luc Mbah a Moute,2010-11,24,MIL,NBA,4.8,79,52,2093,198,428,198,421,0,7,133,188,169,251,420,68,72,28,77,180,529,0.463,0.47,0,0.463,0.707,0.518
894,Patty Mills,2015-16,27,SAS,NBA,4.8,81,3,1662,260,612,137,292,123,320,47,58,27,131,158,226,59,6,76,102,690,0.425,0.469,0.384,0.525,0.81,0.541
895,Dirk Nowitzki,2017-18,39,DAL,NBA,4.8,77,77,1900,346,758,208,421,138,337,97,108,22,416,438,120,43,45,51,146,927,0.456,0.494,0.409,0.547,0.898,0.575
896,Kyle O'Quinn,2017-18,27,NYK,NBA,4.8,77,10,1387,224,384,220,367,4,17,98,127,121,349,470,158,36,98,100,192,550,0.583,0.599,0.235,0.589,0.772,0.625
897,Mason Plumlee,2014-15,24,BRK,NBA,4.8,82,45,1743,280,489,280,486,0,3,157,317,175,337,512,74,65,63,106,207,717,0.573,0.576,0,0.573,0.495,0.57
898,J.J. Redick,2016-17,32,LAC,NBA,4.8,78,78,2198,396,890,195,422,201,468,180,202,11,160,171,110,54,13,98,125,1173,0.445,0.462,0.429,0.558,0.891,0.599
899,Jared Sullinger,2015-16,23,BOS,NBA,4.8,81,73,1915,351,806,322,703,29,103,103,161,194,479,673,187,75,47,102,209,834,0.435,0.458,0.282,0.453,0.64,0.476
900,Kemba Walker,2012-13,22,CHA,NBA,4.8,82,82,2859,526,1244,419,912,107,332,296,371,60,223,283,471,160,31,200,153,1455,0.423,0.459,0.322,0.466,0.798,0.517
