,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
4531,Justin Holiday,2012-13,23,PHI,NBA,-0.1,9,0,142,16,48,12,32,4,16,6,8,0,14,14,15,3,6,9,7,42,0.333,0.375,0.25,0.375,0.75,0.408
4532,Tyler Honeycutt,2012-13,22,SAC,NBA,-0.1,9,0,32,3,11,3,9,0,2,2,2,3,7,10,2,0,1,5,2,8,0.273,0.333,0,0.273,1,0.337
4533,Scotty Hopson,2013-14,24,CLE,NBA,-0.1,2,0,7,0,4,0,2,0,2,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0.5,0.102
4534,Lester Hudson,2010-11,26,WAS,NBA,-0.1,11,0,73,6,24,2,9,4,15,2,4,1,4,5,17,4,1,7,10,18,0.25,0.222,0.267,0.333,0.5,0.349
4535,Marcelo Huertas,2016-17,33,LAL,NBA,-0.1,23,1,237,25,68,21,49,4,19,9,17,2,22,24,52,10,2,19,16,63,0.368,0.429,0.211,0.397,0.529,0.417
4536,Marcelo Huertas,2015-16,32,LAL,NBA,-0.1,53,0,869,97,230,81,169,16,61,27,29,18,72,90,182,26,7,80,76,237,0.422,0.479,0.262,0.457,0.931,0.488
4537,Isaac Humphries,2018-19,21,ATL,NBA,-0.1,5,1,56,6,21,3,10,3,11,0,0,4,7,11,0,1,0,0,7,15,0.286,0.3,0.273,0.357,,0.357
4538,Damien Inglis,2015-16,20,MIL,NBA,-0.1,20,1,156,13,37,10,24,3,13,7,8,2,29,31,10,6,3,11,11,36,0.351,0.417,0.231,0.392,0.875,0.444
4539,Andre Ingram,2018-19,33,LAL,NBA,-0.1,4,0,15,0,6,0,3,0,3,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,,0
4540,Demetrius Jackson,2017-18,23,TOT,NBA,-0.1,15,0,80,7,18,6,11,1,7,1,2,5,7,12,9,5,1,10,7,16,0.389,0.545,0.143,0.417,0.5,0.424
4541,Mike James,2013-14,38,CHI,NBA,-0.1,11,0,77,5,21,4,16,1,5,0,2,0,7,7,17,2,0,5,11,11,0.238,0.25,0.2,0.262,0,0.251
4542,Mike James,2009-10,34,WAS,NBA,-0.1,4,0,46,6,20,4,14,2,6,4,8,1,2,3,5,3,0,5,3,18,0.3,0.286,0.333,0.35,0.5,0.383
4543,John Jenkins,2013-14,22,ATL,NBA,-0.1,13,0,158,16,42,12,24,4,18,4,4,3,19,22,11,1,1,11,11,40,0.381,0.5,0.222,0.429,1,0.457
4544,Grant Jerrett,2014-15,21,TOT,NBA,-0.1,8,0,51,7,26,6,11,1,15,1,1,2,7,9,3,2,2,3,11,16,0.269,0.545,0.067,0.288,1,0.303
4545,Nick Johnson,2014-15,22,HOU,NBA,-0.1,28,0,262,26,75,21,54,5,21,17,25,13,26,39,11,7,3,19,34,74,0.347,0.389,0.238,0.38,0.68,0.43
4546,Darius Johnson-Odom,2012-13,23,LAL,NBA,-0.1,4,0,6,0,4,0,3,0,1,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,,0
4547,Solomon Jones,2012-13,28,NYK,NBA,-0.1,2,1,26,0,1,0,1,0,0,0,0,1,2,3,0,0,1,3,3,0,0,0,,0,,0
4548,Terrence Jones,2018-19,27,HOU,NBA,-0.1,2,0,5,1,4,1,2,0,2,0,1,0,4,4,0,0,0,1,1,2,0.25,0.5,0,0.25,0,0.225
4549,Kris Joseph,2012-13,24,TOT,NBA,-0.1,10,0,54,2,14,2,11,0,3,5,8,1,6,7,1,3,0,2,3,9,0.143,0.182,0,0.143,0.625,0.257
4550,Sergey Karasev,2013-14,20,CLE,NBA,-0.1,22,1,156,12,35,8,16,4,19,9,10,0,16,16,6,3,1,11,22,37,0.343,0.5,0.211,0.4,0.9,0.47
4551,Marcus Landry,2009-10,24,TOT,NBA,-0.1,18,0,111,16,43,7,15,9,28,3,5,5,14,19,0,1,2,6,14,44,0.372,0.467,0.321,0.477,0.6,0.487
4552,Shane Larkin,2013-14,21,DAL,NBA,-0.1,48,0,489,52,137,40,99,12,38,16,25,11,31,42,71,26,1,39,46,132,0.38,0.404,0.316,0.423,0.64,0.446
4553,Jake Layman,2017-18,23,POR,NBA,-0.1,35,1,160,14,47,10,27,4,20,2,3,4,12,16,11,6,4,5,13,34,0.298,0.37,0.2,0.34,0.667,0.352
4554,Walt Lemon,2017-18,25,NOP,NBA,-0.1,5,0,35,7,16,6,15,1,1,2,3,0,2,2,5,0,1,4,5,17,0.438,0.4,1,0.469,0.667,0.491
4555,Scott Machado,2012-13,22,HOU,NBA,-0.1,6,0,21,3,6,3,5,0,1,2,2,0,1,1,6,2,0,8,0,8,0.5,0.6,0,0.5,1,0.581
4556,Devyn Marble,2015-16,23,ORL,NBA,-0.1,28,0,249,21,71,13,39,8,32,10,24,6,32,38,12,13,1,7,25,60,0.296,0.333,0.25,0.352,0.417,0.368
4557,Devyn Marble,2014-15,22,ORL,NBA,-0.1,16,7,208,14,44,10,22,4,22,5,16,5,26,31,17,9,2,9,14,37,0.318,0.455,0.182,0.364,0.313,0.362
4558,O.J. Mayo,2015-16,28,MIL,NBA,-0.1,41,24,1090,119,321,67,159,52,162,31,40,13,92,105,118,48,8,72,126,321,0.371,0.421,0.321,0.452,0.775,0.474
4559,Erik McCree,2017-18,24,UTA,NBA,-0.1,4,0,8,0,2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,,0
4560,JaVale McGee,2013-14,26,DEN,NBA,-0.1,5,5,79,17,38,17,38,0,0,1,1,10,7,17,2,1,7,8,16,35,0.447,0.447,,0.447,1,0.455
4561,Jerel McNeal,2014-15,27,PHO,NBA,-0.1,6,0,36,3,11,2,9,1,2,2,2,0,3,3,2,3,1,5,5,9,0.273,0.222,0.5,0.318,1,0.379
4562,Darko Mili_i_,2012-13,27,BOS,NBA,-0.1,1,0,5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,,0,,0
4563,Darius Miller,2014-15,24,NOP,NBA,-0.1,5,1,43,1,7,1,6,0,1,0,0,0,1,1,2,1,0,1,8,2,0.143,0.167,0,0.143,,0.143
4564,Quincy Miller,2014-15,22,TOT,NBA,-0.1,10,0,119,9,38,6,20,3,18,8,11,4,16,20,8,7,5,5,9,29,0.237,0.3,0.167,0.276,0.727,0.338
4565,Elijah Millsap,2016-17,29,PHO,NBA,-0.1,2,0,23,1,7,1,5,0,2,1,2,3,3,6,1,0,0,2,2,3,0.143,0.2,0,0.143,0.5,0.19
4566,Naz Mitrou-Long,2018-19,25,UTA,NBA,-0.1,14,0,84,6,20,4,9,2,11,2,2,1,5,6,15,1,1,8,10,16,0.3,0.444,0.182,0.35,1,0.383
4567,Luis Montero,2017-18,24,DET,NBA,-0.1,2,0,8,0,1,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,,0,,0
4568,Jaylen Morris,2017-18,22,ATL,NBA,-0.1,6,0,98,13,32,11,22,2,10,0,0,2,14,16,7,2,1,6,2,28,0.406,0.5,0.2,0.438,,0.438
4569,Donatas Motiej_nas,2018-19,28,SAS,NBA,-0.1,3,0,13,3,6,3,6,0,0,0,2,2,1,3,1,0,1,3,6,6,0.5,0.5,,0.5,0,0.436
4570,Byron Mullens,2009-10,20,OKC,NBA,-0.1,13,0,54,7,19,7,19,0,0,0,0,3,7,10,1,2,0,4,13,14,0.368,0.368,,0.368,,0.368
4571,Xavier Munford,2017-18,25,MIL,NBA,-0.1,6,0,21,1,6,1,4,0,2,1,2,1,0,1,4,1,0,2,4,3,0.167,0.25,0,0.167,0.5,0.218
4572,Erik Murphy,2013-14,23,CHI,NBA,-0.1,24,0,62,3,13,3,10,0,3,0,0,2,6,8,2,0,4,2,7,6,0.231,0.3,0,0.231,,0.231
4573,Toure' Murry,2014-15,25,TOT,NBA,-0.1,5,0,18,2,5,2,5,0,0,2,2,1,0,1,1,1,0,4,2,6,0.4,0.4,,0.4,1,0.51
4574,D_anan Musa,2018-19,19,BRK,NBA,-0.1,9,0,39,9,22,8,12,1,10,0,2,1,4,5,2,2,0,4,1,19,0.409,0.667,0.1,0.432,0,0.415
4575,Sviatoslav Mykhailiuk,2018-19,21,TOT,NBA,-0.1,42,0,440,46,140,17,51,29,89,12,20,9,27,36,37,14,1,21,25,133,0.329,0.333,0.326,0.432,0.6,0.447
4576,Abdel Nader,2017-18,24,BOS,NBA,-0.1,48,1,522,50,149,27,84,23,65,23,39,13,58,71,26,15,10,34,45,146,0.336,0.321,0.354,0.413,0.59,0.439
4577,Gary Neal,2016-17,32,ATL,NBA,-0.1,2,0,18,0,7,0,5,0,2,4,4,0,1,1,1,0,0,0,1,4,0,0,0,0,1,0.228
4578,Andrew Nicholson,2016-17,27,TOT,NBA,-0.1,38,0,342,43,111,38,84,5,27,9,14,15,46,61,10,16,6,17,55,100,0.387,0.452,0.185,0.41,0.643,0.427
4579,James Nunnally,2013-14,23,TOT,NBA,-0.1,13,0,165,15,46,7,21,8,25,6,9,1,18,19,8,6,2,7,11,44,0.326,0.333,0.32,0.413,0.667,0.44
4580,Tim Ohlbrecht,2012-13,24,HOU,NBA,-0.1,3,0,12,1,3,1,3,0,0,1,1,0,1,1,1,1,0,4,1,3,0.333,0.333,,0.333,1,0.436
4581,Chinanu Onuaku,2017-18,21,HOU,NBA,-0.1,1,0,22,2,5,2,5,0,0,0,0,1,3,4,1,0,0,3,4,4,0.4,0.4,,0.4,,0.4
4582,Travis Outlaw,2011-12,27,SAC,NBA,-0.1,39,5,500,60,175,44,115,16,60,31,46,19,42,61,16,19,21,20,34,167,0.343,0.383,0.267,0.389,0.674,0.428
4583,Kostas Papanikolaou,2015-16,25,DEN,NBA,-0.1,26,6,294,24,66,14,34,10,32,9,14,8,32,40,16,13,5,21,24,67,0.364,0.412,0.313,0.439,0.643,0.464
4584,Lamar Patterson,2016-17,25,ATL,NBA,-0.1,5,0,40,3,15,2,9,1,6,2,3,1,6,7,6,1,0,4,6,9,0.2,0.222,0.167,0.233,0.667,0.276
4585,Nikola Pekovi_,2015-16,30,MIN,NBA,-0.1,12,3,156,19,50,19,50,0,0,16,20,7,14,21,11,1,0,9,22,54,0.38,0.38,,0.38,0.8,0.459
4586,Kendrick Perkins,2015-16,31,NOP,NBA,-0.1,37,5,542,40,75,40,75,0,0,11,25,25,103,128,31,11,11,41,64,91,0.533,0.533,,0.533,0.44,0.529
4587,London Perrantes,2017-18,23,CLE,NBA,-0.1,14,0,66,2,13,2,10,0,3,3,5,1,3,4,5,2,1,1,6,7,0.154,0.2,0,0.154,0.6,0.23
4588,Dexter Pittman,2010-11,22,MIA,NBA,-0.1,2,0,11,1,3,1,3,0,0,0,0,1,2,3,0,0,0,2,2,2,0.333,0.333,,0.333,,0.333
4589,Dexter Pittman,2012-13,24,TOT,NBA,-0.1,11,0,32,4,11,4,11,0,0,0,3,7,5,12,0,0,0,3,8,8,0.364,0.364,,0.364,0,0.325
4590,Tibor Pleiß,2015-16,26,UTA,NBA,-0.1,12,0,82,11,25,11,23,0,2,2,2,6,9,15,2,1,2,8,19,24,0.44,0.478,0,0.44,1,0.464
4591,Phil Pressey,2015-16,24,TOT,NBA,-0.1,23,0,283,30,78,26,60,4,18,13,25,3,28,31,75,18,4,33,28,77,0.385,0.433,0.222,0.41,0.52,0.433
4592,Ronnie Price,2013-14,30,ORL,NBA,-0.1,31,2,377,28,92,19,49,9,43,9,13,8,35,43,66,25,2,26,50,74,0.304,0.388,0.209,0.353,0.692,0.379
4593,Tim Quarterman,2016-17,22,POR,NBA,-0.1,16,0,80,13,29,8,16,5,13,0,3,4,10,14,11,2,3,11,6,31,0.448,0.5,0.385,0.534,0,0.511
4594,Julius Randle,2014-15,20,LAL,NBA,-0.1,1,0,14,1,3,1,3,0,0,0,2,0,0,0,0,0,0,1,1,2,0.333,0.333,,0.333,0,0.258
4595,Glen Rice,2013-14,23,WAS,NBA,-0.1,11,1,109,11,37,6,20,5,17,5,7,4,16,20,7,6,1,9,7,32,0.297,0.3,0.294,0.365,0.714,0.399
4596,Glen Rice,2014-15,24,WAS,NBA,-0.1,5,0,43,3,15,2,8,1,7,4,6,2,2,4,2,0,0,2,11,11,0.2,0.25,0.143,0.233,0.667,0.312
4597,Malachi Richardson,2017-18,22,TOT,NBA,-0.1,26,4,324,30,90,18,50,12,40,17,22,5,29,34,13,10,1,10,27,89,0.333,0.36,0.3,0.4,0.773,0.446
4598,Malachi Richardson,2018-19,23,TOR,NBA,-0.1,22,0,103,9,29,1,4,8,25,4,5,2,11,13,0,1,0,8,13,30,0.31,0.25,0.32,0.448,0.8,0.481
4599,Quentin Richardson,2012-13,32,NYK,NBA,-0.1,1,0,29,1,11,0,7,1,4,2,2,5,5,10,1,0,0,2,1,5,0.091,0,0.25,0.136,1,0.21
4600,Thomas Robinson,2012-13,21,TOT,NBA,-0.1,70,0,1056,138,321,138,320,0,1,57,109,122,193,315,46,41,26,88,124,333,0.43,0.431,0,0.43,0.523,0.451
