,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1026,Shane Battier,2009-10,31,HOU,NBA,4.3,67,62,2168,178,447,77,168,101,279,77,106,74,238,312,164,53,76,64,139,534,0.398,0.458,0.362,0.511,0.726,0.541
1027,Trevor Booker,2015-16,28,UTA,NBA,4.3,79,2,1632,190,388,178,347,12,41,71,106,166,286,452,84,59,41,81,169,463,0.49,0.513,0.293,0.505,0.67,0.533
1028,Trevor Booker,2013-14,26,WAS,NBA,4.3,72,45,1553,222,403,222,401,0,2,47,76,149,230,379,64,41,45,58,131,491,0.551,0.554,0,0.551,0.618,0.563
1029,Vince Carter,2013-14,37,DAL,NBA,4.3,81,0,1973,330,811,184,440,146,371,161,196,67,217,284,212,61,35,108,209,967,0.407,0.418,0.394,0.497,0.821,0.539
1030,Mario Chalmers,2011-12,25,MIA,NBA,4.3,64,64,1825,223,498,122,238,101,260,80,101,16,155,171,222,97,11,142,166,627,0.448,0.513,0.388,0.549,0.792,0.578
1031,Darren Collison,2010-11,23,IND,NBA,4.3,79,79,2360,398,870,357,746,41,124,202,232,40,185,225,403,87,14,194,109,1039,0.457,0.479,0.331,0.481,0.871,0.534
1032,Allen Crabbe,2015-16,23,POR,NBA,4.3,81,8,2105,311,678,199,393,112,285,98,113,27,189,216,99,63,16,64,192,832,0.459,0.506,0.393,0.541,0.867,0.572
1033,Monta Ellis,2015-16,30,IND,NBA,4.3,81,81,2734,436,1021,349,739,87,282,162,206,42,229,271,383,150,37,203,174,1121,0.427,0.472,0.309,0.47,0.786,0.504
1034,Reggie Evans,2012-13,32,BRK,NBA,4.3,80,56,1967,125,261,125,261,0,0,113,222,260,628,888,43,74,13,111,199,363,0.479,0.479,,0.479,0.509,0.506
1035,Draymond Green,2018-19,28,GSW,NBA,4.3,66,66,2065,188,422,141,257,47,165,63,91,60,421,481,454,95,70,169,197,486,0.445,0.549,0.285,0.501,0.692,0.526
1036,J.J. Hickson,2009-10,21,CLE,NBA,4.3,81,73,1691,289,522,289,521,0,1,111,163,110,290,400,40,36,39,92,132,689,0.554,0.555,0,0.554,0.681,0.58
1037,Richaun Holmes,2018-19,25,PHO,NBA,4.3,70,4,1184,222,365,222,365,0,0,128,175,115,216,331,60,42,79,52,194,572,0.608,0.608,,0.608,0.731,0.647
1038,Antawn Jamison,2012-13,36,LAL,NBA,4.3,76,6,1636,267,575,183,342,84,233,94,136,109,253,362,50,30,22,53,124,712,0.464,0.535,0.361,0.537,0.691,0.561
1039,Robin Lopez,2016-17,28,CHI,NBA,4.3,81,81,2271,382,775,382,773,0,2,75,104,244,276,520,80,18,117,91,151,839,0.493,0.494,0,0.493,0.721,0.511
1040,Kyle Lowry,2009-10,23,HOU,NBA,4.3,68,0,1651,184,464,147,328,37,136,215,260,91,156,247,305,60,9,116,173,620,0.397,0.448,0.272,0.436,0.827,0.536
1041,Shawn Marion,2013-14,35,DAL,NBA,4.3,76,76,2409,341,708,283,546,58,162,51,65,132,365,497,124,90,37,95,125,791,0.482,0.518,0.358,0.523,0.785,0.537
1042,Steve Nash,2012-13,38,LAL,NBA,4.3,50,50,1627,236,475,179,345,57,130,107,116,26,116,142,333,30,5,126,70,636,0.497,0.519,0.438,0.557,0.922,0.605
1043,Nerlens Noel,2018-19,24,OKC,NBA,4.3,77,2,1055,162,276,162,276,0,0,54,79,127,198,325,45,66,96,48,166,378,0.587,0.587,,0.587,0.684,0.608
1044,Chandler Parsons,2015-16,27,DAL,NBA,4.3,61,51,1799,320,651,216,400,104,251,93,136,29,256,285,169,46,21,95,114,837,0.492,0.54,0.414,0.571,0.684,0.589
1045,Zach Randolph,2015-16,34,MEM,NBA,4.3,68,53,2016,431,907,425,881,6,26,172,216,179,350,529,142,43,13,105,146,1040,0.475,0.482,0.231,0.479,0.796,0.519
1046,Luke Ridnour,2012-13,31,MIN,NBA,4.3,82,82,2474,367,811,301,599,66,212,139,164,41,165,206,311,82,15,130,187,939,0.453,0.503,0.311,0.493,0.848,0.532
1047,Terrence Ross,2018-19,27,ORL,NBA,4.3,81,0,2150,440,1027,223,461,217,566,126,144,27,253,280,135,72,29,90,119,1223,0.428,0.484,0.383,0.534,0.875,0.561
1048,John Salmons,2010-11,31,MIL,NBA,4.3,73,70,2554,373,898,290,679,83,219,195,240,27,239,266,252,72,28,137,157,1024,0.415,0.427,0.379,0.462,0.813,0.51
1049,Ramon Sessions,2013-14,27,TOT,NBA,4.3,83,19,2214,330,769,295,645,35,124,326,404,38,165,203,340,49,9,148,90,1021,0.429,0.457,0.282,0.452,0.807,0.539
1050,Tiago Splitter,2013-14,29,SAS,NBA,4.3,59,50,1271,181,346,181,343,0,3,121,173,123,240,363,90,29,31,75,117,483,0.523,0.528,0,0.523,0.699,0.572
1051,Isaiah Thomas,2011-12,22,SAC,NBA,4.3,65,37,1656,256,571,173,352,83,219,154,185,48,120,168,266,53,8,105,121,749,0.448,0.491,0.379,0.521,0.832,0.574
1052,Klay Thompson,2012-13,22,GSW,NBA,4.3,82,82,2936,508,1205,297,679,211,526,132,157,32,274,306,183,86,45,157,237,1359,0.422,0.437,0.401,0.509,0.841,0.533
1053,Fred VanVleet,2018-19,24,TOR,NBA,4.3,64,28,1760,246,600,134,304,112,296,97,115,21,146,167,307,57,20,82,110,701,0.41,0.441,0.378,0.503,0.843,0.539
1054,David West,2014-15,34,IND,NBA,4.3,66,66,1895,323,686,319,666,4,20,119,161,108,341,449,223,48,48,120,160,769,0.471,0.479,0.2,0.474,0.739,0.508
1055,Marvin Williams,2014-15,28,CHO,NBA,4.3,78,37,2035,210,495,115,230,95,265,62,87,58,328,386,100,69,36,60,146,577,0.424,0.5,0.358,0.52,0.713,0.541
1056,Delon Wright,2018-19,26,TOT,NBA,4.3,75,13,1699,242,558,192,390,50,168,119,150,68,198,266,248,88,30,77,103,653,0.434,0.492,0.298,0.478,0.793,0.523
1057,Dorell Wright,2009-10,24,MIA,NBA,4.3,72,1,1496,194,419,133,262,61,157,61,69,50,185,235,91,52,32,53,94,510,0.463,0.508,0.389,0.536,0.884,0.567
1058,Bam Adebayo,2017-18,20,MIA,NBA,4.2,69,19,1368,174,340,174,333,0,7,129,179,118,263,381,101,32,41,66,138,477,0.512,0.523,0,0.512,0.721,0.57
1059,Jarrett Allen,2017-18,19,BRK,NBA,4.2,72,31,1441,234,397,229,382,5,15,114,147,144,244,388,49,28,88,82,147,587,0.589,0.599,0.333,0.596,0.776,0.636
1060,Tony Allen,2011-12,30,MEM,NBA,4.2,58,57,1525,210,448,202,422,8,26,140,175,98,135,233,79,104,33,94,142,568,0.469,0.479,0.308,0.478,0.8,0.541
1061,Al-Farouq Aminu,2017-18,27,POR,NBA,4.2,69,67,2072,230,582,105,243,125,339,59,80,97,428,525,84,79,40,79,136,644,0.395,0.432,0.369,0.503,0.738,0.522
1062,Andrea Bargnani,2009-10,24,TOR,NBA,4.2,80,80,2799,537,1143,416,818,121,325,181,234,105,388,493,93,25,111,120,215,1376,0.47,0.509,0.372,0.523,0.774,0.552
1063,Patrick Beverley,2013-14,25,HOU,NBA,4.2,56,55,1751,199,481,107,226,92,255,83,102,72,124,196,151,77,23,66,174,573,0.414,0.473,0.361,0.509,0.814,0.545
1064,Reggie Bullock,2017-18,26,DET,NBA,4.2,62,52,1732,267,546,142,265,125,281,39,49,27,127,154,95,47,13,47,70,698,0.489,0.536,0.445,0.603,0.796,0.615
1065,José Calderón,2009-10,28,TOR,NBA,4.2,68,39,1817,274,568,206,397,68,171,83,104,23,119,142,404,47,7,99,135,699,0.482,0.519,0.398,0.542,0.798,0.569
1066,DeMarcus Cousins,2011-12,21,SAC,NBA,4.2,64,62,1950,448,999,446,985,2,14,262,373,265,438,703,102,93,75,170,257,1160,0.448,0.453,0.143,0.449,0.702,0.499
1067,Allen Crabbe,2016-17,24,POR,NBA,4.2,79,7,2254,303,647,169,345,134,302,105,124,19,207,226,94,54,20,62,171,845,0.468,0.49,0.444,0.572,0.847,0.602
1068,Toney Douglas,2010-11,24,NYK,NBA,4.2,81,9,1971,314,755,171,372,143,383,85,107,65,179,244,244,89,4,89,177,856,0.416,0.46,0.373,0.511,0.794,0.534
1069,Tyreke Evans,2017-18,28,MEM,NBA,4.2,52,32,1607,366,809,252,523,114,286,164,209,44,221,265,269,57,17,117,96,1010,0.452,0.482,0.399,0.523,0.785,0.561
1070,Raymond Felton,2012-13,28,NYK,NBA,4.2,68,68,2313,377,882,284,624,93,258,101,128,51,143,194,372,94,14,155,130,948,0.427,0.455,0.36,0.48,0.789,0.505
1071,Manu Ginóbili,2011-12,34,SAS,NBA,4.2,34,7,792,150,285,98,159,52,126,88,101,18,98,116,151,24,12,64,56,440,0.526,0.616,0.413,0.618,0.871,0.668
1072,Danny Green,2015-16,28,SAS,NBA,4.2,79,79,2062,211,561,95,212,116,349,34,46,48,255,303,141,79,64,75,141,572,0.376,0.448,0.332,0.48,0.739,0.492
1073,Danny Green,2013-14,26,SAS,NBA,4.2,68,59,1651,218,505,86,187,132,318,50,63,25,204,229,104,65,61,76,107,618,0.432,0.46,0.415,0.562,0.794,0.58
1074,Maurice Harkless,2016-17,23,POR,NBA,4.2,77,69,2223,314,624,246,430,68,194,77,124,125,216,341,88,85,70,86,214,773,0.503,0.572,0.351,0.558,0.621,0.57
1075,Devin Harris,2010-11,27,TOT,NBA,4.2,71,70,2254,343,813,285,633,58,180,335,402,17,152,169,503,70,7,207,163,1079,0.422,0.45,0.322,0.458,0.833,0.545
1076,Devin Harris,2011-12,28,UTA,NBA,4.2,63,63,1741,241,542,164,329,77,213,156,209,12,100,112,316,64,13,122,136,715,0.445,0.498,0.362,0.516,0.746,0.564
1077,Devin Harris,2014-15,31,DAL,NBA,4.2,76,3,1685,219,524,124,258,95,266,132,162,13,122,135,237,78,14,85,147,665,0.418,0.481,0.357,0.509,0.815,0.559
1078,Roy Hibbert,2014-15,28,IND,NBA,4.2,76,76,1926,317,710,317,708,0,2,168,204,156,384,540,84,18,125,107,216,802,0.446,0.448,0,0.446,0.824,0.501
1079,Jrue Holiday,2011-12,21,PHI,NBA,4.2,65,65,2196,360,834,295,663,65,171,94,120,57,155,212,290,103,18,135,137,879,0.432,0.445,0.38,0.471,0.783,0.496
1080,Andre Iguodala,2018-19,35,GSW,NBA,4.2,68,13,1578,151,302,103,158,48,144,39,67,48,204,252,216,61,51,52,95,389,0.5,0.652,0.333,0.579,0.582,0.587
1081,Brandon Jennings,2009-10,20,MIL,NBA,4.2,82,82,2671,451,1216,306,828,145,388,223,273,49,233,282,470,105,18,200,191,1270,0.371,0.37,0.374,0.431,0.817,0.475
1082,Joe Johnson,2010-11,29,ATL,NBA,4.2,72,72,2554,514,1161,425,861,89,300,195,243,59,232,291,338,47,7,146,131,1312,0.443,0.494,0.297,0.481,0.802,0.517
1083,Tyler Johnson,2017-18,25,MIA,NBA,4.2,72,39,2052,309,711,190,387,119,324,106,129,34,214,248,165,60,34,81,148,843,0.435,0.491,0.367,0.518,0.822,0.549
1084,Nenad Krsti_,2009-10,26,OKC,NBA,4.2,76,76,1741,281,560,280,555,1,5,76,106,134,249,383,52,32,45,58,177,639,0.502,0.505,0.2,0.503,0.717,0.527
1085,Courtney Lee,2016-17,31,NYK,NBA,4.2,77,74,2459,321,704,213,435,108,269,85,98,53,206,259,179,81,24,69,141,835,0.456,0.49,0.401,0.533,0.867,0.559
1086,Kevin Martin,2009-10,26,TOT,NBA,4.2,46,43,1633,289,693,219,483,70,210,298,340,29,135,164,111,46,6,92,96,946,0.417,0.453,0.333,0.468,0.876,0.561
1087,O.J. Mayo,2012-13,25,DAL,NBA,4.2,82,82,2913,461,1026,319,677,142,349,191,233,36,255,291,361,93,23,210,195,1255,0.449,0.471,0.407,0.519,0.82,0.556
1088,Marcus Morris,2013-14,24,PHO,NBA,4.2,82,1,1800,288,651,189,391,99,260,121,159,84,235,319,88,72,18,95,157,796,0.442,0.483,0.381,0.518,0.761,0.552
1089,Zaza Pachulia,2014-15,30,MIL,NBA,4.2,73,45,1730,240,529,240,526,0,3,126,160,197,303,500,178,80,21,133,170,606,0.454,0.456,0,0.454,0.788,0.506
1090,Andre Roberson,2016-17,25,OKC,NBA,4.2,79,79,2376,215,463,170,279,45,184,47,111,98,305,403,79,94,79,51,204,522,0.464,0.609,0.245,0.513,0.423,0.51
1091,Terrence Ross,2013-14,22,TOR,NBA,4.2,81,62,2159,318,751,157,343,161,408,82,98,43,209,252,79,64,27,88,183,879,0.423,0.458,0.395,0.531,0.837,0.553
1092,Josh Smith,2012-13,27,ATL,NBA,4.2,76,76,2683,550,1182,489,981,61,201,166,321,133,506,639,321,94,136,226,175,1327,0.465,0.498,0.303,0.491,0.517,0.501
1093,Marreese Speights,2016-17,29,LAC,NBA,4.2,82,2,1286,244,548,141,271,103,277,120,137,88,285,373,65,23,41,69,229,711,0.445,0.52,0.372,0.539,0.876,0.584
1094,Jonas Valan_i_nas,2018-19,26,TOT,NBA,4.2,49,27,1091,301,538,287,490,14,48,147,185,106,313,419,70,19,53,90,146,763,0.559,0.586,0.292,0.572,0.795,0.616
1095,Andrew Wiggins,2016-17,21,MIN,NBA,4.2,82,82,3048,709,1570,606,1281,103,289,412,542,102,226,328,189,82,30,187,183,1933,0.452,0.473,0.356,0.484,0.76,0.534
1096,Steven Adams,2014-15,21,OKC,NBA,4.1,70,67,1771,217,399,217,397,0,2,103,205,199,324,523,66,38,86,99,222,537,0.544,0.547,0,0.544,0.502,0.549
1097,Ray Allen,2013-14,38,MIA,NBA,4.1,73,9,1936,240,543,124,234,116,309,105,116,23,182,205,143,54,8,84,115,701,0.442,0.53,0.375,0.549,0.905,0.59
1098,Tony Allen,2014-15,33,MEM,NBA,4.1,63,41,1648,225,455,215,426,10,29,79,126,103,177,280,86,129,30,86,166,539,0.495,0.505,0.345,0.505,0.627,0.528
1099,D.J. Augustin,2017-18,30,ORL,NBA,4.1,75,36,1760,244,540,130,268,114,272,164,189,30,130,160,287,54,0,123,94,766,0.452,0.485,0.419,0.557,0.868,0.615
1100,Brandon Bass,2015-16,30,LAL,NBA,4.1,66,0,1342,174,317,174,315,0,2,125,148,104,181,285,74,33,55,42,125,473,0.549,0.552,0,0.549,0.845,0.619
