,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
3115,Trey Lyles,2016-17,21,UTA,NBA,0.8,71,4,1158,159,439,94,235,65,204,57,79,48,187,235,69,26,20,64,97,440,0.362,0.4,0.319,0.436,0.722,0.464
3116,Kendall Marshall,2014-15,23,MIL,NBA,0.8,28,3,417,46,101,28,55,18,46,8,9,2,26,28,86,21,0,35,26,118,0.455,0.509,0.391,0.545,0.889,0.562
3117,Cartier Martin,2010-11,26,WAS,NBA,0.8,52,1,542,71,182,32,83,39,99,28,40,20,54,74,18,18,6,16,52,209,0.39,0.386,0.394,0.497,0.7,0.524
3118,Jarell Martin,2015-16,21,MEM,NBA,0.8,27,0,380,54,116,54,114,0,2,45,62,39,47,86,15,8,7,19,58,153,0.466,0.474,0,0.466,0.726,0.534
3119,James Michael McAdoo,2015-16,23,GSW,NBA,0.8,41,1,262,45,84,44,82,1,2,26,49,30,28,58,17,10,8,16,39,117,0.536,0.537,0.5,0.542,0.531,0.554
3120,Rodney McGruder,2017-18,26,MIA,NBA,0.8,18,2,299,36,73,21,38,15,35,4,8,11,21,33,17,8,3,4,21,91,0.493,0.553,0.429,0.596,0.5,0.595
3121,Ben McLemore,2013-14,20,SAC,NBA,0.8,82,55,2187,255,679,160,382,95,297,115,143,53,182,235,82,45,18,96,201,720,0.376,0.419,0.32,0.446,0.804,0.485
3122,Josh McRoberts,2015-16,28,MIA,NBA,0.8,42,1,595,55,148,43,99,12,49,28,40,22,83,105,81,18,7,30,68,150,0.372,0.434,0.245,0.412,0.7,0.453
3123,Darius Miller,2013-14,23,NOP,NBA,0.8,45,7,723,73,166,48,89,25,77,29,36,9,43,52,43,24,9,22,88,200,0.44,0.539,0.325,0.515,0.806,0.55
3124,Nazr Mohammed,2013-14,36,CHI,NBA,0.8,80,1,562,54,126,54,126,0,0,16,30,66,109,175,20,14,30,37,77,124,0.429,0.429,,0.429,0.533,0.445
3125,E'Twaun Moore,2014-15,25,CHI,NBA,0.8,56,0,504,62,139,49,101,13,38,12,20,12,34,46,33,20,6,14,45,149,0.446,0.485,0.342,0.493,0.6,0.504
3126,Emmanuel Mudiay,2018-19,22,NYK,NBA,0.8,59,42,1607,330,740,261,530,69,210,144,186,33,163,196,228,43,19,140,103,873,0.446,0.492,0.329,0.493,0.774,0.531
3127,Eduardo Nájera,2009-10,33,TOT,NBA,0.8,46,5,685,62,146,43,82,19,64,14,24,34,81,115,29,26,14,25,94,157,0.425,0.524,0.297,0.49,0.583,0.501
3128,Rasho Nesterovi_,2009-10,33,TOR,NBA,0.8,42,8,413,81,149,81,149,0,0,1,5,37,52,89,25,10,17,16,54,163,0.544,0.544,,0.544,0.2,0.539
3129,David Nwaba,2016-17,24,LAL,NBA,0.8,20,2,397,47,81,46,76,1,5,25,39,17,46,63,14,13,7,11,36,120,0.58,0.605,0.2,0.586,0.641,0.611
3130,Travis Outlaw,2010-11,26,NJN,NBA,0.8,82,55,2358,274,731,198,479,76,252,132,171,54,271,325,84,34,36,71,148,756,0.375,0.413,0.302,0.427,0.772,0.469
3131,Cameron Payne,2017-18,23,CHI,NBA,0.8,25,14,582,87,215,52,124,35,91,12,16,18,51,69,113,26,9,36,44,221,0.405,0.419,0.385,0.486,0.75,0.498
3132,Kendrick Perkins,2013-14,29,OKC,NBA,0.8,62,62,1207,87,193,87,192,0,1,37,67,82,223,305,67,26,32,90,177,211,0.451,0.453,0,0.451,0.552,0.474
3133,Morris Peterson,2009-10,32,NOH,NBA,0.8,46,39,973,116,301,54,130,62,171,33,54,17,109,126,41,25,5,27,81,327,0.385,0.415,0.363,0.488,0.611,0.503
3134,Johan Petro,2009-10,24,DEN,NBA,0.8,36,16,436,54,101,54,100,0,1,14,21,32,97,129,14,10,13,23,80,122,0.535,0.54,0,0.535,0.667,0.553
3135,Quincy Pondexter,2018-19,30,SAS,NBA,0.8,53,0,292,29,58,23,40,6,18,34,42,8,38,46,24,11,1,13,24,98,0.5,0.575,0.333,0.552,0.81,0.641
3136,Phil Pressey,2014-15,23,BOS,NBA,0.8,50,0,600,64,174,48,109,16,65,33,49,13,67,80,117,30,6,41,54,177,0.368,0.44,0.246,0.414,0.673,0.453
3137,Michael Redd,2011-12,32,PHO,NBA,0.8,51,2,770,144,360,102,228,42,132,88,111,14,63,77,33,13,0,37,29,418,0.4,0.447,0.318,0.458,0.793,0.511
3138,Andre Roberson,2013-14,22,OKC,NBA,0.8,40,16,399,33,68,31,55,2,13,7,10,36,58,94,15,19,10,19,74,75,0.485,0.564,0.154,0.5,0.7,0.518
3139,Glenn Robinson,2015-16,22,IND,NBA,0.8,45,4,508,65,151,51,114,14,37,27,39,12,56,68,26,17,9,18,21,171,0.43,0.447,0.378,0.477,0.692,0.508
3140,Domantas Sabonis,2016-17,20,OKC,NBA,0.8,81,66,1632,192,481,141,322,51,159,44,67,46,242,288,82,39,32,83,200,479,0.399,0.438,0.321,0.452,0.657,0.469
3141,Robert Sacre,2014-15,25,LAL,NBA,0.8,67,18,1133,126,306,126,305,0,1,55,82,89,144,233,55,28,43,36,121,307,0.412,0.413,0,0.412,0.671,0.449
3142,JaKarr Sampson,2017-18,24,SAC,NBA,0.8,22,6,344,44,81,39,71,5,10,10,16,21,57,78,9,8,22,8,48,103,0.543,0.549,0.5,0.574,0.625,0.585
3143,Luis Scola,2016-17,36,BRK,NBA,0.8,36,1,461,71,151,54,101,17,50,25,37,51,88,139,37,14,4,34,63,184,0.47,0.535,0.34,0.526,0.676,0.55
3144,Kevin Séraphin,2013-14,24,WAS,NBA,0.8,53,1,578,111,220,111,220,0,0,27,31,53,75,128,17,3,26,41,103,249,0.505,0.505,,0.505,0.871,0.533
3145,Alexey Shved,2012-13,24,MIN,NBA,0.8,77,16,1840,236,635,151,347,85,288,108,150,41,134,175,286,54,27,147,117,665,0.372,0.435,0.295,0.439,0.72,0.474
3146,Greg Smith,2014-15,24,DAL,NBA,0.8,42,2,363,30,49,30,49,0,0,20,39,26,53,79,9,7,11,11,53,80,0.612,0.612,,0.612,0.513,0.605
3147,J.R. Smith,2016-17,31,CLE,NBA,0.8,41,35,1187,123,356,28,85,95,271,10,15,17,96,113,62,40,11,26,77,351,0.346,0.329,0.351,0.479,0.667,0.484
3148,Sebastian Telfair,2012-13,27,TOT,NBA,0.8,59,2,980,112,309,59,159,53,150,54,69,13,71,84,153,37,11,64,104,331,0.362,0.371,0.353,0.448,0.783,0.488
3149,Ronny Turiaf,2011-12,29,TOT,NBA,0.8,17,5,279,19,33,19,32,0,1,13,22,20,50,70,10,14,17,14,39,51,0.576,0.594,0,0.576,0.591,0.597
3150,Hedo Türko_lu,2013-14,34,LAC,NBA,0.8,38,0,392,42,109,20,59,22,50,9,18,11,78,89,33,19,10,16,50,115,0.385,0.339,0.44,0.486,0.5,0.492
3151,Ime Udoka,2009-10,32,SAC,NBA,0.8,69,2,944,91,241,65,150,26,91,42,57,51,140,191,58,34,6,42,83,250,0.378,0.433,0.286,0.432,0.737,0.47
3152,Beno Udrih,2013-14,31,TOT,NBA,0.8,41,12,643,78,178,59,136,19,42,25,30,10,49,59,116,23,4,47,50,200,0.438,0.434,0.452,0.492,0.833,0.523
3153,Jarvis Varnado,2013-14,25,TOT,NBA,0.8,24,0,339,36,60,36,60,0,0,27,52,19,44,63,13,10,29,10,62,99,0.6,0.6,,0.6,0.519,0.597
3154,Luke Walton,2012-13,32,CLE,NBA,0.8,50,0,857,71,181,51,114,20,67,10,20,38,107,145,166,42,13,60,98,172,0.392,0.447,0.299,0.448,0.5,0.453
3155,D.J. White,2011-12,25,CHA,NBA,0.8,58,11,1098,174,353,173,352,1,1,43,61,50,159,209,47,17,23,43,94,392,0.493,0.491,1,0.494,0.705,0.516
3156,Jeff Withey,2014-15,24,NOP,NBA,0.8,37,0,259,32,64,32,64,0,0,34,50,23,41,64,11,4,18,12,26,98,0.5,0.5,,0.5,0.68,0.57
3157,Christian Wood,2018-19,23,TOT,NBA,0.8,21,2,251,61,117,52,91,9,26,41,56,17,66,83,8,7,10,17,17,172,0.521,0.571,0.346,0.56,0.732,0.607
3158,Brandan Wright,2010-11,23,TOT,NBA,0.8,37,2,379,60,117,60,117,0,0,21,31,31,58,89,12,11,17,14,34,141,0.513,0.513,,0.513,0.677,0.54
3159,Julian Wright,2009-10,22,NOH,NBA,0.8,68,14,871,116,232,114,226,2,6,25,41,58,86,144,41,29,18,44,45,259,0.5,0.504,0.333,0.504,0.61,0.518
3160,Al-Farouq Aminu,2010-11,20,LAC,NBA,0.7,81,14,1452,160,406,115,263,45,143,92,119,75,192,267,60,59,25,103,121,457,0.394,0.437,0.315,0.45,0.773,0.499
3161,Darrell Arthur,2013-14,25,DEN,NBA,0.7,68,1,1161,162,410,138,346,24,64,53,62,52,158,210,61,39,47,58,185,401,0.395,0.399,0.375,0.424,0.855,0.459
3162,Gustavo Ayón,2013-14,28,ATL,NBA,0.7,26,14,429,52,102,52,102,0,0,8,20,42,83,125,28,25,10,29,47,112,0.51,0.51,,0.51,0.4,0.505
3163,Kelenna Azubuike,2009-10,26,GSW,NBA,0.7,9,7,231,48,88,38,61,10,27,19,28,12,29,41,10,5,9,7,16,125,0.545,0.623,0.37,0.602,0.679,0.623
3164,Luke Babbitt,2013-14,24,NOP,NBA,0.7,27,2,473,60,154,24,59,36,95,14,18,18,70,88,29,7,11,15,52,170,0.39,0.407,0.379,0.506,0.778,0.525
3165,Luke Babbitt,2011-12,22,POR,NBA,0.7,40,4,537,71,173,28,73,43,100,17,20,16,79,95,16,10,4,27,46,202,0.41,0.384,0.43,0.535,0.85,0.556
3166,Luke Babbitt,2012-13,23,POR,NBA,0.7,62,0,730,86,234,24,56,62,178,10,13,15,122,137,29,14,5,22,82,244,0.368,0.429,0.348,0.5,0.769,0.509
3167,J.J. Barea,2013-14,29,MIN,NBA,0.7,79,1,1471,254,656,181,425,73,231,79,100,16,138,154,303,26,0,125,129,660,0.387,0.426,0.316,0.443,0.79,0.471
3168,Kent Bazemore,2018-19,29,ATL,NBA,0.7,67,35,1643,278,691,182,391,96,300,127,175,37,224,261,152,89,42,121,170,779,0.402,0.465,0.32,0.472,0.726,0.507
3169,Mike Bibby,2011-12,33,NYK,NBA,0.7,39,4,557,35,124,8,39,27,85,6,8,5,54,59,80,21,3,20,45,103,0.282,0.205,0.318,0.391,0.75,0.404
3170,Tarik Black,2015-16,24,LAL,NBA,0.7,39,0,496,57,104,57,104,0,0,19,45,44,113,157,16,14,18,22,78,133,0.548,0.548,,0.548,0.422,0.537
3171,Andrew Bogut,2016-17,32,TOT,NBA,0.7,27,21,583,38,81,38,80,0,1,3,11,56,162,218,49,13,25,43,86,79,0.469,0.475,0,0.469,0.273,0.46
3172,Chris Boucher,2018-19,26,TOR,NBA,0.7,28,0,163,34,76,22,39,12,37,13,15,16,40,56,2,6,24,7,31,93,0.447,0.564,0.324,0.526,0.867,0.563
3173,Elton Brand,2014-15,35,ATL,NBA,0.7,36,4,486,42,95,42,94,0,1,12,23,28,72,100,22,17,25,18,54,96,0.442,0.447,0,0.442,0.522,0.457
3174,MarShon Brooks,2017-18,29,MEM,NBA,0.7,7,1,193,51,102,32,70,19,32,20,23,8,13,21,25,11,3,16,6,141,0.5,0.457,0.594,0.593,0.87,0.629
3175,Sterling Brown,2017-18,22,MIL,NBA,0.7,54,4,776,82,205,50,114,32,91,21,24,27,116,143,25,31,13,25,80,217,0.4,0.439,0.352,0.478,0.875,0.503
3176,Chase Budinger,2012-13,24,MIN,NBA,0.7,23,1,508,79,191,53,110,26,81,32,42,15,56,71,25,14,7,23,29,216,0.414,0.482,0.321,0.482,0.762,0.516
3177,Omri Casspi,2012-13,24,CLE,NBA,0.7,43,1,503,63,160,38,84,25,76,22,41,20,94,114,28,25,12,22,45,173,0.394,0.452,0.329,0.472,0.537,0.486
3178,Marquese Chriss,2017-18,20,PHO,NBA,0.7,72,49,1527,202,477,146,287,56,190,96,158,76,319,395,83,51,70,107,205,556,0.423,0.509,0.295,0.482,0.608,0.509
3179,Keyon Dooling,2009-10,29,NJN,NBA,0.7,53,8,971,129,324,70,167,59,157,47,61,8,46,54,135,34,0,59,82,364,0.398,0.419,0.376,0.489,0.77,0.519
3180,Chris Douglas-Roberts,2009-10,23,NJN,NBA,0.7,67,38,1730,255,573,241,519,14,54,133,157,45,153,198,93,55,19,97,101,657,0.445,0.464,0.259,0.457,0.847,0.512
3181,Wayne Ellington,2013-14,26,DAL,NBA,0.7,45,1,393,55,126,30,67,25,59,10,11,8,35,43,19,16,2,11,33,145,0.437,0.448,0.424,0.536,0.909,0.554
3182,Tyreke Evans,2016-17,27,TOT,NBA,0.7,40,6,788,150,370,108,252,42,118,69,92,13,124,137,124,35,9,61,60,411,0.405,0.429,0.356,0.462,0.75,0.501
3183,Dante Exum,2017-18,22,UTA,NBA,0.7,14,0,235,42,87,37,69,5,18,25,31,4,22,26,43,8,3,20,20,114,0.483,0.536,0.278,0.511,0.806,0.566
3184,Jordan Farmar,2013-14,27,LAL,NBA,0.7,41,5,912,151,364,81,204,70,160,44,59,20,84,104,199,38,8,95,65,416,0.415,0.397,0.438,0.511,0.746,0.533
3185,Raymond Felton,2018-19,34,OKC,NBA,0.7,33,0,379,55,135,35,74,20,61,12,13,4,30,34,52,10,6,14,29,142,0.407,0.473,0.328,0.481,0.923,0.505
3186,Archie Goodwin,2016-17,22,TOT,NBA,0.7,15,0,214,36,66,31,51,5,15,33,42,7,21,28,24,4,5,14,8,110,0.545,0.608,0.333,0.583,0.786,0.651
3187,Eric Gordon,2011-12,23,NOH,NBA,0.7,9,9,310,63,140,53,100,10,40,49,65,2,23,25,31,13,4,24,20,185,0.45,0.53,0.25,0.486,0.754,0.549
3188,Jeff Green,2016-17,30,ORL,NBA,0.7,69,11,1534,220,558,167,365,53,193,145,168,39,175,214,81,37,13,75,103,638,0.394,0.458,0.275,0.442,0.863,0.505
3189,Donté Greene,2011-12,23,SAC,NBA,0.7,53,7,777,108,266,83,161,25,105,44,55,19,114,133,34,18,29,32,67,285,0.406,0.516,0.238,0.453,0.8,0.491
3190,Malik Hairston,2009-10,22,SAS,NBA,0.7,47,0,317,40,76,38,65,2,11,17,30,13,36,49,16,4,9,11,29,99,0.526,0.585,0.182,0.539,0.567,0.555
3191,Tyler Hansbrough,2009-10,24,IND,NBA,0.7,29,1,511,81,225,81,221,0,4,84,113,60,78,138,28,17,8,21,70,246,0.36,0.367,0,0.36,0.743,0.448
3192,Josh Harrellson,2013-14,24,DET,NBA,0.7,32,0,317,38,82,26,51,12,31,5,7,30,46,76,15,6,15,10,44,93,0.463,0.51,0.387,0.537,0.714,0.547
3193,Larry Hughes,2009-10,31,TOT,NBA,0.7,45,16,1115,137,386,94,247,43,139,94,113,23,119,142,137,52,15,75,70,411,0.355,0.381,0.309,0.411,0.832,0.472
3194,Allen Iverson,2009-10,34,TOT,NBA,0.7,28,24,865,136,316,127,291,9,25,104,131,16,63,79,113,19,2,64,48,385,0.43,0.436,0.36,0.445,0.794,0.515
3195,Wesley Iwundu,2017-18,23,ORL,NBA,0.7,62,12,1020,93,218,84,172,9,46,34,47,36,101,137,57,33,12,30,81,229,0.427,0.488,0.196,0.447,0.723,0.48
3196,Darnell Jackson,2010-11,25,SAC,NBA,0.7,59,2,486,77,158,74,147,3,11,30,49,49,45,94,14,12,3,23,61,187,0.487,0.503,0.273,0.497,0.612,0.521
3197,Othyus Jeffers,2010-11,25,TOT,NBA,0.7,17,1,322,31,65,30,61,1,4,30,46,25,42,67,20,17,0,14,32,93,0.477,0.492,0.25,0.485,0.652,0.546
3198,Eugene Jeter,2010-11,27,SAC,NBA,0.7,62,1,858,106,259,100,229,6,30,37,41,9,61,70,162,29,2,51,54,255,0.409,0.437,0.2,0.421,0.902,0.46
3199,James Jones,2013-14,33,MIA,NBA,0.7,20,6,236,31,68,3,14,28,54,7,11,2,21,23,9,3,4,4,6,97,0.456,0.214,0.519,0.662,0.636,0.666
3200,Terrence Jones,2012-13,21,HOU,NBA,0.7,19,0,276,43,94,38,75,5,19,13,17,28,37,65,15,12,19,13,21,104,0.457,0.507,0.263,0.484,0.765,0.512
