,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1119,James Johnson,2014-15,27,TOR,NBA,4.1,70,17,1370,238,404,227,353,11,51,67,102,61,196,257,95,54,70,79,155,554,0.589,0.643,0.216,0.603,0.657,0.617
1120,Joe Johnson,2014-15,33,BRK,NBA,4.1,80,80,2791,446,1025,325,688,121,337,141,176,53,331,384,292,59,14,137,120,1154,0.435,0.472,0.359,0.494,0.801,0.523
1121,Kyle Korver,2015-16,34,ATL,NBA,4.1,80,80,2401,268,616,110,219,158,397,45,54,14,246,260,164,60,35,98,161,739,0.435,0.502,0.398,0.563,0.833,0.578
1122,Carl Landry,2010-11,27,TOT,NBA,4.1,76,26,2008,345,687,345,683,0,4,213,288,165,182,347,63,40,32,109,196,903,0.502,0.505,0,0.502,0.74,0.555
1123,JaVale McGee,2011-12,24,TOT,NBA,4.1,61,45,1535,307,552,307,552,0,0,77,167,163,314,477,31,35,132,87,166,691,0.556,0.556,,0.556,0.461,0.552
1124,Jodie Meeks,2011-12,24,PHI,NBA,4.1,66,50,1644,191,467,94,201,97,266,77,85,17,144,161,54,40,3,29,82,556,0.409,0.468,0.365,0.513,0.906,0.551
1125,Patty Mills,2017-18,29,SAS,NBA,4.1,82,36,2107,280,682,126,268,154,414,105,118,26,128,154,229,55,11,106,128,819,0.411,0.47,0.372,0.523,0.89,0.558
1126,Markieff Morris,2016-17,27,WAS,NBA,4.1,76,76,2374,406,889,335,693,71,196,180,215,107,386,493,126,82,42,129,254,1063,0.457,0.483,0.362,0.497,0.837,0.54
1127,Kelly Olynyk,2015-16,24,BOS,NBA,4.1,69,8,1395,253,556,168,346,85,210,96,128,72,209,281,105,52,33,74,163,687,0.455,0.486,0.405,0.531,0.75,0.561
1128,Kelly Olynyk,2016-17,25,BOS,NBA,4.1,75,6,1538,260,508,192,316,68,192,90,123,73,288,361,148,43,29,96,207,678,0.512,0.608,0.354,0.579,0.732,0.603
1129,Tony Parker,2014-15,32,SAS,NBA,4.1,68,68,1953,404,832,366,743,38,89,130,166,15,114,129,335,44,2,146,108,976,0.486,0.493,0.427,0.508,0.783,0.539
1130,Patrick Patterson,2012-13,23,TOT,NBA,4.1,71,41,1775,319,623,268,491,51,132,48,63,113,224,337,81,31,40,61,138,737,0.512,0.546,0.386,0.553,0.762,0.566
1131,Thabo Sefolosha,2010-11,26,OKC,NBA,4.1,79,79,2049,157,333,129,231,28,102,59,79,65,281,346,111,97,38,55,171,401,0.471,0.558,0.275,0.514,0.747,0.545
1132,Amar'e Stoudemire,2011-12,29,NYK,NBA,4.1,47,47,1543,316,654,311,633,5,21,186,243,106,261,367,52,38,45,112,138,823,0.483,0.491,0.238,0.487,0.765,0.541
1133,T.J. Warren,2016-17,23,PHO,NBA,4.1,66,59,2048,403,814,377,716,26,98,119,154,125,214,339,75,76,39,57,175,951,0.495,0.527,0.265,0.511,0.773,0.539
1134,Andrew Wiggins,2015-16,20,MIN,NBA,4.1,81,81,2845,594,1294,537,1104,57,190,430,565,105,186,291,164,78,46,182,165,1675,0.459,0.486,0.3,0.481,0.761,0.543
1135,Deron Williams,2011-12,27,NJN,NBA,4.1,55,55,1999,391,961,276,619,115,342,257,305,23,160,183,481,67,20,219,121,1154,0.407,0.446,0.336,0.467,0.843,0.527
1136,Brandan Wright,2012-13,25,DAL,NBA,4.1,64,16,1149,241,404,241,401,0,3,59,96,85,175,260,38,26,76,34,78,541,0.597,0.601,0,0.597,0.615,0.606
1137,Thaddeus Young,2015-16,27,BRK,NBA,4.1,73,73,2407,495,963,488,933,7,30,105,163,176,484,660,135,112,37,136,182,1102,0.514,0.523,0.233,0.518,0.644,0.533
1138,Al-Farouq Aminu,2015-16,25,POR,NBA,4,82,82,2341,299,719,173,370,126,349,115,156,98,401,499,138,72,53,120,171,839,0.416,0.468,0.361,0.503,0.737,0.533
1139,Jerryd Bayless,2012-13,24,MEM,NBA,4,80,4,1765,260,621,189,420,71,201,102,122,22,154,176,264,59,17,120,168,693,0.419,0.45,0.353,0.476,0.836,0.514
1140,Bradley Beal,2013-14,20,WAS,NBA,4,73,73,2530,481,1149,343,806,138,343,149,189,54,219,273,243,71,18,128,153,1249,0.419,0.426,0.402,0.479,0.788,0.507
1141,D_vis Bert_ns,2018-19,26,SAS,NBA,4,76,12,1632,204,453,59,115,145,338,53,60,23,241,264,100,35,33,43,133,606,0.45,0.513,0.429,0.61,0.883,0.632
1142,Mike Bibby,2010-11,32,TOT,NBA,4,80,68,2285,248,576,95,228,153,348,39,62,17,178,195,265,50,9,101,175,688,0.431,0.417,0.44,0.563,0.629,0.57
1143,Bismack Biyombo,2014-15,22,CHO,NBA,4,64,21,1243,101,186,101,186,0,0,102,175,159,248,407,16,18,99,52,140,304,0.543,0.543,,0.543,0.583,0.578
1144,DeJuan Blair,2011-12,22,SAS,NBA,4,64,62,1363,269,504,269,503,0,1,73,119,154,197,351,78,59,12,92,168,611,0.534,0.535,0,0.534,0.613,0.549
1145,Matt Bonner,2011-12,31,SAS,NBA,4,65,2,1326,154,350,49,100,105,250,16,21,29,185,214,61,15,21,14,68,429,0.44,0.49,0.42,0.59,0.762,0.597
1146,José Calderón,2015-16,34,NYK,NBA,4,72,72,2024,209,455,125,252,84,203,42,48,22,207,229,298,63,7,87,135,544,0.459,0.496,0.414,0.552,0.875,0.571
1147,Kentavious Caldwell-Pope,2018-19,25,LAL,NBA,4,82,23,2035,325,756,174,321,151,435,137,158,48,190,238,110,73,13,65,137,938,0.43,0.542,0.347,0.53,0.867,0.568
1148,Vince Carter,2016-17,40,MEM,NBA,4,73,15,1799,193,490,81,194,112,296,88,115,36,191,227,133,60,36,50,163,586,0.394,0.418,0.378,0.508,0.765,0.542
1149,Mike Conley,2009-10,22,MEM,NBA,4,80,80,2569,369,830,287,618,82,212,139,187,30,161,191,425,109,12,170,178,959,0.445,0.464,0.387,0.494,0.743,0.526
1150,Robert Covington,2014-15,24,PHI,NBA,4,70,49,1956,299,756,132,310,167,446,178,217,65,251,316,105,97,31,128,189,943,0.396,0.426,0.374,0.506,0.82,0.554
1151,Ed Davis,2010-11,21,TOR,NBA,4,65,17,1602,215,373,215,373,0,0,71,128,168,294,462,40,39,67,48,183,501,0.576,0.576,,0.576,0.555,0.583
1152,Dewayne Dedmon,2018-19,29,ATL,NBA,4,64,52,1609,259,526,176,309,83,217,92,113,105,375,480,90,69,71,84,214,693,0.492,0.57,0.382,0.571,0.814,0.602
1153,DeMar DeRozan,2014-15,25,TOR,NBA,4,60,60,2100,409,990,384,902,25,88,361,434,41,236,277,210,73,11,137,122,1204,0.413,0.426,0.284,0.426,0.832,0.51
1154,Marc Gasol,2017-18,33,MEM,NBA,4,73,73,2408,434,1033,325,713,109,320,281,337,78,514,592,305,54,101,194,185,1258,0.42,0.456,0.341,0.473,0.834,0.532
1155,Rudy Gay,2012-13,26,TOT,NBA,4,75,74,2687,521,1253,437,993,84,260,240,295,99,362,461,202,113,53,198,182,1366,0.416,0.44,0.323,0.449,0.814,0.494
1156,Taj Gibson,2016-17,31,TOT,NBA,4,78,71,1989,365,709,362,696,3,13,113,158,158,327,485,73,41,65,105,163,846,0.515,0.52,0.231,0.517,0.715,0.543
1157,Gary Harris,2015-16,21,DEN,NBA,4,76,76,2439,359,765,254,468,105,297,109,133,54,166,220,147,97,18,98,143,932,0.469,0.543,0.354,0.538,0.82,0.566
1158,Joe Harris,2017-18,26,BRK,NBA,4,78,14,1975,305,621,155,263,150,358,86,104,51,209,260,128,35,20,91,153,846,0.491,0.589,0.419,0.612,0.827,0.634
1159,Nenê Hilário,2012-13,30,WAS,NBA,4,61,49,1659,285,594,285,593,0,1,196,269,101,306,407,177,55,37,139,171,766,0.48,0.481,0,0.48,0.729,0.538
1160,George Hill,2011-12,25,IND,NBA,4,50,9,1274,168,380,114,233,54,147,91,117,31,120,151,145,42,17,52,98,481,0.442,0.489,0.367,0.513,0.778,0.557
1161,Kirk Hinrich,2009-10,29,CHI,NBA,4,74,53,2481,308,753,204,473,104,280,85,113,24,236,260,330,85,24,113,204,805,0.409,0.431,0.371,0.478,0.752,0.501
1162,Ersan _lyasova,2014-15,27,MIL,NBA,4,58,36,1319,263,557,189,367,74,190,69,107,80,197,277,56,36,19,45,149,669,0.472,0.515,0.389,0.539,0.645,0.554
1163,Ersan _lyasova,2017-18,30,TOT,NBA,4,69,43,1729,277,613,186,360,91,253,105,135,118,287,405,90,61,26,72,157,750,0.452,0.517,0.36,0.526,0.778,0.558
1164,Jonathan Isaac,2018-19,21,ORL,NBA,4,75,64,1996,262,611,176,345,86,266,110,135,99,312,411,80,59,98,75,143,720,0.429,0.51,0.323,0.499,0.815,0.537
1165,Amir Johnson,2011-12,24,TOR,NBA,4,64,43,1553,196,340,194,335,2,5,58,84,149,259,408,79,33,69,94,209,452,0.576,0.579,0.4,0.579,0.69,0.6
1166,Nenad Krsti_,2010-11,27,TOT,NBA,4,71,67,1571,231,452,231,452,0,0,113,146,124,211,335,27,26,25,56,184,575,0.511,0.511,,0.511,0.774,0.557
1167,C.J. Miles,2016-17,29,IND,NBA,4,76,29,1776,281,647,112,238,169,409,84,93,30,199,229,48,46,25,40,151,815,0.434,0.471,0.413,0.565,0.903,0.592
1168,Brad Miller,2009-10,33,CHI,NBA,4,82,37,1950,250,581,213,449,37,132,182,220,83,316,399,154,44,29,107,189,719,0.43,0.474,0.28,0.462,0.827,0.53
1169,Nikola Miroti_,2017-18,26,TOT,NBA,4,55,14,1494,306,684,171,326,135,358,112,137,59,346,405,80,44,39,62,108,859,0.447,0.525,0.377,0.546,0.818,0.577
1170,Marcus Morris,2014-15,25,PHO,NBA,4,81,35,2045,331,763,219,450,112,313,71,113,73,312,385,133,63,16,73,188,845,0.434,0.487,0.358,0.507,0.628,0.52
1171,Nerlens Noel,2016-17,22,TOT,NBA,4,51,19,1047,184,309,184,308,0,1,77,111,93,201,294,50,65,50,51,126,445,0.595,0.597,0,0.595,0.694,0.622
1172,Nerlens Noel,2014-15,20,PHI,NBA,4,75,71,2311,302,653,302,653,0,0,140,230,185,426,611,128,133,142,146,208,744,0.462,0.462,,0.462,0.609,0.493
1173,Steve Novak,2012-13,29,NYK,NBA,4,81,1,1641,178,430,29,79,149,351,30,33,17,135,152,35,28,8,12,97,535,0.414,0.367,0.425,0.587,0.909,0.602
1174,Victor Oladipo,2016-17,24,OKC,NBA,4,67,67,2222,412,932,285,580,127,352,116,154,39,252,291,176,78,21,119,155,1067,0.442,0.491,0.361,0.51,0.753,0.534
1175,Jabari Parker,2016-17,21,MIL,NBA,4,51,50,1728,399,814,334,636,65,178,162,218,79,235,314,142,50,22,93,111,1025,0.49,0.525,0.365,0.53,0.743,0.563
1176,Miles Plumlee,2013-14,25,PHO,NBA,4,80,79,1964,286,553,286,553,0,0,74,132,198,428,626,43,50,90,111,185,646,0.517,0.517,,0.517,0.561,0.529
1177,Luke Ridnour,2010-11,29,MIN,NBA,4,71,66,2159,319,681,238,497,81,184,121,137,37,162,199,384,89,10,158,146,840,0.468,0.479,0.44,0.528,0.883,0.567
1178,Thabo Sefolosha,2009-10,25,OKC,NBA,4,82,82,2348,194,441,153,310,41,131,60,89,76,311,387,145,97,46,90,154,489,0.44,0.494,0.313,0.486,0.674,0.509
1179,Greg Smith,2012-13,22,HOU,NBA,4,70,10,1110,170,274,170,273,0,1,81,130,111,210,321,25,18,40,41,175,421,0.62,0.623,0,0.62,0.623,0.636
1180,Marreese Speights,2014-15,27,GSW,NBA,4,76,9,1207,318,646,313,628,5,18,150,178,109,216,325,72,20,34,82,189,791,0.492,0.498,0.278,0.496,0.843,0.546
1181,Tiago Splitter,2014-15,30,SAS,NBA,4,52,35,1030,169,303,169,303,0,0,90,120,91,161,252,78,35,37,60,103,428,0.558,0.558,,0.558,0.75,0.601
1182,Rodney Stuckey,2014-15,28,IND,NBA,4,71,36,1874,332,754,277,613,55,141,177,216,36,212,248,219,56,10,118,131,896,0.44,0.452,0.39,0.477,0.819,0.528
1183,Jared Sullinger,2014-15,22,BOS,NBA,4,58,49,1566,311,708,259,524,52,184,96,129,147,294,441,134,44,42,78,153,770,0.439,0.494,0.283,0.476,0.744,0.503
1184,Jason Terry,2012-13,35,BOS,NBA,4,79,24,2124,281,648,158,317,123,331,114,131,19,140,159,198,66,11,102,110,799,0.434,0.498,0.372,0.529,0.87,0.566
1185,Jason Thompson,2009-10,23,SAC,NBA,4,75,58,2357,370,784,369,774,1,10,198,277,224,413,637,124,41,73,139,279,939,0.472,0.477,0.1,0.473,0.715,0.518
1186,Marcus Thornton,2009-10,22,NOH,NBA,4,73,17,1872,398,883,281,570,117,313,144,177,72,139,211,114,58,11,76,127,1057,0.451,0.493,0.374,0.517,0.814,0.55
1187,Evan Turner,2015-16,27,BOS,NBA,4,81,12,2271,343,753,323,670,20,83,148,179,50,347,397,359,80,28,169,139,854,0.456,0.482,0.241,0.469,0.827,0.513
1188,Nikola Vu_evi_,2016-17,26,ORL,NBA,4,75,55,2163,483,1031,460,956,23,75,107,160,176,603,779,208,76,74,117,180,1096,0.468,0.481,0.307,0.48,0.669,0.498
1189,Hakim Warrick,2009-10,27,TOT,NBA,4,76,6,1557,265,550,264,543,1,7,202,274,127,187,314,52,24,18,80,126,733,0.482,0.486,0.143,0.483,0.737,0.547
1190,C.J. Watson,2014-15,30,IND,NBA,4,57,21,1422,181,417,111,242,70,175,138,167,18,145,163,208,57,9,100,107,570,0.434,0.459,0.4,0.518,0.826,0.581
1191,Marvin Williams,2010-11,24,ATL,NBA,4,65,52,1865,246,537,209,427,37,110,147,174,68,245,313,88,34,23,62,104,676,0.458,0.489,0.336,0.493,0.845,0.551
1192,Ryan Anderson,2015-16,27,NOP,NBA,3.9,66,7,2008,397,929,266,571,131,358,199,228,131,265,396,73,38,25,90,109,1124,0.427,0.466,0.366,0.498,0.873,0.546
1193,Aron Baynes,2014-15,28,SAS,NBA,3.9,70,17,1122,185,327,184,323,1,4,90,104,109,209,318,35,16,22,65,162,461,0.566,0.57,0.25,0.567,0.865,0.618
1194,Corey Brewer,2012-13,26,DEN,NBA,3.9,82,2,2003,375,883,284,576,91,307,149,216,55,180,235,124,118,23,102,154,990,0.425,0.493,0.296,0.476,0.69,0.506
1195,Ronnie Brewer,2011-12,26,CHI,NBA,3.9,66,43,1635,190,445,171,376,19,69,56,100,72,159,231,137,72,21,59,64,455,0.427,0.455,0.275,0.448,0.56,0.465
1196,Willie Cauley-Stein,2017-18,24,SAC,NBA,3.9,73,58,2044,388,773,385,761,3,12,153,247,131,379,510,172,77,67,109,185,932,0.502,0.506,0.25,0.504,0.619,0.529
1197,Wilson Chandler,2010-11,23,TOT,NBA,3.9,72,49,2401,429,953,317,633,112,320,130,161,75,333,408,120,48,94,104,199,1100,0.45,0.501,0.35,0.509,0.807,0.537
1198,Darren Collison,2016-17,29,SAC,NBA,3.9,68,64,2063,340,714,267,539,73,175,147,171,23,129,152,312,67,9,114,119,900,0.476,0.495,0.417,0.527,0.86,0.57
1199,Pat Connaughton,2018-19,26,MIL,NBA,3.9,61,2,1261,163,350,97,150,66,200,29,40,61,197,258,122,33,25,33,81,421,0.466,0.647,0.33,0.56,0.725,0.573
1200,Jae Crowder,2014-15,24,TOT,NBA,3.9,82,17,1647,229,545,168,337,61,208,109,141,72,221,293,94,72,25,49,137,628,0.42,0.499,0.293,0.476,0.773,0.517
