,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2355,DeShawn Stevenson,2010-11,29,DAL,NBA,1.8,72,54,1158,128,330,34,81,94,249,33,43,20,86,106,77,21,5,44,71,383,0.388,0.42,0.378,0.53,0.767,0.549
2356,Tyrus Thomas,2010-11,24,CHA,NBA,1.8,41,2,861,156,331,156,328,0,3,107,136,65,159,224,29,30,66,65,113,419,0.471,0.476,0,0.471,0.787,0.536
2357,Noah Vonleh,2016-17,21,POR,NBA,1.8,74,41,1265,130,270,123,250,7,20,60,94,131,256,387,31,30,27,64,154,327,0.481,0.492,0.35,0.494,0.638,0.525
2358,Nikola Vu_evi_,2011-12,21,PHI,NBA,1.8,51,15,812,131,291,128,283,3,8,18,34,88,158,246,31,20,34,33,111,283,0.45,0.452,0.375,0.455,0.529,0.462
2359,Martell Webster,2010-11,24,MIN,NBA,1.8,46,1,1094,152,340,97,208,55,132,94,122,36,111,147,53,28,9,58,101,453,0.447,0.466,0.417,0.528,0.77,0.575
2360,D.J. White,2010-11,24,TOT,NBA,1.8,47,0,685,111,219,111,217,0,2,46,64,43,115,158,19,12,20,14,77,268,0.507,0.512,0,0.507,0.719,0.542
2361,Derrick Williams,2011-12,20,MIN,NBA,1.8,66,15,1418,205,498,168,360,37,138,136,195,77,234,311,38,30,31,77,95,583,0.412,0.467,0.268,0.449,0.697,0.499
2362,Mo Williams,2012-13,30,UTA,NBA,1.8,46,46,1418,229,533,170,379,59,154,75,85,24,86,110,285,46,9,125,105,592,0.43,0.449,0.383,0.485,0.882,0.519
2363,Jeff Withey,2013-14,23,NOP,NBA,1.8,58,4,684,69,129,69,128,0,1,52,73,49,101,150,26,15,50,20,73,190,0.535,0.539,0,0.535,0.712,0.59
2364,Jeff Withey,2016-17,26,UTA,NBA,1.8,51,1,432,55,103,55,102,0,1,36,48,52,69,121,7,16,32,14,52,146,0.534,0.539,0,0.534,0.75,0.588
2365,Quincy Acy,2014-15,24,NYK,NBA,1.7,68,22,1287,152,331,134,271,18,60,76,97,79,222,301,68,27,22,60,147,398,0.459,0.494,0.3,0.486,0.784,0.533
2366,Lavoy Allen,2016-17,27,IND,NBA,1.7,61,5,871,77,168,77,167,0,1,23,33,105,114,219,57,18,24,29,78,177,0.458,0.461,0,0.458,0.697,0.485
2367,Alan Anderson,2013-14,31,BRK,NBA,1.7,78,26,1773,194,485,110,237,84,248,92,118,40,135,175,81,48,11,62,147,564,0.4,0.464,0.339,0.487,0.78,0.525
2368,Carlos Arroyo,2010-11,31,TOT,NBA,1.7,64,43,1185,120,273,89,204,31,69,39,47,20,83,103,125,21,1,60,71,310,0.44,0.436,0.449,0.496,0.83,0.528
2369,Darrell Arthur,2012-13,24,MEM,NBA,1.7,59,3,970,162,359,157,341,5,18,33,46,68,101,169,33,24,33,43,126,362,0.451,0.46,0.278,0.458,0.717,0.477
2370,Ömer A_ık,2015-16,29,NOP,NBA,1.7,68,64,1178,104,195,104,195,0,0,61,112,120,294,414,26,21,23,60,124,269,0.533,0.533,,0.533,0.545,0.551
2371,Mohamed Bamba,2018-19,20,ORL,NBA,1.7,47,1,766,117,243,96,173,21,70,37,63,64,169,233,39,13,64,43,102,292,0.481,0.555,0.3,0.525,0.587,0.539
2372,Leandro Barbosa,2011-12,29,TOT,NBA,1.7,64,0,1382,271,637,206,467,65,170,101,124,33,95,128,96,56,7,94,135,708,0.425,0.441,0.382,0.476,0.815,0.512
2373,Michael Beasley,2010-11,22,MIN,NBA,1.7,73,73,2361,561,1246,501,1082,60,164,219,291,118,291,409,158,54,52,195,222,1401,0.45,0.463,0.366,0.474,0.753,0.51
2374,Raja Bell,2010-11,34,UTA,NBA,1.7,68,63,2097,191,467,123,274,68,193,91,102,31,145,176,118,56,14,63,169,541,0.409,0.449,0.352,0.482,0.892,0.528
2375,Chauncey Billups,2011-12,35,LAC,NBA,1.7,20,20,607,83,228,35,103,48,125,85,95,4,46,50,80,9,3,38,40,299,0.364,0.34,0.384,0.469,0.895,0.554
2376,Andrew Bogut,2012-13,28,GSW,NBA,1.7,32,32,786,83,184,82,183,1,1,19,38,68,177,245,67,20,55,35,85,186,0.451,0.448,1,0.454,0.5,0.463
2377,Jon Brockman,2009-10,22,SAC,NBA,1.7,52,4,654,55,103,55,103,0,0,37,62,105,108,213,22,15,5,23,115,147,0.534,0.534,,0.534,0.597,0.564
2378,Alec Burks,2014-15,23,UTA,NBA,1.7,27,27,899,121,300,95,232,26,68,106,129,19,95,114,82,17,5,52,64,374,0.403,0.409,0.382,0.447,0.822,0.524
2379,Will Bynum,2012-13,30,DET,NBA,1.7,65,0,1219,253,540,229,464,24,76,106,131,28,69,97,231,45,5,125,128,636,0.469,0.494,0.316,0.491,0.809,0.532
2380,Brian Cardinal,2010-11,33,DAL,NBA,1.7,56,4,618,43,100,1,13,42,87,17,18,10,49,59,40,24,7,17,82,145,0.43,0.077,0.483,0.64,0.944,0.672
2381,Ed Davis,2016-17,27,POR,NBA,1.7,46,12,789,75,142,75,142,0,0,50,81,96,148,244,26,15,22,37,137,200,0.528,0.528,,0.528,0.617,0.563
2382,Glen Davis,2011-12,26,ORL,NBA,1.7,61,13,1427,225,534,223,520,2,14,114,167,107,224,331,47,43,19,75,106,566,0.421,0.429,0.143,0.423,0.683,0.466
2383,Dewayne Dedmon,2014-15,25,ORL,NBA,1.7,59,15,845,91,162,91,161,0,1,34,64,118,177,295,9,16,50,51,141,216,0.562,0.565,0,0.562,0.531,0.568
2384,Maurice Evans,2010-11,32,TOT,NBA,1.7,73,24,1549,177,424,122,257,55,167,52,58,52,104,156,45,34,14,33,129,461,0.417,0.475,0.329,0.482,0.897,0.513
2385,Festus Ezeli,2014-15,25,GSW,NBA,1.7,46,7,504,76,139,76,139,0,0,49,78,60,95,155,9,7,42,32,77,201,0.547,0.547,,0.547,0.628,0.58
2386,Cristiano Felício,2017-18,25,CHI,NBA,1.7,55,16,977,127,215,127,213,0,2,54,81,83,150,233,55,16,11,54,104,308,0.591,0.596,0,0.591,0.667,0.614
2387,Raymond Felton,2011-12,27,POR,NBA,1.7,60,56,1906,261,642,199,439,62,203,100,124,27,122,149,390,78,10,170,122,684,0.407,0.453,0.305,0.455,0.806,0.491
2388,Randy Foye,2010-11,27,LAC,NBA,1.7,63,24,1551,206,531,135,314,71,217,133,149,13,90,103,170,47,21,95,122,616,0.388,0.43,0.327,0.455,0.893,0.516
2389,Drew Gooden,2014-15,33,WAS,NBA,1.7,51,7,864,110,276,87,217,23,59,34,44,72,151,223,49,21,9,28,91,277,0.399,0.401,0.39,0.44,0.773,0.469
2390,Ben Gordon,2010-11,27,DET,NBA,1.7,82,27,2131,339,770,232,504,107,266,136,160,41,154,195,171,48,16,141,178,921,0.44,0.46,0.402,0.51,0.85,0.548
2391,Ben Gordon,2011-12,28,DET,NBA,1.7,52,21,1398,234,530,171,383,63,147,117,136,14,107,121,127,34,11,115,114,648,0.442,0.446,0.429,0.501,0.86,0.549
2392,Jerian Grant,2018-19,26,ORL,NBA,1.7,60,1,939,92,220,52,110,40,110,26,40,19,79,98,156,44,6,51,78,250,0.418,0.473,0.364,0.509,0.65,0.526
2393,Gerald Green,2015-16,30,MIA,NBA,1.7,69,14,1557,230,587,146,327,84,260,72,92,25,138,163,56,38,19,46,123,616,0.392,0.446,0.323,0.463,0.783,0.491
2394,Andrew Harrison,2017-18,23,MEM,NBA,1.7,56,46,1326,181,429,134,287,47,142,124,159,23,108,131,177,38,26,81,138,533,0.422,0.467,0.331,0.477,0.78,0.534
2395,Spencer Hawes,2016-17,28,TOT,NBA,1.7,54,1,797,134,277,109,196,25,81,44,52,38,153,191,81,15,30,49,77,337,0.484,0.556,0.309,0.529,0.846,0.562
2396,J.J. Hickson,2011-12,23,TOT,NBA,1.7,54,19,1244,183,392,183,390,0,2,86,134,133,202,335,45,30,35,70,85,452,0.467,0.469,0,0.467,0.642,0.501
2397,Justin Holiday,2017-18,28,CHI,NBA,1.7,72,72,2265,290,782,129,333,161,449,135,164,31,260,291,153,80,31,93,134,876,0.371,0.387,0.359,0.474,0.823,0.513
2398,Ryan Hollins,2012-13,28,LAC,NBA,1.7,60,0,663,70,114,70,114,0,0,66,88,50,89,139,11,6,34,44,133,206,0.614,0.614,,0.614,0.75,0.674
2399,Jared Jeffries,2011-12,30,NYK,NBA,1.7,39,4,729,59,144,56,128,3,16,49,72,69,83,152,26,29,25,29,89,170,0.41,0.438,0.188,0.42,0.681,0.484
2400,John Jenkins,2012-13,21,ATL,NBA,1.7,61,2,902,131,294,78,156,53,138,59,70,17,77,94,56,12,10,40,37,374,0.446,0.5,0.384,0.536,0.843,0.576
