,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
3923,Robert Covington,2013-14,23,HOU,NBA,0.1,7,0,34,6,14,2,3,4,11,0,0,2,3,5,0,2,0,1,3,16,0.429,0.667,0.364,0.571,,0.571
3924,Allen Crabbe,2013-14,21,POR,NBA,0.1,15,0,100,12,33,6,19,6,14,3,4,1,8,9,6,2,1,3,10,33,0.364,0.316,0.429,0.455,0.75,0.475
3925,Jared Cunningham,2015-16,24,TOT,NBA,0.1,44,3,410,36,105,24,66,12,39,36,55,3,35,38,20,14,2,21,41,120,0.343,0.364,0.308,0.4,0.655,0.464
3926,Jared Cunningham,2013-14,22,TOT,NBA,0.1,13,0,80,6,21,5,14,1,7,13,16,1,5,6,8,3,0,2,16,26,0.286,0.357,0.143,0.31,0.813,0.464
3927,Erick Dampier,2011-12,36,ATL,NBA,0.1,15,0,83,1,8,1,8,0,0,0,0,10,15,25,4,1,4,3,9,2,0.125,0.125,,0.125,,0.125
3928,Marquis Daniels,2011-12,31,BOS,NBA,0.1,38,0,484,52,143,52,133,0,10,17,23,16,50,66,47,21,9,28,36,121,0.364,0.391,0,0.364,0.739,0.395
3929,Brandon Davies,2013-14,22,PHI,NBA,0.1,51,0,575,54,128,52,118,2,10,34,53,38,71,109,28,24,8,35,92,144,0.422,0.441,0.2,0.43,0.642,0.476
3930,Ricky Davis,2009-10,30,LAC,NBA,0.1,36,2,499,62,143,46,101,16,42,18,31,10,47,57,39,11,3,29,39,158,0.434,0.455,0.381,0.49,0.581,0.504
3931,Eric Dawson,2011-12,27,SAS,NBA,0.1,4,0,39,7,12,7,12,0,0,1,2,5,5,10,0,1,2,3,6,15,0.583,0.583,,0.583,0.5,0.582
3932,Austin Daye,2013-14,25,TOT,NBA,0.1,22,1,148,24,68,12,31,12,37,6,10,5,22,27,8,4,4,5,18,66,0.353,0.387,0.324,0.441,0.6,0.456
3933,Malcolm Delaney,2016-17,27,ATL,NBA,0.1,73,2,1248,145,388,119,278,26,110,75,93,10,113,123,193,39,1,95,112,391,0.374,0.428,0.236,0.407,0.806,0.456
3934,Spencer Dinwiddie,2015-16,22,DET,NBA,0.1,12,0,159,19,54,18,44,1,10,19,33,4,13,17,22,3,0,7,20,58,0.352,0.409,0.1,0.361,0.576,0.423
3935,Spencer Dinwiddie,2014-15,21,DET,NBA,0.1,34,1,455,51,169,39,104,12,65,31,34,4,44,48,104,19,6,33,53,145,0.302,0.375,0.185,0.337,0.912,0.394
3936,Joey Dorsey,2009-10,26,TOT,NBA,0.1,15,0,106,9,20,9,20,0,0,5,12,16,27,43,2,3,2,6,21,23,0.45,0.45,,0.45,0.417,0.455
3937,Chris Douglas-Roberts,2012-13,26,DAL,NBA,0.1,6,0,63,5,14,5,10,0,4,7,10,0,5,5,4,2,0,1,4,17,0.357,0.5,0,0.357,0.7,0.462
3938,PJ Dozier,2018-19,22,BOS,NBA,0.1,6,0,51,8,21,6,13,2,8,1,2,6,11,17,5,2,0,0,2,19,0.381,0.462,0.25,0.429,0.5,0.434
3939,Kris Dunn,2016-17,22,MIN,NBA,0.1,78,7,1333,118,313,97,240,21,73,36,59,24,142,166,188,78,36,89,178,293,0.377,0.404,0.288,0.411,0.61,0.432
3940,Trevon Duval,2018-19,20,MIL,NBA,0.1,3,0,6,2,3,1,2,1,1,0,0,0,1,1,2,0,0,0,0,5,0.667,0.5,1,0.833,,0.833
3941,Jerome Dyson,2011-12,24,NOH,NBA,0.1,9,1,180,19,48,18,40,1,8,28,36,2,17,19,18,11,2,20,19,67,0.396,0.45,0.125,0.406,0.778,0.525
3942,Jarell Eddie,2016-17,25,PHO,NBA,0.1,5,0,62,6,19,2,3,4,16,8,9,1,6,7,0,1,0,1,1,24,0.316,0.667,0.25,0.421,0.889,0.523
3943,Jarell Eddie,2015-16,24,WAS,NBA,0.1,26,0,147,20,65,5,18,15,47,8,8,2,21,23,5,5,1,1,5,63,0.308,0.278,0.319,0.423,1,0.46
3944,Henry Ellenson,2017-18,21,DET,NBA,0.1,38,0,329,53,146,33,86,20,60,25,29,10,71,81,20,5,0,18,22,151,0.363,0.384,0.333,0.432,0.862,0.476
3945,Andre Emmett,2011-12,29,NJN,NBA,0.1,6,0,45,4,7,4,6,0,1,5,8,2,4,6,1,2,1,2,2,13,0.571,0.667,0,0.571,0.625,0.618
3946,Kay Felder,2016-17,21,CLE,NBA,0.1,42,0,386,62,158,55,136,7,22,35,49,3,38,41,58,18,7,30,38,166,0.392,0.404,0.318,0.415,0.714,0.462
3947,Kyrylo Fesenko,2011-12,25,IND,NBA,0.1,3,0,17,2,5,2,5,0,0,4,6,2,7,9,1,2,0,0,2,8,0.4,0.4,,0.4,0.667,0.524
3948,Dorian Finney-Smith,2017-18,24,DAL,NBA,0.1,21,13,448,46,121,26,54,20,67,11,15,22,53,75,26,10,4,21,43,123,0.38,0.481,0.299,0.463,0.733,0.482
3949,Jonny Flynn,2011-12,22,TOT,NBA,0.1,29,1,416,46,131,36,97,10,34,29,39,8,31,39,96,6,2,36,23,131,0.351,0.371,0.294,0.389,0.744,0.442
3950,Jonny Flynn,2009-10,20,MIN,NBA,0.1,81,81,2339,397,952,320,737,77,215,223,270,24,167,191,356,82,2,233,98,1094,0.417,0.434,0.358,0.457,0.826,0.511
3951,Bryn Forbes,2016-17,23,SAS,NBA,0.1,36,0,285,36,99,19,46,17,53,5,6,2,21,23,23,1,0,11,20,94,0.364,0.413,0.321,0.449,0.833,0.462
3952,Channing Frye,2018-19,35,CLE,NBA,0.1,36,6,341,43,117,11,38,32,79,11,14,4,48,52,20,6,5,13,44,129,0.368,0.289,0.405,0.504,0.786,0.524
3953,Dan Gadzuric,2010-11,32,TOT,NBA,0.1,42,9,463,54,129,54,128,0,1,10,27,71,64,135,14,13,29,29,91,118,0.419,0.422,0,0.419,0.37,0.419
3954,Marcus Georges-Hunt,2016-17,22,ORL,NBA,0.1,5,0,48,2,7,1,5,1,2,9,10,1,8,9,3,1,0,2,5,14,0.286,0.2,0.5,0.357,0.9,0.614
3955,J.R. Giddens,2009-10,24,TOT,NBA,0.1,32,1,239,28,60,28,50,0,10,13,23,16,35,51,13,9,2,17,29,69,0.467,0.56,0,0.467,0.565,0.492
3956,Archie Goodwin,2015-16,21,PHO,NBA,0.1,57,13,1114,176,422,153,323,23,99,130,193,27,115,142,118,27,13,100,84,505,0.417,0.474,0.232,0.444,0.674,0.498
3957,Andrew Goudelock,2011-12,23,LAL,NBA,0.1,40,0,419,68,174,40,99,28,75,11,12,5,26,31,20,4,0,21,32,175,0.391,0.404,0.373,0.471,0.917,0.488
3958,Aaron Gray,2013-14,29,TOT,NBA,0.1,37,6,355,27,61,27,60,0,1,11,20,42,69,111,22,10,8,31,64,65,0.443,0.45,0,0.443,0.55,0.466
3959,Danny Green,2010-11,23,SAS,NBA,0.1,8,0,92,17,35,10,16,7,19,0,0,3,12,15,2,2,1,5,7,41,0.486,0.625,0.368,0.586,,0.586
3960,Erick Green,2015-16,24,TOT,NBA,0.1,9,0,42,5,13,4,8,1,5,2,2,3,3,6,3,1,0,0,4,13,0.385,0.5,0.2,0.423,1,0.468
3961,Hamed Haddadi,2012-13,27,TOT,NBA,0.1,30,0,322,35,82,35,82,0,0,14,27,43,68,111,12,6,27,31,60,84,0.427,0.427,,0.427,0.519,0.447
3962,Marcus Haislip,2009-10,29,SAS,NBA,0.1,10,0,44,10,21,7,16,3,5,2,5,4,6,10,0,0,2,3,5,25,0.476,0.438,0.6,0.548,0.4,0.539
3963,Daniel Hamilton,2017-18,22,OKC,NBA,0.1,6,0,28,5,11,3,6,2,5,0,0,0,5,5,8,1,0,2,2,12,0.455,0.5,0.4,0.545,,0.545
3964,Jordan Hamilton,2014-15,24,LAC,NBA,0.1,14,2,122,14,35,4,14,10,21,0,0,2,14,16,7,2,0,4,14,38,0.4,0.286,0.476,0.543,,0.543
3965,Justin Hamilton,2013-14,23,TOT,NBA,0.1,8,0,72,9,20,6,11,3,9,5,5,4,3,7,0,5,0,4,8,26,0.45,0.545,0.333,0.525,1,0.586
3966,Terrel Harris,2011-12,24,MIA,NBA,0.1,22,1,318,29,83,21,44,8,39,14,21,18,33,51,26,9,2,25,34,80,0.349,0.477,0.205,0.398,0.667,0.434
3967,Lazar Hayward,2012-13,26,MIN,NBA,0.1,4,0,31,2,10,2,6,0,4,6,6,0,4,4,3,2,0,0,3,10,0.2,0.333,0,0.2,1,0.396
3968,Brendan Haywood,2012-13,33,CHA,NBA,0.1,61,17,1162,93,216,93,215,0,1,30,66,125,165,290,29,16,49,50,125,216,0.431,0.433,0,0.431,0.455,0.441
3969,Myke Henry,2017-18,25,MEM,NBA,0.1,20,0,378,41,109,22,51,19,58,6,10,10,28,38,22,31,6,19,28,107,0.376,0.431,0.328,0.463,0.6,0.472
3970,Isaiah Hicks,2018-19,24,NYK,NBA,0.1,3,0,32,4,8,4,8,0,0,4,5,2,5,7,2,1,3,1,5,12,0.5,0.5,,0.5,0.8,0.588
3971,Lester Hudson,2011-12,27,TOT,NBA,0.1,16,0,334,62,162,46,98,16,64,34,41,7,39,46,36,14,3,32,26,174,0.383,0.469,0.25,0.432,0.829,0.483
3972,Lester Hudson,2009-10,25,TOT,NBA,0.1,25,0,131,21,53,16,37,5,16,11,13,7,11,18,13,8,3,14,12,58,0.396,0.432,0.313,0.443,0.846,0.494
3973,R.J. Hunter,2018-19,25,BOS,NBA,0.1,1,0,26,6,13,2,3,4,10,1,2,1,2,3,3,1,0,0,3,17,0.462,0.667,0.4,0.615,0.5,0.612
3974,Steven Hunter,2009-10,28,MEM,NBA,0.1,21,0,158,17,43,17,43,0,0,19,36,18,24,42,0,1,10,9,10,53,0.395,0.395,,0.395,0.528,0.45
3975,Demetrius Jackson,2016-17,22,BOS,NBA,0.1,5,0,17,3,4,2,3,1,1,3,6,2,2,4,3,0,0,0,0,10,0.75,0.667,1,0.875,0.5,0.753
3976,Reggie Jackson,2011-12,21,OKC,NBA,0.1,45,0,501,51,159,38,97,13,62,25,29,14,39,53,71,25,1,36,31,140,0.321,0.392,0.21,0.362,0.862,0.408
3977,Bernard James,2013-14,28,DAL,NBA,0.1,30,0,146,11,23,11,22,0,1,6,11,15,27,42,3,3,8,10,24,28,0.478,0.5,0,0.478,0.545,0.503
3978,Damion James,2010-11,23,NJN,NBA,0.1,25,9,403,46,103,46,100,0,3,18,28,17,68,85,20,16,12,25,36,110,0.447,0.46,0,0.447,0.643,0.477
3979,Antawn Jamison,2013-14,37,LAC,NBA,0.1,22,0,248,29,92,21,51,8,41,18,25,9,46,55,7,9,3,7,29,84,0.315,0.412,0.195,0.359,0.72,0.408
3980,Othyus Jeffers,2013-14,28,TOT,NBA,0.1,6,1,47,3,6,3,4,0,2,3,4,1,8,9,1,0,0,1,3,9,0.5,0.75,0,0.5,0.75,0.58
3981,Othyus Jeffers,2009-10,24,UTA,NBA,0.1,14,0,73,12,29,12,29,0,0,13,19,8,11,19,1,4,0,6,10,37,0.414,0.414,,0.414,0.684,0.495
3982,Cory Jefferson,2015-16,25,PHO,NBA,0.1,8,0,50,9,22,9,21,0,1,4,6,6,10,16,0,0,1,0,8,22,0.409,0.429,0,0.409,0.667,0.446
3983,Richard Jefferson,2017-18,37,DEN,NBA,0.1,20,0,163,12,27,10,20,2,7,4,7,2,15,17,15,2,1,5,11,30,0.444,0.5,0.286,0.481,0.571,0.499
3984,Brandon Jennings,2017-18,28,MIL,NBA,0.1,14,0,205,27,72,18,39,9,33,10,10,5,26,31,44,6,4,18,11,73,0.375,0.462,0.273,0.438,1,0.478
3985,Armon Johnson,2011-12,22,TOT,NBA,0.1,9,0,124,20,43,19,40,1,3,6,6,1,12,13,11,5,0,6,9,47,0.465,0.475,0.333,0.477,1,0.515
3986,B.J. Johnson,2018-19,23,TOT,NBA,0.1,7,0,49,9,18,6,11,3,7,2,2,2,6,8,0,2,0,2,4,23,0.5,0.545,0.429,0.583,1,0.609
3987,Omari Johnson,2017-18,28,MEM,NBA,0.1,4,0,75,9,21,5,9,4,12,0,0,4,7,11,7,2,0,3,6,22,0.429,0.556,0.333,0.524,,0.524
3988,Orlando Johnson,2013-14,24,TOT,NBA,0.1,45,0,392,36,113,27,66,9,47,19,26,9,46,55,20,6,2,15,26,100,0.319,0.409,0.191,0.358,0.731,0.402
3989,Trey Johnson,2011-12,27,NOH,NBA,0.1,11,0,61,8,14,8,14,0,0,5,5,3,9,12,4,1,0,5,10,21,0.571,0.571,,0.571,1,0.648
3990,Dahntay Jones,2015-16,35,CLE,NBA,0.1,1,0,42,6,14,5,12,1,2,0,0,1,4,5,2,1,2,0,6,13,0.429,0.417,0.5,0.464,,0.464
3991,Damian Jones,2017-18,22,GSW,NBA,0.1,15,0,89,11,22,11,22,0,0,3,5,5,9,14,2,1,3,4,14,25,0.5,0.5,,0.5,0.6,0.517
3992,DeQuan Jones,2012-13,22,ORL,NBA,0.1,63,17,803,95,218,86,183,9,35,34,51,17,88,105,16,19,22,30,55,233,0.436,0.47,0.257,0.456,0.667,0.485
3993,Jalen Jones,2017-18,24,TOT,NBA,0.1,16,0,181,26,68,16,42,10,26,12,19,13,25,38,4,5,1,7,22,74,0.382,0.381,0.385,0.456,0.632,0.485
3994,Chris Kaman,2015-16,33,POR,NBA,0.1,16,2,112,20,43,19,39,1,4,3,3,7,17,24,11,1,1,8,15,44,0.465,0.487,0.25,0.477,1,0.496
3995,Jason Kapono,2011-12,30,LAL,NBA,0.1,27,0,269,21,55,13,28,8,27,4,4,2,12,14,11,3,0,6,21,54,0.382,0.464,0.296,0.455,1,0.476
3996,Ryan Kelly,2016-17,25,ATL,NBA,0.1,16,0,110,8,28,4,18,4,10,5,6,1,17,18,8,4,5,4,5,25,0.286,0.222,0.4,0.357,0.833,0.408
3997,Ryan Kelly,2015-16,24,LAL,NBA,0.1,36,0,470,55,149,50,112,5,37,37,54,21,100,121,20,13,10,18,39,152,0.369,0.446,0.135,0.386,0.685,0.44
3998,Sean Kilpatrick,2017-18,28,TOT,NBA,0.1,52,1,640,110,294,64,150,46,144,64,72,5,82,87,46,13,5,38,33,330,0.374,0.427,0.319,0.452,0.889,0.507
3999,Sean Kilpatrick,2014-15,25,MIN,NBA,0.1,4,0,72,7,20,3,7,4,13,4,4,1,5,6,4,3,0,2,3,22,0.35,0.429,0.308,0.45,1,0.506
4000,Linas Kleiza,2012-13,28,TOR,NBA,0.1,20,3,376,48,144,28,78,20,66,32,38,10,42,52,16,4,2,14,45,148,0.333,0.359,0.303,0.403,0.842,0.46
