,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1513,Al Harrington,2011-12,31,DEN,NBA,3.2,64,1,1761,345,773,244,470,101,303,119,176,72,318,390,88,58,12,112,181,910,0.446,0.519,0.333,0.512,0.676,0.535
1514,Udonis Haslem,2012-13,32,MIA,NBA,3.2,75,59,1414,129,251,129,251,0,0,32,45,97,307,404,38,30,15,45,173,290,0.514,0.514,,0.514,0.711,0.535
1515,Nenê Hilário,2013-14,31,WAS,NBA,3.2,53,37,1560,299,594,298,589,1,5,155,266,65,229,294,153,64,47,117,164,754,0.503,0.506,0.2,0.504,0.583,0.53
1516,George Hill,2017-18,31,TOT,NBA,3.2,67,60,1812,236,513,151,308,85,205,110,140,42,139,181,186,61,27,88,128,667,0.46,0.49,0.415,0.543,0.786,0.58
1517,Andre Iguodala,2017-18,34,GSW,NBA,3.2,64,7,1622,148,320,115,203,33,117,55,87,50,196,246,210,54,38,67,99,384,0.463,0.567,0.282,0.514,0.632,0.536
1518,Ty Lawson,2016-17,29,SAC,NBA,3.2,69,24,1732,237,522,203,404,34,118,173,217,44,135,179,334,74,6,129,119,681,0.454,0.502,0.288,0.487,0.797,0.551
1519,Courtney Lee,2011-12,26,HOU,NBA,3.2,58,26,1757,251,580,164,363,87,217,71,86,26,133,159,88,68,22,64,106,660,0.433,0.452,0.401,0.508,0.826,0.534
1520,David Lee,2014-15,31,GSW,NBA,3.2,49,4,904,160,313,160,311,0,2,68,104,81,176,257,85,31,26,49,83,388,0.511,0.514,0,0.511,0.654,0.541
1521,Alex Len,2018-19,25,ATL,NBA,3.2,77,31,1544,320,648,246,444,74,204,140,216,158,266,424,86,27,69,97,200,854,0.494,0.554,0.363,0.551,0.648,0.575
1522,Robin Lopez,2009-10,21,PHO,NBA,3.2,51,31,986,171,291,171,291,0,0,88,125,104,144,248,7,10,53,41,117,430,0.588,0.588,,0.588,0.704,0.621
1523,Antonio McDyess,2009-10,35,SAS,NBA,3.2,77,50,1617,205,428,205,426,0,2,36,57,149,306,455,83,43,32,79,147,446,0.479,0.481,0,0.479,0.632,0.492
1524,Marcus Morris,2017-18,28,BOS,NBA,3.2,54,21,1447,262,611,176,377,86,234,124,154,43,246,289,72,35,12,65,100,734,0.429,0.467,0.368,0.499,0.805,0.541
1525,Dejounte Murray,2017-18,21,SAS,NBA,3.2,81,48,1743,270,609,261,575,9,34,105,148,110,349,459,231,97,31,134,151,654,0.443,0.454,0.265,0.451,0.709,0.485
1526,Shabazz Napier,2017-18,26,POR,NBA,3.2,74,10,1535,223,531,141,313,82,218,116,138,26,144,170,150,81,14,90,84,644,0.42,0.45,0.376,0.497,0.841,0.544
1527,Quincy Pondexter,2012-13,24,MEM,NBA,3.2,59,1,1243,128,299,68,147,60,152,59,75,43,89,132,61,35,6,42,95,375,0.428,0.463,0.395,0.528,0.787,0.565
1528,Otto Porter,2018-19,25,TOT,NBA,3.2,56,43,1683,299,643,195,387,104,256,78,96,54,260,314,120,82,31,65,108,780,0.465,0.504,0.406,0.546,0.813,0.569
1529,Kristaps Porzi__is,2017-18,22,NYK,NBA,3.2,48,48,1553,390,889,300,661,90,228,218,275,62,254,316,57,36,115,93,141,1088,0.439,0.454,0.395,0.489,0.793,0.539
1530,Pablo Prigioni,2012-13,35,NYK,NBA,3.2,78,18,1263,100,220,47,86,53,134,22,25,41,102,143,236,69,2,86,127,275,0.455,0.547,0.396,0.575,0.88,0.595
1531,Tayshaun Prince,2009-10,29,DET,NBA,3.2,49,49,1664,282,580,255,507,27,73,70,98,71,177,248,161,34,22,60,77,661,0.486,0.503,0.37,0.509,0.714,0.53
1532,Zach Randolph,2016-17,35,MEM,NBA,3.2,73,5,1786,433,964,412,870,21,94,141,193,182,416,598,122,38,10,99,136,1028,0.449,0.474,0.223,0.46,0.731,0.49
1533,Rajon Rondo,2012-13,26,BOS,NBA,3.2,38,38,1423,225,465,213,415,12,50,60,93,43,169,212,420,70,9,148,96,522,0.484,0.513,0.24,0.497,0.645,0.516
1534,Terry Rozier,2018-19,24,BOS,NBA,3.2,79,14,1791,258,666,139,329,119,337,73,93,32,275,307,231,68,21,68,101,708,0.387,0.422,0.353,0.477,0.785,0.501
1535,Mike Scott,2015-16,27,ATL,NBA,3.2,75,0,1146,176,376,114,218,62,158,50,63,53,153,206,78,25,17,42,102,464,0.468,0.523,0.392,0.551,0.794,0.575
1536,Marcus Smart,2016-17,22,BOS,NBA,3.2,79,24,2399,269,749,175,417,94,332,203,250,78,227,305,364,125,34,159,192,835,0.359,0.42,0.283,0.422,0.812,0.486
1537,Tony Snell,2018-19,27,MIL,NBA,3.2,74,12,1304,163,361,82,157,81,204,37,42,29,128,157,68,26,18,23,90,444,0.452,0.522,0.397,0.564,0.881,0.585
1538,Kurt Thomas,2010-11,38,CHI,NBA,3.2,52,37,1178,95,186,94,185,1,1,20,32,75,226,301,60,32,42,42,164,211,0.511,0.508,1,0.513,0.625,0.527
1539,Marcus Thornton,2012-13,25,SAC,NBA,3.2,72,8,1726,332,774,191,395,141,379,111,126,50,131,181,91,61,4,68,105,916,0.429,0.484,0.372,0.52,0.881,0.552
1540,Anthony Tolliver,2013-14,28,CHA,NBA,3.2,64,9,1298,129,307,27,60,102,247,33,41,33,135,168,42,19,15,23,82,393,0.42,0.45,0.413,0.586,0.805,0.605
1541,Ronny Turiaf,2010-11,28,NYK,NBA,3.2,64,21,1141,103,163,103,163,0,0,61,98,64,143,207,92,35,73,41,160,267,0.632,0.632,,0.632,0.622,0.648
1542,Ekpe Udoh,2017-18,30,UTA,NBA,3.2,63,3,810,60,120,60,119,0,1,42,56,68,82,150,53,43,74,20,105,162,0.5,0.504,0,0.5,0.75,0.56
1543,Noah Vonleh,2018-19,23,NYK,NBA,3.2,68,57,1722,207,440,161,303,46,137,111,156,113,415,528,129,46,51,88,174,571,0.47,0.531,0.336,0.523,0.712,0.561
1544,C.J. Watson,2013-14,29,IND,NBA,3.2,63,5,1193,146,334,93,189,53,145,69,88,19,82,101,107,60,8,60,66,414,0.437,0.492,0.366,0.516,0.784,0.555
1545,Nick Young,2016-17,31,LAL,NBA,3.2,60,60,1556,272,633,102,212,170,421,77,90,25,113,138,58,37,14,36,137,791,0.43,0.481,0.404,0.564,0.856,0.588
1546,Ivica Zubac,2018-19,21,TOT,NBA,3.2,59,37,1040,212,379,212,379,0,0,101,126,115,247,362,63,14,51,70,137,525,0.559,0.559,,0.559,0.802,0.604
1547,Tony Allen,2016-17,35,MEM,NBA,3.1,71,66,1914,274,595,259,541,15,54,80,130,166,225,391,98,115,29,100,178,643,0.461,0.479,0.278,0.473,0.615,0.493
1548,Al-Farouq Aminu,2012-13,22,NOH,NBA,3.1,76,71,2066,225,474,221,455,4,19,101,137,139,446,585,103,92,51,116,153,555,0.475,0.486,0.211,0.479,0.737,0.519
1549,Al-Farouq Aminu,2013-14,23,NOP,NBA,3.1,80,65,2045,234,494,221,446,13,48,91,137,129,367,496,114,82,38,88,147,572,0.474,0.496,0.271,0.487,0.664,0.516
1550,Ryan Anderson,2009-10,21,ORL,NBA,3.1,63,6,911,169,388,91,177,78,211,71,82,70,132,202,37,25,14,56,81,487,0.436,0.514,0.37,0.536,0.866,0.574
1551,Joel Anthony,2009-10,27,MIA,NBA,3.1,80,16,1322,76,159,76,159,0,0,66,92,123,126,249,12,20,109,45,158,218,0.478,0.478,,0.478,0.717,0.546
1552,Trevor Ariza,2012-13,27,WAS,NBA,3.1,56,15,1471,188,451,112,242,76,209,78,95,44,222,266,113,72,20,84,72,530,0.417,0.463,0.364,0.501,0.821,0.538
1553,D_vis Bert_ns,2017-18,25,SAS,NBA,3.1,77,10,1086,161,366,67,114,94,252,40,49,18,135,153,74,26,28,36,93,456,0.44,0.588,0.373,0.568,0.816,0.588
1554,Tarik Black,2014-15,23,TOT,NBA,3.1,63,39,1196,157,273,157,272,0,1,65,118,142,226,368,42,19,24,48,158,379,0.575,0.577,0,0.575,0.551,0.583
1555,Trevor Booker,2016-17,29,BRK,NBA,3.1,71,43,1754,305,591,280,513,25,78,74,110,143,428,571,138,75,28,127,152,709,0.516,0.546,0.321,0.537,0.673,0.554
1556,Avery Bradley,2016-17,26,BOS,NBA,3.1,55,55,1835,359,775,251,498,108,277,68,93,65,269,334,122,68,11,88,141,894,0.463,0.504,0.39,0.533,0.731,0.548
1557,Corey Brewer,2014-15,28,TOT,NBA,3.1,80,17,2087,343,805,280,570,63,235,168,226,80,217,297,173,114,19,131,173,917,0.426,0.491,0.268,0.465,0.743,0.507
1558,Shannon Brown,2010-11,25,LAL,NBA,3.1,82,0,1568,273,643,199,431,74,212,92,101,35,122,157,96,67,16,75,124,712,0.425,0.462,0.349,0.482,0.911,0.518
1559,Chase Budinger,2009-10,21,HOU,NBA,3.1,74,4,1488,249,565,157,316,92,249,67,87,38,182,220,88,34,11,48,85,657,0.441,0.497,0.369,0.522,0.77,0.545
1560,Reggie Bullock,2018-19,27,TOT,NBA,3.1,63,60,1879,245,594,97,201,148,393,73,85,22,151,173,129,40,12,65,109,711,0.412,0.483,0.377,0.537,0.859,0.563
1561,DeMarre Carroll,2012-13,26,UTA,NBA,3.1,66,12,1111,149,324,129,254,20,70,75,98,87,101,188,61,58,24,34,119,393,0.46,0.508,0.286,0.491,0.765,0.535
1562,DeMarre Carroll,2018-19,32,BRK,NBA,3.1,67,8,1703,227,575,121,265,106,310,184,242,68,281,349,85,31,10,73,114,744,0.395,0.457,0.342,0.487,0.76,0.546
1563,Wilson Chandler,2012-13,25,DEN,NBA,3.1,43,8,1079,210,455,158,329,52,126,88,111,45,173,218,58,45,12,60,119,560,0.462,0.48,0.413,0.519,0.793,0.556
1564,Wilson Chandler,2013-14,26,DEN,NBA,3.1,62,55,1927,307,738,185,387,122,351,110,152,58,236,294,114,46,31,79,193,846,0.416,0.478,0.348,0.499,0.724,0.526
1565,Robert Covington,2016-17,26,PHI,NBA,3.1,67,67,2119,292,732,155,320,137,412,143,174,92,344,436,102,127,69,131,203,864,0.399,0.484,0.333,0.492,0.822,0.534
1566,Sam Dekker,2016-17,22,HOU,NBA,3.1,77,2,1419,203,429,143,242,60,187,38,68,94,190,284,76,38,21,41,83,504,0.473,0.591,0.321,0.543,0.559,0.549
1567,James Ennis,2017-18,27,TOT,NBA,3.1,72,22,1604,182,384,131,231,51,153,97,116,73,151,224,71,47,18,56,134,512,0.474,0.567,0.333,0.54,0.836,0.588
1568,James Ennis,2016-17,26,MEM,NBA,3.1,64,28,1501,146,321,95,184,51,137,86,110,69,190,259,64,46,19,59,165,429,0.455,0.516,0.372,0.534,0.782,0.581
1569,Maurice Evans,2009-10,31,ATL,NBA,3.1,79,5,1317,175,393,118,224,57,169,46,61,59,95,154,48,34,17,20,125,453,0.445,0.527,0.337,0.518,0.754,0.539
1570,Tyreke Evans,2013-14,24,NOP,NBA,3.1,72,22,2028,391,897,370,802,21,95,239,310,76,265,341,363,84,21,175,155,1042,0.436,0.461,0.221,0.448,0.771,0.504
1571,Derek Fisher,2013-14,39,OKC,NBA,3.1,81,0,1428,141,361,53,132,88,229,55,71,12,110,122,117,70,3,49,157,425,0.391,0.402,0.384,0.512,0.775,0.542
1572,Rudy Gay,2017-18,31,SAS,NBA,3.1,57,6,1231,253,537,216,419,37,118,112,145,76,215,291,73,46,38,78,98,655,0.471,0.516,0.314,0.506,0.772,0.545
1573,Jeff Green,2015-16,29,TOT,NBA,3.1,80,41,2253,354,824,287,611,67,213,164,220,74,258,332,138,58,40,93,164,939,0.43,0.47,0.315,0.47,0.745,0.51
1574,Tim Hardaway,2013-14,21,NYK,NBA,3.1,81,1,1875,294,687,164,329,130,358,106,128,19,102,121,66,44,7,47,144,824,0.428,0.498,0.363,0.523,0.828,0.554
1575,Kirk Hinrich,2012-13,32,CHI,NBA,3.1,60,60,1764,159,422,88,240,71,182,70,98,16,142,158,314,63,25,99,192,459,0.377,0.367,0.39,0.461,0.714,0.493
1576,Antawn Jamison,2011-12,35,CLE,NBA,3.1,65,65,2151,421,1044,330,777,91,267,185,271,123,285,408,131,51,43,90,164,1118,0.403,0.425,0.341,0.447,0.683,0.481
1577,Richard Jefferson,2011-12,31,TOT,NBA,3.1,63,44,1748,203,488,90,219,113,269,59,85,26,193,219,88,37,19,50,121,578,0.416,0.411,0.42,0.532,0.694,0.55
1578,Cory Joseph,2017-18,26,IND,NBA,3.1,82,17,2210,256,604,189,414,67,190,70,94,39,224,263,260,80,18,87,141,649,0.424,0.457,0.353,0.479,0.745,0.503
1579,Michael Kidd-Gilchrist,2013-14,20,CHA,NBA,3.1,62,62,1502,167,353,166,344,1,9,113,184,109,215,324,52,43,39,60,145,448,0.473,0.483,0.111,0.475,0.614,0.516
1580,Kyle Kuzma,2018-19,23,LAL,NBA,3.1,70,68,2314,496,1087,368,665,128,422,188,250,60,322,382,178,41,26,133,170,1308,0.456,0.553,0.303,0.515,0.752,0.546
1581,Jake Layman,2018-19,24,POR,NBA,3.1,71,33,1327,216,424,157,243,59,181,50,71,56,161,217,53,31,30,46,116,541,0.509,0.646,0.326,0.579,0.704,0.594
1582,Courtney Lee,2009-10,24,NJN,NBA,3.1,71,66,2375,338,775,262,550,76,225,133,153,60,192,252,121,93,20,76,130,885,0.436,0.476,0.338,0.485,0.869,0.525
1583,Wesley Matthews,2016-17,30,DAL,NBA,3.1,73,73,2495,333,847,159,368,174,479,146,179,18,241,259,210,77,15,102,161,986,0.393,0.432,0.363,0.496,0.816,0.533
1584,Luc Mbah a Moute,2016-17,30,LAC,NBA,3.1,80,76,1787,191,378,148,268,43,110,59,87,44,126,170,39,81,35,46,122,484,0.505,0.552,0.391,0.562,0.678,0.581
1585,Jodie Meeks,2014-15,27,DET,NBA,3.1,60,0,1462,222,534,148,322,74,212,145,160,12,92,104,79,59,6,57,76,663,0.416,0.46,0.349,0.485,0.906,0.548
1586,C.J. Miles,2015-16,28,IND,NBA,3.1,64,24,1464,259,634,117,247,142,387,93,124,25,150,175,63,53,29,70,142,753,0.409,0.474,0.367,0.521,0.75,0.547
1587,Shaquille O'Neal,2009-10,37,CLE,NBA,3.1,53,53,1240,262,463,262,462,0,1,112,226,93,262,355,80,15,62,105,169,636,0.566,0.567,0,0.566,0.496,0.565
1588,Zaza Pachulia,2010-11,26,ATL,NBA,3.1,79,7,1244,107,232,107,232,0,0,135,179,119,214,333,58,34,22,69,184,349,0.461,0.461,,0.461,0.754,0.562
1589,Dwight Powell,2015-16,24,DAL,NBA,3.1,69,2,992,146,296,144,280,2,16,105,142,84,189,273,44,36,24,40,118,399,0.493,0.514,0.125,0.497,0.739,0.557
1590,Ish Smith,2016-17,28,DET,NBA,3.1,81,32,1955,329,749,301,644,28,105,72,102,21,214,235,418,61,33,112,127,758,0.439,0.467,0.267,0.458,0.706,0.477
1591,Myles Turner,2015-16,19,IND,NBA,3.1,60,30,1367,264,530,261,516,3,14,88,121,68,264,332,41,25,86,67,158,619,0.498,0.506,0.214,0.501,0.727,0.531
1592,Charlie Villanueva,2010-11,26,DET,NBA,3.1,76,11,1666,313,708,188,385,125,323,89,116,50,245,295,48,42,42,66,175,840,0.442,0.488,0.387,0.53,0.767,0.553
1593,Gerald Wallace,2012-13,30,BRK,NBA,3.1,69,68,2076,182,458,136,295,46,163,121,190,69,250,319,181,97,46,110,118,531,0.397,0.461,0.282,0.448,0.637,0.49
1594,C.J. Watson,2009-10,25,GSW,NBA,3.1,65,15,1788,247,528,202,383,45,145,128,166,28,141,169,180,103,8,69,124,667,0.468,0.527,0.31,0.51,0.771,0.555
1595,Chris Wilcox,2012-13,30,BOS,NBA,3.1,61,7,830,110,153,110,152,0,1,39,58,55,125,180,22,32,28,34,125,259,0.719,0.724,0,0.719,0.672,0.725
1596,Thaddeus Young,2014-15,26,TOT,NBA,3.1,76,68,2434,451,968,413,853,38,115,131,200,127,284,411,173,124,25,117,171,1071,0.466,0.484,0.33,0.486,0.655,0.507
1597,OG Anunoby,2017-18,20,TOR,NBA,3,74,62,1481,163,346,90,149,73,197,39,62,44,140,184,55,52,14,45,130,438,0.471,0.604,0.371,0.577,0.629,0.587
1598,Matt Barnes,2010-11,30,LAL,NBA,3,53,0,1020,131,279,97,172,34,107,60,77,73,155,228,71,39,22,58,127,356,0.47,0.564,0.318,0.53,0.779,0.569
1599,Aron Baynes,2017-18,31,BOS,NBA,3,81,67,1485,210,446,207,425,3,21,59,78,130,304,434,93,22,51,80,200,482,0.471,0.487,0.143,0.474,0.756,0.502
1600,Aron Baynes,2016-17,30,DET,NBA,3,75,2,1163,143,279,143,279,0,0,79,94,111,222,333,32,17,39,50,166,365,0.513,0.513,,0.513,0.84,0.57
