,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
4838,Lance Stephenson,2014-15,24,CHO,NBA,-0.9,61,25,1573,207,550,189,445,18,105,69,110,39,238,277,240,38,8,128,134,501,0.376,0.425,0.171,0.393,0.627,0.419
4839,Tony Wroten,2013-14,20,PHI,NBA,-0.9,72,16,1765,345,808,305,620,40,188,209,326,69,159,228,217,78,16,204,151,939,0.427,0.492,0.213,0.452,0.641,0.493
4840,Austin Rivers,2012-13,20,NOH,NBA,-1.1,61,26,1418,145,390,117,304,28,86,59,108,16,93,109,127,26,9,74,122,377,0.372,0.385,0.326,0.408,0.546,0.431
4841,Sasha Pavlovi_,2009-10,26,MIN,NBA,-1.2,71,0,877,109,300,74,182,35,118,10,26,12,105,117,58,23,6,53,84,263,0.363,0.407,0.297,0.422,0.385,0.422
4842,Jonny Flynn,2010-11,21,MIN,NBA,-1.3,53,8,983,108,296,77,196,31,100,32,42,12,65,77,182,34,3,113,58,279,0.365,0.393,0.31,0.417,0.762,0.444
4843,Cory Higgins,2011-12,22,CHA,NBA,-1.3,38,0,423,52,160,48,140,4,20,42,60,7,28,35,36,5,6,39,40,150,0.325,0.343,0.2,0.338,0.7,0.402
4844,Kevin Knox,2018-19,19,NYK,NBA,-1.3,75,57,2158,338,914,213,550,125,364,162,226,61,274,335,82,43,24,114,175,963,0.37,0.387,0.343,0.438,0.717,0.475
4845,Michael Beasley,2012-13,24,PHO,NBA,-1.5,75,20,1554,310,766,265,622,45,144,94,126,52,230,282,111,31,34,144,107,759,0.405,0.426,0.313,0.434,0.746,0.462
4846,Josh Jackson,2018-19,21,PHO,NBA,-1.7,79,29,1988,347,841,274,616,73,225,143,213,66,281,347,183,74,56,173,209,910,0.413,0.445,0.324,0.456,0.671,0.487
4847,Emmanuel Mudiay,2015-16,19,DEN,NBA,-2.1,68,66,2068,329,905,255,673,74,232,140,209,32,200,232,372,65,35,217,141,872,0.364,0.379,0.319,0.404,0.67,0.437
