,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
36,Stephen Curry,2016-17,28,GSW,NBA,12.6,79,79,2638,675,1443,351,654,324,789,325,362,61,292,353,524,142,17,239,183,1999,0.468,0.537,0.411,0.58,0.898,0.624
37,Damian Lillard,2017-18,27,POR,NBA,12.6,73,73,2670,621,1415,394,786,227,629,493,538,62,263,325,481,77,27,206,117,1962,0.439,0.501,0.361,0.519,0.916,0.594
38,Isaiah Thomas,2016-17,27,BOS,NBA,12.5,76,76,2569,682,1473,437,827,245,646,590,649,43,162,205,448,70,13,210,167,2199,0.463,0.528,0.379,0.546,0.909,0.625
39,Giannis Antetokounmpo,2016-17,22,MIL,NBA,12.4,80,80,2845,656,1259,607,1079,49,180,471,612,142,558,700,434,131,151,234,246,1832,0.521,0.563,0.272,0.541,0.77,0.599
40,Blake Griffin,2013-14,24,LAC,NBA,12.2,80,80,2863,718,1359,706,1315,12,44,482,674,192,565,757,309,92,51,224,265,1930,0.528,0.537,0.273,0.533,0.715,0.583
41,Chris Paul,2013-14,28,LAC,NBA,12.2,62,62,2171,406,870,328,658,78,212,295,345,38,230,268,663,154,4,145,157,1185,0.467,0.498,0.368,0.511,0.855,0.58
42,Damian Lillard,2018-19,28,POR,NBA,12.1,80,80,2838,681,1533,444,890,237,643,468,513,68,303,371,551,88,34,212,148,2067,0.444,0.499,0.369,0.522,0.912,0.588
43,Kevin Durant,2016-17,28,GSW,NBA,12,62,62,2070,551,1026,434,714,117,312,336,384,39,474,513,300,66,99,138,117,1555,0.537,0.608,0.375,0.594,0.875,0.651
44,Giannis Antetokounmpo,2017-18,23,MIL,NBA,11.9,75,75,2756,742,1402,699,1262,43,140,487,641,156,597,753,361,109,106,223,231,2014,0.529,0.554,0.307,0.545,0.76,0.598
45,Paul George,2018-19,28,OKC,NBA,11.9,77,77,2841,707,1614,415,857,292,757,453,540,105,523,628,318,170,34,205,214,2159,0.438,0.484,0.386,0.529,0.839,0.583
46,Nikola Joki_,2018-19,23,DEN,NBA,11.8,80,80,2504,616,1206,533,936,83,270,289,352,228,637,865,580,108,55,248,228,1604,0.511,0.569,0.307,0.545,0.821,0.589
47,DeAndre Jordan,2016-17,28,LAC,NBA,11.8,81,81,2570,412,577,412,575,0,2,205,425,298,816,1114,96,51,134,115,212,1029,0.714,0.717,0,0.714,0.482,0.673
48,Kyle Lowry,2013-14,27,TOR,NBA,11.7,79,79,2862,457,1080,267,580,190,500,313,385,88,281,369,586,121,15,194,267,1417,0.423,0.46,0.38,0.511,0.813,0.567
49,Kyle Lowry,2015-16,29,TOR,NBA,11.6,77,77,2851,512,1198,300,651,212,547,398,491,55,310,365,494,158,34,225,211,1634,0.427,0.461,0.388,0.516,0.811,0.578
50,Russell Westbrook,2012-13,24,OKC,NBA,11.6,82,82,2861,673,1535,576,1235,97,300,460,575,111,317,428,607,145,24,273,189,1903,0.438,0.466,0.323,0.47,0.8,0.532
51,Kevin Durant,2018-19,30,GSW,NBA,11.5,78,78,2702,721,1383,584,995,137,388,448,506,33,464,497,457,58,84,225,155,2027,0.521,0.587,0.353,0.571,0.885,0.631
52,Marc Gasol,2012-13,28,MEM,NBA,11.5,80,80,2796,429,869,428,855,1,14,268,316,184,438,622,318,80,139,157,255,1127,0.494,0.501,0.071,0.494,0.848,0.559
53,DeAndre Jordan,2015-16,27,LAC,NBA,11.5,77,77,2598,357,508,357,507,0,1,266,619,267,792,1059,90,51,177,107,207,980,0.703,0.704,0,0.703,0.43,0.628
54,Jimmy Butler,2014-15,25,CHI,NBA,11.2,65,65,2513,421,912,348,719,73,193,386,463,114,265,379,212,114,36,93,108,1301,0.462,0.484,0.378,0.502,0.834,0.583
55,Stephen Curry,2012-13,24,GSW,NBA,11.2,78,78,2983,626,1388,354,788,272,600,262,291,59,255,314,539,126,12,240,198,1786,0.451,0.449,0.453,0.549,0.9,0.589
56,Joakim Noah,2013-14,28,CHI,NBA,11.2,80,80,2820,380,800,380,798,0,2,247,335,282,618,900,431,99,121,194,245,1007,0.475,0.476,0,0.475,0.737,0.531
57,Draymond Green,2015-16,25,GSW,NBA,11.1,81,81,2808,401,819,301,561,100,258,229,329,134,635,769,598,119,113,259,240,1131,0.49,0.537,0.388,0.551,0.696,0.587
58,DeAndre Jordan,2013-14,25,LAC,NBA,11.1,82,82,2870,348,515,348,515,0,0,160,374,331,783,1114,74,80,203,123,264,856,0.676,0.676,,0.676,0.428,0.63
59,Anthony Davis,2016-17,23,NOP,NBA,11,75,75,2708,770,1526,730,1392,40,134,519,647,172,712,884,157,94,167,181,168,2099,0.505,0.524,0.299,0.518,0.802,0.58
60,LaMarcus Aldridge,2017-18,32,SAS,NBA,10.9,75,75,2509,687,1347,660,1255,27,92,334,399,246,389,635,152,43,90,111,161,1735,0.51,0.526,0.293,0.52,0.837,0.57
61,Kobe Bryant,2012-13,34,LAL,NBA,10.9,78,78,3013,738,1595,606,1188,132,407,525,626,66,367,433,469,106,25,287,173,2133,0.463,0.51,0.324,0.504,0.839,0.57
62,Dirk Nowitzki,2013-14,35,DAL,NBA,10.9,80,80,2628,633,1273,502,944,131,329,338,376,40,458,498,216,73,45,117,165,1735,0.497,0.532,0.398,0.549,0.899,0.603
63,Deron Williams,2012-13,28,BRK,NBA,10.9,78,78,2842,495,1124,326,677,169,447,317,369,29,203,232,604,75,30,218,194,1476,0.44,0.482,0.378,0.516,0.859,0.574
64,Clint Capela,2018-19,24,HOU,NBA,10.8,67,67,2249,474,732,474,732,0,0,166,261,298,550,848,96,44,102,94,168,1114,0.648,0.648,,0.648,0.636,0.658
65,Paul George,2013-14,23,IND,NBA,10.8,80,80,2898,577,1362,395,862,182,500,401,464,64,478,542,283,151,22,224,198,1737,0.424,0.458,0.364,0.49,0.864,0.555
66,Carmelo Anthony,2013-14,29,NYK,NBA,10.7,77,77,2982,743,1643,576,1228,167,415,459,541,145,477,622,242,95,51,198,224,2112,0.452,0.469,0.402,0.503,0.848,0.561
67,Nikola Joki_,2017-18,22,DEN,NBA,10.7,75,73,2443,504,1010,393,730,111,280,266,313,195,608,803,458,90,61,210,212,1385,0.499,0.538,0.396,0.554,0.85,0.603
68,Blake Griffin,2012-13,23,LAC,NBA,10.6,80,80,2598,577,1072,572,1044,5,28,281,426,186,476,662,299,97,50,185,231,1440,0.538,0.548,0.179,0.541,0.66,0.572
69,Damian Lillard,2014-15,24,POR,NBA,10.6,82,82,2925,590,1360,394,788,196,572,344,398,49,329,378,507,97,21,222,164,1720,0.434,0.5,0.343,0.506,0.864,0.56
70,Chris Paul,2016-17,31,LAC,NBA,10.6,61,61,1921,374,785,250,483,124,302,232,260,40,264,304,563,119,8,147,146,1104,0.476,0.518,0.411,0.555,0.892,0.614
71,Russell Westbrook,2014-15,26,OKC,NBA,10.6,67,67,2302,627,1471,541,1183,86,288,546,654,124,364,488,574,140,14,293,184,1886,0.426,0.457,0.299,0.455,0.835,0.536
72,Anthony Davis,2013-14,20,NOP,NBA,10.4,67,66,2358,522,1005,520,996,2,9,348,440,207,466,673,105,89,189,109,200,1394,0.519,0.522,0.222,0.52,0.791,0.582
73,Kevin Durant,2017-18,29,GSW,NBA,10.4,68,68,2325,630,1222,457,809,173,413,359,404,31,433,464,366,50,119,207,133,1792,0.516,0.565,0.419,0.586,0.889,0.64
74,Pau Gasol,2014-15,34,CHI,NBA,10.4,78,78,2681,570,1153,558,1127,12,26,294,366,220,699,919,210,25,147,158,147,1446,0.494,0.495,0.462,0.5,0.803,0.55
75,Gordon Hayward,2016-17,26,UTA,NBA,10.4,73,73,2516,545,1156,396,782,149,374,362,429,49,345,394,252,73,20,140,117,1601,0.471,0.506,0.398,0.536,0.844,0.595
76,Kyrie Irving,2014-15,22,CLE,NBA,10.4,75,75,2730,578,1235,421,857,157,378,315,365,55,182,237,389,114,20,186,146,1628,0.468,0.491,0.415,0.532,0.863,0.583
77,LeBron James,2014-15,30,CLE,NBA,10.4,69,69,2493,624,1279,504,940,120,339,375,528,51,365,416,511,109,49,272,135,1743,0.488,0.536,0.354,0.535,0.71,0.577
78,Damian Lillard,2016-17,26,POR,NBA,10.4,75,75,2694,661,1488,447,909,214,579,488,545,46,322,368,440,68,20,197,152,2024,0.444,0.492,0.37,0.516,0.895,0.586
79,Karl-Anthony Towns,2018-19,23,MIN,NBA,10.4,77,77,2545,681,1314,539,959,142,355,376,450,263,691,954,259,67,125,240,292,1880,0.518,0.562,0.4,0.572,0.836,0.622
80,Tyson Chandler,2014-15,32,DAL,NBA,10.3,75,75,2286,293,440,293,440,0,0,185,257,294,570,864,84,42,91,105,169,771,0.666,0.666,,0.666,0.72,0.697
81,Goran Dragi_,2013-14,27,PHO,NBA,10.3,76,75,2668,552,1093,430,794,122,299,316,416,69,176,245,447,104,22,213,206,1542,0.505,0.542,0.408,0.561,0.76,0.604
82,Andre Drummond,2017-18,24,DET,NBA,10.3,78,78,2625,466,881,466,870,0,11,239,395,399,848,1247,237,114,127,200,250,1171,0.529,0.536,0,0.529,0.605,0.555
83,Hassan Whiteside,2015-16,26,MIA,NBA,10.3,73,43,2125,413,682,413,682,0,0,214,329,238,627,865,30,44,269,137,201,1040,0.606,0.606,,0.606,0.65,0.629
84,Clint Capela,2017-18,23,HOU,NBA,10.2,74,74,2034,441,676,441,675,0,1,144,257,241,561,802,68,58,137,103,185,1026,0.652,0.653,0,0.652,0.56,0.65
85,Marc Gasol,2014-15,30,MEM,NBA,10.2,81,81,2687,530,1072,527,1055,3,17,350,440,115,515,630,307,70,131,176,208,1413,0.494,0.5,0.176,0.496,0.795,0.558
86,Kyle Lowry,2017-18,31,TOR,NBA,10.2,78,78,2510,403,944,165,348,238,596,223,261,66,368,434,537,85,19,183,192,1267,0.427,0.474,0.399,0.553,0.854,0.598
87,Chris Paul,2017-18,32,HOU,NBA,10.2,58,58,1847,367,798,223,419,144,379,203,221,37,276,313,457,96,14,128,141,1081,0.46,0.532,0.38,0.55,0.919,0.604
88,LaMarcus Aldridge,2015-16,30,SAS,NBA,10.1,74,74,2261,536,1045,536,1029,0,16,259,302,176,456,632,110,38,81,99,151,1331,0.513,0.521,0,0.513,0.858,0.565
89,Kyle Lowry,2016-17,30,TOR,NBA,10.1,60,60,2244,426,918,233,450,193,468,299,365,48,238,286,417,88,19,173,170,1344,0.464,0.518,0.412,0.569,0.819,0.623
90,Paul Millsap,2015-16,30,ATL,NBA,10.1,81,81,2647,501,1066,427,834,74,232,309,408,198,534,732,265,147,139,191,237,1385,0.47,0.512,0.319,0.505,0.757,0.556
91,Nikola Vu_evi_,2018-19,28,ORL,NBA,10.1,80,80,2510,701,1354,617,1123,84,231,179,227,224,736,960,307,81,89,159,157,1665,0.518,0.549,0.364,0.549,0.789,0.573
92,Russell Westbrook,2017-18,29,OKC,NBA,10.1,80,80,2914,757,1687,660,1361,97,326,417,566,152,652,804,820,147,20,381,200,2028,0.449,0.485,0.298,0.477,0.737,0.524
93,Mike Conley,2016-17,29,MEM,NBA,10,69,68,2292,464,1009,293,590,171,419,316,368,31,210,241,433,92,19,156,126,1415,0.46,0.497,0.408,0.545,0.859,0.604
94,Andre Drummond,2018-19,25,DET,NBA,10,79,79,2647,561,1052,556,1014,5,38,243,412,423,809,1232,112,136,138,175,272,1370,0.533,0.548,0.132,0.536,0.59,0.555
95,Mike Conley,2012-13,25,MEM,NBA,9.9,80,80,2757,414,940,308,647,106,293,234,282,43,182,225,487,174,24,189,171,1168,0.44,0.476,0.362,0.497,0.83,0.549
96,DeMar DeRozan,2015-16,26,TOR,NBA,9.9,78,78,2804,614,1377,567,1238,47,139,555,653,64,285,349,315,81,21,175,167,1830,0.446,0.458,0.338,0.463,0.85,0.55
97,Andre Drummond,2013-14,20,DET,NBA,9.9,81,81,2619,479,769,479,767,0,2,137,328,440,631,1071,35,101,131,110,273,1095,0.623,0.625,0,0.623,0.418,0.599
98,Kemba Walker,2015-16,25,CHO,NBA,9.9,81,81,2885,568,1331,386,841,182,490,371,438,56,301,357,421,126,39,171,111,1689,0.427,0.459,0.371,0.495,0.847,0.554
99,Steven Adams,2017-18,24,OKC,NBA,9.7,76,76,2487,448,712,448,710,0,2,160,286,384,301,685,88,92,78,128,215,1056,0.629,0.631,0,0.629,0.559,0.63
100,Stephen Curry,2018-19,30,GSW,NBA,9.7,69,69,2331,632,1340,278,530,354,810,263,287,45,324,369,361,92,25,192,166,1881,0.472,0.525,0.437,0.604,0.916,0.641
