,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
1663,Tyson Chandler,2009-10,27,CHA,NBA,2.9,51,27,1163,109,190,109,190,0,0,115,157,114,206,320,16,17,55,91,138,333,0.574,0.574,,0.574,0.732,0.643
1664,Zach Collins,2018-19,21,POR,NBA,2.9,77,0,1356,189,400,149,279,40,121,94,126,109,215,324,71,25,66,77,174,512,0.473,0.534,0.331,0.523,0.746,0.562
1665,Darren Collison,2009-10,22,NOH,NBA,2.9,76,37,2109,376,789,330,674,46,115,148,174,41,151,192,432,78,4,202,92,946,0.477,0.49,0.4,0.506,0.851,0.546
1666,Dante Cunningham,2013-14,26,MIN,NBA,2.9,81,7,1635,236,509,236,504,0,5,38,67,112,218,330,83,62,58,42,146,510,0.464,0.468,0,0.464,0.567,0.474
1667,Samuel Dalembert,2010-11,29,SAC,NBA,2.9,80,46,1938,268,567,268,565,0,2,108,148,212,445,657,67,36,116,132,225,644,0.473,0.474,0,0.473,0.73,0.509
1668,Gorgui Dieng,2017-18,28,MIN,NBA,2.9,79,0,1333,186,388,167,327,19,61,79,102,106,254,360,71,45,39,59,147,470,0.479,0.511,0.311,0.504,0.775,0.543
1669,Keyon Dooling,2010-11,30,MIL,NBA,2.9,80,22,1757,206,519,125,285,81,234,78,94,12,105,117,243,54,4,91,119,571,0.397,0.439,0.346,0.475,0.83,0.509
1670,Kenneth Faried,2018-19,29,TOT,NBA,2.9,37,13,728,156,265,148,240,8,25,64,99,97,153,250,20,17,23,33,82,384,0.589,0.617,0.32,0.604,0.646,0.622
1671,Derrick Favors,2010-11,19,TOT,NBA,2.9,78,27,1535,215,416,215,416,0,0,103,173,171,241,412,39,29,68,77,246,533,0.517,0.517,,0.517,0.595,0.542
1672,Aaron Gordon,2017-18,22,ORL,NBA,2.9,58,57,1909,375,865,260,523,115,342,157,225,87,370,457,136,59,45,107,111,1022,0.434,0.497,0.336,0.5,0.698,0.53
1673,Eric Gordon,2014-15,26,NOP,NBA,2.9,61,60,2018,285,694,144,379,141,315,107,133,28,131,159,229,50,14,122,145,818,0.411,0.38,0.448,0.512,0.805,0.544
1674,Jerami Grant,2016-17,22,TOT,NBA,2.9,80,4,1531,152,328,109,212,43,116,90,147,38,167,205,46,33,79,44,149,437,0.463,0.514,0.371,0.529,0.612,0.556
1675,Danny Green,2017-18,30,SAS,NBA,2.9,70,60,1791,217,561,101,241,116,320,50,65,41,208,249,110,63,80,74,122,600,0.387,0.419,0.363,0.49,0.769,0.509
1676,JaMychal Green,2018-19,28,TOT,NBA,2.9,65,6,1371,230,476,159,300,71,176,80,101,104,305,409,50,45,34,87,193,611,0.483,0.53,0.403,0.558,0.792,0.587
1677,Maurice Harkless,2015-16,22,POR,NBA,2.9,78,14,1457,195,411,156,271,39,140,69,111,101,179,280,67,49,35,62,124,498,0.474,0.576,0.279,0.522,0.622,0.541
1678,Spencer Hawes,2011-12,23,PHI,NBA,2.9,37,29,920,156,319,153,307,3,12,40,55,78,192,270,98,16,48,55,100,355,0.489,0.498,0.25,0.494,0.727,0.517
1679,Brendan Haywood,2010-11,31,DAL,NBA,2.9,72,8,1331,128,223,128,222,0,1,64,177,129,247,376,19,16,74,51,146,320,0.574,0.577,0,0.574,0.362,0.532
1680,Zydrunas Ilgauskas,2010-11,35,MIA,NBA,2.9,72,51,1145,162,319,162,318,0,1,36,46,108,179,287,26,23,58,52,185,360,0.508,0.509,0,0.508,0.783,0.531
1681,Justin Jackson,2018-19,23,TOT,NBA,2.9,81,14,1614,217,485,130,240,87,245,62,79,44,168,212,96,32,14,29,99,583,0.447,0.542,0.355,0.537,0.785,0.561
1682,Derrick Jones,2018-19,21,MIA,NBA,2.9,60,14,1153,160,324,132,233,28,91,74,122,96,144,240,37,46,42,43,123,422,0.494,0.567,0.308,0.537,0.607,0.559
1683,Cory Joseph,2013-14,22,SAS,NBA,2.9,68,19,936,126,265,114,227,12,38,79,96,32,75,107,114,35,14,43,84,343,0.475,0.502,0.316,0.498,0.823,0.558
1684,Carl Landry,2011-12,28,NOH,NBA,2.9,41,8,999,182,362,182,359,0,3,147,184,78,136,214,38,13,12,64,89,511,0.503,0.507,0,0.503,0.799,0.577
1685,T.J. McConnell,2018-19,26,PHI,NBA,2.9,76,3,1470,220,419,206,377,14,42,29,37,28,146,174,258,79,17,91,105,483,0.525,0.546,0.333,0.542,0.784,0.555
1686,Doug McDermott,2018-19,27,IND,NBA,2.9,77,1,1340,207,422,123,216,84,206,66,79,17,92,109,67,18,8,42,104,564,0.491,0.569,0.408,0.59,0.835,0.617
1687,Rodney McGruder,2016-17,25,MIA,NBA,2.9,78,65,1966,190,460,117,240,73,220,44,71,94,162,256,124,46,18,56,140,497,0.413,0.488,0.332,0.492,0.62,0.506
1688,C.J. Miles,2017-18,30,TOR,NBA,2.9,70,3,1337,227,599,63,145,164,454,81,97,18,134,152,55,37,21,39,134,699,0.379,0.434,0.361,0.516,0.835,0.545
1689,Andre Miller,2011-12,35,DEN,NBA,2.9,66,7,1809,242,552,224,469,18,83,137,169,53,168,221,441,63,9,177,133,639,0.438,0.478,0.217,0.455,0.811,0.51
1690,Jamario Moon,2009-10,29,CLE,NBA,2.9,61,2,1052,114,247,82,147,32,100,36,45,26,165,191,49,34,30,23,69,296,0.462,0.558,0.32,0.526,0.8,0.555
1691,Kelly Olynyk,2013-14,22,BOS,NBA,2.9,70,9,1400,234,502,194,388,40,114,99,122,140,225,365,109,35,27,106,227,607,0.466,0.5,0.351,0.506,0.811,0.546
1692,Quincy Pondexter,2014-15,26,TOT,NBA,2.9,75,30,1793,188,447,97,203,91,244,71,96,53,142,195,94,19,24,51,150,538,0.421,0.478,0.373,0.522,0.74,0.55
1693,Dennis Schröder,2018-19,25,OKC,NBA,2.9,79,14,2314,457,1104,333,740,124,364,186,227,38,246,284,323,65,12,172,189,1224,0.414,0.45,0.341,0.47,0.819,0.508
1694,Ramon Sessions,2012-13,26,CHA,NBA,2.9,61,0,1652,276,676,243,569,33,107,291,347,27,142,169,230,48,7,104,91,876,0.408,0.427,0.308,0.433,0.839,0.529
1695,Marcus Smart,2014-15,20,BOS,NBA,2.9,67,38,1808,175,477,84,205,91,272,82,127,61,161,222,208,99,18,90,176,523,0.367,0.41,0.335,0.462,0.646,0.491
1696,Marcus Smart,2015-16,21,BOS,NBA,2.9,61,10,1667,184,529,123,288,61,241,129,166,76,179,255,185,91,18,80,183,558,0.348,0.427,0.253,0.405,0.777,0.463
1697,Jason Thompson,2010-11,24,SAC,NBA,2.9,75,39,1748,271,534,271,531,0,3,121,200,144,310,454,88,28,44,99,212,663,0.507,0.51,0,0.507,0.605,0.533
1698,P.J. Tucker,2012-13,27,PHO,NBA,2.9,79,45,1910,210,444,188,374,22,70,64,86,132,218,350,109,62,19,67,145,506,0.473,0.503,0.314,0.498,0.744,0.525
1699,Marvin Williams,2013-14,27,UTA,NBA,2.9,66,50,1674,231,526,147,292,84,234,57,73,82,252,334,78,54,31,53,151,603,0.439,0.503,0.359,0.519,0.781,0.54
1700,Sam Young,2010-11,25,MEM,NBA,2.9,78,46,1577,233,494,216,444,17,50,89,116,40,147,187,71,68,23,61,120,572,0.472,0.486,0.34,0.489,0.767,0.525
