,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2418,Arnett Moultrie,2012-13,22,PHI,NBA,1.7,47,0,542,78,134,78,134,0,0,18,28,76,69,145,10,17,10,19,43,174,0.582,0.582,,0.582,0.643,0.595
2419,Troy Murphy,2011-12,31,LAL,NBA,1.7,59,0,956,77,171,49,104,28,67,6,9,40,151,191,51,15,16,26,98,188,0.45,0.471,0.418,0.532,0.667,0.537
2420,Andrew Nicholson,2012-13,23,ORL,NBA,1.7,75,28,1249,256,486,256,486,0,0,75,94,69,189,258,44,24,32,79,133,587,0.527,0.527,,0.527,0.798,0.557
2421,Emeka Okafor,2011-12,29,NOH,NBA,1.7,27,27,781,114,214,114,214,0,0,38,74,70,143,213,24,16,26,37,73,266,0.533,0.533,,0.533,0.514,0.539
2422,Zaza Pachulia,2013-14,29,MIL,NBA,1.7,53,43,1325,149,349,149,348,0,1,110,130,141,192,333,136,45,14,92,124,408,0.427,0.428,0,0.427,0.846,0.502
2423,Quincy Pondexter,2011-12,23,MEM,NBA,1.7,64,8,1002,108,239,86,166,22,73,33,53,55,71,126,27,27,5,30,90,271,0.452,0.518,0.301,0.498,0.623,0.517
2424,John Salmons,2013-14,34,TOT,NBA,1.7,78,8,1726,150,413,87,250,63,163,40,52,20,143,163,147,47,19,54,124,403,0.363,0.348,0.387,0.439,0.769,0.462
2425,Kevin Séraphin,2014-15,25,WAS,NBA,1.7,79,0,1235,231,450,231,448,0,2,58,82,87,201,288,59,10,59,98,197,520,0.513,0.516,0,0.513,0.707,0.535
2426,Iman Shumpert,2015-16,25,CLE,NBA,1.7,54,5,1316,114,305,71,159,43,146,40,51,32,171,203,92,54,19,57,119,311,0.374,0.447,0.295,0.444,0.784,0.475
2427,Ish Smith,2018-19,30,DET,NBA,1.7,56,0,1251,205,489,161,354,44,135,47,62,23,122,145,203,28,11,61,109,501,0.419,0.455,0.326,0.464,0.758,0.485
2428,Jason Smith,2012-13,26,NOH,NBA,1.7,51,0,876,167,341,167,337,0,4,86,102,64,122,186,34,15,45,55,123,420,0.49,0.496,0,0.49,0.843,0.544
2429,Marreese Speights,2010-11,23,PHI,NBA,1.7,64,1,734,144,291,143,287,1,4,55,73,64,146,210,30,8,19,40,120,344,0.495,0.498,0.25,0.497,0.753,0.532
2430,Tiago Splitter,2015-16,31,ATL,NBA,1.7,36,2,579,81,155,81,153,0,2,39,48,45,75,120,30,20,12,24,71,201,0.523,0.529,0,0.523,0.813,0.571
2431,Greg Stiemsma,2012-13,27,MIN,NBA,1.7,76,19,1209,127,278,127,278,0,0,53,69,61,200,261,30,44,90,59,184,307,0.457,0.457,,0.457,0.768,0.498
2432,Jeff Teague,2010-11,22,ATL,NBA,1.7,70,7,963,133,304,115,256,18,48,77,97,11,91,102,138,45,25,64,82,361,0.438,0.449,0.375,0.467,0.794,0.521
2433,Lance Thomas,2015-16,27,NYK,NBA,1.7,59,5,1313,169,382,125,273,44,109,102,119,34,97,131,53,22,7,57,109,484,0.442,0.458,0.404,0.5,0.857,0.557
2434,Klay Thompson,2011-12,21,GSW,NBA,1.7,66,29,1608,318,718,207,450,111,268,79,91,24,137,161,133,49,20,103,155,826,0.443,0.46,0.414,0.52,0.868,0.545
2435,Marcus Thornton,2015-16,28,TOT,NBA,1.7,61,8,1109,216,542,125,272,91,270,67,79,38,112,150,85,47,4,51,90,590,0.399,0.46,0.337,0.482,0.848,0.511
2436,Jan Vesel_,2011-12,21,WAS,NBA,1.7,57,20,1078,117,218,117,217,0,1,33,62,101,148,249,47,39,32,60,156,267,0.537,0.539,0,0.537,0.532,0.544
2437,Reggie Williams,2009-10,23,GSW,NBA,1.7,24,10,782,140,283,107,191,33,92,52,62,18,92,110,66,23,6,29,49,365,0.495,0.56,0.359,0.553,0.839,0.588
2438,D.J. Wilson,2018-19,22,MIL,NBA,1.7,48,3,882,104,251,58,124,46,127,26,47,45,177,222,52,18,20,32,85,280,0.414,0.468,0.362,0.506,0.553,0.515
2439,Nick Young,2017-18,32,GSW,NBA,1.7,80,8,1393,201,488,78,162,123,326,56,65,20,105,125,36,38,7,39,100,581,0.412,0.481,0.377,0.538,0.862,0.562
2440,Tyler Zeller,2015-16,26,BOS,NBA,1.7,60,3,710,138,290,138,290,0,0,88,108,62,116,178,29,10,22,46,97,364,0.476,0.476,,0.476,0.815,0.539
2441,Lavoy Allen,2011-12,22,PHI,NBA,1.6,41,15,624,79,167,79,167,0,0,11,14,47,124,171,34,13,18,20,73,169,0.473,0.473,,0.473,0.786,0.488
2442,Alan Anderson,2012-13,30,TOR,NBA,1.6,65,2,1495,236,616,141,331,95,285,126,147,34,114,148,103,48,7,80,131,693,0.383,0.426,0.333,0.46,0.857,0.509
2443,Luke Babbitt,2014-15,25,NOP,NBA,1.6,63,19,830,92,192,33,77,59,115,13,19,12,99,111,24,17,11,26,63,256,0.479,0.429,0.513,0.633,0.684,0.639
2444,Lonzo Ball,2018-19,21,LAL,NBA,1.6,47,45,1423,185,456,110,228,75,228,20,48,54,197,251,255,69,19,103,114,465,0.406,0.482,0.329,0.488,0.417,0.487
2445,Jerryd Bayless,2010-11,22,TOT,NBA,1.6,71,14,1496,218,517,169,371,49,146,166,206,26,139,165,266,38,5,127,149,651,0.422,0.456,0.336,0.469,0.806,0.536
2446,Kent Bazemore,2014-15,25,ATL,NBA,1.6,75,10,1324,141,331,93,199,48,132,60,100,21,201,222,78,52,33,73,127,390,0.426,0.467,0.364,0.498,0.6,0.52
2447,Michael Beasley,2013-14,25,MIA,NBA,1.6,55,2,831,177,355,156,301,21,54,61,79,31,141,172,42,23,21,57,93,436,0.499,0.518,0.389,0.528,0.772,0.559
2448,Jordan Bell,2018-19,24,GSW,NBA,1.6,68,3,788,99,192,99,190,0,2,25,41,55,129,184,76,20,51,42,80,223,0.516,0.521,0,0.516,0.61,0.531
2449,Andris Biedri__,2009-10,23,GSW,NBA,1.6,33,29,763,81,137,81,137,0,0,4,25,63,196,259,57,20,44,32,117,166,0.591,0.591,,0.591,0.16,0.561
2450,Shannon Brown,2011-12,26,PHO,NBA,1.6,59,19,1400,251,598,183,410,68,188,80,99,38,119,157,69,44,15,64,66,650,0.42,0.446,0.362,0.477,0.808,0.507
2451,Daequan Cook,2011-12,24,OKC,NBA,1.6,57,22,989,109,296,30,68,79,228,14,22,12,110,122,15,22,11,16,69,311,0.368,0.441,0.346,0.502,0.636,0.509
2452,Daequan Cook,2010-11,23,OKC,NBA,1.6,43,0,598,79,181,14,27,65,154,16,20,8,64,72,20,14,1,17,51,239,0.436,0.519,0.422,0.616,0.8,0.63
2453,Quinn Cook,2017-18,24,GSW,NBA,1.6,33,18,740,122,252,76,148,46,104,22,25,10,72,82,89,12,1,32,59,312,0.484,0.514,0.442,0.575,0.88,0.593
2454,Dante Cunningham,2014-15,27,NOP,NBA,1.6,66,27,1652,155,339,154,329,1,10,29,47,70,186,256,50,46,37,35,101,340,0.457,0.468,0.1,0.459,0.617,0.473
2455,Glen Davis,2009-10,24,BOS,NBA,1.6,54,1,933,122,279,122,275,0,4,96,138,101,104,205,35,21,14,53,132,340,0.437,0.444,0,0.437,0.696,0.5
2456,Austin Daye,2012-13,24,TOT,NBA,1.6,55,0,676,90,208,49,110,41,98,26,34,16,107,123,42,14,22,29,82,247,0.433,0.445,0.418,0.531,0.765,0.554
2457,Chris Douglas-Roberts,2010-11,24,MIL,NBA,1.6,44,12,884,117,273,102,227,15,46,74,89,7,81,88,50,29,13,35,73,323,0.429,0.449,0.326,0.456,0.831,0.517
2458,Goran Dragi_,2018-19,32,MIA,NBA,1.6,36,22,991,179,433,122,269,57,164,79,101,20,91,111,174,30,5,71,81,494,0.413,0.454,0.348,0.479,0.782,0.517
2459,Jeremy Evans,2010-11,23,UTA,NBA,1.6,49,3,463,76,115,76,114,0,1,26,37,36,61,97,24,17,17,19,50,178,0.661,0.667,0,0.661,0.703,0.678
2460,Tyreke Evans,2010-11,21,SAC,NBA,1.6,57,53,2107,382,933,339,785,43,148,205,266,46,229,275,319,85,30,184,143,1012,0.409,0.432,0.291,0.432,0.771,0.482
2461,Joel Freeland,2014-15,27,POR,NBA,1.6,48,8,617,74,151,74,151,0,0,21,25,62,129,191,16,9,23,23,93,169,0.49,0.49,,0.49,0.84,0.522
2462,Stephen Graham,2009-10,27,CHA,NBA,1.6,70,8,804,119,240,103,190,16,50,42,65,24,111,135,23,20,10,36,94,296,0.496,0.542,0.32,0.529,0.646,0.551
2463,Jordan Hamilton,2013-14,23,TOT,NBA,1.6,60,12,1019,147,376,77,178,70,198,40,51,32,162,194,52,44,20,46,67,404,0.391,0.433,0.354,0.484,0.784,0.507
2464,Devin Harris,2013-14,30,DAL,NBA,1.6,40,0,818,96,254,65,153,31,101,92,115,8,77,85,178,28,2,59,72,315,0.378,0.425,0.307,0.439,0.8,0.517
2465,Andrew Harrison,2016-17,22,MEM,NBA,1.6,72,18,1474,117,360,74,204,43,156,148,194,23,113,136,198,53,21,85,194,425,0.325,0.363,0.276,0.385,0.763,0.477
2466,Grant Hill,2011-12,39,PHO,NBA,1.6,49,46,1378,201,451,187,398,14,53,83,109,29,142,171,107,41,29,65,88,499,0.446,0.47,0.264,0.461,0.761,0.5
2467,Kris Humphries,2015-16,30,TOT,NBA,1.6,53,17,835,121,295,87,187,34,108,67,84,57,161,218,36,16,23,38,94,343,0.41,0.465,0.315,0.468,0.798,0.517
2468,Kris Humphries,2016-17,31,ATL,NBA,1.6,56,4,689,87,214,68,160,19,54,64,82,60,146,206,29,15,21,28,69,257,0.407,0.425,0.352,0.451,0.78,0.514
2469,Ersan _lyasova,2013-14,26,MIL,NBA,1.6,55,47,1478,237,579,200,448,37,131,107,130,107,235,342,72,46,8,61,135,618,0.409,0.446,0.282,0.441,0.823,0.486
2470,Al Jefferson,2017-18,33,IND,NBA,1.6,36,1,484,111,208,111,205,0,3,30,36,30,113,143,30,16,23,21,66,252,0.534,0.541,0,0.534,0.833,0.563
2471,Chris Kaman,2012-13,30,DAL,NBA,1.6,66,52,1363,313,617,313,616,0,1,67,85,97,275,372,51,29,52,103,141,693,0.507,0.508,0,0.507,0.788,0.529
2472,Rodions Kurucs,2018-19,20,BRK,NBA,1.6,63,46,1294,202,449,144,265,58,184,72,92,56,190,246,52,41,25,77,146,534,0.45,0.543,0.315,0.514,0.783,0.545
2473,Jeremy Lamb,2014-15,22,OKC,NBA,1.6,47,8,633,104,250,66,139,38,111,49,55,8,99,107,44,21,6,27,52,295,0.416,0.475,0.342,0.492,0.891,0.538
2474,T.J. Leaf,2018-19,21,IND,NBA,1.6,58,1,522,99,183,91,152,8,31,19,31,43,82,125,24,9,19,12,35,225,0.541,0.599,0.258,0.563,0.613,0.572
2475,Luc Mbah a Moute,2015-16,29,LAC,NBA,1.6,75,61,1274,94,207,81,167,13,40,30,57,60,111,171,30,44,19,34,100,231,0.454,0.485,0.325,0.486,0.526,0.498
2476,Tracy McGrady,2011-12,32,ATL,NBA,1.6,52,0,837,101,231,86,198,15,33,56,83,23,131,154,110,16,15,53,35,273,0.437,0.434,0.455,0.47,0.675,0.51
2477,Khris Middleton,2016-17,25,MIL,NBA,1.6,29,23,889,150,333,105,229,45,104,81,92,11,112,123,99,41,7,65,79,426,0.45,0.459,0.433,0.518,0.88,0.57
2478,Darius Miller,2018-19,28,NOP,NBA,1.6,69,15,1757,189,484,56,120,133,364,56,71,14,114,128,146,40,23,59,165,567,0.39,0.467,0.365,0.528,0.789,0.55
2479,Mike Miller,2010-11,30,MIA,NBA,1.6,41,2,838,81,202,38,84,43,118,23,34,38,146,184,51,20,2,41,88,228,0.401,0.452,0.364,0.507,0.676,0.525
2480,Markieff Morris,2018-19,29,TOT,NBA,1.6,58,16,1270,204,484,136,281,68,203,71,92,61,204,265,79,36,22,54,175,547,0.421,0.484,0.335,0.492,0.772,0.521
2481,Mike Muscala,2015-16,24,ATL,NBA,1.6,60,0,565,76,152,64,113,12,39,31,39,38,79,117,34,13,27,27,72,195,0.5,0.566,0.308,0.539,0.795,0.576
2482,Andrew Nicholson,2015-16,26,ORL,NBA,1.6,56,0,823,146,310,105,196,41,114,51,65,34,167,201,25,10,22,41,69,384,0.471,0.536,0.36,0.537,0.785,0.567
2483,Lucas Nogueira,2017-18,25,TOR,NBA,1.6,49,3,418,49,80,44,61,5,19,19,28,18,69,87,22,23,43,16,49,122,0.613,0.721,0.263,0.644,0.679,0.661
2484,Jusuf Nurki_,2014-15,20,DEN,NBA,1.6,62,27,1103,171,383,171,381,0,2,84,132,125,257,382,50,52,68,86,207,426,0.446,0.449,0,0.446,0.636,0.483
2485,Kyle O'Quinn,2015-16,25,NYK,NBA,1.6,65,1,764,129,271,124,249,5,22,46,60,76,174,250,72,20,49,61,107,309,0.476,0.498,0.227,0.485,0.767,0.52
2486,Kyle O'Quinn,2014-15,24,ORL,NBA,1.6,51,17,824,119,242,107,199,12,43,44,57,46,153,199,59,31,39,55,110,294,0.492,0.538,0.279,0.517,0.772,0.55
2487,Patrick Patterson,2011-12,22,HOU,NBA,1.6,64,1,1483,225,511,225,508,0,3,40,57,112,174,286,53,27,36,49,113,490,0.44,0.443,0,0.44,0.702,0.457
2488,Jakob Poeltl,2016-17,21,TOR,NBA,1.6,54,4,626,67,115,67,115,0,0,31,57,78,87,165,12,17,20,29,113,165,0.583,0.583,,0.583,0.544,0.589
2489,Bobby Portis,2018-19,23,TOT,NBA,1.6,50,28,1299,279,628,204,437,75,191,77,97,109,294,403,72,35,20,74,145,710,0.444,0.467,0.393,0.504,0.794,0.529
2490,Norman Powell,2015-16,22,TOR,NBA,1.6,49,24,725,97,229,61,140,36,89,43,53,16,95,111,47,29,10,32,59,273,0.424,0.436,0.404,0.502,0.811,0.541
2491,Vladimir Radmanovi_,2011-12,31,ATL,NBA,1.6,49,3,755,74,197,24,62,50,135,22,29,34,109,143,54,21,15,35,62,220,0.376,0.387,0.37,0.503,0.759,0.524
2492,Julius Randle,2015-16,21,LAL,NBA,1.6,81,60,2286,358,835,348,799,10,36,193,270,172,657,829,144,53,29,149,242,919,0.429,0.436,0.278,0.435,0.715,0.482
2493,Thomas Robinson,2013-14,22,POR,NBA,1.6,70,0,873,141,293,141,292,0,1,57,101,105,202,307,34,23,20,57,131,339,0.481,0.483,0,0.481,0.564,0.502
2494,Rajon Rondo,2014-15,28,TOT,NBA,1.6,68,68,2018,275,645,248,559,27,86,31,78,73,300,373,538,91,7,210,153,608,0.426,0.444,0.314,0.447,0.397,0.448
2495,John Salmons,2012-13,33,SAC,NBA,1.6,76,72,2278,244,612,145,345,99,267,85,110,33,174,207,226,51,25,85,143,672,0.399,0.42,0.371,0.48,0.773,0.509
2496,Larry Sanders,2014-15,26,MIL,NBA,1.6,27,26,586,86,172,86,172,0,0,24,48,67,99,166,23,26,39,28,104,196,0.5,0.5,,0.5,0.5,0.507
2497,Mike Scott,2018-19,30,TOT,NBA,1.6,79,3,1395,168,420,67,168,101,252,22,33,43,233,276,66,26,13,44,156,459,0.4,0.399,0.401,0.52,0.667,0.528
2498,Pascal Siakam,2016-17,22,TOR,NBA,1.6,55,38,859,103,205,102,198,1,7,22,32,64,121,185,17,26,45,33,109,229,0.502,0.515,0.143,0.505,0.688,0.523
2499,Jason Smith,2010-11,24,NOH,NBA,1.6,77,6,1102,136,307,136,305,0,2,59,70,89,152,241,36,26,32,53,150,331,0.443,0.446,0,0.443,0.843,0.49
2500,Tony Snell,2013-14,22,CHI,NBA,1.6,77,12,1231,129,336,72,158,57,178,31,41,19,105,124,68,29,15,44,84,346,0.384,0.456,0.32,0.469,0.756,0.489
