,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
3319,Dwight Powell,2014-15,23,TOT,NBA,0.6,29,0,236,31,67,28,56,3,11,25,33,18,32,50,9,9,6,11,40,90,0.463,0.5,0.273,0.485,0.758,0.552
3320,Norman Powell,2017-18,24,TOR,NBA,0.6,70,18,1062,150,374,97,188,53,186,32,39,14,105,119,89,37,16,66,111,385,0.401,0.516,0.285,0.472,0.821,0.492
3321,Chasson Randle,2018-19,25,WAS,NBA,0.6,49,2,743,91,217,45,102,46,115,43,62,10,46,56,97,25,3,43,91,271,0.419,0.441,0.4,0.525,0.694,0.555
3322,Anthony Randolph,2013-14,24,DEN,NBA,0.6,43,5,527,68,176,50,115,18,61,52,69,20,102,122,32,26,19,39,64,206,0.386,0.435,0.295,0.438,0.754,0.499
3323,Michael Redd,2009-10,30,MIL,NBA,0.6,18,12,492,75,213,57,153,18,60,47,66,11,43,54,39,19,2,15,24,215,0.352,0.373,0.3,0.394,0.712,0.444
3324,Luke Ridnour,2014-15,33,ORL,NBA,0.6,47,0,683,75,176,55,113,20,63,18,21,8,60,68,96,20,4,38,67,188,0.426,0.487,0.317,0.483,0.857,0.507
3325,Austin Rivers,2013-14,21,NOP,NBA,0.6,69,4,1339,192,474,156,375,36,99,110,173,26,103,129,160,45,9,77,134,530,0.405,0.416,0.364,0.443,0.636,0.482
3326,Glenn Robinson,2017-18,24,IND,NBA,0.6,23,1,338,36,85,22,51,14,34,9,11,11,26,37,17,13,1,5,14,95,0.424,0.431,0.412,0.506,0.818,0.529
3327,Thomas Robinson,2015-16,24,BRK,NBA,0.6,71,7,917,130,291,130,290,0,1,47,109,136,223,359,46,39,36,69,111,307,0.447,0.448,0,0.447,0.431,0.453
3328,JaKarr Sampson,2014-15,21,PHI,NBA,0.6,74,32,1131,146,346,115,219,31,127,63,94,35,128,163,77,38,26,76,135,386,0.422,0.525,0.244,0.467,0.67,0.498
3329,Tomá_ Satoransk_,2016-17,25,WAS,NBA,0.6,57,3,719,61,147,52,110,9,37,23,33,25,58,83,92,26,6,38,60,154,0.415,0.473,0.243,0.446,0.697,0.477
3330,Marreese Speights,2017-18,30,ORL,NBA,0.6,52,3,675,138,349,52,116,86,233,40,55,21,112,133,40,8,22,40,106,402,0.395,0.448,0.369,0.519,0.727,0.539
3331,Isaiah Taylor,2017-18,23,ATL,NBA,0.6,67,9,1167,163,390,143,310,20,80,99,141,22,72,94,206,34,10,84,116,445,0.418,0.461,0.25,0.444,0.702,0.492
3332,Jeff Teague,2009-10,21,ATL,NBA,0.6,71,3,719,90,227,83,195,7,32,41,49,5,62,67,122,34,11,50,82,228,0.396,0.426,0.219,0.412,0.837,0.459
3333,Mirza Teletovi_,2016-17,31,MIL,NBA,0.6,70,2,1133,156,418,52,113,104,305,35,45,11,151,162,48,12,13,37,109,451,0.373,0.46,0.341,0.498,0.778,0.515
3334,Denzel Valentine,2016-17,23,CHI,NBA,0.6,57,0,976,102,288,29,80,73,208,14,18,11,140,151,63,30,7,49,86,291,0.354,0.363,0.351,0.481,0.778,0.492
3335,Rasheed Wallace,2012-13,38,NYK,NBA,0.6,21,0,296,55,142,33,73,22,69,14,20,11,72,83,6,13,15,10,40,146,0.387,0.452,0.319,0.465,0.7,0.484
3336,C.J. Watson,2015-16,31,ORL,NBA,0.6,33,2,656,47,137,33,89,14,48,34,39,10,56,66,88,19,5,25,49,142,0.343,0.371,0.292,0.394,0.872,0.461
3337,D.J. White,2009-10,23,OKC,NBA,0.6,12,0,102,25,41,25,41,0,0,9,10,10,13,23,4,5,3,3,12,59,0.61,0.61,,0.61,0.9,0.65
3338,Okaro White,2016-17,24,MIA,NBA,0.6,35,0,471,33,87,21,53,12,34,20,22,25,57,82,21,10,10,18,52,98,0.379,0.396,0.353,0.448,0.909,0.507
3339,Andrew Wiggins,2018-19,23,MIN,NBA,0.6,73,73,2543,498,1209,380,861,118,348,207,296,83,269,352,184,70,48,138,153,1321,0.412,0.441,0.339,0.461,0.699,0.493
3340,Chris Wright,2011-12,23,GSW,NBA,0.6,24,1,186,23,45,23,45,0,0,24,31,19,26,45,4,7,13,8,22,70,0.511,0.511,,0.511,0.774,0.597
3341,Delon Wright,2015-16,23,TOR,NBA,0.6,27,1,229,36,80,31,67,5,13,26,35,8,29,37,31,8,3,16,7,103,0.45,0.463,0.385,0.481,0.743,0.54
3342,Julian Wright,2010-11,23,TOR,NBA,0.6,52,6,766,82,160,80,150,2,10,22,43,47,71,118,58,39,20,43,45,188,0.513,0.533,0.2,0.519,0.512,0.525
3343,Guerschon Yabusele,2017-18,22,BOS,NBA,0.6,33,4,235,26,61,14,24,12,37,15,22,17,35,52,16,4,5,12,23,79,0.426,0.583,0.324,0.525,0.682,0.559
3344,James Anderson,2011-12,22,SAS,NBA,0.5,51,2,603,66,174,47,106,19,68,39,52,16,63,79,41,8,2,30,35,190,0.379,0.443,0.279,0.434,0.75,0.483
3345,Gilbert Arenas,2010-11,29,TOT,NBA,0.5,70,16,1796,269,734,172,407,97,327,120,153,22,167,189,274,74,21,177,188,755,0.366,0.423,0.297,0.433,0.784,0.471
3346,Hilton Armstrong,2010-11,26,TOT,NBA,0.5,53,2,488,37,76,35,72,2,4,16,33,42,89,131,14,18,21,28,84,92,0.487,0.486,0.5,0.5,0.485,0.508
3347,D.J. Augustin,2011-12,24,CHA,NBA,0.5,48,46,1408,183,487,122,308,61,179,105,120,24,85,109,307,36,1,110,65,532,0.376,0.396,0.341,0.438,0.875,0.493
3348,Ron Baker,2017-18,24,NYK,NBA,0.5,29,1,385,20,59,9,26,11,33,20,26,5,25,30,47,26,6,18,33,71,0.339,0.346,0.333,0.432,0.769,0.504
3349,Marcus Banks,2009-10,28,TOR,NBA,0.5,22,0,244,39,73,32,49,7,24,24,29,3,20,23,26,12,2,20,30,109,0.534,0.653,0.292,0.582,0.828,0.635
3350,Tony Battie,2011-12,35,PHI,NBA,0.5,27,11,295,19,51,19,50,0,1,4,4,8,59,67,16,4,6,4,26,42,0.373,0.38,0,0.373,1,0.398
3351,Michael Beasley,2011-12,23,MIN,NBA,0.5,47,7,1087,221,497,183,396,38,101,61,95,39,168,207,45,18,19,80,83,541,0.445,0.462,0.376,0.483,0.642,0.502
3352,Marco Belinelli,2015-16,29,SAC,NBA,0.5,68,7,1672,245,635,154,338,91,297,115,138,10,107,117,127,37,2,80,91,696,0.386,0.456,0.306,0.457,0.833,0.5
3353,Raja Bell,2009-10,33,TOT,NBA,0.5,6,5,180,28,61,16,34,12,27,3,3,5,18,23,13,4,2,5,15,71,0.459,0.471,0.444,0.557,1,0.57
3354,Dragan Bender,2018-19,21,PHO,NBA,0.5,46,27,826,88,197,66,96,22,101,32,54,34,149,183,56,18,22,37,90,230,0.447,0.688,0.218,0.503,0.593,0.521
3355,Anthony Bennett,2016-17,23,BRK,NBA,0.5,23,1,264,38,92,25,44,13,48,26,36,25,53,78,12,5,3,12,18,115,0.413,0.568,0.271,0.484,0.722,0.533
3356,Andrew Bogut,2011-12,27,MIL,NBA,0.5,12,12,364,61,136,61,135,0,1,14,23,22,78,100,31,12,24,24,36,136,0.449,0.452,0,0.449,0.609,0.465
3357,Markel Brown,2014-15,23,BRK,NBA,0.5,47,29,781,76,210,59,146,17,64,47,57,16,91,107,39,31,12,27,57,216,0.362,0.404,0.266,0.402,0.825,0.459
3358,Trey Burke,2016-17,24,WAS,NBA,0.5,57,0,703,116,255,85,185,31,70,22,29,7,40,47,100,11,5,48,54,285,0.455,0.459,0.443,0.516,0.759,0.532
3359,Isaiah Canaan,2016-17,25,CHI,NBA,0.5,39,0,592,63,173,38,79,25,94,30,33,6,44,50,37,22,1,21,35,181,0.364,0.481,0.266,0.436,0.909,0.483
3360,DeMarre Carroll,2011-12,25,TOT,NBA,0.5,24,9,348,43,105,36,86,7,19,14,16,28,25,53,18,12,1,11,37,107,0.41,0.419,0.368,0.443,0.875,0.478
3361,DeMarre Carroll,2009-10,23,MEM,NBA,0.5,71,1,795,88,222,88,216,0,6,33,53,53,97,150,33,28,9,24,107,209,0.396,0.407,0,0.396,0.623,0.426
3362,Alex Caruso,2017-18,23,LAL,NBA,0.5,37,7,562,50,116,37,73,13,43,21,30,15,50,65,75,23,10,42,52,134,0.431,0.507,0.302,0.487,0.7,0.519
3363,Omri Casspi,2016-17,28,TOT,NBA,0.5,36,2,643,77,164,62,121,15,43,17,29,27,85,112,37,23,3,29,50,186,0.47,0.512,0.349,0.515,0.586,0.526
3364,Rakeem Christmas,2016-17,25,IND,NBA,0.5,29,0,219,19,43,19,43,0,0,21,29,26,30,56,4,3,6,8,37,59,0.442,0.442,,0.442,0.724,0.529
3365,Kyle Collinsworth,2017-18,26,DAL,NBA,0.5,32,2,480,38,99,34,82,4,17,21,40,32,75,107,56,17,9,24,44,101,0.384,0.415,0.235,0.404,0.525,0.433
3366,Marquis Daniels,2012-13,32,MIL,NBA,0.5,59,33,1085,132,351,112,279,20,72,40,54,48,102,150,65,51,10,45,77,324,0.376,0.401,0.278,0.405,0.741,0.432
3367,Deyonta Davis,2016-17,20,MEM,NBA,0.5,36,0,238,24,47,24,47,0,0,10,18,20,40,60,2,3,17,8,40,58,0.511,0.511,,0.511,0.556,0.528
3368,Matthew Dellavedova,2018-19,28,TOT,NBA,0.5,48,0,812,98,242,54,112,44,130,42,52,6,71,77,181,14,2,68,75,282,0.405,0.482,0.338,0.496,0.808,0.532
3369,Matthew Dellavedova,2017-18,27,MIL,NBA,0.5,38,3,712,55,152,26,74,29,78,25,27,14,50,64,145,14,0,49,67,164,0.362,0.351,0.372,0.457,0.926,0.5
3370,Cheick Diallo,2016-17,20,NOP,NBA,0.5,17,0,199,36,76,36,76,0,0,15,21,23,50,73,4,4,7,7,17,87,0.474,0.474,,0.474,0.714,0.51
3371,Toney Douglas,2016-17,30,MEM,NBA,0.5,24,0,394,43,117,36,75,7,42,24,29,13,48,61,56,18,5,21,50,117,0.368,0.48,0.167,0.397,0.828,0.451
3372,Dan Gadzuric,2009-10,31,MIL,NBA,0.5,32,6,314,39,89,39,89,0,0,10,25,38,54,92,12,9,13,15,63,88,0.438,0.438,,0.438,0.4,0.44
3373,Sundiata Gaines,2009-10,23,UTA,NBA,0.5,32,0,217,38,82,31,56,7,26,23,46,6,23,29,39,12,0,14,17,106,0.463,0.554,0.269,0.506,0.5,0.518
3374,Daniel Gibson,2011-12,25,CLE,NBA,0.5,35,7,916,87,248,32,109,55,139,34,43,11,90,101,76,26,16,45,69,263,0.351,0.294,0.396,0.462,0.791,0.493
3375,Daniel Gibson,2012-13,26,CLE,NBA,0.5,46,3,919,84,247,28,84,56,163,26,37,5,55,60,82,30,4,31,89,250,0.34,0.333,0.344,0.453,0.703,0.475
3376,Devonte' Graham,2018-19,23,CHO,NBA,0.5,46,3,676,74,216,40,95,34,121,35,46,10,53,63,121,23,2,30,48,217,0.343,0.421,0.281,0.421,0.761,0.459
3377,Treveon Graham,2018-19,25,BRK,NBA,0.5,35,21,715,64,191,26,63,38,128,18,22,23,84,107,34,13,7,17,68,184,0.335,0.413,0.297,0.435,0.818,0.458
3378,Jerami Grant,2014-15,20,PHI,NBA,0.5,65,11,1377,124,352,75,196,49,156,114,193,49,149,198,79,40,68,85,144,411,0.352,0.383,0.314,0.422,0.591,0.47
3379,Aaron Gray,2012-13,28,TOR,NBA,0.5,42,16,513,48,90,48,90,0,0,23,44,48,85,133,33,7,5,36,85,119,0.533,0.533,,0.533,0.523,0.544
3380,Willie Green,2013-14,32,LAC,NBA,0.5,55,9,869,102,271,61,150,41,121,28,34,12,66,78,50,22,11,34,96,273,0.376,0.407,0.339,0.452,0.824,0.477
3381,Donté Greene,2010-11,22,SAC,NBA,0.5,69,21,1127,156,386,111,232,45,154,43,65,49,98,147,48,36,20,60,88,400,0.404,0.478,0.292,0.462,0.662,0.482
3382,Mike Harris,2013-14,30,UTA,NBA,0.5,20,0,225,29,61,29,59,0,2,26,27,15,18,33,5,16,7,11,36,84,0.475,0.492,0,0.475,0.963,0.576
3383,Isaiah Hartenstein,2018-19,20,HOU,NBA,0.5,28,0,221,20,41,18,35,2,6,11,14,21,26,47,15,7,12,13,56,53,0.488,0.514,0.333,0.512,0.786,0.562
3384,Chuck Hayes,2014-15,31,TOR,NBA,0.5,29,0,255,22,46,22,46,0,0,6,11,18,33,51,20,10,4,8,37,50,0.478,0.478,,0.478,0.545,0.492
3385,Solomon Hill,2018-19,27,NOP,NBA,0.5,44,15,878,68,178,36,77,32,101,23,32,34,99,133,55,23,10,31,80,191,0.382,0.468,0.317,0.472,0.719,0.497
3386,Darrun Hilliard,2015-16,22,DET,NBA,0.5,38,2,383,52,131,33,81,19,50,29,40,5,40,45,27,9,1,19,28,152,0.397,0.407,0.38,0.469,0.725,0.511
3387,Josh Howard,2011-12,31,UTA,NBA,0.5,43,18,991,144,361,135,324,9,37,75,97,39,119,158,50,32,10,53,91,372,0.399,0.417,0.243,0.411,0.773,0.461
3388,Josh Huestis,2017-18,26,OKC,NBA,0.5,69,10,982,60,182,27,67,33,115,6,20,42,119,161,20,15,43,26,82,159,0.33,0.403,0.287,0.42,0.3,0.417
3389,Didier Ilunga-Mbenga,2010-11,30,NOH,NBA,0.5,41,0,330,23,49,23,49,0,0,13,18,35,51,86,6,6,27,21,52,59,0.469,0.469,,0.469,0.722,0.518
3390,Bernard James,2014-15,29,DAL,NBA,0.5,16,2,158,12,27,12,27,0,0,20,23,18,21,39,4,2,15,6,17,44,0.444,0.444,,0.444,0.87,0.593
3391,Charles Jenkins,2011-12,22,GSW,NBA,0.5,51,28,893,130,291,127,271,3,20,34,39,8,60,68,170,33,6,60,85,297,0.447,0.469,0.15,0.452,0.872,0.482
3392,Stanley Johnson,2018-19,22,TOT,NBA,0.5,66,7,1208,171,440,109,225,62,215,50,64,34,183,217,88,60,14,81,114,454,0.389,0.484,0.288,0.459,0.781,0.485
3393,Solomon Jones,2010-11,26,IND,NBA,0.5,39,0,528,49,121,49,120,0,1,41,62,45,68,113,30,12,22,35,94,139,0.405,0.408,0,0.405,0.661,0.469
3394,Jerome Jordan,2011-12,25,NYK,NBA,0.5,21,0,108,17,33,17,33,0,0,8,10,14,13,27,4,1,6,2,15,42,0.515,0.515,,0.515,0.8,0.561
3395,Chris Kaman,2013-14,31,LAL,NBA,0.5,39,13,736,176,346,176,343,0,3,52,68,54,175,229,58,11,40,74,93,404,0.509,0.513,0,0.509,0.765,0.537
3396,Jason Kapono,2009-10,28,PHI,NBA,0.5,57,12,976,126,301,63,130,63,171,9,15,14,52,66,39,21,6,34,80,324,0.419,0.485,0.368,0.523,0.6,0.527
3397,Luke Kornet,2017-18,22,NYK,NBA,0.5,20,1,326,49,125,21,46,28,79,8,11,11,53,64,26,6,16,12,28,134,0.392,0.457,0.354,0.504,0.727,0.516
3398,Doron Lamb,2013-14,22,ORL,NBA,0.5,53,0,695,63,160,27,70,36,90,29,36,8,41,49,43,11,1,27,54,191,0.394,0.386,0.4,0.506,0.806,0.543
3399,DeAndre Liggins,2016-17,28,TOT,NBA,0.5,62,19,777,55,142,38,96,17,46,25,40,20,88,108,54,47,14,42,81,152,0.387,0.396,0.37,0.447,0.625,0.476
3400,DeAndre Liggins,2017-18,29,TOT,NBA,0.5,58,4,724,40,106,21,53,19,53,2,5,7,68,75,48,37,14,20,81,101,0.377,0.396,0.358,0.467,0.4,0.467
