,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
3417,Shabazz Napier,2014-15,23,MIA,NBA,0.5,51,10,1012,87,228,44,110,43,118,44,56,17,96,113,130,40,4,81,76,261,0.382,0.4,0.364,0.476,0.786,0.517
3418,Jameer Nelson,2015-16,33,DEN,NBA,0.5,39,15,1036,113,307,70,163,43,144,30,35,19,96,115,190,25,5,66,100,299,0.368,0.429,0.299,0.438,0.857,0.464
3419,Greg Oden,2013-14,26,MIA,NBA,0.5,23,6,212,27,49,27,49,0,0,13,23,23,31,54,1,7,13,12,52,67,0.551,0.551,,0.551,0.565,0.567
3420,Daniel Orton,2011-12,21,ORL,NBA,0.5,16,2,187,17,30,17,29,0,1,11,25,19,20,39,5,8,9,7,30,45,0.567,0.586,0,0.567,0.44,0.549
3421,Kostas Papanikolaou,2014-15,24,HOU,NBA,0.5,43,1,795,69,197,38,91,31,106,13,18,39,79,118,85,29,13,55,71,182,0.35,0.418,0.292,0.429,0.722,0.444
3422,Jannero Pargo,2013-14,34,CHA,NBA,0.5,29,0,242,52,118,28,58,24,60,8,11,1,19,20,52,14,1,26,17,136,0.441,0.483,0.4,0.542,0.727,0.554
3423,Brandon Paul,2017-18,26,SAS,NBA,0.5,64,2,576,55,127,40,73,15,54,22,43,6,62,68,37,25,7,29,58,147,0.433,0.548,0.278,0.492,0.512,0.504
3424,Cameron Payne,2018-19,24,TOT,NBA,0.5,40,13,712,96,223,71,139,25,84,33,41,13,59,72,106,28,9,45,64,250,0.43,0.511,0.298,0.487,0.805,0.519
3425,Miles Plumlee,2018-19,30,ATL,NBA,0.5,18,0,173,32,48,32,48,0,0,16,30,16,23,39,17,6,4,10,14,80,0.667,0.667,,0.667,0.533,0.654
3426,Miles Plumlee,2016-17,28,TOT,NBA,0.5,45,12,484,44,92,44,92,0,0,25,39,38,57,95,21,18,13,30,73,113,0.478,0.478,,0.478,0.641,0.518
3427,Leon Powe,2009-10,26,CLE,NBA,0.5,20,2,236,21,49,21,49,0,0,37,63,19,42,61,0,6,2,11,36,79,0.429,0.429,,0.429,0.587,0.515
3428,Alex Poythress,2018-19,25,ATL,NBA,0.5,21,1,305,40,81,31,58,9,23,18,29,29,47,76,17,4,10,13,47,107,0.494,0.534,0.391,0.549,0.621,0.571
3429,Joel Przybilla,2010-11,31,TOT,NBA,0.5,36,9,519,25,44,25,44,0,0,14,27,37,108,145,13,5,15,29,79,64,0.568,0.568,,0.568,0.519,0.573
3430,Anthony Randolph,2012-13,23,DEN,NBA,0.5,39,0,329,56,114,56,106,0,8,31,45,29,66,95,12,19,21,37,41,143,0.491,0.528,0,0.491,0.689,0.534
3431,Anthony Randolph,2010-11,21,TOT,NBA,0.5,40,3,590,123,264,122,260,1,4,58,86,43,117,160,33,22,24,53,62,305,0.466,0.469,0.25,0.468,0.674,0.505
3432,Ricky Rubio,2014-15,24,MIN,NBA,0.5,22,22,692,78,219,65,168,13,51,57,71,19,106,125,193,38,1,64,59,226,0.356,0.387,0.255,0.386,0.803,0.452
3433,JaKarr Sampson,2018-19,25,CHI,NBA,0.5,4,0,127,29,54,24,40,5,14,17,21,5,27,32,4,4,3,4,8,80,0.537,0.6,0.357,0.583,0.81,0.633
3434,Chris Singleton,2012-13,23,WAS,NBA,0.5,57,11,924,92,241,85,205,7,36,40,70,51,133,184,37,38,24,45,124,231,0.382,0.415,0.194,0.396,0.571,0.425
3435,Nik Stauskas,2014-15,21,SAC,NBA,0.5,73,1,1127,108,296,60,147,48,149,55,64,11,77,88,67,20,17,40,92,319,0.365,0.408,0.322,0.446,0.859,0.492
3436,Nik Stauskas,2015-16,22,PHI,NBA,0.5,73,35,1809,210,545,104,220,106,325,91,118,23,160,183,138,44,20,94,115,617,0.385,0.473,0.326,0.483,0.771,0.517
3437,Jarnell Stokes,2014-15,21,MEM,NBA,0.5,19,2,126,21,37,21,37,0,0,15,28,16,18,34,4,5,5,7,25,57,0.568,0.568,,0.568,0.536,0.578
3438,Mirza Teletovi_,2014-15,29,BRK,NBA,0.5,40,4,892,122,319,60,126,62,193,33,46,27,167,194,46,14,16,53,74,339,0.382,0.476,0.321,0.48,0.717,0.5
3439,Marcus Thornton,2016-17,29,WAS,NBA,0.5,33,1,575,84,210,56,130,28,80,23,27,22,54,76,41,19,3,25,48,219,0.4,0.431,0.35,0.467,0.852,0.494
3440,Jeremy Tyler,2013-14,22,NYK,NBA,0.5,41,0,398,60,116,60,116,0,0,26,48,38,71,109,8,6,20,26,70,146,0.517,0.517,,0.517,0.542,0.532
3441,Ben Uzoh,2010-11,22,NJN,NBA,0.5,42,0,438,61,144,58,136,3,8,33,56,30,31,61,69,13,8,25,29,158,0.424,0.426,0.375,0.434,0.589,0.468
3442,Greivis Vásquez,2010-11,24,MEM,NBA,0.5,70,1,860,95,233,70,147,25,86,34,44,12,61,73,151,22,4,70,83,249,0.408,0.476,0.291,0.461,0.773,0.493
3443,Noah Vonleh,2014-15,19,CHO,NBA,0.5,25,0,259,30,76,25,63,5,13,18,26,28,58,86,4,4,9,11,20,83,0.395,0.397,0.385,0.428,0.692,0.475
3444,Henry Walker,2014-15,27,MIA,NBA,0.5,24,13,628,58,168,13,36,45,132,14,18,7,75,82,29,24,9,24,76,175,0.345,0.361,0.341,0.479,0.778,0.497
3445,Hakim Warrick,2011-12,29,PHO,NBA,0.5,35,0,503,74,180,73,170,1,10,76,99,31,61,92,30,8,3,36,35,225,0.411,0.429,0.1,0.414,0.768,0.503
3446,Derrick White,2017-18,23,SAS,NBA,0.5,17,0,139,16,33,8,20,8,13,14,20,5,21,26,9,4,3,6,8,54,0.485,0.4,0.615,0.606,0.7,0.646
3447,James White,2012-13,30,NYK,NBA,0.5,57,16,435,50,116,36,75,14,41,11,19,5,43,48,29,13,4,17,44,125,0.431,0.48,0.341,0.491,0.579,0.503
3448,Troy Williams,2017-18,23,TOT,NBA,0.5,21,1,307,51,109,40,71,11,38,20,30,22,41,63,16,20,4,19,34,133,0.468,0.563,0.289,0.518,0.667,0.544
3449,Jamil Wilson,2017-18,27,LAC,NBA,0.5,15,10,274,38,81,11,18,27,63,2,4,3,29,32,10,5,8,8,34,105,0.469,0.611,0.429,0.636,0.5,0.634
3450,Guerschon Yabusele,2018-19,23,BOS,NBA,0.5,41,1,251,35,77,26,49,9,28,15,22,23,30,53,15,8,7,15,32,94,0.455,0.531,0.321,0.513,0.682,0.542
3451,Joe Young,2017-18,25,IND,NBA,0.5,53,1,558,80,186,55,120,25,66,22,29,12,51,63,39,14,1,26,39,207,0.43,0.458,0.379,0.497,0.759,0.521
3452,Paul Zipser,2016-17,22,CHI,NBA,0.5,44,18,843,88,221,55,122,33,99,31,40,15,110,125,36,15,16,40,78,240,0.398,0.451,0.333,0.473,0.775,0.503
3453,Jordan Adams,2014-15,20,MEM,NBA,0.4,30,0,248,35,86,25,61,10,25,14,23,9,19,28,16,16,7,14,24,94,0.407,0.41,0.4,0.465,0.609,0.489
3454,Jeff Adrien,2014-15,28,MIN,NBA,0.4,17,0,215,19,44,19,44,0,0,22,38,23,54,77,15,4,9,9,30,60,0.432,0.432,,0.432,0.579,0.494
3455,Alexis Ajinça,2010-11,22,TOT,NBA,0.4,34,2,340,59,133,47,99,12,34,13,18,17,61,78,10,11,19,18,73,143,0.444,0.475,0.353,0.489,0.722,0.507
3456,Justin Anderson,2018-19,25,ATL,NBA,0.4,48,4,463,64,157,40,80,24,77,26,35,24,60,84,23,22,13,23,48,178,0.408,0.5,0.312,0.484,0.743,0.516
3457,Joel Anthony,2015-16,33,DET,NBA,0.4,19,0,96,6,10,6,10,0,0,6,8,8,13,21,1,2,12,2,15,18,0.6,0.6,,0.6,0.75,0.666
3458,Joel Anthony,2016-17,34,SAS,NBA,0.4,19,0,122,10,16,10,16,0,0,5,8,8,23,31,3,2,6,4,11,25,0.625,0.625,,0.625,0.625,0.64
3459,Gilbert Arenas,2011-12,30,MEM,NBA,0.4,17,0,211,26,64,13,25,13,39,7,10,2,16,18,18,11,1,12,35,72,0.406,0.52,0.333,0.508,0.7,0.526
3460,Leandro Barbosa,2013-14,31,PHO,NBA,0.4,20,0,368,56,131,49,106,7,25,31,39,5,32,37,32,7,4,19,30,150,0.427,0.462,0.28,0.454,0.795,0.506
3461,Earl Barron,2009-10,28,NYK,NBA,0.4,7,6,232,30,68,30,68,0,0,22,29,31,46,77,8,4,4,11,24,82,0.441,0.441,,0.441,0.759,0.508
3462,Rodrigue Beaubois,2012-13,24,DAL,NBA,0.4,45,0,549,65,176,44,104,21,72,30,38,9,48,57,84,19,4,33,54,181,0.369,0.423,0.292,0.429,0.789,0.47
3463,Patrick Beverley,2017-18,29,LAC,NBA,0.4,11,11,334,48,119,24,59,24,60,14,17,16,29,45,32,19,5,25,34,134,0.403,0.407,0.4,0.504,0.824,0.53
3464,Andrew Bogut,2017-18,33,LAL,NBA,0.4,24,5,216,17,25,17,25,0,0,2,2,26,52,78,15,4,13,19,40,36,0.68,0.68,,0.68,1,0.696
3465,Avery Bradley,2012-13,22,BOS,NBA,0.4,50,50,1435,192,478,152,352,40,126,37,49,30,81,111,104,64,19,72,129,461,0.402,0.432,0.317,0.444,0.755,0.461
3466,MarShon Brooks,2013-14,25,TOT,NBA,0.4,35,0,316,57,125,44,100,13,25,32,44,10,44,54,25,14,4,24,21,159,0.456,0.44,0.52,0.508,0.727,0.551
3467,Devin Brown,2009-10,31,TOT,NBA,0.4,50,37,1060,136,361,78,197,58,164,69,86,29,95,124,65,33,6,62,72,399,0.377,0.396,0.354,0.457,0.802,0.5
3468,Jabari Brown,2014-15,22,LAL,NBA,0.4,19,5,568,70,170,47,108,23,62,64,85,3,33,36,40,12,2,32,33,227,0.412,0.435,0.371,0.479,0.753,0.547
3469,Kwame Brown,2012-13,30,PHI,NBA,0.4,22,11,269,17,37,17,37,0,0,7,19,23,51,74,9,6,10,8,37,41,0.459,0.459,,0.459,0.368,0.452
3470,Andrew Bynum,2013-14,26,TOT,NBA,0.4,26,19,516,94,225,94,225,0,0,37,49,53,92,145,29,6,29,34,31,225,0.418,0.418,,0.418,0.755,0.456
3471,Brian Cardinal,2009-10,32,MIN,NBA,0.4,29,0,267,14,36,11,27,3,9,17,18,7,22,29,24,9,3,7,56,48,0.389,0.407,0.333,0.431,0.944,0.546
3472,Jason Collins,2012-13,34,TOT,NBA,0.4,38,9,384,9,29,9,29,0,0,23,32,22,38,60,8,12,10,18,85,41,0.31,0.31,,0.31,0.719,0.476
3473,Nick Collison,2016-17,36,OKC,NBA,0.4,20,0,128,14,23,14,22,0,1,5,8,9,22,31,12,2,2,4,17,33,0.609,0.636,0,0.609,0.625,0.622
3474,Luigi Datome,2014-15,27,TOT,NBA,0.4,21,1,209,43,89,25,49,18,40,1,1,3,26,29,9,2,7,9,15,105,0.483,0.51,0.45,0.584,1,0.587
3475,Deyonta Davis,2018-19,22,ATL,NBA,0.4,9,0,118,15,22,15,21,0,1,6,10,10,26,36,5,3,5,3,12,36,0.682,0.714,0,0.682,0.6,0.682
3476,DeSagana Diop,2009-10,28,CHA,NBA,0.4,27,0,262,15,29,15,29,0,0,2,9,24,41,65,5,5,14,12,31,32,0.517,0.517,,0.517,0.222,0.485
3477,Tyler Dorsey,2017-18,21,ATL,NBA,0.4,56,5,974,144,382,72,183,72,199,45,63,17,113,130,79,17,5,37,63,405,0.377,0.393,0.362,0.471,0.714,0.494
3478,Devin Ebanks,2010-11,21,LAL,NBA,0.4,20,0,118,21,51,19,46,2,5,18,23,15,12,27,2,4,5,6,7,62,0.412,0.413,0.4,0.431,0.783,0.507
3479,Henry Ellenson,2018-19,22,TOT,NBA,0.4,19,0,259,39,95,22,57,17,38,19,25,5,61,66,16,7,2,9,27,114,0.411,0.386,0.447,0.5,0.76,0.538
3480,Wayne Ellington,2009-10,22,MIN,NBA,0.4,76,1,1384,190,448,126,286,64,162,61,70,33,126,159,74,20,5,74,72,505,0.424,0.441,0.395,0.496,0.871,0.527
3481,Tyler Ennis,2016-17,22,TOT,NBA,0.4,53,2,588,90,208,63,138,27,70,21,25,9,36,45,86,25,2,45,58,228,0.433,0.457,0.386,0.498,0.84,0.521
3482,Tyler Ennis,2015-16,21,MIL,NBA,0.4,46,7,654,84,187,71,148,13,39,25,34,13,62,75,95,25,1,46,64,206,0.449,0.48,0.333,0.484,0.735,0.51
3483,Semih Erden,2011-12,25,CLE,NBA,0.4,28,9,333,39,74,39,74,0,0,21,41,20,52,72,9,10,5,16,60,99,0.527,0.527,,0.527,0.512,0.538
3484,Jordan Farmar,2015-16,29,MEM,NBA,0.4,12,10,291,42,100,26,55,16,45,10,10,4,21,25,37,15,2,18,22,110,0.42,0.473,0.356,0.5,1,0.527
3485,Landry Fields,2013-14,25,TOR,NBA,0.4,30,2,322,27,67,27,62,0,5,14,22,15,44,59,20,10,3,11,25,68,0.403,0.435,0,0.403,0.636,0.443
3486,Derek Fisher,2012-13,38,TOT,NBA,0.4,33,9,575,55,161,25,81,30,80,35,38,2,35,37,47,19,3,30,55,175,0.342,0.309,0.375,0.435,0.921,0.492
3487,Jeff Foster,2011-12,35,IND,NBA,0.4,11,0,141,9,18,8,17,1,1,6,9,18,24,42,4,8,1,7,26,25,0.5,0.471,1,0.528,0.667,0.569
3488,Jeff Foster,2009-10,33,IND,NBA,0.4,16,3,255,22,46,22,45,0,1,5,9,34,47,81,21,3,4,14,45,49,0.478,0.489,0,0.478,0.556,0.49
3489,Randy Foye,2015-16,32,TOT,NBA,0.4,81,8,1642,169,482,94,232,75,250,61,74,24,132,156,161,39,29,86,131,474,0.351,0.405,0.3,0.428,0.824,0.461
3490,Alonzo Gee,2009-10,22,WAS,NBA,0.4,11,2,182,28,59,21,50,7,9,18,29,15,18,33,7,7,1,10,13,81,0.475,0.42,0.778,0.534,0.621,0.564
3491,Rudy Gobert,2013-14,21,UTA,NBA,0.4,45,0,434,36,74,36,74,0,0,32,65,51,104,155,7,8,41,32,57,104,0.486,0.486,,0.486,0.492,0.507
3492,Treveon Graham,2016-17,23,CHO,NBA,0.4,27,1,189,19,40,10,25,9,15,10,15,5,17,22,6,6,1,3,18,57,0.475,0.4,0.6,0.588,0.667,0.612
3493,JaMychal Green,2014-15,24,TOT,NBA,0.4,24,1,164,27,47,27,41,0,6,8,10,19,26,45,4,5,5,14,25,62,0.574,0.659,0,0.574,0.8,0.603
3494,Richard Hamilton,2012-13,34,CHI,NBA,0.4,50,45,1088,204,475,188,423,16,52,66,77,16,67,83,119,24,5,84,93,490,0.429,0.444,0.308,0.446,0.857,0.481
3495,Al Harrington,2013-14,33,WAS,NBA,0.4,34,0,511,82,207,48,107,34,100,27,35,15,65,80,28,14,0,34,72,225,0.396,0.449,0.34,0.478,0.771,0.506
3496,Udonis Haslem,2015-16,35,MIA,NBA,0.4,37,0,260,23,61,22,52,1,9,12,16,10,65,75,14,5,2,5,25,59,0.377,0.423,0.111,0.385,0.75,0.434
3497,Gerald Henderson,2009-10,22,CHA,NBA,0.4,43,0,355,37,104,33,85,4,19,35,47,15,40,55,13,10,9,14,25,113,0.356,0.388,0.211,0.375,0.745,0.453
3498,Juan Hernangómez,2017-18,22,DEN,NBA,0.4,25,3,277,29,75,15,25,14,50,10,12,18,36,54,12,6,3,9,25,82,0.387,0.6,0.28,0.48,0.833,0.511
3499,Solomon Hill,2013-14,22,IND,NBA,0.4,28,0,226,17,40,10,17,7,23,6,7,9,32,41,12,5,2,13,19,47,0.425,0.588,0.304,0.513,0.857,0.545
3500,Frank Jackson,2018-19,20,NOP,NBA,0.4,61,16,1169,194,447,141,278,53,169,54,73,25,109,134,69,25,2,48,92,495,0.434,0.507,0.314,0.493,0.74,0.517
