,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
4416,Lonnie Walker,2018-19,20,SAS,NBA,0,17,0,118,16,46,11,33,5,13,8,10,0,17,17,9,7,3,4,7,45,0.348,0.333,0.385,0.402,0.8,0.446
4417,Hakim Warrick,2012-13,30,TOT,NBA,0,28,14,489,67,165,67,162,0,3,60,88,21,68,89,25,13,6,29,37,194,0.406,0.414,0,0.406,0.682,0.476
4418,Earl Watson,2012-13,33,UTA,NBA,0,48,4,829,37,120,32,92,5,28,17,25,23,64,87,190,40,8,69,94,96,0.308,0.348,0.179,0.329,0.68,0.366
4419,David Wear,2014-15,24,SAC,NBA,0,2,0,7,0,2,0,1,0,1,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,,0
4420,Kyle Weaver,2010-11,24,UTA,NBA,0,5,0,69,9,25,6,18,3,7,7,8,2,8,10,7,2,2,7,3,28,0.36,0.333,0.429,0.42,0.875,0.491
4421,Briante Weber,2015-16,23,TOT,NBA,0,7,4,169,14,39,14,34,0,5,3,4,8,17,25,21,9,3,9,12,31,0.359,0.412,0,0.359,0.75,0.38
4422,Martell Webster,2014-15,28,WAS,NBA,0,32,0,352,24,91,14,48,10,43,48,64,10,36,46,17,7,1,22,24,106,0.264,0.292,0.233,0.319,0.75,0.445
4423,D.J. White,2013-14,27,CHA,NBA,0,2,0,10,0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,,0,,0
4424,Okaro White,2018-19,26,WAS,NBA,0,3,0,6,0,2,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,,0,0,,0
4425,Royce White,2013-14,22,SAC,NBA,0,3,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,,0
4426,Hassan Whiteside,2010-11,21,SAC,NBA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
4427,Shayne Whittington,2015-16,24,IND,NBA,0,7,0,41,5,11,5,9,0,2,1,2,5,7,12,3,1,1,5,7,11,0.455,0.556,0,0.455,0.5,0.463
4428,C.J. Wilcox,2014-15,24,LAC,NBA,0,21,0,101,16,38,9,19,7,19,2,2,1,6,7,8,3,1,10,7,41,0.421,0.474,0.368,0.513,1,0.527
4429,Mike Wilks,2009-10,30,OKC,NBA,0,4,0,59,6,12,4,9,2,3,2,4,1,3,4,4,0,0,4,5,16,0.5,0.444,0.667,0.583,0.5,0.581
4430,Alan Williams,2017-18,25,PHO,NBA,0,5,0,70,7,18,7,18,0,0,6,9,3,19,22,8,5,1,7,13,20,0.389,0.389,,0.389,0.667,0.455
4431,Derrick Williams,2017-18,26,LAL,NBA,0,2,0,9,1,4,1,2,0,2,0,0,0,1,1,0,0,0,0,0,2,0.25,0.5,0,0.25,,0.25
4432,Elliot Williams,2015-16,26,MEM,NBA,0,5,0,45,2,10,1,6,1,4,3,4,1,3,4,4,0,0,1,2,8,0.2,0.167,0.25,0.25,0.75,0.34
4433,Marcus Williams,2009-10,24,MEM,NBA,0,62,1,872,104,271,80,190,24,81,37,55,13,80,93,161,32,1,74,43,269,0.384,0.421,0.296,0.428,0.673,0.456
4434,Matt Williams,2017-18,24,MIA,NBA,0,3,0,11,2,6,1,1,1,5,0,0,0,1,1,0,0,0,1,1,5,0.333,1,0.2,0.417,,0.417
4435,Reggie Williams,2013-14,27,OKC,NBA,0,3,0,17,5,9,4,6,1,3,0,0,0,0,0,1,1,0,2,1,11,0.556,0.667,0.333,0.611,,0.611
4436,Kyle Wiltjer,2016-17,24,HOU,NBA,0,14,0,44,4,14,0,1,4,13,1,2,4,6,10,2,3,1,5,4,13,0.286,0,0.308,0.429,0.5,0.437
4437,Jeff Withey,2017-18,27,DAL,NBA,0,9,0,39,6,16,4,6,2,10,1,2,1,9,10,0,0,3,2,3,15,0.375,0.667,0.2,0.438,0.5,0.444
4438,Chris Wright,2012-13,23,DAL,NBA,0,3,0,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0.5,0.5,,0.5,,0.5
4439,Nick Young,2018-19,33,DEN,NBA,0,4,0,37,3,9,0,1,3,8,0,0,0,1,1,2,0,1,2,4,9,0.333,0,0.375,0.5,,0.5
4440,Stephen Zimmerman,2016-17,20,ORL,NBA,0,19,0,108,10,31,10,31,0,0,3,5,11,24,35,4,2,5,3,17,23,0.323,0.323,,0.323,0.6,0.346
4441,Quincy Acy,2018-19,28,PHO,NBA,-0.1,10,0,123,4,18,2,3,2,15,7,10,3,22,25,8,1,4,4,24,17,0.222,0.667,0.133,0.278,0.7,0.379
4442,Rawle Alkins,2018-19,21,CHI,NBA,-0.1,10,1,120,13,39,10,27,3,12,8,12,11,15,26,13,1,0,8,7,37,0.333,0.37,0.25,0.372,0.667,0.418
4443,Kadeem Allen,2017-18,25,BOS,NBA,-0.1,18,1,107,6,22,6,11,0,11,7,9,4,7,11,12,3,2,9,15,19,0.273,0.545,0,0.273,0.778,0.366
4444,Lou Amundson,2015-16,33,NYK,NBA,-0.1,29,0,204,19,53,19,53,0,0,14,27,23,26,49,12,6,7,15,44,52,0.358,0.358,,0.358,0.519,0.401
4445,Ike Anigbogu,2018-19,20,IND,NBA,-0.1,3,0,6,0,3,0,3,0,0,0,0,1,2,3,1,0,1,1,0,0,0,0,,0,,0
4446,Kostas Antetokounmpo,2018-19,21,DAL,NBA,-0.1,2,0,11,0,3,0,3,0,0,2,4,0,1,1,0,2,0,1,0,2,0,0,,0,0.5,0.21
4447,Keith Appling,2015-16,23,ORL,NBA,-0.1,5,0,27,2,8,2,5,0,3,2,2,0,1,1,1,1,0,3,5,6,0.25,0.4,0,0.25,1,0.338
4448,Hilton Armstrong,2009-10,25,TOT,NBA,-0.1,33,0,335,28,79,28,78,0,1,15,32,27,54,81,21,15,12,22,59,71,0.354,0.359,0,0.354,0.469,0.381
4449,Ömer A_ık,2017-18,31,TOT,NBA,-0.1,18,0,182,9,22,9,22,0,0,4,13,9,38,47,3,2,4,9,20,22,0.409,0.409,,0.409,0.308,0.397
4450,Kelenna Azubuike,2011-12,28,DAL,NBA,-0.1,3,0,18,3,8,2,5,1,3,0,0,0,0,0,0,1,0,4,1,7,0.375,0.4,0.333,0.438,,0.438
4451,Dwayne Bacon,2017-18,22,CHO,NBA,-0.1,53,6,713,72,192,61,149,11,43,20,25,4,120,124,38,16,2,23,46,175,0.375,0.409,0.256,0.404,0.8,0.431
4452,Cameron Bairstow,2014-15,24,CHI,NBA,-0.1,18,1,64,3,14,3,14,0,0,4,5,6,2,8,1,2,1,3,8,10,0.214,0.214,,0.214,0.8,0.309
4453,Ron Baker,2018-19,25,TOT,NBA,-0.1,15,0,152,4,20,3,7,1,13,5,6,1,10,11,15,6,1,5,18,14,0.2,0.429,0.077,0.225,0.833,0.309
4454,Ron Baker,2016-17,23,NYK,NBA,-0.1,52,13,857,82,217,59,131,23,86,28,43,12,86,98,107,34,8,56,74,215,0.378,0.45,0.267,0.431,0.651,0.456
4455,Jerryd Bayless,2016-17,28,PHI,NBA,-0.1,3,1,71,11,32,9,27,2,5,9,10,3,9,12,13,0,0,9,4,33,0.344,0.333,0.4,0.375,0.9,0.453
4456,Michael Beasley,2014-15,26,MIA,NBA,-0.1,24,1,505,92,212,84,178,8,34,20,26,12,77,89,32,15,13,37,66,212,0.434,0.472,0.235,0.453,0.769,0.474
4457,Charlie Bell,2010-11,31,GSW,NBA,-0.1,19,0,171,12,43,6,22,6,21,2,4,6,12,18,13,6,1,6,13,32,0.279,0.273,0.286,0.349,0.5,0.357
4458,Ben Bentil,2016-17,21,DAL,NBA,-0.1,3,0,10,0,3,0,2,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,,0
4459,DeJuan Blair,2015-16,26,WAS,NBA,-0.1,29,0,218,28,68,28,67,0,1,5,13,20,37,57,11,8,2,15,53,61,0.412,0.418,0,0.412,0.385,0.414
4460,Andray Blatche,2011-12,25,WAS,NBA,-0.1,26,13,626,93,245,91,238,2,7,33,49,42,108,150,28,20,17,37,54,221,0.38,0.382,0.286,0.384,0.673,0.415
4461,Vander Blue,2017-18,25,LAL,NBA,-0.1,5,0,45,1,5,1,3,0,2,1,2,0,1,1,3,1,0,3,2,3,0.2,0.333,0,0.2,0.5,0.255
4462,Vander Blue,2013-14,21,BOS,NBA,-0.1,3,0,15,2,4,2,3,0,1,1,5,0,3,3,1,0,0,2,1,5,0.5,0.667,0,0.5,0.2,0.403
4463,Isaac Bonga,2018-19,19,LAL,NBA,-0.1,22,0,120,5,33,5,25,0,8,9,15,9,16,25,15,9,4,6,9,19,0.152,0.2,0,0.152,0.6,0.24
4464,Craig Brackins,2010-11,23,PHI,NBA,-0.1,3,0,33,4,16,4,11,0,5,0,0,2,2,4,1,1,0,0,3,8,0.25,0.364,0,0.25,,0.25
4465,Craig Brackins,2011-12,24,PHI,NBA,-0.1,14,1,88,9,33,6,24,3,9,1,2,5,10,15,8,0,1,4,6,22,0.273,0.25,0.333,0.318,0.5,0.325
4466,Kwame Brown,2009-10,27,DET,NBA,-0.1,48,1,660,62,124,62,123,0,1,33,98,53,124,177,22,15,12,43,93,157,0.5,0.504,0,0.5,0.337,0.47
4467,Lorenzo Brown,2018-19,28,TOR,NBA,-0.1,26,0,212,23,71,17,43,6,28,3,3,5,26,31,28,12,5,16,22,55,0.324,0.395,0.214,0.366,1,0.38
4468,Rasual Butler,2010-11,31,TOT,NBA,-0.1,47,2,770,79,237,33,101,46,136,18,27,10,67,77,27,8,15,24,37,222,0.333,0.327,0.338,0.43,0.667,0.446
4469,Bruno Caboclo,2014-15,19,TOR,NBA,-0.1,8,0,23,4,12,2,9,2,3,0,0,1,1,2,0,0,1,4,3,10,0.333,0.222,0.667,0.417,,0.417
4470,Matt Carroll,2009-10,29,DAL,NBA,-0.1,25,0,121,18,50,14,31,4,19,6,6,4,8,12,6,5,0,7,13,46,0.36,0.452,0.211,0.4,1,0.437
4471,Wilson Chandler,2011-12,24,DEN,NBA,-0.1,8,6,215,31,79,28,67,3,12,10,12,6,35,41,17,6,6,18,18,75,0.392,0.418,0.25,0.411,0.833,0.445
4472,Patrick Christopher,2014-15,26,UTA,NBA,-0.1,4,1,29,3,12,3,8,0,4,0,0,2,4,6,0,1,0,1,6,6,0.25,0.375,0,0.25,,0.25
4473,Earl Clark,2014-15,27,BRK,NBA,-0.1,10,0,93,11,30,7,16,4,14,1,4,1,22,23,3,3,4,6,12,27,0.367,0.438,0.286,0.433,0.25,0.425
4474,Ian Clark,2018-19,27,NOP,NBA,-0.1,60,6,973,151,383,85,181,66,202,33,37,13,76,89,94,22,8,58,95,401,0.394,0.47,0.327,0.48,0.892,0.502
4475,Ian Clark,2013-14,22,UTA,NBA,-0.1,23,0,172,26,67,15,36,11,31,5,7,3,16,19,15,8,2,14,24,68,0.388,0.417,0.355,0.47,0.714,0.485
4476,Victor Claver,2012-13,24,POR,NBA,-0.1,49,16,812,74,189,49,102,25,87,14,30,31,88,119,43,26,12,43,75,187,0.392,0.48,0.287,0.458,0.467,0.462
4477,Norris Cole,2016-17,28,OKC,NBA,-0.1,13,0,125,16,52,13,39,3,13,8,10,0,11,11,14,8,0,7,18,43,0.308,0.333,0.231,0.337,0.8,0.381
4478,Norris Cole,2015-16,27,NOP,NBA,-0.1,45,23,1198,196,484,163,382,33,102,52,65,10,141,151,167,37,5,75,102,477,0.405,0.427,0.324,0.439,0.8,0.465
4479,Jarron Collins,2010-11,32,TOT,NBA,-0.1,28,0,181,6,21,6,21,0,0,7,10,14,10,24,2,4,1,7,29,19,0.286,0.286,,0.286,0.7,0.374
4480,Jason Collins,2009-10,31,ATL,NBA,-0.1,24,0,115,8,23,8,22,0,1,0,2,5,9,14,4,3,2,5,21,16,0.348,0.364,0,0.348,0,0.335
4481,Will Conroy,2009-10,27,HOU,NBA,-0.1,5,0,36,3,10,3,7,0,3,0,2,0,3,3,7,0,0,4,5,6,0.3,0.429,0,0.3,0,0.276
4482,Brian Cook,2011-12,31,TOT,NBA,-0.1,32,0,276,31,98,21,48,10,50,9,10,10,53,63,10,6,5,11,48,81,0.316,0.438,0.2,0.367,0.9,0.396
4483,Chris Copeland,2014-15,30,IND,NBA,-0.1,50,12,828,112,310,60,143,52,167,33,45,23,88,111,51,11,11,59,78,309,0.361,0.42,0.311,0.445,0.733,0.468
4484,Chris Copeland,2015-16,31,MIL,NBA,-0.1,24,1,156,17,51,7,15,10,36,6,7,1,9,10,11,2,0,6,17,50,0.333,0.467,0.278,0.431,0.857,0.462
4485,Bryce Cotton,2015-16,23,TOT,NBA,-0.1,8,0,39,4,10,4,7,0,3,0,0,0,0,0,3,3,0,5,2,8,0.4,0.571,0,0.4,,0.4
4486,Eddy Curry,2011-12,29,MIA,NBA,-0.1,14,1,83,12,26,12,26,0,0,6,8,4,8,12,1,0,2,10,17,30,0.462,0.462,,0.462,0.75,0.508
4487,Eddy Curry,2012-13,30,DAL,NBA,-0.1,2,0,25,4,8,4,8,0,0,1,4,2,2,4,0,0,0,3,7,9,0.5,0.5,,0.5,0.25,0.461
4488,Luigi Datome,2013-14,26,DET,NBA,-0.1,34,0,238,34,97,27,58,7,39,8,10,14,32,46,11,6,1,11,20,83,0.351,0.466,0.179,0.387,0.8,0.409
4489,Andre Dawkins,2014-15,23,MIA,NBA,-0.1,4,0,22,1,6,0,0,1,6,0,0,0,2,2,1,0,0,1,3,3,0.167,,0.167,0.25,,0.25
4490,Justin Dentmon,2011-12,26,TOT,NBA,-0.1,6,0,91,10,28,8,14,2,14,4,6,0,8,8,10,2,0,7,10,26,0.357,0.571,0.143,0.393,0.667,0.424
4491,Yakhouba Diawara,2009-10,27,MIA,NBA,-0.1,6,2,44,2,10,1,4,1,6,0,0,1,3,4,3,1,0,3,8,5,0.2,0.25,0.167,0.25,,0.25
4492,DeSagana Diop,2012-13,31,CHA,NBA,-0.1,22,1,226,8,27,8,26,0,1,0,1,10,41,51,13,5,16,8,19,16,0.296,0.308,0,0.296,0,0.292
4493,DeSagana Diop,2010-11,29,CHA,NBA,-0.1,16,0,181,8,24,8,24,0,0,4,11,12,28,40,7,4,15,11,26,20,0.333,0.333,,0.333,0.364,0.347
4494,Zabian Dowdell,2010-11,26,PHO,NBA,-0.1,24,0,292,51,125,48,115,3,10,16,17,5,15,20,51,20,2,29,30,121,0.408,0.417,0.3,0.42,0.941,0.457
4495,Milton Doyle,2017-18,24,BRK,NBA,-0.1,10,0,125,13,47,9,24,4,23,4,8,3,15,18,10,6,2,2,13,34,0.277,0.375,0.174,0.319,0.5,0.337
4496,Zoran Dragi_,2014-15,25,TOT,NBA,-0.1,16,1,75,11,30,8,16,3,14,3,5,5,3,8,5,2,0,5,6,28,0.367,0.5,0.214,0.417,0.6,0.435
4497,Larry Drew,2017-18,27,TOT,NBA,-0.1,10,0,70,7,24,4,15,3,9,0,0,3,0,3,10,0,0,3,6,17,0.292,0.267,0.333,0.354,,0.354
4498,Devin Ebanks,2012-13,23,LAL,NBA,-0.1,19,3,197,24,73,18,51,6,22,11,14,10,31,41,10,3,1,11,23,65,0.329,0.353,0.273,0.37,0.786,0.411
4499,Jacob Evans,2018-19,21,GSW,NBA,-0.1,30,1,204,18,53,14,38,4,15,0,1,6,19,25,23,5,3,11,28,40,0.34,0.368,0.267,0.377,0,0.374
4500,Patrick Ewing,2010-11,26,NOH,NBA,-0.1,7,0,19,0,5,0,3,0,2,3,4,1,1,2,2,0,1,1,1,3,0,0,0,0,0.75,0.222
