,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2017,Derrick Rose,2014-15,26,CHI,NBA,1.2,51,51,1530,338,835,262,564,76,271,152,187,35,126,161,251,36,16,161,63,904,0.405,0.465,0.28,0.45,0.813,0.493
2018,Jason Smith,2014-15,28,NYK,NBA,1.2,82,31,1785,257,592,242,550,15,42,127,153,98,226,324,140,32,44,104,205,656,0.434,0.44,0.357,0.447,0.83,0.497
2019,Omari Spellman,2018-19,21,ATL,NBA,1.2,46,11,805,98,244,54,116,44,128,32,45,72,122,194,47,26,25,31,67,272,0.402,0.466,0.344,0.492,0.711,0.516
2020,Jeffery Taylor,2012-13,23,CHA,NBA,1.2,77,29,1507,172,399,119,245,53,154,75,103,51,99,150,63,47,15,48,136,472,0.431,0.486,0.344,0.497,0.728,0.531
2021,Garrett Temple,2012-13,26,WAS,NBA,1.2,51,36,1156,105,258,79,178,26,80,26,37,29,94,123,115,50,17,61,94,262,0.407,0.444,0.325,0.457,0.703,0.478
2022,Garrett Temple,2017-18,31,SAC,NBA,1.2,65,35,1615,199,476,110,249,89,227,60,78,22,130,152,124,57,27,79,135,547,0.418,0.442,0.392,0.512,0.769,0.536
2023,Lance Thomas,2012-13,24,NOH,NBA,1.2,59,9,646,53,106,53,106,0,0,43,59,44,71,115,17,11,7,14,78,149,0.5,0.5,,0.5,0.729,0.565
2024,Hollis Thompson,2015-16,24,PHI,NBA,1.2,77,17,2154,270,680,121,288,149,392,69,96,54,218,272,99,36,24,76,187,758,0.397,0.42,0.38,0.507,0.719,0.525
2025,Marcus Thornton,2014-15,27,TOT,NBA,1.2,48,0,721,140,345,86,202,54,143,46,56,23,63,86,36,27,7,27,38,380,0.406,0.426,0.378,0.484,0.821,0.514
2026,Anthony Tolliver,2012-13,27,ATL,NBA,1.2,62,11,963,82,216,37,83,45,133,44,51,31,124,155,32,15,12,36,66,253,0.38,0.446,0.338,0.484,0.863,0.531
2027,Anthony Tolliver,2018-19,33,MIN,NBA,1.2,65,0,1079,99,259,18,44,81,215,47,60,15,162,177,46,17,21,36,91,326,0.382,0.409,0.377,0.539,0.783,0.571
2028,Hedo Türkoğlu,2014-15,35,LAC,NBA,1.2,62,2,705,83,188,23,49,60,139,6,11,5,94,99,37,19,7,29,66,232,0.441,0.469,0.432,0.601,0.545,0.602
2029,Evan Turner,2016-17,28,POR,NBA,1.2,65,12,1658,235,552,204,434,31,118,85,103,36,211,247,205,53,24,100,121,586,0.426,0.47,0.263,0.454,0.825,0.491
2030,Noah Vonleh,2015-16,20,POR,NBA,1.2,78,56,1174,117,278,106,232,11,46,38,51,91,214,305,30,27,26,50,152,283,0.421,0.457,0.239,0.441,0.745,0.471
2031,Dion Waiters,2018-19,27,MIA,NBA,1.2,44,28,1138,198,478,89,189,109,289,22,44,7,109,116,121,29,9,64,72,527,0.414,0.471,0.377,0.528,0.5,0.53
2032,John Wall,2018-19,28,WAS,NBA,1.2,32,32,1104,245,552,194,383,51,169,122,175,15,101,116,279,49,29,121,71,663,0.444,0.507,0.302,0.49,0.697,0.527
2033,Kenrich Williams,2018-19,24,NOP,NBA,1.2,46,29,1079,107,279,55,123,52,156,13,19,55,164,219,83,45,19,36,95,279,0.384,0.447,0.333,0.477,0.684,0.485
2034,Robert Williams,2018-19,21,BOS,NBA,1.2,32,2,283,36,51,36,51,0,0,9,15,27,54,81,7,9,40,10,36,81,0.706,0.706,,0.706,0.6,0.703
2035,Nate Wolters,2013-14,22,MIL,NBA,1.2,58,31,1309,170,389,152,327,18,62,59,90,33,116,149,187,35,15,57,67,417,0.437,0.465,0.29,0.46,0.656,0.486
2036,Nick Young,2014-15,29,LAL,NBA,1.2,42,0,1000,174,476,91,251,83,225,132,148,17,79,96,41,23,11,44,83,563,0.366,0.363,0.369,0.453,0.892,0.52
2037,Quincy Acy,2012-13,22,TOR,NBA,1.1,29,0,342,42,75,41,73,1,2,31,38,30,47,77,11,13,15,17,53,116,0.56,0.562,0.5,0.567,0.816,0.632
2038,Justin Anderson,2015-16,22,DAL,NBA,1.1,55,9,647,71,175,49,92,22,83,44,55,18,114,132,29,19,25,24,45,208,0.406,0.533,0.265,0.469,0.8,0.522
2039,Darrell Arthur,2016-17,28,DEN,NBA,1.1,41,7,639,95,215,42,98,53,117,19,22,25,87,112,42,19,21,36,76,262,0.442,0.429,0.453,0.565,0.864,0.583
2040,Luke Babbitt,2015-16,26,NOP,NBA,1.1,47,13,845,122,289,78,180,44,109,39,50,25,123,148,53,11,7,23,90,327,0.422,0.433,0.404,0.498,0.78,0.526
2041,Jerryd Bayless,2017-18,29,PHI,NBA,1.1,39,11,925,109,262,55,116,54,146,35,44,15,65,80,54,23,6,46,91,307,0.416,0.474,0.37,0.519,0.795,0.546
2042,Andris Biedriņš,2012-13,26,GSW,NBA,1.1,53,9,495,10,21,10,21,0,0,4,13,34,119,153,14,15,42,14,101,24,0.476,0.476,,0.476,0.308,0.449
2043,Steve Blake,2015-16,35,DET,NBA,1.1,58,2,986,93,240,41,89,52,151,16,20,9,80,89,200,24,5,81,70,254,0.388,0.461,0.344,0.496,0.8,0.51
2044,Ronnie Brewer,2012-13,27,TOT,NBA,1.1,60,34,853,70,198,47,122,23,76,16,39,42,98,140,50,43,6,18,33,179,0.354,0.385,0.303,0.412,0.41,0.416
2045,Rasual Butler,2013-14,34,IND,NBA,1.1,50,2,378,51,110,25,48,26,62,8,14,6,35,41,17,7,9,11,30,136,0.464,0.521,0.419,0.582,0.571,0.585
2046,Nick Calathes,2014-15,25,MEM,NBA,1.1,58,0,838,104,247,93,204,11,43,24,45,19,87,106,146,63,5,61,100,243,0.421,0.456,0.256,0.443,0.533,0.455
2047,Ian Clark,2017-18,26,NOP,NBA,1.1,74,2,1455,222,495,160,300,62,195,45,59,10,117,127,110,33,10,57,120,551,0.448,0.533,0.318,0.511,0.763,0.529
2048,Troy Daniels,2015-16,24,CHO,NBA,1.1,43,0,476,89,187,30,65,59,122,5,9,7,50,57,21,11,3,24,40,242,0.476,0.462,0.484,0.634,0.556,0.634
2049,Boris Diaw,2016-17,34,UTA,NBA,1.1,73,33,1283,146,327,126,246,20,81,26,35,46,112,158,170,18,9,87,83,338,0.446,0.512,0.247,0.477,0.743,0.494
2050,Monta Ellis,2016-17,31,IND,NBA,1.1,74,33,1998,247,557,204,422,43,135,93,128,19,185,204,236,78,27,135,149,630,0.443,0.483,0.319,0.482,0.727,0.514
2051,Landry Fields,2012-13,24,TOR,NBA,1.1,51,22,1037,102,223,100,209,2,14,34,53,59,149,208,60,32,8,42,63,240,0.457,0.478,0.143,0.462,0.642,0.487
2052,Jimmer Fredette,2012-13,23,SAC,NBA,1.1,69,0,967,172,409,107,253,65,156,85,99,19,52,71,92,31,3,68,64,494,0.421,0.423,0.417,0.5,0.859,0.546
2053,Kevin Garnett,2015-16,39,MIN,NBA,1.1,38,38,556,54,115,54,114,0,1,14,21,15,135,150,62,28,10,16,70,122,0.47,0.474,0,0.47,0.667,0.491
2054,Pau Gasol,2018-19,38,TOT,NBA,1.1,30,6,360,42,94,36,81,6,13,28,40,22,115,137,52,5,15,16,29,118,0.447,0.444,0.462,0.479,0.7,0.529
2055,Eric Gordon,2012-13,24,NOH,NBA,1.1,42,40,1264,235,584,179,411,56,173,187,222,10,67,77,137,45,8,117,75,713,0.402,0.436,0.324,0.45,0.842,0.523
2056,Udonis Haslem,2013-14,33,MIA,NBA,1.1,46,18,653,74,146,74,146,0,0,25,44,42,133,175,13,11,15,24,79,173,0.507,0.507,,0.507,0.568,0.523
2057,Robbie Hummel,2013-14,24,MIN,NBA,1.1,53,5,655,67,177,35,88,32,89,15,16,35,97,132,23,16,2,10,57,181,0.379,0.398,0.36,0.469,0.938,0.492
2058,Amir Johnson,2018-19,31,PHI,NBA,1.1,51,6,529,79,157,67,117,12,40,31,41,47,100,147,60,16,13,45,99,201,0.503,0.573,0.3,0.541,0.756,0.574
2059,Chris Johnson,2015-16,25,UTA,NBA,1.1,70,2,857,72,194,45,95,27,99,34,42,27,105,132,45,32,20,40,100,205,0.371,0.474,0.273,0.441,0.81,0.482
2060,Derrick Jones,2016-17,19,PHO,NBA,1.1,32,8,545,68,121,65,110,3,11,29,41,39,40,79,12,14,13,13,63,168,0.562,0.591,0.273,0.574,0.707,0.604
2061,Brandon Knight,2012-13,21,DET,NBA,1.1,75,75,2365,357,878,237,551,120,327,165,225,54,193,247,303,58,8,205,157,999,0.407,0.43,0.367,0.475,0.733,0.511
2062,Furkan Korkmaz,2018-19,21,PHI,NBA,1.1,48,7,679,98,245,51,101,47,144,36,44,16,91,107,52,29,2,25,62,279,0.4,0.505,0.326,0.496,0.818,0.528
2063,Meyers Leonard,2017-18,25,POR,NBA,1.1,33,2,254,46,78,35,52,11,26,9,11,12,58,70,17,7,0,10,36,112,0.59,0.673,0.423,0.66,0.818,0.676
2064,Kevin Love,2012-13,24,MIN,NBA,1.1,18,18,618,105,298,85,206,20,92,100,142,64,188,252,42,13,9,39,34,330,0.352,0.413,0.217,0.386,0.704,0.458
2065,John Lucas III,2012-13,30,TOR,NBA,1.1,63,0,827,129,334,72,183,57,151,18,25,8,57,65,105,23,1,26,50,333,0.386,0.393,0.377,0.472,0.72,0.483
2066,Luc Mbah a Moute,2014-15,28,PHI,NBA,1.1,67,61,1916,251,636,189,434,62,202,96,163,82,246,328,106,81,21,99,104,660,0.395,0.435,0.307,0.443,0.589,0.466
2067,James Michael McAdoo,2016-17,24,GSW,NBA,1.1,52,2,457,62,117,60,109,2,8,21,42,34,57,91,18,18,29,19,47,147,0.53,0.55,0.25,0.538,0.5,0.543
2068,JaVale McGee,2015-16,28,DAL,NBA,1.1,34,2,370,77,134,77,133,0,1,18,36,53,80,133,3,5,26,21,49,172,0.575,0.579,0,0.575,0.5,0.574
2069,Jodie Meeks,2016-17,29,ORL,NBA,1.1,36,10,738,103,256,47,119,56,137,65,74,5,72,77,45,34,4,36,41,327,0.402,0.395,0.409,0.512,0.878,0.567
2070,Salah Mejri,2018-19,32,DAL,NBA,1.1,36,4,399,55,112,44,78,11,34,20,32,36,95,131,35,10,26,21,55,141,0.491,0.564,0.324,0.54,0.625,0.559
2071,Greg Monroe,2018-19,28,TOT,NBA,1.1,43,2,480,92,189,91,184,1,5,45,72,67,105,172,24,14,8,32,66,230,0.487,0.495,0.2,0.489,0.625,0.521
2072,Timofey Mozgov,2016-17,30,LAL,NBA,1.1,54,52,1104,169,328,169,327,0,1,63,78,104,160,264,43,16,31,72,133,401,0.515,0.517,0,0.515,0.808,0.553
2073,Raul Neto,2018-19,26,UTA,NBA,1.1,37,1,474,74,161,54,101,20,60,28,33,6,56,62,93,14,4,35,49,196,0.46,0.535,0.333,0.522,0.848,0.558
2074,Joakim Noah,2015-16,30,CHI,NBA,1.1,29,2,635,51,133,51,132,0,1,22,45,87,168,255,110,18,29,52,77,124,0.383,0.386,0,0.383,0.489,0.406
2075,Chandler Parsons,2017-18,29,MEM,NBA,1.1,36,8,691,108,234,57,113,51,121,17,27,14,76,90,69,18,11,35,53,284,0.462,0.504,0.421,0.571,0.63,0.578
2076,Patrick Patterson,2018-19,29,OKC,NBA,1.1,63,5,861,82,219,36,82,46,137,19,30,42,105,147,31,16,13,22,46,229,0.374,0.439,0.336,0.479,0.633,0.493
2077,Miroslav Raduljica,2013-14,26,MIL,NBA,1.1,48,2,465,68,126,68,126,0,0,45,55,54,54,108,23,7,13,28,84,181,0.54,0.54,,0.54,0.818,0.603
2078,Rajon Rondo,2013-14,27,BOS,NBA,1.1,30,30,998,141,350,115,260,26,90,42,67,22,142,164,294,40,2,99,65,350,0.403,0.442,0.289,0.44,0.627,0.461
2079,Ramon Sessions,2014-15,28,TOT,NBA,1.1,64,10,1188,125,334,106,274,19,60,133,173,23,121,144,182,29,0,86,73,402,0.374,0.387,0.317,0.403,0.769,0.49
2080,Kyle Singler,2015-16,27,OKC,NBA,1.1,68,2,977,86,221,56,124,30,97,29,44,50,91,141,24,30,9,32,120,231,0.389,0.452,0.309,0.457,0.659,0.481
2081,Josh Smith,2013-14,28,DET,NBA,1.1,77,76,2730,517,1233,447,968,70,265,160,301,102,418,520,252,105,110,199,197,1264,0.419,0.462,0.264,0.448,0.532,0.463
2082,Nik Stauskas,2018-19,25,TOT,NBA,1.1,68,0,1015,136,338,66,150,70,188,57,64,18,109,127,81,21,7,51,50,399,0.402,0.44,0.372,0.506,0.891,0.545
2083,Lance Stephenson,2018-19,28,LAL,NBA,1.1,68,3,1123,184,432,111,235,73,197,50,73,32,183,215,140,41,7,86,111,491,0.426,0.472,0.371,0.51,0.685,0.529
2084,Kurt Thomas,2012-13,40,NYK,NBA,1.1,39,17,392,45,83,44,82,1,1,6,13,24,65,89,21,10,16,8,52,97,0.542,0.537,1,0.548,0.462,0.547
2085,Ronny Turiaf,2012-13,30,LAC,NBA,1.1,65,0,701,49,97,49,97,0,0,23,63,45,107,152,35,19,35,29,80,121,0.505,0.505,,0.505,0.365,0.485
2086,Sasha Vujačić,2015-16,31,NYK,NBA,1.1,61,25,908,106,277,54,134,52,143,32,39,26,123,149,84,34,5,44,83,296,0.383,0.403,0.364,0.477,0.821,0.503
2087,Dwyane Wade,2017-18,36,TOT,NBA,1.1,67,3,1536,299,682,267,571,32,111,135,189,50,202,252,228,61,47,140,124,765,0.438,0.468,0.288,0.462,0.714,0.5
2088,Dion Waiters,2014-15,23,TOT,NBA,1.1,80,23,2208,375,946,302,700,73,246,117,172,41,151,192,163,90,21,113,155,940,0.396,0.431,0.297,0.435,0.68,0.46
2089,Taurean Waller-Prince,2016-17,22,ATL,NBA,1.1,59,10,981,114,285,81,183,33,102,74,94,25,132,157,55,43,27,61,96,335,0.4,0.443,0.324,0.458,0.787,0.513
2090,T.J. Warren,2014-15,21,PHO,NBA,1.1,40,1,614,113,214,108,193,5,21,14,19,41,44,85,25,18,9,27,51,245,0.528,0.56,0.238,0.54,0.737,0.551
2091,Derrick Williams,2016-17,25,TOT,NBA,1.1,50,11,804,108,244,78,147,30,97,58,89,19,111,130,28,14,7,28,60,304,0.443,0.531,0.309,0.504,0.652,0.537
2092,Mo Williams,2015-16,33,CLE,NBA,1.1,41,14,748,132,302,96,200,36,102,38,42,6,66,72,98,14,5,57,60,338,0.437,0.48,0.353,0.497,0.905,0.527
2093,Delon Wright,2016-17,24,TOR,NBA,1.1,27,0,446,49,116,39,86,10,30,42,55,16,32,48,57,27,11,25,31,150,0.422,0.453,0.333,0.466,0.764,0.535
2094,Ivica Zubac,2016-17,19,LAL,NBA,1.1,38,11,609,126,238,126,235,0,3,32,49,41,118,159,30,14,33,30,66,284,0.529,0.536,0,0.529,0.653,0.547
2095,Quincy Acy,2017-18,27,BRK,NBA,1,70,8,1359,130,365,28,73,102,292,49,60,40,217,257,57,33,29,60,149,411,0.356,0.384,0.349,0.496,0.817,0.525
2096,Jeff Adrien,2012-13,26,CHA,NBA,1,52,5,713,72,168,72,166,0,2,65,100,68,128,196,36,18,27,32,80,209,0.429,0.434,0,0.429,0.65,0.493
2097,Alexis Ajinça,2016-17,28,NOP,NBA,1,39,15,584,89,178,89,174,0,4,29,40,46,131,177,12,20,22,31,77,207,0.5,0.511,0,0.5,0.725,0.529
2098,Alexis Ajinça,2015-16,27,NOP,NBA,1,59,17,861,150,315,150,314,0,1,52,62,75,194,269,31,19,36,54,134,352,0.476,0.478,0,0.476,0.839,0.514
2099,Kadeem Allen,2018-19,26,NYK,NBA,1,19,1,416,65,141,48,105,17,36,42,54,8,43,51,76,16,4,26,46,189,0.461,0.457,0.472,0.521,0.778,0.574
2100,Ömer Aşık,2016-17,30,NOP,NBA,1,31,19,482,31,65,31,65,0,0,23,39,48,115,163,15,5,10,14,51,85,0.477,0.477,,0.477,0.59,0.517
