,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
929,Wilson Chandler,2014-15,27,DEN,NBA,3.6,78,75,2471,418,975,279,569,139,406,110,142,96,379,475,134,58,29,110,231,1085,0.429,0.49,0.342,0.5,0.775,0.523
930,Nick Collison,2013-14,33,OKC,NBA,3.6,81,0,1353,134,241,130,224,4,17,66,93,116,177,293,104,30,28,71,187,338,0.556,0.58,0.235,0.564,0.71,0.599
931,Jamal Crawford,2014-15,34,LAC,NBA,3.6,64,4,1703,332,839,213,475,119,364,227,252,18,106,124,158,59,14,92,108,1010,0.396,0.448,0.327,0.467,0.901,0.532
932,Boris Diaw,2014-15,32,SAS,NBA,3.6,81,15,1984,291,632,237,463,54,169,72,93,78,270,348,233,36,23,126,148,708,0.46,0.512,0.32,0.503,0.774,0.526
933,Monta Ellis,2014-15,29,DAL,NBA,3.6,80,80,2699,602,1354,521,1070,81,284,228,303,34,156,190,329,148,25,198,197,1513,0.445,0.487,0.285,0.475,0.752,0.509
934,Jeff Green,2018-19,32,WAS,NBA,3.6,77,44,2097,326,687,215,367,111,320,183,206,57,252,309,137,43,39,101,160,946,0.475,0.586,0.347,0.555,0.888,0.608
935,Gordon Hayward,2013-14,23,UTA,NBA,3.6,77,77,2800,426,1032,341,752,85,280,311,381,62,329,391,400,110,40,212,155,1248,0.413,0.453,0.304,0.454,0.816,0.52
936,Gerald Henderson,2013-14,26,CHA,NBA,3.6,77,77,2461,403,930,363,815,40,115,235,309,31,279,310,199,51,32,113,159,1081,0.433,0.445,0.348,0.455,0.761,0.507
937,Gerald Henderson,2014-15,27,CHO,NBA,3.6,80,72,2315,370,847,325,711,45,136,184,217,36,237,273,206,51,22,110,135,969,0.437,0.457,0.331,0.463,0.848,0.514
938,John Henson,2014-15,24,MIL,NBA,3.6,67,11,1228,196,346,196,346,0,0,78,137,124,188,312,59,28,135,87,152,470,0.566,0.566,,0.566,0.569,0.578
939,Dwight Howard,2014-15,29,HOU,NBA,3.6,41,41,1223,251,423,250,421,1,2,143,271,110,321,431,50,28,53,115,137,646,0.593,0.594,0.5,0.595,0.528,0.596
940,Tyus Jones,2017-18,21,MIN,NBA,3.6,82,11,1467,150,328,105,199,45,129,71,81,16,116,132,232,95,6,59,110,416,0.457,0.528,0.349,0.526,0.877,0.572
941,Frank Kaminsky,2017-18,24,CHO,NBA,3.6,79,4,1835,307,716,203,442,104,274,155,194,46,242,288,129,36,19,66,95,873,0.429,0.459,0.38,0.501,0.799,0.545
942,C.J. Miles,2014-15,27,IND,NBA,3.6,70,40,1841,329,827,175,381,154,446,130,161,18,196,214,75,60,26,73,132,942,0.398,0.459,0.345,0.491,0.807,0.525
943,Kelly Olynyk,2014-15,23,BOS,NBA,3.6,64,13,1423,251,528,190,353,61,175,93,136,92,211,303,109,64,39,98,213,656,0.475,0.538,0.349,0.533,0.684,0.558
944,Jabari Parker,2015-16,20,MIL,NBA,3.6,76,72,2408,443,899,434,864,9,35,175,228,123,272,395,130,69,29,116,154,1070,0.493,0.502,0.257,0.498,0.768,0.535
945,Patrick Patterson,2015-16,26,TOR,NBA,3.6,79,0,2020,204,493,98,200,106,293,29,34,77,265,342,94,53,32,65,128,543,0.414,0.49,0.362,0.521,0.853,0.534
946,Mason Plumlee,2017-18,27,DEN,NBA,3.6,74,26,1439,221,368,221,367,0,1,82,179,132,268,400,142,49,81,103,184,524,0.601,0.602,0,0.601,0.458,0.586
947,Tayshaun Prince,2012-13,32,TOT,NBA,3.6,82,81,2631,359,820,321,726,38,94,96,130,72,292,364,196,48,25,89,86,852,0.438,0.442,0.404,0.461,0.738,0.486
948,Willie Reed,2016-17,26,MIA,NBA,3.6,71,5,1031,162,285,161,281,1,4,49,88,129,203,332,26,18,47,31,137,374,0.568,0.573,0.25,0.57,0.557,0.578
949,Rajon Rondo,2017-18,31,NOP,NBA,3.6,65,63,1705,231,494,181,344,50,150,25,46,31,232,263,533,70,10,151,119,537,0.468,0.526,0.333,0.518,0.543,0.522
950,Terrence Ross,2015-16,24,TOR,NBA,3.6,73,7,1747,270,626,139,287,131,339,49,62,21,164,185,56,54,25,46,120,720,0.431,0.484,0.386,0.536,0.79,0.551
951,Landry Shamet,2018-19,21,TOT,NBA,3.6,79,27,1802,240,557,73,161,167,396,75,93,21,113,134,117,37,10,45,155,722,0.431,0.453,0.422,0.581,0.806,0.604
952,Amar'e Stoudemire,2014-15,32,TOT,NBA,3.6,59,15,1245,273,490,273,486,0,4,134,186,110,219,329,45,29,38,78,161,680,0.557,0.562,0,0.557,0.72,0.595
953,Jason Terry,2014-15,37,HOU,NBA,3.6,77,18,1641,188,446,62,123,126,323,39,48,15,106,121,147,66,19,74,116,541,0.422,0.504,0.39,0.563,0.813,0.579
954,Jason Thompson,2012-13,26,SAC,NBA,3.6,82,81,2285,374,745,374,742,0,3,143,206,172,377,549,84,48,61,101,227,891,0.502,0.504,0,0.502,0.694,0.533
955,P.J. Tucker,2016-17,31,TOT,NBA,3.6,81,21,2236,199,482,129,286,70,196,72,93,117,354,471,99,116,19,66,196,540,0.413,0.451,0.357,0.485,0.774,0.516
956,Beno Udrih,2014-15,32,MEM,NBA,3.6,79,12,1494,246,505,220,408,26,97,87,102,20,123,143,220,46,8,89,88,605,0.487,0.539,0.268,0.513,0.853,0.55
957,Greivis Vásquez,2013-14,27,TOT,NBA,3.6,79,23,1779,277,658,168,369,109,289,95,108,20,153,173,323,31,5,128,143,758,0.421,0.455,0.377,0.504,0.88,0.537
958,Nikola Vučević,2017-18,27,ORL,NBA,3.6,57,57,1683,399,840,335,636,64,204,77,94,101,422,523,191,56,62,109,144,939,0.475,0.527,0.314,0.513,0.819,0.533
959,Derrick White,2018-19,24,SAS,NBA,3.6,67,55,1728,260,543,212,401,48,142,95,123,35,212,247,263,67,47,97,145,663,0.479,0.529,0.338,0.523,0.772,0.555
960,Deron Williams,2014-15,30,BRK,NBA,3.6,68,55,2114,298,771,211,534,87,237,201,241,29,208,237,448,64,17,154,157,884,0.387,0.395,0.367,0.443,0.834,0.504
961,Derrick Williams,2015-16,24,NYK,NBA,3.6,80,9,1435,254,565,210,415,44,150,194,256,47,249,296,75,29,9,61,69,746,0.45,0.506,0.293,0.488,0.758,0.55
962,Cole Aldrich,2015-16,27,LAC,NBA,3.5,60,5,800,134,225,134,225,0,0,60,84,86,202,288,50,47,68,64,139,328,0.596,0.596,,0.596,0.714,0.626
963,Kyle Anderson,2015-16,22,SAS,NBA,3.5,78,11,1245,138,295,126,258,12,37,62,83,25,219,244,123,60,29,59,97,350,0.468,0.488,0.324,0.488,0.747,0.528
964,Ryan Anderson,2014-15,26,NOP,NBA,3.5,61,5,1675,291,729,169,370,122,359,129,151,108,187,295,55,33,20,62,113,833,0.399,0.457,0.34,0.483,0.854,0.524
965,Matt Barnes,2013-14,33,LAC,NBA,3.5,63,40,1735,231,527,134,244,97,283,66,90,60,232,292,125,56,28,85,185,625,0.438,0.549,0.343,0.53,0.733,0.552
966,Nicolas Batum,2017-18,29,CHO,NBA,3.5,64,64,1981,270,650,178,376,92,274,108,130,57,249,306,349,65,23,131,72,740,0.415,0.473,0.336,0.486,0.831,0.523
967,Patrick Beverley,2014-15,26,HOU,NBA,3.5,56,55,1727,204,532,89,209,115,323,45,60,67,170,237,192,59,23,83,182,568,0.383,0.426,0.356,0.492,0.75,0.509
968,Devin Booker,2018-19,22,PHO,NBA,3.5,64,64,2242,586,1255,451,841,135,414,393,454,39,226,265,433,56,13,264,200,1700,0.467,0.536,0.326,0.521,0.866,0.584
969,Wilson Chandler,2016-17,29,DEN,NBA,3.5,71,33,2197,433,939,323,613,110,326,141,194,103,357,460,141,51,30,114,172,1117,0.461,0.527,0.337,0.52,0.727,0.545
970,Dante Cunningham,2012-13,25,MIN,NBA,3.5,80,9,2010,314,671,314,665,0,6,67,103,142,266,408,67,84,38,56,153,695,0.468,0.472,0,0.468,0.65,0.485
971,Carlos Delfino,2012-13,30,HOU,NBA,3.5,67,5,1689,251,620,93,199,158,421,48,56,18,202,220,135,68,9,72,114,708,0.405,0.467,0.375,0.532,0.857,0.549
972,Solomon Hill,2014-15,23,IND,NBA,3.5,82,78,2381,251,634,183,426,68,208,159,193,70,244,314,184,66,18,115,177,729,0.396,0.43,0.327,0.45,0.824,0.507
973,Jonas Jerebko,2014-15,27,TOT,NBA,3.5,75,0,1230,169,379,115,239,54,140,56,66,93,189,282,71,46,18,44,135,448,0.446,0.481,0.386,0.517,0.848,0.549
974,Cory Joseph,2015-16,24,TOR,NBA,3.5,80,4,2046,257,585,227,475,30,110,133,174,39,171,210,250,63,20,102,131,677,0.439,0.478,0.273,0.465,0.764,0.512
975,Cory Joseph,2018-19,27,IND,NBA,3.5,82,9,2063,226,548,171,377,55,171,30,43,39,240,279,321,94,22,80,131,537,0.412,0.454,0.322,0.463,0.698,0.474
976,Maxi Kleber,2018-19,27,DAL,NBA,3.5,71,18,1502,175,386,98,168,77,218,58,74,90,239,329,70,36,78,54,143,485,0.453,0.583,0.353,0.553,0.784,0.579
977,Kosta Koufos,2015-16,26,SAC,NBA,3.5,78,14,1482,236,444,236,444,0,0,57,104,169,254,423,33,40,70,48,185,529,0.532,0.532,,0.532,0.548,0.54
978,Kosta Koufos,2013-14,24,MEM,NBA,3.5,80,22,1349,227,459,227,459,0,0,60,93,160,258,418,39,32,71,67,182,514,0.495,0.495,,0.495,0.645,0.514
979,Jeremy Lin,2015-16,27,CHO,NBA,3.5,78,13,2048,300,728,224,502,76,226,238,292,42,211,253,235,58,42,150,165,914,0.412,0.446,0.336,0.464,0.815,0.534
980,JaVale McGee,2016-17,29,GSW,NBA,3.5,77,10,739,208,319,208,316,0,3,56,111,100,144,244,17,19,67,40,109,472,0.652,0.658,0,0.652,0.505,0.642
981,Patty Mills,2018-19,30,SAS,NBA,3.5,82,1,1908,282,663,123,259,159,404,88,103,24,158,182,245,49,10,93,129,811,0.425,0.475,0.394,0.545,0.854,0.572
982,Nikola Mirotić,2018-19,27,TOT,NBA,3.5,46,25,1245,238,542,122,224,116,318,105,124,60,279,339,55,31,34,48,107,697,0.439,0.545,0.365,0.546,0.847,0.584
983,Larry Nance,2016-17,24,LAL,NBA,3.5,63,7,1442,190,361,180,325,10,36,59,80,120,249,369,96,82,39,56,149,449,0.526,0.554,0.278,0.54,0.738,0.567
984,Victor Oladipo,2014-15,22,ORL,NBA,3.5,72,71,2573,473,1086,389,838,84,248,262,320,51,251,302,295,120,19,204,187,1292,0.436,0.464,0.339,0.474,0.819,0.527
985,Bobby Portis,2017-18,22,CHI,NBA,3.5,73,4,1643,382,811,302,588,80,223,120,156,159,339,498,123,50,23,103,130,964,0.471,0.514,0.359,0.52,0.769,0.548
986,Julius Randle,2016-17,22,LAL,NBA,3.5,74,73,2132,377,773,360,710,17,63,204,282,150,486,636,264,49,37,173,248,975,0.488,0.507,0.27,0.499,0.723,0.543
987,Terrence Ross,2016-17,25,TOT,NBA,3.5,78,24,1955,326,746,184,355,142,391,64,77,18,188,206,88,87,33,68,143,858,0.437,0.518,0.363,0.532,0.831,0.55
988,Dario Šarić,2018-19,24,TOT,NBA,3.5,81,41,2023,304,696,186,373,118,323,132,150,126,331,457,127,45,9,97,182,858,0.437,0.499,0.365,0.522,0.88,0.563
989,Daniel Theis,2018-19,26,BOS,NBA,3.5,66,2,908,146,266,120,199,26,67,56,76,87,138,225,68,21,42,33,161,374,0.549,0.603,0.388,0.598,0.737,0.624
990,Daniel Theis,2017-18,25,BOS,NBA,3.5,63,3,936,126,233,108,175,18,58,61,81,90,184,274,56,30,48,56,157,331,0.541,0.617,0.31,0.579,0.753,0.616
991,P.J. Tucker,2015-16,30,PHO,NBA,3.5,82,80,2540,239,582,171,376,68,206,106,142,165,347,512,177,106,20,111,202,652,0.411,0.455,0.33,0.469,0.746,0.506
992,Dwyane Wade,2014-15,33,MIA,NBA,3.5,62,62,1971,509,1084,480,982,29,102,284,370,58,161,219,299,73,21,209,105,1331,0.47,0.489,0.284,0.483,0.768,0.534
993,David West,2017-18,37,GSW,NBA,3.5,73,0,999,216,378,213,370,3,8,60,79,64,174,238,138,47,75,80,120,495,0.571,0.576,0.375,0.575,0.759,0.6
994,Thaddeus Young,2013-14,25,PHI,NBA,3.5,79,78,2718,582,1283,492,991,90,292,163,229,166,310,476,182,167,36,165,213,1417,0.454,0.496,0.308,0.489,0.712,0.512
995,D.J. Augustin,2014-15,27,TOT,NBA,3.4,82,14,1964,258,647,175,401,83,246,178,205,20,141,161,353,49,3,145,93,777,0.399,0.436,0.337,0.463,0.868,0.527
996,DeJuan Blair,2013-14,24,DAL,NBA,3.4,78,13,1214,210,393,210,391,0,2,77,121,139,229,368,70,60,21,77,192,497,0.534,0.537,0,0.534,0.636,0.557
997,Carlos Boozer,2013-14,32,CHI,NBA,3.4,76,76,2141,447,980,447,978,0,2,148,193,137,495,632,118,53,22,154,216,1042,0.456,0.457,0,0.456,0.767,0.489
998,Elton Brand,2012-13,33,DAL,NBA,3.4,72,18,1527,226,478,226,477,0,1,66,93,130,300,430,70,50,90,57,192,518,0.473,0.474,0,0.473,0.71,0.499
999,Cristiano Felício,2016-17,24,CHI,NBA,3.4,66,0,1040,128,221,128,221,0,0,60,93,124,187,311,40,25,17,33,110,316,0.579,0.579,,0.579,0.645,0.603
1000,Langston Galloway,2018-19,27,DET,NBA,3.4,80,4,1745,228,587,93,207,135,380,81,96,49,122,171,85,37,8,24,135,672,0.388,0.449,0.355,0.503,0.844,0.534
