,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
3668,Brian Scalabrine,2011-12,33,CHI,NBA,0.3,28,0,122,14,30,13,23,1,7,3,6,8,13,21,15,5,6,9,9,32,0.467,0.565,0.143,0.483,0.5,0.49
3669,Wayne Selden,2017-18,23,MEM,NBA,0.3,35,9,692,116,269,67,147,49,122,44,59,16,40,56,66,18,5,54,59,325,0.431,0.456,0.402,0.522,0.746,0.551
3670,Ramon Sessions,2017-18,31,TOT,NBA,0.3,28,3,392,42,117,34,91,8,26,44,57,6,32,38,77,14,2,30,29,136,0.359,0.374,0.308,0.393,0.772,0.479
3671,Bobby Simmons,2011-12,31,LAC,NBA,0.3,28,0,418,28,90,8,30,20,60,4,7,17,38,55,11,15,3,10,41,80,0.311,0.267,0.333,0.422,0.571,0.43
3672,Jonathon Simmons,2018-19,29,TOT,NBA,0.3,56,9,1064,133,350,105,246,28,104,72,97,27,99,126,128,29,15,68,89,366,0.38,0.427,0.269,0.42,0.742,0.466
3673,Kyle Singler,2016-17,28,OKC,NBA,0.3,32,2,385,34,83,27,46,7,37,13,17,8,40,48,9,7,5,11,29,88,0.41,0.587,0.189,0.452,0.765,0.486
3674,Donald Sloan,2013-14,26,IND,NBA,0.3,48,1,392,44,117,34,75,10,42,12,20,4,40,44,50,10,1,22,19,110,0.376,0.453,0.238,0.419,0.6,0.437
3675,Ish Smith,2011-12,23,TOT,NBA,0.3,26,1,234,31,81,28,72,3,9,7,10,7,28,35,41,15,2,13,15,72,0.383,0.389,0.333,0.401,0.7,0.422
3676,Jerry Stackhouse,2011-12,37,ATL,NBA,0.3,30,0,273,37,100,24,62,13,38,21,23,6,17,23,14,10,3,13,12,108,0.37,0.387,0.342,0.435,0.913,0.49
3677,Nik Stauskas,2017-18,24,TOT,NBA,0.3,41,0,523,60,154,20,54,40,100,21,29,4,60,64,39,9,4,26,24,181,0.39,0.37,0.4,0.519,0.724,0.543
3678,Julyan Stone,2017-18,29,CHO,NBA,0.3,23,0,175,6,13,0,0,6,13,1,2,1,28,29,26,4,2,7,21,19,0.462,,0.462,0.692,0.5,0.684
3679,Jeffery Taylor,2014-15,25,CHO,NBA,0.3,29,13,430,45,114,34,78,11,36,26,41,14,39,53,22,12,1,19,36,127,0.395,0.436,0.306,0.443,0.634,0.481
3680,Mirza Teletovi_,2017-18,32,MIL,NBA,0.3,10,0,159,25,57,4,12,21,45,0,0,3,20,23,10,4,1,7,14,71,0.439,0.333,0.467,0.623,,0.623
3681,Sebastian Telfair,2009-10,24,TOT,NBA,0.3,43,1,659,83,201,70,145,13,56,29,37,5,40,45,126,24,5,50,71,208,0.413,0.483,0.232,0.445,0.784,0.479
3682,Garrett Temple,2013-14,27,WAS,NBA,0.3,75,0,638,51,141,45,112,6,29,30,43,21,47,68,72,35,11,42,72,138,0.362,0.402,0.207,0.383,0.698,0.431
3683,Hasheem Thabeet,2011-12,24,TOT,NBA,0.3,20,3,139,11,21,11,21,0,0,13,20,16,26,42,0,1,10,8,20,35,0.524,0.524,,0.524,0.65,0.587
3684,Hasheem Thabeet,2010-11,23,TOT,NBA,0.3,47,0,373,17,40,17,40,0,0,19,35,24,51,75,4,9,16,17,76,53,0.425,0.425,,0.425,0.543,0.478
3685,Axel Toupane,2015-16,23,DEN,NBA,0.3,21,0,305,25,70,12,30,13,40,13,17,8,23,31,15,7,6,6,40,76,0.357,0.4,0.325,0.45,0.765,0.49
3686,Ekpe Udoh,2014-15,27,LAC,NBA,0.3,33,0,128,11,24,11,24,0,0,7,9,7,19,26,8,8,7,7,20,29,0.458,0.458,,0.458,0.778,0.519
3687,Kemba Walker,2011-12,21,CHA,NBA,0.3,66,25,1792,281,767,212,541,69,226,168,213,30,204,234,289,60,20,119,79,799,0.366,0.392,0.305,0.411,0.789,0.464
3688,Luke Walton,2009-10,29,LAL,NBA,0.3,29,0,272,30,84,23,67,7,17,2,4,12,26,38,40,10,1,12,19,69,0.357,0.343,0.412,0.399,0.5,0.402
3689,Kyle Weaver,2009-10,23,OKC,NBA,0.3,12,0,144,12,33,5,14,7,19,5,6,1,17,18,11,6,6,4,13,36,0.364,0.357,0.368,0.47,0.833,0.505
3690,Briante Weber,2016-17,24,TOT,NBA,0.3,20,0,205,25,60,24,50,1,10,11,16,8,18,26,21,12,1,8,16,62,0.417,0.48,0.1,0.425,0.688,0.462
3691,Mario West,2009-10,25,ATL,NBA,0.3,39,1,142,12,21,12,20,0,1,6,10,8,19,27,9,8,0,7,25,30,0.571,0.6,0,0.571,0.6,0.591
3692,C.J. Wilcox,2015-16,25,LAC,NBA,0.3,23,0,167,26,66,17,43,9,23,9,12,1,11,12,10,10,2,2,15,70,0.394,0.395,0.391,0.462,0.75,0.491
3693,Elliot Williams,2013-14,24,PHI,NBA,0.3,67,2,1157,140,337,103,212,37,125,87,119,30,100,130,72,35,3,68,126,404,0.415,0.486,0.296,0.47,0.731,0.519
3694,Elliot Williams,2011-12,22,POR,NBA,0.3,24,0,149,37,74,29,47,8,27,6,18,7,12,19,6,6,3,5,18,88,0.5,0.617,0.296,0.554,0.333,0.537
3695,Reggie Williams,2011-12,25,CHA,NBA,0.3,33,13,747,106,255,73,148,33,107,29,40,27,66,93,60,20,3,33,34,274,0.416,0.493,0.308,0.48,0.725,0.503
3696,Reggie Williams,2012-13,26,CHA,NBA,0.3,40,0,380,57,132,35,60,22,72,10,21,8,43,51,39,12,1,19,19,146,0.432,0.583,0.306,0.515,0.476,0.517
3697,Terrence Williams,2011-12,24,TOT,NBA,0.3,30,0,550,85,198,69,152,16,46,27,46,13,89,102,65,20,7,43,35,213,0.429,0.454,0.348,0.47,0.587,0.488
3698,Terrence Williams,2012-13,25,BOS,NBA,0.3,24,0,318,48,97,43,82,5,15,9,21,4,40,44,38,11,2,22,13,110,0.495,0.524,0.333,0.521,0.429,0.518
3699,Christian Wood,2016-17,21,CHO,NBA,0.3,13,0,107,12,23,12,18,0,5,11,15,14,15,29,2,3,6,7,11,35,0.522,0.667,0,0.522,0.733,0.591
3700,Christian Wood,2015-16,20,PHI,NBA,0.3,17,0,145,22,53,18,42,4,11,13,21,13,25,38,3,5,7,2,11,61,0.415,0.429,0.364,0.453,0.619,0.49
