,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2048,Jeff Withey,2015-16,25,UTA,NBA,2.3,51,10,658,87,162,87,160,0,2,43,59,56,117,173,20,21,53,28,75,217,0.537,0.544,0,0.537,0.729,0.577
2049,Nick Young,2012-13,27,PHI,NBA,2.3,59,17,1411,224,542,149,332,75,210,105,128,24,106,130,84,36,14,50,84,628,0.413,0.449,0.357,0.482,0.82,0.525
2050,Álex Abrines,2017-18,24,OKC,NBA,2.2,75,8,1134,115,291,31,70,84,221,39,46,26,88,114,28,38,8,25,124,353,0.395,0.443,0.38,0.54,0.848,0.567
2051,Cole Aldrich,2014-15,26,NYK,NBA,2.2,61,16,976,144,301,144,301,0,0,50,64,101,237,338,75,37,65,59,122,338,0.478,0.478,,0.478,0.781,0.513
2052,Trevor Ariza,2011-12,26,NOH,NBA,2.2,41,41,1350,168,403,139,316,29,87,79,102,41,174,215,135,69,25,76,73,444,0.417,0.44,0.333,0.453,0.775,0.496
2053,J.J. Barea,2009-10,25,DAL,NBA,2.2,78,18,1546,232,527,176,370,56,157,76,90,17,129,146,258,35,6,102,119,596,0.44,0.476,0.357,0.493,0.844,0.526
2054,Andrea Bargnani,2011-12,26,TOR,NBA,2.2,31,31,1032,209,484,175,369,34,115,151,173,24,148,172,61,18,15,69,52,603,0.432,0.474,0.296,0.467,0.873,0.538
2055,Brandon Bass,2016-17,31,LAC,NBA,2.2,52,0,577,107,186,106,183,1,3,77,88,43,86,129,21,14,11,29,45,292,0.575,0.579,0.333,0.578,0.875,0.65
2056,Kent Bazemore,2017-18,28,ATL,NBA,2.2,65,65,1789,284,676,176,402,108,274,160,201,25,223,248,228,100,45,157,147,836,0.42,0.438,0.394,0.5,0.796,0.547
2057,Rodrigue Beaubois,2011-12,23,DAL,NBA,2.2,53,12,1151,188,445,150,313,38,132,58,69,19,132,151,152,56,28,70,98,472,0.422,0.479,0.288,0.465,0.841,0.496
2058,Patrick Beverley,2012-13,24,HOU,NBA,2.2,41,0,713,79,189,43,93,36,96,34,41,45,64,109,117,37,21,44,83,228,0.418,0.462,0.375,0.513,0.829,0.551
2059,DeJuan Blair,2012-13,23,SAS,NBA,2.2,61,16,851,142,271,142,270,0,1,44,70,66,164,230,45,37,10,49,112,328,0.524,0.526,0,0.524,0.629,0.543
2060,Carlos Boozer,2014-15,33,LAL,NBA,2.2,71,26,1692,371,743,371,743,0,0,94,150,111,371,482,95,41,12,92,184,836,0.499,0.499,,0.499,0.627,0.517
2061,Aaron Brooks,2013-14,29,TOT,NBA,2.2,72,12,1557,233,581,137,333,96,248,83,95,43,97,140,233,52,13,117,146,645,0.401,0.411,0.387,0.484,0.874,0.518
2062,Omri Casspi,2017-18,29,GSW,NBA,2.2,53,7,740,120,207,110,185,10,22,50,69,30,170,200,51,18,19,37,71,300,0.58,0.595,0.455,0.604,0.725,0.632
2063,Nick Collison,2014-15,34,OKC,NBA,2.2,66,2,1101,106,253,90,193,16,60,45,65,90,160,250,90,35,25,45,156,273,0.419,0.466,0.267,0.451,0.692,0.485
2064,Stephen Curry,2011-12,23,GSW,NBA,2.2,26,23,732,145,296,90,175,55,121,38,47,15,73,88,138,39,8,65,62,383,0.49,0.514,0.455,0.583,0.809,0.605
2065,Samuel Dalembert,2012-13,31,MIL,NBA,2.2,47,23,765,137,253,136,252,1,1,38,55,105,171,276,21,17,53,51,90,313,0.542,0.54,1,0.543,0.691,0.565
2066,Gorgui Dieng,2013-14,24,MIN,NBA,2.2,60,15,818,113,227,112,226,1,1,59,93,103,197,300,39,30,50,54,108,286,0.498,0.496,1,0.5,0.634,0.534
2067,Toney Douglas,2009-10,23,NYK,NBA,2.2,56,12,1087,179,391,111,216,68,175,55,68,40,68,108,112,42,3,55,116,481,0.458,0.514,0.389,0.545,0.809,0.571
2068,Raymond Felton,2017-18,33,OKC,NBA,2.2,82,2,1365,224,552,143,322,81,230,36,44,25,131,156,203,49,16,76,91,565,0.406,0.444,0.352,0.479,0.818,0.494
2069,Raymond Felton,2013-14,29,NYK,NBA,2.2,65,65,2017,240,608,178,413,62,195,88,122,54,143,197,365,78,27,129,157,630,0.395,0.431,0.318,0.446,0.721,0.476
2070,Randy Foye,2009-10,26,WAS,NBA,2.2,70,38,1667,256,619,193,437,63,182,129,145,16,114,130,228,33,10,94,123,704,0.414,0.442,0.346,0.464,0.89,0.516
2071,Manu Ginóbili,2017-18,40,SAS,NBA,2.2,65,0,1299,201,463,137,271,64,192,110,131,19,123,142,163,43,16,105,126,576,0.434,0.506,0.333,0.503,0.84,0.553
2072,Willie Green,2009-10,28,PHI,NBA,2.2,73,18,1553,248,543,201,407,47,136,95,114,20,109,129,152,32,11,67,135,638,0.457,0.494,0.346,0.5,0.833,0.538
2073,Devin Harris,2016-17,33,DAL,NBA,2.2,65,0,1087,136,341,78,164,58,177,107,129,11,116,127,136,43,7,57,101,437,0.399,0.476,0.328,0.484,0.829,0.549
2074,Roy Hibbert,2015-16,29,LAL,NBA,2.2,81,81,1878,182,411,182,409,0,2,117,145,132,266,398,95,32,110,76,252,481,0.443,0.445,0,0.443,0.807,0.507
2075,Jordan Hill,2014-15,27,LAL,NBA,2.2,70,57,1874,357,777,354,766,3,11,124,168,174,382,556,103,34,52,106,164,841,0.459,0.462,0.273,0.461,0.738,0.494
2076,Rodney Hood,2014-15,22,UTA,NBA,2.2,50,21,1064,155,374,93,204,62,170,61,80,9,108,117,83,30,12,45,119,433,0.414,0.456,0.365,0.497,0.763,0.529
2077,Eddie House,2010-11,32,MIA,NBA,2.2,56,1,978,128,321,60,146,68,175,38,40,9,83,92,62,32,3,29,68,362,0.399,0.411,0.389,0.505,0.95,0.535
2078,Joe Ingles,2014-15,27,UTA,NBA,2.2,79,32,1673,147,354,75,152,72,202,30,40,22,153,175,182,72,10,98,124,396,0.415,0.493,0.356,0.517,0.75,0.533
2079,Jared Jeffries,2009-10,28,TOT,NBA,2.2,70,37,1794,138,314,117,243,21,71,75,120,130,158,288,101,62,71,76,203,372,0.439,0.481,0.296,0.473,0.625,0.507
2080,Ivan Johnson,2011-12,27,ATL,NBA,2.2,56,0,934,141,275,139,269,2,6,72,100,65,161,226,32,43,18,69,116,356,0.513,0.517,0.333,0.516,0.72,0.558
2081,Enes Kanter,2013-14,21,UTA,NBA,2.2,80,37,2138,419,853,419,852,0,1,149,204,222,376,598,75,28,42,144,230,987,0.491,0.492,0,0.491,0.73,0.523
2082,Ryan Kelly,2013-14,22,LAL,NBA,2.2,59,25,1312,157,371,109,229,48,142,110,135,42,177,219,95,32,45,47,147,472,0.423,0.476,0.338,0.488,0.815,0.548
2083,Meyers Leonard,2015-16,23,POR,NBA,2.2,61,10,1333,195,435,109,207,86,228,35,46,51,263,314,92,8,18,77,183,511,0.448,0.527,0.377,0.547,0.761,0.561
2084,John Lucas III,2011-12,29,CHI,NBA,2.2,49,2,726,143,358,88,218,55,140,28,32,22,54,76,108,19,1,42,42,369,0.399,0.404,0.393,0.476,0.875,0.496
2085,Ian Mahinmi,2017-18,31,WAS,NBA,2.2,77,0,1145,138,248,138,246,0,2,90,128,135,177,312,53,38,42,100,230,366,0.556,0.561,0,0.556,0.703,0.601
2086,Josh McRoberts,2012-13,25,TOT,NBA,2.2,67,22,1487,156,343,132,259,24,84,65,85,93,232,325,141,32,27,66,131,401,0.455,0.51,0.286,0.49,0.765,0.527
2087,Andre Miller,2013-14,37,TOT,NBA,2.2,58,2,982,106,231,95,210,11,21,60,77,28,102,130,197,34,9,61,75,283,0.459,0.452,0.524,0.483,0.779,0.534
2088,Andre Miller,2014-15,38,TOT,NBA,2.2,81,0,1253,145,290,138,256,7,34,58,77,37,116,153,284,32,6,104,103,355,0.5,0.539,0.206,0.512,0.753,0.548
2089,Larry Nance,2015-16,23,LAL,NBA,2.2,63,22,1266,158,300,157,290,1,10,32,47,101,211,312,44,54,23,41,124,349,0.527,0.541,0.1,0.528,0.681,0.544
2090,Joakim Noah,2016-17,31,NYK,NBA,2.2,46,46,1015,99,202,99,201,0,1,34,78,162,241,403,103,30,37,58,127,232,0.49,0.493,0,0.49,0.436,0.491
2091,Joakim Noah,2018-19,33,MEM,NBA,2.2,42,1,693,110,213,110,212,0,1,78,109,58,180,238,89,20,31,50,96,298,0.516,0.519,0,0.516,0.716,0.571
2092,Greg Oden,2009-10,22,POR,NBA,2.2,21,21,502,92,152,92,152,0,0,49,64,64,114,178,19,8,48,39,84,233,0.605,0.605,,0.605,0.766,0.647
2093,Jahlil Okafor,2018-19,23,NOP,NBA,2.2,59,24,935,212,362,211,357,1,5,59,89,82,196,278,40,15,40,52,96,484,0.586,0.591,0.2,0.587,0.663,0.603
2094,Kelly Oubre,2018-19,23,TOT,NBA,2.2,69,19,1935,375,842,267,504,108,338,189,244,71,254,325,84,84,59,103,181,1047,0.445,0.53,0.32,0.51,0.775,0.551
2095,Elfrid Payton,2015-16,21,ORL,NBA,2.2,73,69,2145,318,730,288,638,30,92,112,190,77,184,261,468,89,20,177,159,778,0.436,0.451,0.326,0.456,0.589,0.478
2096,Miles Plumlee,2015-16,27,MIL,NBA,2.2,61,14,870,140,233,140,233,0,0,34,59,94,138,232,16,21,50,40,73,314,0.601,0.601,,0.601,0.576,0.606
2097,A.J. Price,2012-13,26,WAS,NBA,2.2,57,22,1278,161,413,91,213,70,200,49,62,20,94,114,205,33,3,64,73,441,0.39,0.427,0.35,0.475,0.79,0.501
2098,Josh Richardson,2016-17,23,MIA,NBA,2.2,53,34,1614,202,513,127,286,75,227,60,77,35,133,168,140,60,39,65,132,539,0.394,0.444,0.33,0.467,0.779,0.493
2099,Andre Roberson,2017-18,26,OKC,NBA,2.2,39,39,1037,87,162,79,126,8,36,12,38,75,110,185,46,45,35,30,89,194,0.537,0.627,0.222,0.562,0.316,0.543
2100,Brian Roberts,2013-14,28,NOP,NBA,2.2,72,42,1667,244,581,180,403,64,178,125,133,17,119,136,234,43,7,95,132,677,0.42,0.447,0.36,0.475,0.94,0.529
